τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,,
0.005,0.10066626454003486,-0.03483485366165194,0.025891400753387542,0.06568129023965184,0.3231635542358034,0.18201649331287864,0.28018487378535384,0.25782138687406586,0.3330214510388021,0.18069013320162677,0.22304293019435936,0.10956770021112155,0.06362692724169759,0.019600193622650128,0.2172580397931529,0.1455615598661811,0.17735629587938598,0.07723493105651198,0.21608010614958656
0.01,0.16277036719652313,0.10108029885935799,0.09098712040859863,0.20360553936631662,0.26685379412696036,0.14881881062282498,0.1709254734898969,0.18696462476918518,0.25333272683603597,0.10531522840433896,0.11162437189361249,0.09664935732565526,0.11773306829726851,0.062249044743833214,0.15684281907544256,0.15691070709185004,0.1861791976410389,0.18747666840093324,0.16659614825462662
0.015,0.18892662108061906,0.10055384055583637,0.08897985448248143,0.23564339185797645,0.29556564343453656,0.1728803507547417,0.1829511165972451,0.2134207328807412,0.28623773469418917,0.12393145527386971,0.12690636526312446,0.11185301236664913,0.12836745664250973,0.06359957606306549,0.18907430456529084,0.1817254651499699,0.22031579148553393,0.21987687970587774,0.1840921537486033
0.02,0.2252858533160173,0.11334398323125697,0.0950091070364402,0.26819546234310326,0.32622994267125827,0.18000446127208436,0.18961752858066275,0.231135316473794,0.3020808362527224,0.14093191585544065,0.13232603398500176,0.13136842190506498,0.1381479804076771,0.07480556821577657,0.21827491403605695,0.20418940332479898,0.2559479917412514,0.24798618941412875,0.19916084755335722
0.025,0.2274089387090566,0.10485213691724345,0.08863675390911704,0.268636307041159,0.3369874893899111,0.1813434764453785,0.18642148593225094,0.23392675751223485,0.3085121572303486,0.14654532659819394,0.13858359052443306,0.1309535546303739,0.1368462923305556,0.07415666524345318,0.22103755921508814,0.208110994203632,0.2543321986800091,0.2503339315833187,0.21335349539291903
0.03,0.2404937993727971,0.10373988808177234,0.0859580206609073,0.27977195661463294,0.3541984913709294,0.1769266295104822,0.18350630541064913,0.24220732027693742,0.3217620754537781,0.1476326554451423,0.14874071797426083,0.13112220142434994,0.1396061283868973,0.07211078478945243,0.22840254041250224,0.20914847420584018,0.25732914400965196,0.2611637126431732,0.22576792896581635
0.035,0.2492417855815711,0.09951449204903003,0.07889269525163502,0.2833787330296069,0.36046144619692916,0.1756932957015617,0.18519361283889907,0.2422962443426965,0.3234786522029528,0.145546975741892,0.1409191119877623,0.13180493996412063,0.13729404281540977,0.06703911902037846,0.23079663969295802,0.2066054350430992,0.2610430210866731,0.26414415992342055,0.22568239051233657
0.04,0.2539191266273667,0.09258098634587575,0.07069088663629526,0.2821396442180218,0.361591303075976,0.1687389305112751,0.17811982076050253,0.2412665628872854,0.3202305270478658,0.13475426101185495,0.1341823868342169,0.12492328963481103,0.1351280315702048,0.0604317737086758,0.22911254215001586,0.19757752647917945,0.26062531044860615,0.26481049885701274,0.21897138214640371
0.045,0.26301516111119866,0.0919739579761344,0.06745822488415255,0.29162332130843094,0.3694538758916716,0.1622174516479898,0.17298213692681216,0.24651439734546565,0.3246722144908788,0.13760640299005117,0.13392039516956042,0.1246273413355492,0.14038329750018366,0.06180993102786264,0.24007710574643,0.2058053637149054,0.26960362740904215,0.2772751847944505,0.22431104062275864
0.05,0.25942713408185103,0.08666851138346957,0.0628252106210011,0.2884735794667362,0.36583123009467955,0.15835284419652088,0.16619477638222868,0.2410673337080852,0.3195841853015152,0.1329325108936502,0.12481793934249724,0.12031751404638306,0.13569773683179964,0.059984003889912874,0.2349694854319648,0.19934303359178937,0.2620613481677689,0.2724753662651579,0.22192129584869566
0.055,0.26238153676523535,0.08440488192163065,0.059074250231803634,0.29060992040568273,0.3701664543547803,0.15408484762823044,0.165089894217027,0.24019943722393483,0.3227552770365636,0.1325970898377463,0.120423637103005,0.1174741477375259,0.13492346428125523,0.05459042812563119,0.23638819838433495,0.19948438852336262,0.2631402350661369,0.2728560319420579,0.2238005766762619
0.06,0.2648737851885354,0.0804246886732348,0.05554749827047853,0.2880078676949085,0.37635751330743356,0.14966221099303834,0.1708906695062192,0.2445518896328523,0.3260198450246944,0.13452817338699874,0.12296654182145754,0.11839370685776725,0.13726532014957823,0.05362739400168267,0.24016122738199344,0.2009661779226819,0.2634678060086949,0.27402757116928816,0.22639591527404454
0.065,0.2668336335932113,0.08049506116517803,0.054827101764280885,0.289448701863642,0.3801562263128683,0.1506187427671179,0.17757715535252439,0.24924721506575107,0.3299825165732809,0.13743277226565268,0.1266869830664937,0.12083204183034005,0.13926069150815037,0.055264182653618536,0.24313800366933153,0.1992725052898911,0.2659712010716486,0.2780658620233168,0.23012322399718602
0.07,0.2671219925660772,0.08031694102818857,0.05377011991729644,0.2884972826272098,0.38101624820326313,0.15083877304323726,0.17850941439249254,0.2505296049189937,0.3305631452101614,0.13552976492283725,0.12761415469339407,0.11982703129905288,0.13882331210083645,0.056005772346672554,0.24253507395958254,0.1981163768693484,0.26672758311049904,0.2771800358522024,0.23049330455158057
0.075,0.26593602726556453,0.07890986800246372,0.0535532996840429,0.28834111040662846,0.3805192053558202,0.14895203818823488,0.1766300705395664,0.25047074914455014,0.3297817861741557,0.134971058311888,0.12713810186962798,0.11823012338965531,0.138229914305834,0.05577011770395587,0.24258297814301322,0.19942345452504293,0.2667354616022673,0.2770933936510051,0.22976378333236752
0.08,0.2663965148503883,0.07944886137487343,0.05425347446639631,0.28862255722974406,0.38034364495265455,0.1496673900808008,0.17777993890652546,0.2509964352797911,0.3293598822175153,0.134700000832399,0.12839399599929963,0.11871660683576936,0.13858343130734851,0.0564721689941273,0.24316194204685201,0.19922797659138067,0.26666831311490824,0.2769612274541234,0.22997289800359347
0.085,0.26912436985392063,0.0800477621244985,0.05501139017330576,0.2900097250413804,0.38197652952432315,0.14919019755812052,0.1778659587788324,0.2512080443293358,0.3292180310778137,0.13569960444329718,0.12811542304030188,0.11909356346634885,0.138860177487617,0.05620804906618268,0.24389444490860981,0.2001877609367277,0.2671764306124993,0.2786404987746664,0.2307390618849679
0.09,0.2682409791616449,0.07981079352118392,0.05485992713085165,0.2890946112298492,0.38081674765132073,0.14870313886526204,0.1783602493648577,0.2503898405248078,0.3281398568305268,0.13420342623992423,0.12737514398137753,0.11871761655760389,0.13841963071964053,0.05603100536437443,0.24312353699760647,0.19955619420735626,0.2663312974548311,0.27879881079516133,0.22894338493989572
0.095,0.2671175054459816,0.07845552673967135,0.053603840814028046,0.2878706477168131,0.380650022007092,0.14703092462324138,0.17658684081754034,0.25041333084853534,0.32737302231200804,0.13372687896901556,0.12696503508989043,0.11820401314832038,0.13626141754616444,0.05422152701714858,0.2417139710515456,0.19875126843319235,0.2657046840530705,0.27651841575114894,0.22877416376741783
0.1,0.26635374701646297,0.07789307389425405,0.05318156537419457,0.2859819669436354,0.3812548168040954,0.14613339543855902,0.17680176083887786,0.2504579838821345,0.3271148922139431,0.1333679238968577,0.12661971412590597,0.11738510736861572,0.13641067532035855,0.053836861963020614,0.24072841725855948,0.1980367727008898,0.2651045618139094,0.27469190169947416,0.22892233067656556
0.105,0.2663526295550667,0.07649918067334067,0.05193140927116157,0.28484675383288,0.3808929090278945,0.14456047455472212,0.1760680174296802,0.2500766805532627,0.32694860606158005,0.13293183573422485,0.12615075599791245,0.11694523541397824,0.13586614259204577,0.053638188138822346,0.239843042532248,0.19743994126495895,0.26476424683181743,0.2743968814860302,0.22843239477528637
0.11,0.2652112161748176,0.07508561403950699,0.0516718426305185,0.28362145331017746,0.380449176823637,0.14392752508174222,0.17529288743788196,0.24900583103988302,0.32553876107999974,0.13233523406156764,0.12570106821431,0.11538579367373253,0.13422778153093223,0.05338555370686304,0.2388014361356728,0.19658539787762433,0.2636288929937347,0.2732111506308365,0.2274622299896887
0.115,0.263561198120055,0.073685319644849,0.05037783006804807,0.28275815120049114,0.38093113872022294,0.1429365730450673,0.17388368075559316,0.24999752867640695,0.3262837947375112,0.13212400674327995,0.12593488548679405,0.11531594417686537,0.13430467549071717,0.052243621310168964,0.23788078235113344,0.19710607541128972,0.262944072402297,0.2717753756755442,0.2290578140869981
0.12,0.2629133418824281,0.07341557588609897,0.05014024367719721,0.28206366286607143,0.38092383143160746,0.14190911903017878,0.17340892494683205,0.24977584936986189,0.3254884227360647,0.13173681850352695,0.12559664293215841,0.11528725696260628,0.13420058312598532,0.05127243563907639,0.23730362464894406,0.1966135125367764,0.2621763109471581,0.27107538056700764,0.22851540693786399
0.125,0.2626369114076335,0.07332575676639104,0.050075185988056166,0.2817605145631344,0.3805285047195229,0.14174727134389903,0.17321323689966475,0.24950289710323567,0.32511897681030655,0.13158618721468732,0.12545551168918884,0.11515325467501161,0.13404698153666691,0.05120476995388952,0.23705771415707988,0.19639377828485266,0.2618886359714931,0.27076232121344523,0.2282626137280117
0.13,0.2626369114076335,0.07332575676639104,0.050075185988056166,0.2817605145631344,0.3805285047195229,0.14174727134389903,0.17321323689966475,0.24950289710323567,0.32511897681030655,0.13158618721468732,0.12545551168918884,0.11515325467501161,0.13404698153666691,0.05120476995388952,0.23705771415707988,0.19639377828485266,0.2618886359714931,0.27076232121344523,0.2282626137280117
0.135,0.2632806856013937,0.07315008994316265,0.049924324808015556,0.28139319897383486,0.38108768624748174,0.14158384663379864,0.1738989511286497,0.2502337034312285,0.3257349475302863,0.13148815814980694,0.12545551168918884,0.11489002381284731,0.1347953928197735,0.05100374253263045,0.23767733679470102,0.19607093046321208,0.26254557881649787,0.2703624873225205,0.2289752027673689
0.14,0.26213910039364496,0.07173896844117215,0.04759048989024681,0.28018194862732815,0.3806569097054154,0.13915259445547515,0.17274322433148076,0.24951618644712859,0.324734882586339,0.1309203413200241,0.12488273028547622,0.11337613847301495,0.13424778430140985,0.04977073886361968,0.23667596895578855,0.1952517972320805,0.2613503549035986,0.27022282508420725,0.2284378380133814
0.145,0.26186517540220516,0.0716623974216686,0.047539263539768596,0.2798948206090939,0.38132142719568995,0.1390070164456253,0.17256532193773053,0.24925863431170095,0.3244004491336239,0.1307849275331549,0.12475991035292058,0.11325808944294555,0.13410824027048734,0.04971819487949199,0.23643222439455705,0.19505071402174878,0.2610811990283117,0.26992864087653085,0.22820257762407822
0.15,0.26384560510675237,0.07150265776358083,0.04745922686187276,0.28068035134829555,0.38294403708193664,0.14032754490200486,0.17321396879591344,0.25011741350647426,0.3247380247121283,0.13050888362841911,0.1258223911087977,0.11379947979852115,0.13483946732771337,0.050709350207942844,0.23787553952884335,0.19623356477726753,0.262528513879063,0.26956751609789564,0.2292114026567871
0.155,0.2632970203458488,0.07134316395378762,0.047346365364373234,0.2800901016800834,0.3821865924967481,0.14104154043815334,0.17284654804638686,0.24958610932477732,0.3240672447853296,0.1302311013353819,0.12497165273063474,0.11356542819360624,0.13456230099425506,0.050604581655467676,0.23738808965275968,0.1958314468166584,0.26199054561291735,0.26901512364687535,0.22873048522429557
0.16,0.264630179340745,0.07098947708415704,0.04772879028736935,0.2798060788887036,0.383428423389448,0.14115556880986518,0.17346424615161782,0.2503418604313799,0.323349745527394,0.1308600957069437,0.12572290060202365,0.11428417632667996,0.1353833269104238,0.050834158638602696,0.23780319925730223,0.195348544592559,0.26123992598250084,0.2698712770162802,0.22828562483404455
0.165,0.264630179340745,0.07098947708415704,0.04772879028736935,0.2798060788887036,0.383428423389448,0.14115556880986518,0.17346424615161782,0.2503418604313799,0.323349745527394,0.1308600957069437,0.12572290060202365,0.11428417632667996,0.1353833269104238,0.050834158638602696,0.23780319925730223,0.195348544592559,0.26123992598250084,0.2698712770162802,0.22828562483404455
0.17,0.2643490215356876,0.07092288861426234,0.0476982355048652,0.27957266988267565,0.38409313087061264,0.14097720873627254,0.1732876023164329,0.25085685415482073,0.3239220547825177,0.1308062595815347,0.12613390862480495,0.1147499374255082,0.13524216663349276,0.050779097311031945,0.23795275185503953,0.1951898682377668,0.2609941618597464,0.269616723330355,0.22847885738252352
