Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.02304147465437788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018433179723502304,0.013824884792626729,0.013824884792626729
0.0005,0.10138248847926268,0.027649769585253458,0.018433179723502304,0.03686635944700461,0.0,0.04608294930875576,0.02304147465437788,0.03225806451612903,0.03225806451612903,0.05069124423963134,0.041474654377880185,0.041474654377880185
0.001,0.11059907834101383,0.04608294930875576,0.05069124423963134,0.055299539170506916,0.0,0.059907834101382486,0.059907834101382486,0.06451612903225806,0.06451612903225806,0.059907834101382486,0.04608294930875576,0.04608294930875576
0.0015,0.12903225806451613,0.06912442396313365,0.059907834101382486,0.09216589861751152,0.0,0.09216589861751152,0.08755760368663594,0.08294930875576037,0.08294930875576037,0.07834101382488479,0.06451612903225806,0.06451612903225806
0.002,0.15668202764976957,0.0967741935483871,0.10138248847926268,0.11981566820276497,0.009216589861751152,0.11059907834101383,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.10138248847926268,0.08294930875576037,0.08294930875576037
0.0025,0.16589861751152074,0.11981566820276497,0.11981566820276497,0.1382488479262673,0.009216589861751152,0.11981566820276497,0.10599078341013825,0.11059907834101383,0.11059907834101383,0.1152073732718894,0.0967741935483871,0.0967741935483871
0.003,0.1889400921658986,0.14285714285714285,0.15668202764976957,0.16589861751152074,0.009216589861751152,0.12903225806451613,0.1336405529953917,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.11981566820276497,0.1152073732718894
0.0035,0.2119815668202765,0.15668202764976957,0.17050691244239632,0.2119815668202765,0.009216589861751152,0.1382488479262673,0.14746543778801843,0.16129032258064516,0.16129032258064516,0.14746543778801843,0.1336405529953917,0.1382488479262673
0.004,0.22580645161290322,0.17511520737327188,0.1889400921658986,0.23963133640552994,0.013824884792626729,0.15668202764976957,0.15207373271889402,0.17972350230414746,0.17972350230414746,0.15668202764976957,0.1382488479262673,0.1382488479262673
0.0045,0.23963133640552994,0.1889400921658986,0.19815668202764977,0.25806451612903225,0.018433179723502304,0.16589861751152074,0.16129032258064516,0.2073732718894009,0.20276497695852536,0.16129032258064516,0.15207373271889402,0.1382488479262673
0.005,0.2488479262672811,0.2304147465437788,0.2073732718894009,0.271889400921659,0.03686635944700461,0.1889400921658986,0.16589861751152074,0.2073732718894009,0.20276497695852536,0.17050691244239632,0.15668202764976957,0.14746543778801843
0.0055,0.25806451612903225,0.24423963133640553,0.22119815668202766,0.30414746543778803,0.041474654377880185,0.1935483870967742,0.1889400921658986,0.2304147465437788,0.22580645161290322,0.1889400921658986,0.17050691244239632,0.17050691244239632
0.006,0.2672811059907834,0.24423963133640553,0.22580645161290322,0.3225806451612903,0.041474654377880185,0.1935483870967742,0.19815668202764977,0.23963133640552994,0.2350230414746544,0.19815668202764977,0.17972350230414746,0.17972350230414746
0.0065,0.2764976958525346,0.2626728110599078,0.2488479262672811,0.33640552995391704,0.041474654377880185,0.2119815668202765,0.2073732718894009,0.2488479262672811,0.2488479262672811,0.20276497695852536,0.18433179723502305,0.18433179723502305
0.007,0.2995391705069124,0.28110599078341014,0.25806451612903225,0.35023041474654376,0.041474654377880185,0.2119815668202765,0.2073732718894009,0.2534562211981567,0.2534562211981567,0.2119815668202765,0.1889400921658986,0.1889400921658986
0.0075,0.30414746543778803,0.2857142857142857,0.2672811059907834,0.37327188940092165,0.041474654377880185,0.22119815668202766,0.2073732718894009,0.2534562211981567,0.2534562211981567,0.22119815668202766,0.20276497695852536,0.19815668202764977
0.008,0.3087557603686636,0.2857142857142857,0.271889400921659,0.37327188940092165,0.041474654377880185,0.22580645161290322,0.21658986175115208,0.25806451612903225,0.25806451612903225,0.2304147465437788,0.2119815668202765,0.2073732718894009
0.0085,0.3225806451612903,0.2903225806451613,0.28110599078341014,0.3824884792626728,0.041474654377880185,0.2304147465437788,0.2304147465437788,0.2672811059907834,0.2626728110599078,0.23963133640552994,0.21658986175115208,0.2119815668202765
0.009,0.3317972350230415,0.30414746543778803,0.2857142857142857,0.3870967741935484,0.05069124423963134,0.23963133640552994,0.2350230414746544,0.2764976958525346,0.271889400921659,0.24423963133640553,0.22580645161290322,0.2119815668202765
0.0095,0.34101382488479265,0.31797235023041476,0.30414746543778803,0.39631336405529954,0.059907834101382486,0.2488479262672811,0.23963133640552994,0.28110599078341014,0.2764976958525346,0.2488479262672811,0.23963133640552994,0.21658986175115208
0.01,0.35023041474654376,0.3225806451612903,0.31336405529953915,0.4009216589861751,0.06451612903225806,0.2488479262672811,0.2488479262672811,0.2857142857142857,0.28110599078341014,0.2534562211981567,0.2488479262672811,0.2350230414746544
0.0105,0.35023041474654376,0.3225806451612903,0.31336405529953915,0.4055299539170507,0.06912442396313365,0.2534562211981567,0.2626728110599078,0.2995391705069124,0.29493087557603687,0.2534562211981567,0.2534562211981567,0.2350230414746544
0.011,0.3640552995391705,0.3225806451612903,0.3225806451612903,0.41935483870967744,0.08294930875576037,0.2626728110599078,0.2857142857142857,0.31797235023041476,0.31336405529953915,0.25806451612903225,0.2534562211981567,0.2350230414746544
0.0115,0.37327188940092165,0.3225806451612903,0.33640552995391704,0.4423963133640553,0.08294930875576037,0.2626728110599078,0.29493087557603687,0.31797235023041476,0.31336405529953915,0.2672811059907834,0.25806451612903225,0.23963133640552994
0.012,0.37327188940092165,0.3271889400921659,0.34101382488479265,0.45161290322580644,0.08755760368663594,0.2764976958525346,0.29493087557603687,0.3271889400921659,0.3225806451612903,0.2764976958525346,0.25806451612903225,0.24423963133640553
0.0125,0.3824884792626728,0.34101382488479265,0.35023041474654376,0.45161290322580644,0.1152073732718894,0.28110599078341014,0.3087557603686636,0.3456221198156682,0.34101382488479265,0.28110599078341014,0.2672811059907834,0.2488479262672811
0.013,0.3870967741935484,0.35023041474654376,0.3548387096774194,0.45622119815668205,0.12442396313364056,0.28110599078341014,0.3225806451612903,0.3456221198156682,0.34101382488479265,0.2903225806451613,0.2672811059907834,0.2534562211981567
0.0135,0.39631336405529954,0.3548387096774194,0.3640552995391705,0.4608294930875576,0.1336405529953917,0.28110599078341014,0.3317972350230415,0.3548387096774194,0.35023041474654376,0.2903225806451613,0.2764976958525346,0.2534562211981567
0.014,0.4055299539170507,0.3640552995391705,0.3778801843317972,0.4700460829493088,0.1336405529953917,0.2857142857142857,0.3317972350230415,0.3640552995391705,0.35944700460829493,0.2995391705069124,0.2857142857142857,0.25806451612903225
0.0145,0.41013824884792627,0.37327188940092165,0.3778801843317972,0.48847926267281105,0.1336405529953917,0.2857142857142857,0.33640552995391704,0.3640552995391705,0.35944700460829493,0.30414746543778803,0.2903225806451613,0.2626728110599078
0.015,0.41935483870967744,0.3870967741935484,0.3870967741935484,0.5023041474654378,0.1382488479262673,0.2857142857142857,0.34101382488479265,0.3686635944700461,0.3686635944700461,0.31336405529953915,0.2903225806451613,0.2626728110599078
0.0155,0.423963133640553,0.391705069124424,0.39631336405529954,0.5069124423963134,0.1382488479262673,0.2857142857142857,0.3456221198156682,0.3686635944700461,0.3686635944700461,0.3225806451612903,0.29493087557603687,0.2626728110599078
0.016,0.423963133640553,0.39631336405529954,0.41013824884792627,0.5069124423963134,0.14285714285714285,0.29493087557603687,0.3456221198156682,0.3686635944700461,0.3686635944700461,0.3225806451612903,0.2995391705069124,0.2626728110599078
0.0165,0.43317972350230416,0.41013824884792627,0.4147465437788018,0.5069124423963134,0.15668202764976957,0.29493087557603687,0.3456221198156682,0.37327188940092165,0.37327188940092165,0.3317972350230415,0.3087557603686636,0.271889400921659
