T (BPM),alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
14.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
15.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
16.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
17.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
18.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
19.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
20.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
21.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
22.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
23.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
24.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
25.0,1.0548384126410055,0.04710943015144714,0.016010471751354182,1.0569353132774975,1.1973731253027464,1.1899597425521335,1.0911478880581955,0.8496802299343107,0.02075856016679718,1.0412226627265129,1.0174038076961622,1.0614005446641432,0.02228700697636827,0.026957057889876714,1.0299521480280887,0.02775697207022551,0.02775697207022551,0.02775697207022551,0.04122266272651288,0.04122266272651288,0.04122266272651288,0.04122266272651288,1.845671853608706,1.1298802825469099,1.0614005446641432,0.04122266272651288,1.0361337860537132
26.0,0.48971515311456637,-0.008126140947421638,0.5022718432629036,1.0569328008300847,1.1585767538934775,1.1899597425521335,1.058810049709693,0.4149678843594863,0.21789802972282046,0.5206113313632564,0.5064677203885991,0.5307002723320716,0.001434439902200893,-0.12130534804979991,0.37888064801936333,0.01837108547876109,0.020918238011387563,0.020918238011387563,-0.07953799387965917,0.030561110082108836,0.23807985972153078,0.030561110082108836,1.525393141756659,0.7774509351991878,0.9787823668398017,0.5071278075631217,0.516060361773545
27.0,0.48971515311456637,-0.008126140947421638,0.5022718432629036,1.0569328008300847,1.1585767538934775,1.1899597425521335,1.058810049709693,0.4149678843594863,0.21789802972282046,0.5206113313632564,0.5064677203885991,0.5307002723320716,0.001434439902200893,-0.12130534804979991,0.37888064801936333,0.01837108547876109,0.020918238011387563,0.020918238011387563,-0.07953799387965917,0.030561110082108836,0.23807985972153078,0.030561110082108836,1.525393141756659,0.7774509351991878,0.9787823668398017,0.5071278075631217,0.516060361773545
28.0,0.1200989745506218,-0.07257681151553938,0.22650085573332981,0.5260991244925587,0.953343550484943,0.46370882575843825,0.671361824655591,0.033263050589935464,0.09091702634866816,0.24705894982667143,0.27092876955175343,0.24059952059016404,-0.012971210984894071,-0.03843869119214285,0.3544699833013588,-0.12162553783413631,-0.0010271518666096773,-0.001027170321645021,-0.01531973509199356,0.0022930370127198984,0.10946931276397846,-0.11564676884829297,1.2997117347578961,0.8532658025461576,0.9827106584797483,0.11620147088552216,0.24082695844249769
29.0,0.10087945426258631,-0.029443727792576913,0.18279924273736997,0.4286289632314787,0.9318615324016681,0.32334661221091265,0.5395451256801602,-0.012672084786931059,0.06523867999520196,0.20495233506635993,0.22115769798939433,0.19247961647213124,-0.0015060366893277042,-0.023828345441631215,0.2892148558670792,-0.10313473239284017,0.006247669120416346,0.006247656762845439,-0.0879581127243408,-0.07386789504057004,0.09488062541620554,-0.09499415996980089,1.138960886738799,0.8486276417484637,0.8109662702388893,0.09296117670841772,0.19900333869946576
30.0,0.10087945426258631,-0.029443727792576913,0.18279924273736997,0.4286289632314787,0.9318615324016681,0.32334661221091265,0.5395451256801602,-0.012672084786931059,0.06523867999520196,0.20495233506635993,0.22115769798939433,0.19247961647213124,-0.0015060366893277042,-0.023828345441631215,0.2892148558670792,-0.10313473239284017,0.006247669120416346,0.006247656762845439,-0.0879581127243408,-0.07386789504057004,0.09488062541620554,-0.09499415996980089,1.138960886738799,0.8486276417484637,0.8109662702388893,0.09296117670841772,0.19900333869946576
31.0,0.10087945426258631,-0.029443727792576913,0.18279924273736997,0.4286289632314787,0.9318615324016681,0.32334661221091265,0.5395451256801602,-0.012672084786931059,0.06523867999520196,0.20495233506635993,0.22115769798939433,0.19247961647213124,-0.0015060366893277042,-0.023828345441631215,0.2892148558670792,-0.10313473239284017,0.006247669120416346,0.006247656762845439,-0.0879581127243408,-0.07386789504057004,0.09488062541620554,-0.09499415996980089,1.138960886738799,0.8486276417484637,0.8109662702388893,0.09296117670841772,0.19900333869946576
32.0,0.20063770544590845,-0.08411335990531887,0.15056337824985477,0.36337593715768085,0.7719724335240555,0.2827012191103985,0.5355393674727483,-0.009666446102550944,0.05164213535835083,0.16807018125098247,0.18259896615187496,0.16055591432776448,-0.0029542470436227674,-0.023319089992708902,0.23757145650516234,-0.08833548329535074,0.0028165179656963538,0.002816507667720597,-0.07314219333596221,-0.06140034526615324,0.07922342178115974,-0.07900556604051229,1.033712948510711,0.8324526905685886,0.7603841014274529,0.22953443542439364,0.16019811315709717
33.0,0.16564961937061898,-0.06827587828339682,0.1269022509652764,0.31178278013084204,0.68582359354566,0.2329115604964154,0.4606252517773843,-0.05764578640391359,0.0410443204998595,0.14245626172609152,0.17013278313326835,0.14391295229207457,-0.0034978648102710758,0.01720395426890025,0.2035319992759392,-0.13663551770952717,0.0007858371905220444,0.0007858283636857052,-0.0626933085736819,-0.05912072033686951,0.016452138063233288,-0.0725686754523445,1.0139915758927902,0.745984803901908,0.6611275643131849,0.22644969679789564,0.1709913547334357
34.0,0.01745148715888789,-0.08750676302253747,0.14538421416759678,0.18759069127306616,0.6005653382528123,0.04150192408527179,0.3555381457305824,-0.20886678912695097,0.04442528055536989,-0.00733813844064539,0.02892094570611937,-0.009001646436603544,-0.007795343441377632,0.015578436998737502,0.06579530781724764,-0.16403426600615265,-0.0037093519560952005,-0.0037093622540709296,-0.08001263712371436,-0.07584461751409992,0.012323717286020025,-0.09153389848215406,0.8753781962734708,0.6820022241277409,0.5944154009213584,0.2573208691431261,0.026800949513389464
35.0,-0.020990209058609204,-0.03323895538079513,0.11017374527441938,0.16901943656134222,0.5632150083434961,0.08087238994826011,0.3247148783882698,-0.22976361863046618,0.08340897088690588,-0.005300587786333395,0.02143924618720897,-0.020982870960794008,-0.00531908456456906,0.02167581471413464,0.057279319524091064,-0.12197746083795714,-0.0022869877610580333,-0.002286995484539832,-0.05978419661185318,-0.05665818190464234,0.009468069195447605,-0.07453884269080124,0.875369583849243,0.69193023524516,0.6398411498822085,0.235716605975824,0.024289600831891946
36.0,-0.02253230927264626,-0.031228244383298315,0.09708148752434606,0.15179546865986068,0.489019761634262,0.10463721153658678,0.3392579678537039,-0.15803532807125725,0.0716779106717352,-0.0054037477190306375,0.019188107058370988,-0.01934355498521785,-0.005304850431401745,0.019957214130730167,0.05098850470969072,-0.1089760678772177,-0.002584536253307387,-0.002584539598645344,-0.05383362223060378,-0.051054942490860816,0.007723947375885807,-0.06872014584178224,0.8610511726264287,0.668209393544063,0.5925139984712848,0.23023876650759773,0.020722392064730612
37.0,-0.02253230927264626,-0.031228244383298315,0.09708148752434606,0.15179546865986068,0.489019761634262,0.10463721153658678,0.3392579678537039,-0.15803532807125725,0.0716779106717352,-0.0054037477190306375,0.019188107058370988,-0.01934355498521785,-0.005304850431401745,0.019957214130730167,0.05098850470969072,-0.1089760678772177,-0.002584536253307387,-0.002584539598645344,-0.05383362223060378,-0.051054942490860816,0.007723947375885807,-0.06872014584178224,0.8610511726264287,0.668209393544063,0.5925139984712848,0.23023876650759773,0.020722392064730612
38.0,-0.007350776650884983,-0.009432124040981194,0.08396715516454815,0.159301450776373,0.46746523013516866,0.17360212644345965,0.30977158300417884,-0.17199928657655036,0.04176906999425443,0.006684348794866011,-0.007965358575437155,0.0022305217936542674,-0.0058875707254322715,0.007213548218333639,0.024466852053446793,-0.1038072598876693,-0.004162048392594893,-0.004162054447507465,-0.0626521604947862,-0.03440172649978114,-0.03656998548335018,-0.0811126390518436,0.8462178601557386,0.6701940535581827,0.6045344034161092,0.28091144927345857,-0.001302993494506039
39.0,0.10820458241770055,0.022198552417588946,0.06816034002252774,0.1678411184213062,0.41429704674125367,0.2536822070631525,0.303837467365805,-0.09408447269344977,0.03175516479743836,0.0025178971312813467,0.0025028284495032336,-0.02867464318079097,-0.009803522901226462,0.026612723231015756,0.04866997537061401,-0.11882406555541264,-0.04170904442306667,-0.007122601058173248,-0.0712868782228998,-0.023980683215960377,-0.08839763963087427,-0.10275377239804263,0.7752072710575827,0.5547544718505196,0.48734816498966965,0.21016629570189607,-0.04145694360011704
40.0,0.10625581761688073,-0.01595510304496872,0.0550150971688285,0.1508386904131469,0.35576087580387666,0.24116088653365922,0.2930836475956969,-0.08296225722018162,0.026183029133867518,8.683044179614175e-05,0.0003799280451206402,-0.04481514616374334,-0.00917990836945261,0.021944848894948663,0.019375402840242473,-0.10382857596939496,-0.06836640078499566,-0.009075342238026727,-0.032146800673548095,-0.022636753160788645,-0.07784077249719437,-0.08807466205546512,0.716690749590228,0.5178532276246449,0.47158033942598576,0.2223825585958614,-0.03698897995327476
41.0,0.06316600578241771,0.011194167545809671,0.049109934650385996,0.1471781322994154,0.341375443872671,0.24215518584656465,0.29080141493631717,-0.05327715377358009,0.02348879338295584,-0.00022507954833927285,0.0015391943875256373,-0.03954083310839835,-0.027938151870922794,0.04525875836872152,0.019225272766757458,-0.09038838203376237,-0.05946378095950327,-0.007584104730905456,-0.026652601887465932,-0.018331310313801415,-0.0675145263088891,-0.0764866864077102,0.7134936815636383,0.49192952879694274,0.43499957348480106,0.2206732451291583,-0.033324742267984334
42.0,0.05138618456651095,0.0409880479294879,0.0394780777865187,0.13321708571382462,0.2644696883284474,0.20137764949577333,0.2878250872559529,-0.03691284296017339,0.016233166478528883,7.151227158218036e-05,0.0018874079221974608,-0.04333484028855785,-0.014509636230284746,0.0016410529357893944,-0.024657384858029468,-0.07498984417449486,-0.047039951003275564,0.010560199608334375,-0.022504590777286636,-0.013018381100036645,-0.07838738846184565,-0.06231181003701991,0.6957543306730016,0.46274763371154093,0.40683442949702175,0.18601433035607956,-0.038208541793502235
43.0,0.09132909731028738,0.061111739090886234,0.0513924761822215,0.12149662676132564,0.247347074474615,0.18282129955852794,0.2832616582400405,-0.022407308139012833,0.031910135880958465,0.003215143727404962,0.0035434572162032787,-0.02060969022157487,-0.009893332185581798,0.028927821681706486,-0.010184318364061707,-0.05771489666109852,-0.0354206634421323,0.010659457174616131,-0.015392186133703398,-0.005727431848825131,-0.06066458460008651,-0.03564332179116421,0.6573725711844244,0.41082826706989467,0.4096908579479722,0.17919973139139844,-0.03842175052915366
44.0,0.12100010920809234,0.07609180112743798,0.04698859008291933,0.11711029501074675,0.23921408600226762,0.1590669663567951,0.23939284640555422,0.004392750865670778,0.015581612633478795,0.0034255256136723265,0.003285120794478224,-0.00692693514845739,-0.01672227443691261,0.021743774740101727,-0.019198234130295935,-0.06389482308259317,-0.043931196148312514,-0.0027882322878764157,-0.026276416338941014,-0.015359793269146495,-0.06590181971575544,-0.041591105154723466,0.6310872135230986,0.3980609300003208,0.4000167750441369,0.17515624461184393,-0.04749512461515346
45.0,0.10124703168571396,0.060468677392753516,0.03445691215719648,0.10181789970068071,0.2262781501006426,0.13651443749413794,0.22746311683614923,0.02963115775391472,0.00595571458909194,-0.0034317922334952226,-0.0040514280810549745,-0.009504819927084051,-0.020770069336177314,0.003991177038674956,-0.04181711932887112,-0.06490206649258244,-0.04689742595335517,-0.009736040088335937,-0.012933009527229904,-0.0060703155234481535,-0.04744858792607398,-0.043979464891292244,0.6056095431829789,0.38048846775519773,0.3888358702174728,0.162590359167552,-0.051016524172602176
46.0,0.11121825835318254,0.03737065911277415,0.026143685186399066,0.09567629495047049,0.18816592365944623,0.12441688693065275,0.20667230528755226,0.05011849169182378,0.008116165392900181,-0.006098329292646902,-0.0033368609807815953,-0.0017139491618644658,-0.06243176542404621,0.008244312921822233,-0.02362656054256244,-0.05202122031825001,-0.04837846804942229,-0.008197944064367961,-0.02156157212918799,-0.0024569015503503205,-0.04964339285854556,-0.03520920934812511,0.5667637870594772,0.30770118639732735,0.32856361569297565,0.14859535834065996,-0.04139817532105422
47.0,0.13324088996701397,0.05774307293763581,0.0011354760379593454,0.06383529684121118,0.14518785346039148,0.12624647904139158,0.19026576831838293,0.03941424165511438,-0.003401656117341549,-0.014173441357556698,-0.012681491098460151,-0.009364606558759793,-0.06409168444198766,0.023432941541838323,-0.013748040758558665,-0.05608678875379925,-0.05294320178837715,-0.00789597464844455,-0.014474839470192409,-0.002256771370176796,-0.053802719371267994,-0.03996743170711637,0.518992963798594,0.2671299029355118,0.28951648794057944,0.11276657427633417,-0.046521771599714976
48.0,0.14663983854751714,0.0590714301121713,0.0020034504489730787,0.05789848533450716,0.10993595933237106,0.10886792754451989,0.1758977970736351,0.04445297335367524,-0.0040143635468150906,-0.012917782584100864,-0.011967291719476502,-0.004244478236774741,-0.0585385409963048,0.02399935210945357,-0.02341992384344243,-0.04952794850845519,-0.05630646628941655,-0.007385740593353182,-0.015895870344375417,-0.0024720547801733756,-0.04761566137485497,-0.025291921494123983,0.49448152838799847,0.21782524869358066,0.25786392376138145,0.11755585628872343,-0.046252781994582624
49.0,0.13869655493130198,0.05660402889764175,0.00422276254502686,0.05707499521960845,0.10318539833911143,0.11546578243809127,0.17806204146012908,0.039780972117015215,-0.010190501409364934,-0.01777170193601047,-0.019960196151462058,-0.014864234167432796,-0.06116048257210062,0.02636447444423629,-0.03021867428557631,-0.051771663741026784,-0.05798479270761113,-0.011886416570936031,-0.020682156705707524,0.0002671022658685853,-0.04433476773762979,-0.03246309595950798,0.4623489022674062,0.18280775458151644,0.22524973167412268,0.10695501560300916,-0.05139253729194611
50.0,0.12006452343944886,0.06621540339799613,0.004729133569469393,0.060607602645886334,0.09171366742529433,0.12412850133313004,0.17959065142917963,0.036548315260207485,-0.00750316491387411,-0.017480467721754097,-0.020115560006593525,-0.020469329752121998,-0.06181947802788567,0.03866663258233663,-0.025062901065189585,-0.05372430819628982,-0.05940445185908648,-0.011740841450859813,-0.019237509652122398,0.006470525280350517,-0.04650451109324186,-0.03644549685994219,0.43532555450763377,0.17778680726352744,0.2152007404990115,0.101781241834449,-0.05464302090435516
51.0,0.10753728889958276,0.06823918159947155,0.004280589952019254,0.05830381215179007,0.08375378061259188,0.12232125287056145,0.18825053410607234,0.03177325564614536,-0.007762536390939585,-0.01654400353100182,-0.019329773059684356,-0.018777637658953964,-0.06175254596052531,0.024194910645671256,-0.02355356592756173,-0.05726466654775556,-0.06259418748247317,-0.011368941746952589,-0.01862497367352876,0.006702254091984974,-0.05049852233410007,-0.04076951882286989,0.4275536986293038,0.16813252789466332,0.2019152227960535,0.09496015896768728,-0.057948382974270386
52.0,0.08898563751606493,0.06751210796532083,0.004654376443233507,0.05486827604342829,0.07906805722577226,0.11039633373161224,0.1801132868869646,0.029440129292390125,-0.007259023992347832,-0.014430333277466015,-0.017600841766250222,-0.011323595338151709,-0.055892575404935516,0.016304648590332198,-0.02346276338563902,-0.05184217402118565,-0.056681382841005885,-0.009910506470555094,-0.017599395594134,0.006202692831579064,-0.045345361019581955,-0.03698123810361345,0.4095024151287565,0.14618828550933852,0.1807534904311321,0.07670191519770529,-0.05176130298381196
53.0,0.09731808117643559,0.059178630796050936,0.00322725567102532,0.046600650094199295,0.07303684696141041,0.10188142645465531,0.15909083965504006,0.024321380853094602,-0.012595073838208688,-0.019350864020716164,-0.023922295732581606,-0.014007238423269956,-0.04976492395371471,0.013296579819130464,-0.02153114940096393,-0.05684018675128325,-0.055732286431141226,-0.009037055187191853,-0.021251665226163653,0.000679865152802377,-0.04253268585209625,-0.04020330807190811,0.38039226919022395,0.1477561459437762,0.17083277132998725,0.07243822883957833,-0.05223138224960932
54.0,0.09318895197883297,0.05626887720622699,0.0031046882794791286,0.04544723888097845,0.07429207277209188,0.10523721529082955,0.1537008318244703,0.025644169855519837,-0.012319638567254447,-0.018542457662717865,-0.024492850366518343,-0.01395070027942737,-0.048007686423406415,0.01017288717647219,-0.020804605570328844,-0.049774368239854594,-0.053820404978217384,-0.008854626464457093,-0.020798748141372256,0.0008883141196559084,-0.03655768968773731,-0.03906917678057535,0.36586922883493983,0.14219773708691874,0.165227449985088,0.06699149469452455,-0.05274937024921682
55.0,0.08983958811160608,0.04812339254116556,0.00491507267168294,0.04565549840329236,0.0739906570640371,0.0952465114754641,0.1413627644358965,0.028524412653455674,-0.015953247081653132,-0.017405024403512086,-0.02447455315345112,-0.016934471309894502,-0.04218803642376852,0.012926732828007654,-0.020767134408873705,-0.041477147511164617,-0.04903005887494413,-0.007165368534546615,-0.020240341889868955,-0.0030596886302794103,-0.029485210105818314,-0.034079825524829896,0.3396329274792735,0.13758877217800033,0.15001970702788997,0.061653097279670104,-0.05209304400423113
56.0,0.0847241844524404,0.04032743898115807,0.007355802123861228,0.04170946187170533,0.0778569257465779,0.09306995513200723,0.11265719726269832,0.03426408624894069,-0.0058280525632309526,-0.019181397130057967,-0.028288616588635775,-0.014091116795296748,-0.033277444895088645,0.01075933226279557,-0.01721449539136653,-0.036945797758692965,-0.04380616582440293,-0.004642421000166994,-0.01397919213935219,0.0009534825802374041,-0.027565534473578766,-0.03221600558219711,0.32674025844068105,0.12199597059963126,0.13305896683035576,0.0638231358426218,-0.04480309900291985
57.0,0.08336537151475555,0.03943812460974052,0.0070563903082105734,0.03975956514288178,0.06911071109353054,0.08840390469935416,0.1075294396892091,0.032458722558462993,-0.005060129563934326,-0.017711704211629452,-0.02637713247376277,-0.01161353767663875,-0.030685008460689275,0.010600394152272747,-0.016397849239219928,-0.03432010170543154,-0.04117864095034381,-0.004388456418485823,-0.013041503684791901,0.0013120146693952838,-0.02569608379075164,-0.03028638450861002,0.3150106085210887,0.11089315524818576,0.1245496044967397,0.06895811152790682,-0.041359527541820575
58.0,0.08234062674131687,0.034816321408807194,0.002791538033383976,0.03974664117961623,0.06865330568691354,0.08769410125249602,0.10655983770941888,0.03210057488482079,-0.00490383585119311,-0.017534587169513158,-0.02630203861021675,-0.01578991588485781,-0.034337584719697556,0.006318391711709027,-0.02090279083986791,-0.03816056889506491,-0.044950522747528074,-0.004377865635270112,-0.012840541072604478,0.0013694420980408346,-0.02536857537750461,-0.03441958717828007,0.3144436223917917,0.1100990060104356,0.1234098008688742,0.06826853041262775,-0.0449695689588397
