τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,,,,,,
0.005,0.330696389695926,0.20867303528718067,0.14698363649775245,0.1406590794451284,0.17556568409164353,0.17556568409164353
0.01,0.35222441162077495,0.22892180476507237,0.1665092800754335,0.15374241911798375,0.17877033352214333,0.17877033352214333
0.015,0.3714679548921741,0.21860352645559905,0.1585955986764802,0.1584308419303625,0.170223314944054,0.170223314944054
0.02,0.370273281348069,0.2114228526884416,0.15312532730327338,0.15293376774916462,0.16432701008977652,0.16432701008977652
0.025,0.37472704148542973,0.21894614047495375,0.1632774097808958,0.16302122183489548,0.184250490366308,0.184250490366308
0.03,0.37472704148542973,0.21894614047495375,0.1632774097808958,0.16302122183489548,0.184250490366308,0.184250490366308
0.035,0.37074058359728695,0.21682016107875776,0.16156128793228883,0.16128839474542858,0.182291819994592,0.182291819994592
0.04,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.045,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.05,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.055,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.06,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.065,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.07,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.075,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.08,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.085,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.09,0.35581284975299954,0.22928900125803595,0.15511537907418604,0.16313116813991793,0.19531280786133143,0.19531280786133143
0.095,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.1,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.105,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.11,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.115,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.12,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.125,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.13,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.135,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.14,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.145,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.15,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.155,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.16,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.165,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.17,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.175,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.18,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.185,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.19,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.195,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.2,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.205,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.21,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.215,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.22,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.225,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.23,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.235,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.24,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.245,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.25,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.255,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.26,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.265,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.27,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.275,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.28,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.285,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.29,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.295,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
0.3,0.35221878056357525,0.227094618743206,0.15358162863079972,0.16471931736371662,0.19334777359484162,0.19334777359484162
