τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,,,,
0.005,,,,,,,,,,,,
0.01,-0.000535320505618498,0.0004332081792892365,0.0014856207927703353,0.004879734968876688,0.01770336822898115,0.00026655929858941945,0.002363295755945956,0.00040245900737481634,0.0004024643726617361,-0.0011708603121706005,0.0030096256946962104,0.0006020018360779113
0.015,-0.0008424326621671202,0.0009256003762517227,0.0013778338391358777,-0.0004948164932746034,0.01908021841844289,0.00040137168411773553,-0.0015773664500210657,-0.004754800723897938,0.0002456534306988589,-0.0005690919319139036,0.0011971378252505834,-0.0006697651432278875
0.02,-0.0001019796536169722,0.0006707909800723754,0.0011492094794565023,-0.0006201550356786438,0.0202501401744143,0.00023499237251565957,-0.00042459981223416914,-0.003490890018224606,0.0001497915153853421,2.73896314584477e-05,0.0010719980809568018,-0.0008625103699202639
0.025,0.00032014859046483786,-0.0026997807436212836,-0.002370232167029537,-0.0003385019506390804,0.01960545794609581,0.00012775976283108147,0.0010251939166642232,-0.003973079961859737,-0.0007305982250868778,-0.00048146537191161277,-8.060337709436794e-05,-0.0013783258223892946
0.03,0.000514141953192382,-0.002377371902680005,-0.0021294665900566147,-0.00099203136730272,0.020027275214523393,-4.901684417863409e-05,0.0002699715036102601,-0.004025864971203193,-0.000974117578856273,-0.0007019792993942336,-0.00022255819148692523,-0.001761143747675022
0.035,0.000307715433482379,-0.0021930412390645544,-0.002073153391498131,-0.001096685740628945,0.02030415868829011,-1.6426806736148548e-05,0.0010757206337958243,-0.003883239658929905,-0.000980878502571996,-0.0011224033311977065,-0.0010346774324256091,-0.001863952751091632
0.04,0.0007176468547795818,-0.0020819972562070104,-0.0019611509806388766,-0.0015641471144410678,0.020422575752582318,0.00034274085899261257,0.0009289672970591375,-0.0036009389410752157,-0.000796630526486155,-0.0009418830690962103,-0.0014180461278444352,-0.0011133201547442447
0.045,0.000681016745273032,-0.002045254637617737,-0.0018971947399313129,-0.001416742917570425,0.020392450055133033,0.000393693639586298,0.00030257024133663053,-0.003445654388185957,-0.0006601668354397767,-0.0007316478351297475,-0.001204615168651474,-0.000901934336310345
0.05,0.000553941268906086,-0.0020320917312348515,-0.0018766952304870228,-0.0010898938979474156,0.02032014992191106,0.00032563961756733106,0.00028423739214466067,-0.0032547047372769506,-0.0005061109341396984,-0.0010816668812810419,-0.001203843618196921,-0.0008966686191445734
0.055,0.0005106072144072174,-0.001956250817931073,-0.0018803392758975105,-0.001572612742130405,0.020263310858407584,0.0003149999440213403,-0.0002913751263125135,-0.0029754074458494184,-0.0002803576778382163,-0.0008273823713462161,-0.0012135898748160383,-0.0009882546812493547
0.06,0.0005140237403301438,-0.0018356124841504829,-0.0017715070600651552,-0.0024736924078882084,0.02041930825839646,0.00035367699257138574,-0.0009989569177727628,-0.0027958713844148733,-0.00011820903426180794,-0.0006658296990629622,-0.0019060307596186015,-0.001682149341494284
0.065,0.0005140237403301438,-0.0018356124841504829,-0.0017715070600651552,-0.0024736924078882084,0.02041930825839646,0.00035367699257138574,-0.0009989569177727628,-0.0027958713844148733,-0.00011820903426180794,-0.0006658296990629622,-0.0019060307596186015,-0.001682149341494284
0.07,0.000522748120641998,-0.0017847251757481008,-0.001734500570444335,-0.002446615470191724,0.02051295655396423,0.0004163565490813765,-0.0009977381365882869,-0.0027979050327676266,-0.00015435303102415452,-0.00057939724980299,-0.002032669256149368,-0.0016915186379290812
0.075,0.0006420187351396825,-0.0015750433985049878,-0.0015592643233957068,-0.0024422759950530827,0.0206002756822231,0.0005434921953818715,-0.0018723822839459598,-0.002485907770163924,0.00014091288979636182,-0.00030216141173687534,-0.0017462354939924536,-0.0014072440569001426
0.08,0.0006420187351396825,-0.0015750433985049878,-0.0015592643233957068,-0.0024422759950530827,0.0206002756822231,0.0005434921953818715,-0.0018723822839459598,-0.002485907770163924,0.00014091288979636182,-0.00030216141173687534,-0.0017462354939924536,-0.0014072440569001426
0.085,0.0005907536329319885,-0.0015482920085685885,-0.0015374563473225737,-0.0023580591676313277,0.020638294734430428,0.0005226977721730153,-0.0019757403623266757,-0.0024133821233723696,0.0001806032783384124,-0.00020038284540765047,-0.0016264060016350339,-0.001388089711066414
0.09,0.0005181300157661603,-0.0015092461345174442,-0.0015392485213797042,-0.0025049351563601013,0.020758149893857172,0.0005199229673234123,-0.0020419666724610353,-0.00238183571420093,0.00016440751946266308,-0.00018810120893112087,-0.0015377317215119867,-0.0013539484390256127
0.095,0.0005181300157661603,-0.0015092461345174442,-0.0015392485213797042,-0.0025049351563601013,0.020758149893857172,0.0005199229673234123,-0.0020419666724610353,-0.00238183571420093,0.00016440751946266308,-0.00018810120893112087,-0.0015377317215119867,-0.0013539484390256127
0.1,0.0005181300157661603,-0.0015092461345174442,-0.0015392485213797042,-0.0025049351563601013,0.020758149893857172,0.0005199229673234123,-0.0020419666724610353,-0.00238183571420093,0.00016440751946266308,-0.00018810120893112087,-0.0015377317215119867,-0.0013539484390256127
0.105,0.0006804696700854488,-0.0013079538768854186,-0.0013666756402043732,-0.003003319424882924,0.02114822512334388,0.0006917992005276534,-0.005295996284882403,-0.0022728153422023256,0.00022741144747939523,0.0006307945633268323,-0.002898744878998768,-0.001236745847277256
0.11,0.0007052564268234092,-0.0012052497251512195,-0.0012543511143826248,-0.0028366749894754607,0.021365667251422752,0.0007285730575259309,-0.005415143697725596,-0.002406645323081493,7.861004869794162e-05,0.0005970612828352318,-0.0029973030309559034,-0.0012592962510586524
0.115,0.0007052564268234092,-0.0012052497251512195,-0.0012543511143826248,-0.0028366749894754607,0.021365667251422752,0.0007285730575259309,-0.005415143697725596,-0.002406645323081493,7.861004869794162e-05,0.0005970612828352318,-0.0029973030309559034,-0.0012592962510586524
0.12,0.0007052564268234092,-0.0012052497251512195,-0.0012543511143826248,-0.0028366749894754607,0.021365667251422752,0.0007285730575259309,-0.005415143697725596,-0.002406645323081493,7.861004869794162e-05,0.0005970612828352318,-0.0029973030309559034,-0.0012592962510586524
0.125,0.0007052564268234092,-0.0012052497251512195,-0.0012543511143826248,-0.0028366749894754607,0.021365667251422752,0.0007285730575259309,-0.005415143697725596,-0.002406645323081493,7.861004869794162e-05,0.0005970612828352318,-0.0029973030309559034,-0.0012592962510586524
0.13,0.0009822687386840168,-0.0023495308264425093,-0.002214298901126795,-0.003915654484290905,0.021268216490467076,0.0010989989494273927,-0.004842840630345619,-0.0018724953546384563,0.003039192041379169,-0.003620589461171368,-0.0028379808887932932,-0.003755085059276737
0.135,0.0009822687386840168,-0.0023495308264425093,-0.002214298901126795,-0.003915654484290905,0.021268216490467076,0.0010989989494273927,-0.004842840630345619,-0.0018724953546384563,0.003039192041379169,-0.003620589461171368,-0.0028379808887932932,-0.003755085059276737
0.14,0.0009169154613650263,-0.0023360871454684174,-0.002207270862150534,-0.0038993212530791343,0.021296328686065253,0.001095527471508364,-0.004897623219215567,-0.0019615449681776543,0.002921250149039868,-0.003658867102020621,-0.002880862109480065,-0.0037925715495489
0.145,0.0009169154613650263,-0.0023360871454684174,-0.002207270862150534,-0.0038993212530791343,0.021296328686065253,0.001095527471508364,-0.004897623219215567,-0.0019615449681776543,0.002921250149039868,-0.003658867102020621,-0.002880862109480065,-0.0037925715495489
0.15,0.0009169154613650263,-0.0023360871454684174,-0.002207270862150534,-0.0038993212530791343,0.021296328686065253,0.001095527471508364,-0.004897623219215567,-0.0019615449681776543,0.002921250149039868,-0.003658867102020621,-0.002880862109480065,-0.0037925715495489
0.155,0.0009169154613650263,-0.0023360871454684174,-0.002207270862150534,-0.0038993212530791343,0.021296328686065253,0.001095527471508364,-0.004897623219215567,-0.0019615449681776543,0.002921250149039868,-0.003658867102020621,-0.002880862109480065,-0.0037925715495489
0.16,0.0009169154613650263,-0.0023360871454684174,-0.002207270862150534,-0.0038993212530791343,0.021296328686065253,0.001095527471508364,-0.004897623219215567,-0.0019615449681776543,0.002921250149039868,-0.003658867102020621,-0.002880862109480065,-0.0037925715495489
