Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default
49,-0.0013746499762175139,0.4145221590194298,-0.0059662994310382385,-0.0056214183486621655,0.4273643838360081,0.41558699273088334,0.00015342131462972835,0.00015342131462972835,0.00015342131462972835,0.0,0.0,0.0,0.0
50,0.02338519030974038,0.020381499998020573,0.02072839897958752,0.014935831007876267,0.035314911612716195,0.022184464522568618,0.023134159614777522,0.023134159614777522,0.023134159614777522,0.023269779322847295,0.023269779322847295,0.023269779322847295,0.011681805047635238
51,-0.4157009598749877,0.0033127340408356087,-0.00415164327046743,0.0034781712339404074,0.009795239268705765,-0.002379921334930202,0.0003092342414516489,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0,0.0
52,-0.004851481473923584,-0.0003091820651664217,-0.0003091820651664217,-0.004334590263890967,0.036176753110700025,0.001524329182542226,-0.000704619420338777,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
53,-0.004851481473923584,0.0012360660823718128,0.0013390238016581515,-0.0037145651669377904,0.42473938900270913,0.001524329182542226,-0.000704619420338777,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
54,-0.0038372573189395104,-0.0041763293658343996,0.003377360202320277,-0.009498888636748661,0.013453326682677274,-1.1271099034786778e-05,0.00027340988542816905,-0.00017099203726957086,-0.00017099203726957086,0.0,0.0,0.0,0.0
55,-0.004851481473923584,0.0011331010149985903,0.002265312784290378,-0.00392121059318632,0.42473938900270913,0.001524329182542226,0.0001083011126038656,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,-0.010341944221458987
56,-0.004851481473923584,-0.00041225747984160625,0.0002060845715795983,-0.004334590263890967,0.42473938900270913,0.001524329182542226,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
57,-0.004748088415443274,0.007400560752269807,0.0031910074204059458,-0.006196265963905615,0.016274208654291925,0.0015284468095710865,-0.00029805036099369095,0.0001084041545105661,0.0001083011126038656,0.0,0.0,0.0,0.0
58,-0.004851481473923584,0.0002060845715795983,-0.0013402677586327669,-0.005161705115778866,0.036176753110700025,0.0015284468095710865,0.4179869576750679,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,-0.010341944221458987
59,-0.0131524367898671,-0.004175675971193269,-0.009286421900343785,-0.0006672965155457717,0.01811050748070941,-0.00011341863475672887,-0.0005565039265471218,0.00010115189229446178,0.00010115189229446178,0.0,0.008315268212003745,-0.00836347293462677,-0.00836347293462677
60,-0.058893689053568565,-0.056611228377073594,-0.056491198838263944,-0.05901391864994537,-0.0566712468915237,-0.0566712468915237,-0.05865001439602115,-0.05865001439602115,-0.05865001439602115,-0.058893689053568565,-0.058893689053568565,-0.058893689053568565,-0.058893689053568565
61,0.13881446890228188,0.13579751222339106,0.13474665536848754,0.13907651504611174,0.16796160077141567,0.1369394508852521,0.13757486981323241,0.13757486981323241,0.13757486981323241,0.13750352374993502,0.13750352374993502,0.13750352374993502,0.12432813500220177
62,0.005311626113729443,-0.0015381176289057136,-0.0018933008503186602,-0.0005913896540646934,0.012328336193334849,-0.0004967510171094145,-9.815390313688846e-05,-9.815390313688846e-05,-9.815390313688846e-05,0.0,0.0,0.0,0.0
63,-0.004851481473923584,0.0004121397088130533,0.0017507812189059288,-0.004437953691547004,0.42473938900270913,0.001524329182542226,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
64,0.058893689053568614,0.05612105199090887,0.05600540972874196,0.05021144595376762,0.0709388213434375,0.057808374253290114,0.05875806934549871,0.05875806934549871,0.05875806934549871,0.058893689053568614,0.058893689053568614,0.058893689053568614,0.04730571477835682
65,-0.004851481473923584,-0.0038178841801869133,-0.0014434168696685584,-0.004437953691547004,0.42473938900270913,-0.0033530068782999744,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
66,-0.4133412086179453,-0.014842496970532745,-0.007316862620848676,-0.0074874645297433404,0.019099889823819525,0.00117743746253245,-0.4144592924674575,0.00013221269891672347,0.00013221269891672347,0.0,-0.008511499855517406,0.0,-0.008511499855517406
67,-0.0006273951135575903,0.004279913176605903,0.0033415070893879502,-0.002301783859044234,0.017405553288497255,-0.0019667506105032788,-0.0008283237905200202,-3.6590138017406456e-06,-3.6590138017406456e-06,0.0,0.0,0.0,-0.010492373817642385
68,0.0,0.002042371636019253,0.004920806457477371,0.0032424174886833876,0.42849082596152127,0.0022224421620449684,0.00024367465754749417,0.00024367465754749417,0.00024367465754749417,0.0,0.0,0.0,0.0
69,0.012084854709155771,0.0003394177267483241,0.003898490998270814,-0.004419712548536248,0.43414073903060224,0.00117743746253245,0.00013221269891672347,0.00013221269891672347,0.00013221269891672347,0.0,-0.008511499855517406,0.0,-0.008511499855517406
70,-0.004851481473923584,0.002882508533121365,0.0019566158662646153,-0.005575440432892777,-0.31746522639882613,0.001524329182542226,0.0001083011126038656,0.0001084041545105661,0.0001083011126038656,0.0,0.0,0.0,0.0
71,0.020335639292690978,0.007607947457754456,0.00562713015680213,0.013944771663971154,0.43300854037017095,0.009795239268705765,0.008132078722995215,0.008132078722995215,0.00813216117045458,0.016488122788569093,0.0,0.00826761598360057,0.00826761598360057
72,-0.0038372573189395104,-0.4275650340176701,0.2973748605283244,-0.4188747565977832,-0.004467995076634093,-0.013345602059488829,-0.011325423488349579,-0.4262136843424762,-0.4262136843424762,-0.011315313227834146,-0.011315313227834146,-0.011315313227834146,-0.02272007650008353
73,-0.183746347333874,-0.1792329851642151,-0.1792329851642151,-0.18431151169292084,-0.1664579966218711,-0.17992036111396922,-0.180080082052204,-0.180080082052204,-0.180080082052204,-0.1799090900149345,-0.1799090900149345,-0.1799090900149345,-0.1799090900149345
74,0.0,0.0026425193383753593,0.0024024902153046137,0.0010816157254514526,0.42849082596152127,0.0022224421620449684,-0.00023036869978592092,0.00024367465754749417,0.00024367465754749417,0.0,0.0,0.0,0.0
75,-0.004788963855240325,-0.002518525587326274,-0.0051256291717182295,-0.0016785284509966188,0.20867694872684953,0.0022260712594234246,-0.00010921279311994747,-0.00010921279311994747,-0.00010921279311994747,0.0,0.0,0.0,0.0
76,-0.0006634605961439046,0.007112998042108442,0.008102727127956256,0.01164369107674918,0.43300854037017095,0.009795239268705765,0.00878211294335248,0.008132078722995215,0.00813216117045458,0.016488122788569093,0.0,0.00826761598360057,0.0
77,-0.0038372573189395104,0.0005634427101062074,-0.0006764218491761856,-0.003611253552378836,0.013451093393063442,-1.1271099034786778e-05,0.00027340988542816905,-0.00017099203726957086,-0.00017099203726957086,0.0,0.0,0.0,0.0
78,-0.004851481473923584,-0.001133991658640588,-0.000927745047726101,-0.005368557942986737,0.42473938900270913,0.001524329182542226,0.0001083011126038656,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
79,-0.004851481473923584,0.0026768059533346833,0.000927148831795189,-0.005058289823029124,0.42473938900270913,0.0015284468095710865,-0.000704619420338777,-0.00029805036099369095,-0.00029805036099369095,0.0,0.0,0.0,-0.010341944221458987
80,0.007651807615859757,-0.004008416676948688,-0.008195727449769373,0.00041690364136083433,0.4413238085821747,-0.00011341863475672887,-0.0005565039265471218,0.00010115189229446178,0.00010115189229446178,0.008315268212003745,0.008315268212003745,-0.00836347293462677,-0.00836347293462677
81,0.020335639292690978,-0.0014932156318935217,-0.0036528148067106196,0.002568031815129329,0.009795239268705765,-0.002379921334930202,-0.0003447955654340049,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0,0.0
82,-0.004748088415443274,0.006990412905615795,-0.0005153402594140255,-0.006817358765730043,0.036176753110700025,0.0015284468095710865,0.0001084041545105661,0.0001084041545105661,0.0001083011126038656,0.0,0.0,0.0,0.0
83,-0.006465541662623988,-0.002465242949723564,-0.0012907923468560142,-0.002935291024546867,-0.30757280191029224,0.0005488234655184055,0.0001973894027983882,-0.00026498759431035354,-0.00026498759431035354,0.0,0.0,0.0,-0.011777167776353662
84,-0.004851481473923584,-0.0002061140143358353,0.0006181654201078161,-0.003507949335451125,0.42473938900270913,0.001524329182542226,0.0001083011126038656,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
85,0.0,-0.0017322736212372813,-0.0011546179414919082,-0.0081017984969645,0.012045132289868915,-0.0010853148002784307,0.00031955041336048315,-0.00013561970806976338,-0.00013561970806976338,0.0,0.0,0.0,-0.011587974275211846
86,-0.004748088415443274,0.0019566158662646153,0.002265312784290378,-0.018460442897162404,0.42473938900270913,0.0015284468095710865,-0.00029805036099369095,0.0001084041545105661,0.0001083011126038656,0.0,0.0,0.0,0.0
87,-0.004873122819294683,0.0025141366354880187,-0.004957286693010307,-0.0023504870289987466,0.44968728151680143,0.0022260712594234246,-0.00010921279311994747,-0.00010921279311994747,-0.00010921279311994747,0.0,0.0,0.0,-0.008412239816200097
88,-0.0038372573189395104,0.006746832440584907,0.0027025203798234526,0.0,0.42849417588946015,0.41651888219774075,0.00027340988542816905,-0.00017099203726957086,-0.00017099203726957086,0.0,0.0,0.0,0.0
89,-0.004748088415443274,0.006990412905615795,-0.002165667218114553,-0.008889601352531518,0.036176753110700025,0.0015284468095710865,0.0001084041545105661,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
90,0.12814673349168282,0.12359262897511189,0.12344548276244041,0.12212049105054995,0.14308860709927293,0.12242976464526097,0.12255860907801935,0.12313907618801494,0.12313907618801494,0.12285674778553338,0.12285674778553338,0.12285674778553338,0.12285674778553338
91,-0.004851481473923584,-0.0019592730774349604,-0.000927745047726101,-0.004231234241287925,0.42473938900270913,0.0015284468095710865,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,-0.010341944221458987
92,-0.004851481473923584,0.0012360660823718128,0.00010304596560843329,-0.003611253552378836,0.42473938900270913,0.4181961174155769,0.0001084041545105661,0.0001083011126038656,0.0001084041545105661,0.40987579416306485,0.0,0.0,0.0
93,-0.004851481473923584,0.0002060845715795983,-0.0002061140143358353,-0.005368557942986737,0.036176753110700025,0.001524329182542226,0.0001083011126038656,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,-0.010341944221458987
94,-0.026205070347394003,-0.0225932517414515,-0.022255106880911694,-0.026657184121350635,-0.00891671963539101,-0.02237908412748926,-0.022983456681020552,-0.022538805065723998,-0.022538805065723998,-0.022367813028454427,-0.022367813028454427,-0.022367813028454427,-0.022367813028454427
95,0.0,0.005040616700530137,0.41169740352087064,0.002042371636019253,0.03617507814770278,0.0022224421620449684,-0.00023036869978592092,0.00024367465754749417,0.00024367465754749417,0.0,0.0,0.0,0.0
96,0.0013640664602633083,-0.00556705272792048,-0.004686614974336452,-0.005371353454575478,0.4254883377999978,0.0018061369366307635,-0.00024323159236171494,0.0001411432589968161,0.0001411432589968161,0.0,0.0,0.0,-0.009781020792585447
97,0.0013640664602633083,-0.0011702272164313317,-0.0019509063701610063,-0.0005849949560004716,0.4254883377999978,0.0018061369366307635,0.0001411432589968161,-0.00024323159236171494,-0.00024323159236171494,0.0,0.0,0.0,-0.009781020792585447
98,0.003659342585595573,0.3298753381171434,0.322477588339402,0.3143972996761054,0.4512142523895436,0.0005494934520395503,0.32280352221888303,0.3224426101605192,0.3224426101605192,0.0,0.0,0.0,0.0
99,0.0013640664602633083,-0.0043932550843049,-0.0012677890112876736,-0.003806714200406902,0.4254883377999978,0.0018022426339853838,-0.00024323159236171494,-0.00024323159236171494,-0.00024323159236171494,0.0,0.0,0.0,0.0
100,-0.011984664174843822,0.001572991296176792,-0.00039351594758392755,0.0010488514027135818,0.42473645781079966,-0.0005640728646827518,7.134606329770848e-05,7.134606329770848e-05,7.134606329770848e-05,0.0,0.0,0.0,0.0
101,-0.004851481473923584,0.0012360660823718128,0.002265312784290378,-0.0029915391782068517,0.42473938900270913,0.001524329182542226,0.0001084041545105661,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
102,0.003659342585595573,-0.0017185172262993874,0.0009157061817349694,-0.006771342720788507,-0.314319656492664,0.0005494934520395503,0.00015342131462972835,0.00015342131462972835,0.00015342131462972835,0.0,0.0,0.0,0.0
103,-0.007231569231075703,-0.0015080812672002744,0.0038707000020014298,0.0015065064822683749,0.021363042701795433,-0.0021656672181143925,-0.00023741823327937133,-0.00023741823327937133,-0.00023741823327937133,0.0,0.0,0.0,0.0
104,-0.12164248966306476,-0.12151986886141959,-0.12176512088766064,-0.11613484549020517,-0.09088696222943662,-0.12404796378110065,-0.122553766055013,-0.122553766055013,-0.122553766055013,-0.11735695063815874,-0.11735695063815874,-0.11735695063815874,-0.11735695063815874
105,0.0,-0.001985070730316673,-0.00270759236349218,-0.0028882793248265117,0.013453326682677274,0.002225443147068983,-0.00034899407118724006,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0,0.0,0.0
106,-0.0006634605961439046,-0.0016592239216904193,-0.00415164327046743,-0.005815651575920968,0.43300854037017095,-0.002379921334930202,0.0003092342414516489,0.0003092342414516489,0.0003092342414516489,0.0,0.0,0.0,0.0
107,-0.004851481473923584,-0.00010305332629743616,-0.0014434168696685584,-0.005575440432892777,0.42473938900270913,0.001524329182542226,-0.00029805036099369095,0.0001084041545105661,0.0001083011126038656,0.0,0.0,0.0,0.0
108,-0.4133412086179453,-0.005952773129422273,0.0010180137133370798,-0.01467102314363696,0.43414073903060224,-0.004746628801777076,0.00013221269891672347,0.00013221269891672347,0.00013221269891672347,0.0,0.0,0.0,-0.017073513358941406
109,-0.44689376832897193,-0.04018721636532024,-0.03134777052842531,-0.04078412894210231,-0.014452669887207016,-0.032375122248494315,-0.034089681697977346,-0.033420347012109705,-0.033420347012109705,-0.033552559711026504,-0.042064059566544014,-0.033552559711026504,-0.05062607306996795
110,-0.0072315692310758635,0.0032024320383440713,0.003842066294394044,-0.0006413403265826496,0.01063822732732532,-0.001961795494258182,0.00024371472564080788,0.00024371472564080788,0.00024371472564080788,0.0,0.0,0.0,0.0
111,-0.006911003652217871,-0.003915609256980696,-0.002987267226020356,-0.005051061356501124,0.4226798668244149,-0.0005310753687230847,-0.0019511180237837735,-0.002357572539287912,-0.002357572539287912,-0.0020595221782942477,-0.0020595221782942477,-0.0020595221782942477,-0.0020595221782942477
112,0.005799183937967428,0.0010015238450726608,0.0012017452097534051,-0.005520843561010371,-0.004465231386645884,0.0005489211719054713,-7.233693981764449e-05,-7.233693981764449e-05,-7.233693981764449e-05,0.0,0.0,0.0,0.0
113,-0.004851481473923584,-0.0054719954795707515,-0.0037145651669377904,-0.005265127822076966,0.036176753110700025,0.0015284468095710865,0.0001083011126038656,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
114,0.005311626113729443,-0.0017748967269080968,-0.0021301382539351942,-0.003670529803630763,0.012328336193334849,-0.0004967510171094145,-9.815390313688846e-05,0.0003680767848471743,0.0003680767848471743,0.0,0.0,0.0,0.0
115,-0.0006634605961439046,-0.00016583654721283306,-0.001991297819091524,-0.001991297819091524,0.009795239268705765,-0.002379921334930202,0.0003092342414516489,0.0003092342414516489,0.0003092342414516489,0.0,0.0,0.0,0.0
116,-0.004851481473923584,-0.001133991658640588,0.000927148831795189,-0.0028882793248265117,0.016274208654291925,0.0015284468095710865,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0,0.0
117,-0.0038372573189395104,0.0032649088174945104,0.0047260935890104825,-0.0012403490896319908,0.013451093393063442,0.004467684013093359,0.004709579231058769,0.004266541918687064,0.004266541918687064,0.0,0.0,0.0,0.0
118,-0.0006634605961439046,0.0014916717243650744,-0.00049756684089994,-0.002987978370572309,0.009795239268705765,-0.002379921334930202,0.0003092342414516489,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0,0.0
