Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.037,0.9742813918305597,0.9757942511346445,0.9818456883509834,0.5325264750378215,0.8880484114977307,0.9485627836611196,0.9712556732223904,0.9818456883509834,0.9924357034795764,0.9924357034795764,0.9909228441754917
0.038,0.9742813918305597,0.9757942511346445,0.9818456883509834,0.5325264750378215,0.8895612708018155,0.9485627836611196,0.9712556732223904,0.9818456883509834,0.9924357034795764,0.9924357034795764,0.9909228441754917
0.039,0.9742813918305597,0.9757942511346445,0.9818456883509834,0.5325264750378215,0.8895612708018155,0.9485627836611196,0.9712556732223904,0.9818456883509834,0.9939485627836612,0.9924357034795764,0.9909228441754917
0.04,0.9742813918305597,0.9773071104387292,0.9818456883509834,0.5340393343419062,0.8895612708018155,0.9500756429652042,0.9712556732223904,0.9818456883509834,0.9939485627836612,0.9924357034795764,0.9909228441754917
0.041,0.9742813918305597,0.9773071104387292,0.9818456883509834,0.5340393343419062,0.8895612708018155,0.9500756429652042,0.9712556732223904,0.9818456883509834,0.9939485627836612,0.9924357034795764,0.9909228441754917
0.042,0.9757942511346445,0.9773071104387292,0.983358547655068,0.5340393343419062,0.8895612708018155,0.9500756429652042,0.9712556732223904,0.9818456883509834,0.9939485627836612,0.9924357034795764,0.9909228441754917
0.043,0.9757942511346445,0.9788199697428139,0.983358547655068,0.5340393343419062,0.8910741301059002,0.9500756429652042,0.972768532526475,0.983358547655068,0.9939485627836612,0.9924357034795764,0.9909228441754917
0.044,0.9757942511346445,0.9788199697428139,0.983358547655068,0.5340393343419062,0.8910741301059002,0.9515885022692889,0.972768532526475,0.983358547655068,0.9939485627836612,0.9924357034795764,0.9909228441754917
0.045,0.9757942511346445,0.9788199697428139,0.983358547655068,0.5355521936459909,0.8910741301059002,0.9515885022692889,0.972768532526475,0.983358547655068,0.9939485627836612,0.9924357034795764,0.9924357034795764
0.046,0.9757942511346445,0.9788199697428139,0.983358547655068,0.5355521936459909,0.8910741301059002,0.9515885022692889,0.972768532526475,0.983358547655068,0.9939485627836612,0.9924357034795764,0.9924357034795764
0.047,0.9757942511346445,0.9788199697428139,0.983358547655068,0.5355521936459909,0.8910741301059002,0.9515885022692889,0.972768532526475,0.983358547655068,0.9939485627836612,0.9924357034795764,0.9924357034795764
0.048,0.9757942511346445,0.9788199697428139,0.983358547655068,0.5355521936459909,0.8910741301059002,0.9515885022692889,0.972768532526475,0.983358547655068,0.9939485627836612,0.9924357034795764,0.9924357034795764
0.049,0.9757942511346445,0.9788199697428139,0.983358547655068,0.5370650529500757,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9924357034795764,0.9924357034795764
0.05,0.9757942511346445,0.9788199697428139,0.9848714069591528,0.5370650529500757,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.051,0.9757942511346445,0.9788199697428139,0.9848714069591528,0.5385779122541604,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.052,0.9757942511346445,0.9788199697428139,0.9848714069591528,0.5385779122541604,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.053,0.9757942511346445,0.9788199697428139,0.9878971255673222,0.5385779122541604,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.054,0.9757942511346445,0.9788199697428139,0.989409984871407,0.5416036308623298,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.055,0.9757942511346445,0.9788199697428139,0.989409984871407,0.5431164901664145,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.056,0.9757942511346445,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.057,0.9757942511346445,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8910741301059002,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.058,0.9773071104387292,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8925869894099848,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.059,0.9773071104387292,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8925869894099848,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.06,0.9773071104387292,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8925869894099848,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.061,0.9773071104387292,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8925869894099848,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.062,0.9773071104387292,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8956127080181543,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.063,0.9773071104387292,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8956127080181543,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9939485627836612,0.9939485627836612,0.9924357034795764
0.064,0.9788199697428139,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8956127080181543,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.065,0.9788199697428139,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8956127080181543,0.9515885022692889,0.9742813918305597,0.9848714069591528,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.066,0.9788199697428139,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.067,0.9803328290468987,0.9803328290468987,0.989409984871407,0.5446293494704992,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.068,0.9803328290468987,0.9803328290468987,0.989409984871407,0.5476550680786687,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.069,0.9803328290468987,0.9803328290468987,0.9909228441754917,0.5476550680786687,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.07,0.9803328290468987,0.9803328290468987,0.9909228441754917,0.5476550680786687,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.071,0.9803328290468987,0.9803328290468987,0.9909228441754917,0.5476550680786687,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.072,0.9818456883509834,0.9818456883509834,0.9909228441754917,0.5491679273827534,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.073,0.9818456883509834,0.9818456883509834,0.9909228441754917,0.5491679273827534,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.074,0.9818456883509834,0.9818456883509834,0.9924357034795764,0.5491679273827534,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.075,0.9818456883509834,0.9818456883509834,0.9924357034795764,0.5491679273827534,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.076,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5491679273827534,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.077,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5506807866868382,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.078,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5506807866868382,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.079,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5506807866868382,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.08,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5506807866868382,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.081,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5521936459909228,0.8956127080181543,0.9531013615733737,0.9757942511346445,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.082,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5521936459909228,0.8956127080181543,0.9531013615733737,0.9773071104387292,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.083,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5521936459909228,0.8956127080181543,0.9531013615733737,0.9773071104387292,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.084,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5537065052950075,0.8956127080181543,0.9531013615733737,0.9773071104387292,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.085,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5537065052950075,0.8956127080181543,0.9531013615733737,0.9773071104387292,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.086,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5537065052950075,0.8956127080181543,0.9531013615733737,0.9773071104387292,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9924357034795764
0.087,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5537065052950075,0.8956127080181543,0.9531013615733737,0.9773071104387292,0.9878971255673222,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.088,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5537065052950075,0.8956127080181543,0.9546142208774584,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.089,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5537065052950075,0.8956127080181543,0.9561270801815431,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.09,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5552193645990923,0.8956127080181543,0.9561270801815431,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.091,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5552193645990923,0.8956127080181543,0.9561270801815431,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.092,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5552193645990923,0.8956127080181543,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.093,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5552193645990923,0.8956127080181543,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.094,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5552193645990923,0.8956127080181543,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.095,0.9818456883509834,0.983358547655068,0.9924357034795764,0.5552193645990923,0.8956127080181543,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.096,0.9818456883509834,0.983358547655068,0.9924357034795764,0.556732223903177,0.897125567322239,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.097,0.9818456883509834,0.983358547655068,0.9924357034795764,0.556732223903177,0.897125567322239,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.098,0.9818456883509834,0.983358547655068,0.9924357034795764,0.556732223903177,0.897125567322239,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.099,0.9818456883509834,0.983358547655068,0.9924357034795764,0.556732223903177,0.897125567322239,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9939485627836612
0.1,0.9818456883509834,0.983358547655068,0.9924357034795764,0.556732223903177,0.897125567322239,0.9576399394856279,0.9788199697428139,0.989409984871407,0.9954614220877458,0.9939485627836612,0.9954614220877458
