Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
boeck2015/tempodetector2016_default,1.0,1.319623110861365e-10,6.323060320509831e-11,0.37943857540165493,3.0553689941482804e-13,0.0009764709547874876,0.07117702376659821,0.2748215857621143,0.00010485833806123117,1.321187371924813e-12,0.040701038570470194,1.2359981323354127e-12,1.5994527446164108e-14,3.989066832230587e-37,0.018370144557304943,0.00024752898226356205,0.7333285230993465,0.4035165594171324,0.2601766520423918
boeck2019/multi_task,1.319623110861365e-10,1.0,0.4990593181085379,2.1385383162270192e-13,1.5092931828700046e-30,0.00034072304420505154,6.187148449185915e-06,3.4775166667244174e-08,6.991564447581035e-22,0.7256204710519116,8.051780869454537e-16,0.7856183379850137,0.6012322669764082,4.948582190274609e-16,5.326083350368755e-06,0.001355893097479901,7.198377754575845e-11,1.788118871991735e-13,3.723080966319872e-08
boeck2019/multi_task_hjdb,6.323060320509831e-11,0.4990593181085379,1.0,4.957080798504007e-13,1.7980629951726984e-29,0.00010672127199861135,2.9132539177279487e-06,3.2961248136852783e-08,1.425512936053351e-20,0.9808317260797037,2.5408306440188065e-16,0.880645511729111,0.916167673604443,1.0055371764433133e-13,4.004539274798758e-06,0.0007050352723445807,2.0532749099510406e-10,3.7770212662320464e-13,2.5437964746871478e-08
boeck2020/dar,0.37943857540165493,2.1385383162270192e-13,4.957080798504007e-13,1.0,6.245035889005667e-09,5.796965770785005e-05,0.021851860744286418,0.0858049530230678,0.003529525972774217,2.0157400009772978e-12,0.16345747775988156,2.07006812177418e-13,3.7855820784751404e-15,3.5701557258296927e-40,0.0010879117472301736,9.224825282261035e-06,0.18607215684506997,0.9391008423110548,0.08424760580235735
davies2009/mirex_qm_tempotracker,3.0553689941482804e-13,1.5092931828700046e-30,1.7980629951726984e-29,6.245035889005667e-09,1.0,5.5179354962367685e-22,6.828376703122841e-16,3.916316173880671e-27,4.369475837165622e-07,1.6984279927325275e-43,2.468905758507442e-05,1.7965223862484587e-39,4.9621267744889355e-43,1.6911047616339263e-71,2.3747562532990375e-19,3.785851902830596e-23,4.780436684152077e-15,6.188724155589673e-10,5.1356908873870075e-20
echonest/version_3_2_1,0.0009764709547874876,0.00034072304420505154,0.00010672127199861135,5.796965770785005e-05,5.5179354962367685e-22,1.0,0.12455618295916834,0.012134509942734833,6.599021787709031e-13,6.546507913642983e-05,1.5130751980839945e-07,4.884552751786872e-05,2.1155132246084218e-05,1.848356342507833e-29,0.1909880817841003,0.9166720131196421,0.0014104525138462025,2.2134590498460183e-05,0.014470197657222895
gkiokas2012/default,0.07117702376659821,6.187148449185915e-06,2.9132539177279487e-06,0.021851860744286418,6.828376703122841e-16,0.12455618295916834,1.0,0.3734411762819493,6.803340655112204e-08,4.678699208816438e-08,5.5603910420763385e-05,7.864538964881225e-08,6.085625781514535e-08,4.3998305127198816e-33,0.8869560428538957,0.13920402075461025,0.12070833506210984,0.014647712781433,0.37899880834189115
klapuri2006/percival2014,0.2748215857621143,3.4775166667244174e-08,3.2961248136852783e-08,0.0858049530230678,3.916316173880671e-27,0.012134509942734833,0.3734411762819493,1.0,3.088352606637974e-15,1.992556949195971e-15,0.0006787843878630091,2.8174134109611235e-12,4.041843940515211e-14,2.1308972764333753e-40,0.2874097750303982,0.012299894482285424,0.3514186820626467,0.08057230754711645,0.9923386084417481
oliveira2010/ibt,0.00010485833806123117,6.991564447581035e-22,1.425512936053351e-20,0.003529525972774217,4.369475837165622e-07,6.599021787709031e-13,6.803340655112204e-08,3.088352606637974e-15,1.0,1.217351810173741e-31,0.2104831831291477,9.645076730062303e-29,2.3972077952541549e-32,1.6386588929112744e-59,1.2247296707483562e-09,2.1081563937541714e-12,9.228831874939488e-07,0.001499612584891016,7.35507838110617e-11
percival2014/stem,1.321187371924813e-12,0.7256204710519116,0.9808317260797037,2.0157400009772978e-12,1.6984279927325275e-43,6.546507913642983e-05,4.678699208816438e-08,1.992556949195971e-15,1.217351810173741e-31,1.0,3.1314927354363516e-21,0.8121301741954576,0.8837470564183979,1.9676959244006976e-15,4.0560334677205697e-07,0.0001840626189972797,2.521090788239893e-13,1.56829093389362e-14,7.629046482749632e-14
