Estimator,AOE1_MEAN,AOE1_STDEV,AOE2_MEAN,AOE2_STDEV
schreiber2018/cnn,0.052222344150473075,0.20133147416497937,0.012993052136244182,0.05917696611373295
schreiber2018/fcn,0.0971919920823166,0.258842958137917,0.03105762483355479,0.09667997203895387
schreiber2017/ismir2017,0.10604036757180173,0.28037871336077025,0.023388169356842004,0.08101131226650739
schreiber2014/default,0.11080978999719843,0.27630617546557834,0.027804226657054735,0.06729924532097198
schreiber2017/mirex2017,0.11263023879058387,0.29745154861001477,0.01525017786280711,0.05878452639307149
percival2014/stem,0.13634739607363044,0.3125719756617467,0.030980214172580484,0.09869262201523457
boeck2015/tempodetector2016_default,0.1777108345573673,0.38398614233552836,0.024000959660347067,0.07949495755746513
davies2009/mirex_qm_tempotracker,0.21553014349549213,0.37794308477017585,0.04061879146157874,0.0721843414949199
