Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.8851063829787233,0.0,0.00425531914893617,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.08085106382978724,0.0851063829787234,0.08085106382978724
0.0005,0.8893617021276595,0.06808510638297872,0.05106382978723404,0.04680851063829787,0.0425531914893617,0.02127659574468085,0.05531914893617021,0.05531914893617021,0.05531914893617021,0.0851063829787234,0.08936170212765958,0.08085106382978724
0.001,0.8893617021276595,0.08936170212765958,0.09361702127659574,0.08936170212765958,0.0425531914893617,0.06808510638297872,0.11063829787234042,0.1148936170212766,0.1148936170212766,0.17446808510638298,0.22127659574468084,0.3021276595744681
0.0015,0.8893617021276595,0.1276595744680851,0.13617021276595745,0.13617021276595745,0.05531914893617021,0.1829787234042553,0.1574468085106383,0.16170212765957448,0.16170212765957448,0.17872340425531916,0.225531914893617,0.30638297872340425
0.002,0.8893617021276595,0.15319148936170213,0.1574468085106383,0.19574468085106383,0.059574468085106386,0.19574468085106383,0.18723404255319148,0.2,0.2,0.19148936170212766,0.23404255319148937,0.32340425531914896
0.0025,0.8936170212765957,0.19148936170212766,0.17872340425531916,0.26382978723404255,0.059574468085106386,0.2127659574468085,0.225531914893617,0.2425531914893617,0.2425531914893617,0.20425531914893616,0.24680851063829787,0.33617021276595743
0.003,0.8936170212765957,0.22127659574468084,0.20851063829787234,0.3191489361702128,0.08085106382978724,0.23829787234042554,0.251063829787234,0.25957446808510637,0.25957446808510637,0.22127659574468084,0.26382978723404255,0.35319148936170214
0.0035,0.8936170212765957,0.2425531914893617,0.2553191489361702,0.3872340425531915,0.08085106382978724,0.2978723404255319,0.28936170212765955,0.30638297872340425,0.30638297872340425,0.2765957446808511,0.3191489361702128,0.41702127659574467
0.004,0.8936170212765957,0.2680851063829787,0.3021276595744681,0.43829787234042555,0.08085106382978724,0.3276595744680851,0.3148936170212766,0.3446808510638298,0.3446808510638298,0.2936170212765957,0.32340425531914896,0.42127659574468085
0.0045,0.8936170212765957,0.3021276595744681,0.3276595744680851,0.502127659574468,0.09787234042553192,0.3702127659574468,0.3446808510638298,0.3617021276595745,0.3617021276595745,0.3191489361702128,0.3574468085106383,0.451063829787234
0.005,0.8936170212765957,0.3191489361702128,0.3659574468085106,0.5574468085106383,0.12340425531914893,0.4,0.39574468085106385,0.41702127659574467,0.41702127659574467,0.3404255319148936,0.37446808510638296,0.46808510638297873
0.0055,0.902127659574468,0.34893617021276596,0.42127659574468085,0.6,0.12340425531914893,0.41702127659574467,0.43829787234042555,0.4553191489361702,0.4553191489361702,0.37446808510638296,0.3872340425531915,0.4808510638297872
