Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
boeck2015/tempodetector2016_default,1.0,8.659837449115335e-87,2.9425178084967945e-11,0.015777763320695685,8.67228961463278e-06,7.298155926409119e-06,1.1463570668672823e-10,0.6412668576358396
davies2009/mirex_qm_tempotracker,8.659837449115335e-87,1.0,9.745382864063919e-29,1.2951846477504646e-93,1.8480927091368437e-97,7.479960684860524e-98,4.9394501632955716e-45,1.613355683414847e-82
percival2014/stem,2.9425178084967945e-11,9.745382864063919e-29,1.0,4.661947838984184e-16,2.668028730708396e-19,2.859319587283108e-19,0.08019819609620563,4.757826699596895e-10
schreiber2014/default,0.015777763320695685,1.2951846477504646e-93,4.661947838984184e-16,1.0,0.009988032049348443,0.010714289193539395,3.760270853584175e-18,0.004780970527441186
schreiber2017/ismir2017,8.67228961463278e-06,1.8480927091368437e-97,2.668028730708396e-19,0.009988032049348443,1.0,0.8959045321598191,1.5962525419709908e-23,7.115481678208427e-07
schreiber2017/mirex2017,7.298155926409119e-06,7.479960684860524e-98,2.859319587283108e-19,0.010714289193539395,0.8959045321598191,1.0,4.5371877325692954e-23,8.062482778384137e-07
schreiber2018/cnn,1.1463570668672823e-10,4.9394501632955716e-45,0.08019819609620563,3.760270853584175e-18,1.5962525419709908e-23,4.5371877325692954e-23,1.0,2.4735409067896753e-10
schreiber2018/fcn,0.6412668576358396,1.613355683414847e-82,4.757826699596895e-10,0.004780970527441186,7.115481678208427e-07,8.062482778384137e-07,2.4735409067896753e-10,1.0
