Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,0.9713003289497106,0.9929575022694679,0.045175463117937194,0.04296995289803812,1.2902746160843439e-05,1.0000129027461608,0.01952208772428366,0.01952208772428366,0.01952208772428366
1,2.0475380510924612,1.0165994917028418,0.04140077503969561,0.3986133918807644,0.7322378679791078,0.7322378679791078,0.5835909513326708,1.3501008211128922,0.40743399617884374
2,1.0037482976619223,0.4513912280716007,0.0029311878708596015,0.01863454442598426,1.0147069270349436,1.0147069270349436,1.00475305539982,0.0047530553998201405,0.9393770465477962
3,0.04100475664852879,1.0886427117672224,0.3475626980543736,0.6845145449249883,0.04566977113695017,0.04566977113695017,0.4371353921094005,0.032293659936445285,0.6374340425952317
4,0.04652666974209861,1.0899294088663212,0.026921300266110417,0.05020523843043497,0.048937619954187266,0.048937619954187266,0.06969978284219594,0.053758238973174687,0.053758238973174687
5,0.9342019490849129,0.9462470813747821,0.009083576172484502,0.07965185747121642,0.0335324183522112,0.0335324183522112,0.012811783781279387,0.4113611602715542,0.4113611602715542
6,1.0969535006340312,0.4706401645195734,0.37263355014212285,1.056033859541185,2.2769893142592976,2.2769893142592976,0.3849604346992872,0.33433436162931923,0.5104913167831462
7,0.0017453262013061473,1.1342735747129267,0.9888422977076765,0.02529173541570795,0.9755195853257311,0.024480311835087084,0.006965770510777374,0.027429873070493133,0.03311166886455777
8,0.005682630066320807,0.14077621312244917,0.131792803742479,0.8013142071638139,0.1978394972400013,0.1978394972400013,0.1496929327578402,0.04618835700398021,0.8065856898128418
9,1.449561374613237,1.4793068336696786,0.6342826102908263,0.6146573163402074,0.6114067931974702,0.6114067931974702,1.5426707790047185,0.6267350437931928,0.6267350437931928
10,6.973194551234873e-05,0.02341647086741945,0.0019434433284028956,0.003784455664470421,0.003784455664470421,0.003784455664470421,0.004321605950093148,0.004321605950093148,0.004321605950093148
11,1.3604343278151239,1.1103196478287296,0.1339885828309765,0.1785926146734075,0.18563021493336668,0.18563021493336668,0.23334316453028092,0.025234969200080417,0.23334316453028092
12,0.04239919849352,0.0858050642222344,0.016641937029206553,0.0016838034963978666,0.014083522924063462,1.0140835229240635,0.0007211672436492487,0.0007211672436492487,0.0007211672436492487
13,0.013236164541613683,0.8287720732174353,0.28333581506073907,0.009035105475100138,0.988050337470956,0.011949570036162408,0.030371396154329752,0.5967182187081389,0.030371396154329752
14,5.125482406103878e-15,0.4341415765113664,0.007179372163814171,0.00013542733066555408,0.001380671543746988,0.001380671543746988,0.03796785019901543,0.01936532486693625,0.03796785019901543
15,1.062699687521093,1.0172931596874597,1.0538212690021878,0.05159758979452804,0.04606645654168182,0.04606645654168182,0.048236185652849484,0.4956951626240708,0.06993125675216852
16,0.6589198006644753,0.6471302749536563,0.026190989575075437,0.33477706944932095,0.6464487709836354,0.3535512290163646,0.09761079662641725,0.6780719051126325,0.056583528366362275
17,1.1270079084022975,0.7278839856751671,0.7591412007778348,0.44869183698554227,0.4718792915036298,0.4718792915036298,0.08589476288153189,0.5713215900517736,0.44065105161430235
18,0.00218517299149281,1.049892032168216,0.01539712500453586,0.011583232562284274,1.011583248293232,1.011583248293232,0.023988639406168324,0.023988639406168324,0.023988639406168324
19,1.4427022543576404e-05,0.9327352293015074,0.992443848288988,0.008017048939505987,0.006064152264401849,0.006064152264401849,0.00337022188514177,0.00337022188514177,0.00337022188514177
20,0.09423293504398877,0.8237622561294347,0.30020246357178765,0.12440329733027419,0.11795461890615891,0.11795461890615891,0.15016116562099585,0.1322392576237336,0.1322392576237336
21,0.014197299527317893,0.5527879788319806,0.295782580945127,0.5787329498003944,0.005689093538733237,0.005689093538733237,0.011014891447841174,0.0094492111118746,0.011014891447841174
22,0.029146345659515852,1.1139422614397572,0.20952028433122388,0.018647592232404874,0.053980702300298854,0.053980702300298854,0.6185519104096031,0.07805594614046217,0.6185519104096031
23,0.09838800643525093,0.16313313751665326,0.8874906464315044,0.8261615289180995,0.8255497429077943,0.8255497429077943,0.92194763285744,0.92194763285744,0.9725737059274081
24,0.13980518982373752,0.3055648366493859,0.22236348076344584,0.19126506647545374,0.943986016975913,0.943986016975913,0.1116951047915026,0.04895934944354002,0.28162010623381506
25,0.5654078874472372,0.0541550297163649,0.974798451643891,0.5803101815360068,1.5777836000233998,1.5777836000233998,0.005040616700529179,0.579921884020627,0.03674947642786734
26,1.0429944636184125,1.0620937951201526,0.041032989159267494,0.02069250961812683,1.019151304352281,1.019151304352281,1.0236291387514813,0.023629138751481343,0.023629138751481343
27,0.999975955283028,0.9720905837125944,0.9940055695112626,0.9927023316512178,0.9927023316512178,0.9927023316512178,0.9923260721145833,0.9923260721145833,0.9923260721145833
28,1.644074077979199,1.5330936359012193,0.7052772074827495,0.6128308421274142,0.9952287322180656,0.9952287322180656,0.669389662012838,1.6795138792865454,1.6795138792865454
29,1.6111082326027326,1.220641906533243,0.5685681411454591,0.5919105091731242,0.4045199468343028,0.4045199468343028,0.569134586875421,0.5995082359189398,0.5995082359189398
30,1.0393532025773238,1.8745218146689338,1.10193006352693,1.0416247509823624,1.0267259266343811,1.0267259266343811,1.53136898309984,0.17938365435629777,1.1212806997927296
31,0.007087645226637348,0.02687715962694757,8.960881227659298e-05,0.002027782323058429,0.0014327258602827807,0.0014327258602827807,0.0043791399989096275,0.0043791399989096275,0.0043791399989096275
32,0.32191607247879,0.1705291397340543,0.999399002265473,0.9106574408211849,0.9078654690171798,0.9078654690171798,0.9004130315373222,0.1257392563186463,0.3391017988808112
33,1.5831633938411698,0.7303401491152697,0.010216313377313435,0.5943319912778001,0.5943319912778001,0.5943319912778001,1.5860170487620087,1.6117036924256583,0.5946301790667166
34,0.037462782842755414,0.30010641561939466,0.6607207677683629,0.6776101729930551,0.6398707564131826,1.6398707714091592,0.6733289989257895,0.6733289989257895,0.6429553498822709
35,0.005720902286898233,0.9852760737818544,0.7018257558015906,0.6244490993267939,0.016925094189152258,0.016925094189152258,0.9746394376731174,1.5271804607018962,1.5773039401277327
36,0.12008978939231324,0.07964005502914961,0.6461856096442106,0.7310757349056609,1.2255665705306769,1.2255665705306769,0.7035526069837404,1.1374491335139,0.3783890065524358
37,0.023117356115110874,0.578180561457752,0.21717917509864168,0.015473575367230572,0.018079028133263973,0.018079028133263973,0.0026831357008387656,0.04450331139546597,0.01869051509172813
38,1.000643301164044,1.9227954377351197,0.7984653346492923,1.0393407361758478,0.005441739122440329,0.005441739122440329,0.6742117476629564,1.0892492469418003,0.6235856745929884
39,1.1183130503554448,2.113591789601691,1.1239369023017631,1.0470082936412348,2.0895429878628886,2.0895429878628886,1.35043911411496,1.1169489838951816,1.415290258464928
40,0.0020462302092154753,1.7825109059717474,0.9934571496084122,1.8018200351371625,0.9940958158878191,0.9940958158878191,0.801379424669028,0.801379424669028,0.801379424669028
41,0.026404367095641174,0.8716095706590644,0.19354079215091852,0.04055226005337123,0.057323642719622106,0.057323642719622106,0.10845689517233363,0.10845689517233363,0.05783082210236548
42,1.0851481472005582,1.0792553850784237,0.023972865828936176,0.11661336111661298,0.08154065050217596,0.08154065050217596,1.0926021177394616,0.6627372007829786,0.3288364642295402
43,0.03554105208499031,0.7974267581594207,0.603452315213528,0.630820369103697,0.6336668720960195,0.6336668720960195,0.016634188267018304,0.06195817877650849,0.0461015670809444
44,0.04622893673000136,1.1718557516465868,0.12454629611485828,0.10319036135778843,0.025649393064441063,0.025649393064441063,0.13567899853588686,0.13567899853588686,0.13567899853588686
45,0.0018830745186120467,0.036548493221576404,0.04436436858841279,1.030680920083184,0.07244744579095617,0.07244744579095617,0.04101136171011258,0.04101136171011258,1.0410113617101127
46,0.029836575339003274,0.8479108151672137,8.960881227627261e-05,0.036967371128788465,0.01578215612100155,0.01578215612100155,0.025994509044609024,0.025994509044609024,0.025994509044609024
47,0.9914804258671,2.3801402508151166,0.9687119672147773,1.0380151454639355,1.0380151454639355,0.038015145463935494,1.0284630677788498,1.1315565607429536,1.0105411597815877
48,0.7943536168319366,0.8013720018745392,0.19863134805339963,0.2109230403995682,0.7910737626548454,0.20892623734515461,0.07253332233728349,0.8158213218338073,0.04215967329376474
49,0.002740919736795025,1.9247608142214414,0.029457578734667412,0.011558761757817336,0.006168829835670335,0.006168829835670335,0.0661236424652918,0.01459334182520973,1.0405885503581542
50,0.004313934570221647,0.018353531028227673,0.00018268561215039323,0.0011022296948766527,1.001748107473765,0.0017481238525405294,0.0003846673908612236,0.0003846673908612236,0.0003846673908612236
51,0.0011061371391402454,0.6206690543027422,0.00276963210692424,0.012515026472045731,0.9924597292284132,0.9924597292284132,0.04932789591371318,0.013407859434249476,0.0025336844347721185
52,1.359815382365616,1.2598945189751003,1.2598945189751003,0.8560811827987092,1.220572149244004,1.220572149244004,0.9017896709770378,0.9524157440470059,0.9524157440470059
53,0.22064363986813956,1.9940880018157467,1.016807408329309,1.084200629319216,0.1104322220019162,0.1104322220019162,1.0510240030244675,0.8681599458746568,0.9254931209406084
54,0.006217642169827823,1.0514114437064086,0.00024725639806241854,0.013791800648792558,1.0093764789950594,1.0093764789950594,0.0014322409986172481,0.0014322409986172481,0.0014322409986172481
55,3.606692518649264e-05,0.3807340654157736,0.15878162607611307,0.5636407321906753,0.39384242908299816,0.6061575709170018,0.02620987932284768,0.07153386983233799,0.020584332156093576
56,1.0644778093101632,0.31475364809373724,0.0343980790253989,0.03349912903936933,0.9620134485507873,0.9620134485507873,0.1364589293328093,0.028399183475356356,0.07372317398484651
57,0.01602998946151192,0.030152955727501842,0.9945104105624732,1.112219733221209,0.9825844723506514,0.9825844723506514,0.9878175270426102,1.004305649831179,1.004305649831179
58,0.008908534645838666,1.1699451007158799,0.5987906328093682,0.017774829758721054,0.017774829758721054,0.017774829758721054,0.05887114711966293,0.5637617715675483,0.6220604121322154
59,0.9999567184995483,1.0028184353245801,0.551436381124725,0.9958197315050102,0.9969032159372662,0.0030967565926263464,1.023610215182646,0.9825829469225913,1.023610215182646
60,0.020508440157392324,1.027158368573584,0.004058903419465418,0.029774939188643365,0.023377221547130914,0.023377221547130914,0.05555538725659305,0.009012801319562965,0.01370727518052075
61,0.7192491654101969,0.16101051509652908,0.21536515444248555,0.3048689560405909,0.7626944044315795,0.7626944044315795,0.645009884391089,0.7158933705475987,0.6959938131098938
