Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,-0.01906073391448069,3.859758725945081e-05,-1.005254055032741,-1.0150303621634602,-0.009745860802927659,-0.009745860802927659,-0.00947468508528267,-0.999951910966776,-0.00947468508528267
1,0.009586048829204614,0.0006715624834274008,0.0006715624834274008,-0.0036935750917209066,-0.011753365278333193,-0.011753365278333193,-0.0195602968303119,1.0023544795981287,-0.004913520865910559
2,-0.006627853984947291,0.0003888560946580727,-0.008172110556664678,0.011090343475211453,-0.008312118413951226,-0.008312118413951226,-0.00016231232232310133,-0.00016231232232310133,-0.00016231232232310133
3,-0.002165667218114553,5.6774943930189555e-05,-0.016616662140379917,-0.038885395292408156,0.014571557167946033,0.014571557167946033,-0.002165667218114553,0.021681074736253195,0.021681074736253195
4,0.005817703960168905,-7.50581619654677e-05,-1.0000750581619655,-0.986054399162295,-0.019935261881729647,-0.019935261881729647,-0.02257352444764977,-0.02257352444764977,0.004393523152619529
5,0.005155325684541693,0.012173710727144302,-0.9998015829645752,-1.0108178202349543,-0.9954663882352166,-0.9954663882352166,-1.0069295290246143,0.009944289539782106,-0.9900557104602179
6,-0.010860992631767322,0.025314085515935267,-0.00022435652303030208,0.004469813197502138,-1.00305409036365,-1.00305409036365,0.0011116490343088309,0.0011116490343088309,0.0011116490343088309
7,0.0040542822531591275,0.0002298210475050218,0.0002298210475050218,0.012616225640301619,0.003464112405413165,0.003464112405413165,0.010809670848464225,-0.01040681506123174,0.00024042913827676722
8,0.013991835650279833,0.0003109995051140997,0.0003109995051140997,0.03175603970974742,-0.007544847980434305,-0.007544847980434305,-0.0019128384646952114,-0.0019128384646952114,-0.0019128384646952114
9,-0.003008749872340682,0.009036382417528382,0.0002653353065962218,0.020329392647539166,-0.015025873397653112,-0.015025873397653112,-0.01459672414755255,-0.01459672414755255,-0.01459672414755255
10,-0.014837209556343177,0.010768621725860466,-1.0001189406819733,-0.9913672683774786,-1.0001240644121006,-1.0001240644121006,-0.004093437728287948,0.0051843758597229376,-0.994815624140277
11,-0.0008377877924328579,0.027756824140438202,0.004228114220528581,0.03099111549834631,-1.0049250584190572,-1.0049250584190572,-0.004412973517940059,-0.004412973517940059,-0.004412973517940059
