Estimator,Accuracy1,Accuracy2
schreiber2018/fcn,0.7254901960784313,0.8431372549019608
schreiber2018/cnn,0.7058823529411765,0.8333333333333334
schreiber2017/ismir2017,0.696078431372549,0.8137254901960784
schreiber2018/ismir2018,0.6862745098039216,0.8235294117647058
schreiber2017/mirex2017,0.6862745098039216,0.8137254901960784
boeck2015/tempodetector2016_default,0.6666666666666666,0.8823529411764706
percival2014/stem,0.6568627450980392,0.8431372549019608
schreiber2014/default,0.6470588235294118,0.7941176470588235
davies2009/mirex_qm_tempotracker,0.5882352941176471,0.7647058823529411
