Estimator,Size,Min,Max,Avg,Stdev,Sweet Oct. Start,Sweet Oct. Coverage
boeck2015/tempodetector2016_default,100,41.96,187.5,90.9881,31.62323677984819,54.0,0.67
davies2009/mirex_qm_tempotracker,100,80.7495,178.206,123.00210799999999,24.284657197792164,87.0,0.95
percival2014/stem,100,60.0927,148.719,102.90737,22.327072129892766,70.0,0.94
schreiber2014/default,100,59.93128,157.9899,101.33373743,22.547205003127353,68.0,0.92
schreiber2017/ismir2017,100,41.360466,160.00073,109.27246236,25.273444427341975,69.0,0.88
schreiber2017/mirex2017,100,41.360466,160.00073,109.27246236,25.273444427341975,69.0,0.88
