Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
0.016,0.9411764705882353,0.49019607843137253,0.9019607843137255,0.7647058823529411,0.9019607843137255,0.8627450980392157,0.9803921568627451,0.9803921568627451
0.017,0.9607843137254902,0.5686274509803921,0.9019607843137255,0.7647058823529411,0.9019607843137255,0.8627450980392157,1.0,1.0
0.018,0.9607843137254902,0.5686274509803921,0.9019607843137255,0.7647058823529411,0.9019607843137255,0.8627450980392157,1.0,1.0
0.019,0.9803921568627451,0.5686274509803921,0.9215686274509803,0.803921568627451,0.9215686274509803,0.8823529411764706,1.0,1.0
0.02,0.9803921568627451,0.6078431372549019,0.9215686274509803,0.803921568627451,0.9215686274509803,0.8823529411764706,1.0,1.0
0.021,0.9803921568627451,0.6078431372549019,0.9215686274509803,0.8235294117647058,0.9215686274509803,0.8823529411764706,1.0,1.0
0.022,0.9803921568627451,0.6666666666666666,0.9411764705882353,0.8431372549019608,0.9411764705882353,0.9019607843137255,1.0,1.0
0.023,0.9803921568627451,0.7058823529411765,0.9411764705882353,0.8627450980392157,0.9411764705882353,0.9019607843137255,1.0,1.0
0.024,0.9803921568627451,0.7058823529411765,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9019607843137255,1.0,1.0
0.025,0.9803921568627451,0.7058823529411765,0.9411764705882353,0.8823529411764706,0.9411764705882353,0.9019607843137255,1.0,1.0
0.026,0.9803921568627451,0.803921568627451,0.9411764705882353,0.9019607843137255,0.9411764705882353,0.9019607843137255,1.0,1.0
0.027,0.9803921568627451,0.803921568627451,0.9411764705882353,0.9019607843137255,0.9411764705882353,0.9019607843137255,1.0,1.0
0.028,0.9803921568627451,0.803921568627451,0.9411764705882353,0.9019607843137255,0.9411764705882353,0.9019607843137255,1.0,1.0
0.029,0.9803921568627451,0.803921568627451,0.9411764705882353,0.9019607843137255,0.9411764705882353,0.9019607843137255,1.0,1.0
0.03,0.9803921568627451,0.8235294117647058,0.9411764705882353,0.9019607843137255,0.9607843137254902,0.9215686274509803,1.0,1.0
0.031,0.9803921568627451,0.8627450980392157,0.9411764705882353,0.9019607843137255,0.9607843137254902,0.9215686274509803,1.0,1.0
0.032,0.9803921568627451,0.8627450980392157,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.033,0.9803921568627451,0.8627450980392157,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.034,0.9803921568627451,0.8627450980392157,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.035,0.9803921568627451,0.8627450980392157,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.036,0.9803921568627451,0.8823529411764706,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.037,0.9803921568627451,0.9019607843137255,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.038,0.9803921568627451,0.9215686274509803,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.039,0.9803921568627451,0.9215686274509803,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.04,0.9803921568627451,0.9215686274509803,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.041,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.042,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.043,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.044,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.045,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9215686274509803,0.9607843137254902,0.9215686274509803,1.0,1.0
0.046,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9215686274509803,1.0,1.0
0.047,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9215686274509803,1.0,1.0
0.048,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9215686274509803,1.0,1.0
0.049,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9215686274509803,1.0,1.0
0.05,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9215686274509803,1.0,1.0
0.051,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9215686274509803,1.0,1.0
0.052,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.053,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.054,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.055,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.056,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.057,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.058,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.059,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.06,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.061,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.062,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.063,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.064,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.065,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.066,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.067,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.068,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.069,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.07,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.071,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.072,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.073,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.074,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.075,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.076,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.077,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.078,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.079,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.08,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.081,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.082,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.083,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.084,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.085,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.086,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.087,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.088,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.089,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.09,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.091,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.092,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.093,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.094,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.095,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.096,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.097,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.098,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.099,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
0.1,0.9803921568627451,0.9607843137254902,0.9411764705882353,0.9607843137254902,0.9607843137254902,0.9215686274509803,1.0,1.0
