Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0,-0.0005446851438040621,0.003280779027782896,0.0018651229031149358,0.005542943412700132,0.022941517669127647,0.0015534920474071891,0.003846652751801531,-0.005622394388045867,-0.010367206467899372,0.0014684901301111892,0.006051441934402995,-4.169518750348307e-05,-4.169518750348307e-05,-4.169518750348307e-05,0.003846652751801531,0.003846652751801531,0.003846652751801531,-0.00040282024955630213
1,-0.0014380948908958545,0.015426217749716052,0.011380519526713437,-0.015609460573550652,-0.01690000099495847,-0.05974432058969821,-0.37464568628469846,-0.11122912718132023,-0.4285844933955023,0.05299984873886701,-0.3722255778950139,0.022274355278103248,0.013129450932972266,0.013129450932972266,0.3001134847871034,0.06662335456732499,0.017041325716764654,-0.4846185283098301
2,0.009683090144296564,0.005015760043083622,0.0037850015305557513,0.001690299390766035,0.007277616026260712,-0.0017788024094885003,0.001690299390766035,-0.0008522914947859667,0.001690299390766035,-0.000901479898923698,,-0.01267413684923301,-0.005327214388820738,-0.005327214388820738,-0.010693425065066478,0.001690299390766035,0.001690299390766035,-0.0007779561999836925
3,0.01477094660672161,0.007075088932118566,0.0025207314549942073,0.006661650029478565,0.017632663431753355,0.0053102566730293095,0.0112029745547949,0.01762924371422788,-0.01654201592810915,0.010282103886330624,0.051564407739706455,-0.023919994777842797,0.039606833733417196,0.039606833733417196,-0.002602824970235473,-0.04483106035953291,0.0248779114518715,-0.003990699094478021
4,0.37778062484474445,0.39057880994279925,0.39539711326889715,0.36427819222934926,0.41488121475315204,0.3912157486238433,0.39578188325141206,0.37306180675132844,-0.30947485118745593,-0.3556363249698051,-0.39832352148274475,-0.3340055953267301,0.3811622296988295,0.3811622296988295,0.39578188325141206,0.39578188325141206,0.39578188325141206,-0.3476099800742272
5,-0.4349639312134637,-0.40056770394230157,-0.4112332786698092,-0.4096210830990005,0.018452774089378877,-0.004870203404060372,0.0018965729190375197,7.445526189193322e-05,0.023756006882776928,7.829260313817347e-05,-0.005014051874860099,-0.41074254080656464,-0.0022223035794646123,-0.0022223035794646123,-0.009158615589958135,0.0018965729190375197,-0.009158615589958135,0.0007948584394659165
6,-0.007188395646366713,0.0035626966037805904,-0.0008545251241851752,-0.010047734914872587,0.014471904277882053,0.002191650435944662,-0.005760848350734767,0.001647172857540914,-0.005760848350734767,0.0016475987175020644,0.0011301650243619272,-0.003248150794905621,-0.0007542778127896127,-0.0007542778127896127,-0.005760848350734767,-0.005760848350734767,-0.005760848350734767,-0.0010125334525714646
7,-0.006991504031748135,-0.018244795306284985,-0.01519469894633482,-0.006587614040059504,1.0049807152737654e-05,-0.009214922398243676,-0.01570260074383175,6.9042250405882924e-06,0.00447528119379861,-0.00997773764468269,-0.0109758742426887,-0.013084352958146741,-0.00829421365586331,-0.00829421365586331,-0.01570260074383175,-0.01570260074383175,-0.005578383470124366,-0.009619548691988061
8,-0.010979105447570671,-0.0009154221028729964,-0.005100095523809542,-0.009296942304344089,0.025195972700131956,5.13037353272332e-05,0.0009935362185051753,-0.008752822025813945,-0.010979105447570671,-0.0003424693388337724,0.4208755938920956,-0.005059266239422203,0.002474459452461537,0.002474459452461537,0.0009935362185051753,0.0009935362185051753,0.0009935362185051753,-0.0013930566183727514
9,0.0449370059173068,0.025320386429284112,0.023605846382178445,0.02315431276737251,0.03904424379517219,0.01574708373988654,0.025590917112495004,0.02781720653621201,0.03457970033974966,0.027816360259563754,0.22750623317354152,0.03904442245819231,0.012741942550541419,0.012741942550541419,0.03457970033974966,0.03457970033974966,0.03457970033974966,0.037265450493413156
