τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,,,,,,
0.005,,,,,,
0.01,0.0034259475712322737,0.025679265459087112,0.0011857665772072867,0.0012505479617551515,0.0014999783310032714,0.0014999783310032714
0.015,0.006246149782706099,0.02235135628278862,0.00175383575764073,0.0022221576198532228,0.0015274886783717243,0.0015274886783717243
0.02,0.004859719484135268,0.06992707462267765,0.0020110206197648545,0.004124513856794795,0.00193162667977795,0.00193162667977795
0.025,0.005823818564045181,0.0599462208793018,0.002345102783422748,0.044367779849695525,0.002634272754408298,0.002634272754408298
0.03,0.008269550110236253,0.055350753402956525,0.005936095255050126,0.04261845253696501,0.00524397881211525,0.00524397881211525
0.035,0.009068576404948365,0.04486283193824879,0.004937082629784927,0.03699663687142373,0.006031087991296693,0.006031087991296693
0.04,0.008111363289349626,0.039014090706016795,0.005226161006016466,0.035016907112158595,0.007525229786488005,0.007525229786488005
0.045,0.008711090960303945,0.03322266750069195,0.005300450869507198,0.05537030350805482,0.02347107592562895,0.02347107592562895
0.05,0.007961532005987326,0.0313257903095093,0.005927156966199541,0.050262873487376424,0.022070964620640256,0.022070964620640256
0.055,0.007580837166997152,0.040494809990376975,0.006002281746869354,0.05743683502400522,0.021060489748325393,0.021060489748325393
0.06,0.007447877930786092,0.05175144095819695,0.005814399943469839,0.05753426650463758,0.02118514895234662,0.021185150464962763
0.065,0.0075134183629422535,0.05117376204951006,0.0058695987459529255,0.06431577836677808,0.021063770601612103,0.021063772078213576
0.07,0.0075134183629422535,0.05117376204951006,0.0058695987459529255,0.06431577836677808,0.021063770601612103,0.021063772078213576
0.075,0.008042024137276048,0.0508497560268158,0.00628995305415751,0.07079392650941772,0.028368362609187337,0.028368364051449244
0.08,0.008042024137276048,0.0508497560268158,0.00628995305415751,0.07079392650941772,0.028368362609187337,0.028368364051449244
0.085,0.008042024137276048,0.0508497560268158,0.00628995305415751,0.07079392650941772,0.028368362609187337,0.028368364051449244
0.09,0.007953066443762341,0.050422425038138846,0.00619030510885002,0.06948219728045789,0.02773214856834706,0.027732149977830287
0.095,0.008227400854565706,0.05404298592508343,0.006251709424599588,0.0690275271041705,0.027206086606943486,0.027206087955144835
0.1,0.008227400854565706,0.05404298592508343,0.006251709424599588,0.0690275271041705,0.027206086606943486,0.027206087955144835
0.105,0.008227400854565706,0.05404298592508343,0.006251709424599588,0.0690275271041705,0.027206086606943486,0.027206087955144835
0.11,0.008659436693225653,0.05366281767450086,0.0061659803339069365,0.07388468004094408,0.027916115631489713,0.027916116951005925
0.115,0.008753769496627132,0.053154328346695166,0.006233840199588485,0.07329891574313425,0.027876562969253765,0.02787656426128005
0.12,0.008808460259645505,0.05244577410948564,0.006380736682233695,0.0816251869536,0.02837996413180206,0.028379965397460467
0.125,0.008808460259645505,0.05244577410948564,0.006380736682233695,0.0816251869536,0.02837996413180206,0.028379965397460467
0.13,0.008808460259645505,0.05244577410948564,0.006380736682233695,0.0816251869536,0.02837996413180206,0.028379965397460467
0.135,0.008808460259645505,0.05244577410948564,0.006380736682233695,0.0816251869536,0.02837996413180206,0.028379965397460467
0.14,0.008808460259645505,0.05244577410948564,0.006380736682233695,0.0816251869536,0.02837996413180206,0.028379965397460467
0.145,0.008808460259645505,0.05244577410948564,0.006380736682233695,0.0816251869536,0.02837996413180206,0.028379965397460467
0.15,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.155,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.16,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.165,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.17,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.175,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.18,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.185,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.19,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.195,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.2,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.205,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.21,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.215,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.22,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.225,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.23,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.235,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.24,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.245,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.25,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.255,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.26,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.265,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.27,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.275,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.28,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.285,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.29,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.295,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.3,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.305,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.31,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.315,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.32,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.325,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.33,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.335,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.34,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.345,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.35,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.355,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
0.36,0.01684574590599334,0.05485759880653938,0.010911298505565164,0.08070084713912784,0.03763143077344132,0.03763143201378656
