Estimator,OE1_MEAN,OE1_STDEV,OE2_MEAN,OE2_STDEV
boeck2015/tempodetector2016_default,-0.03316067836170695,0.3376266377424857,-0.0034986851152152545,0.06117377868521669
schreiber2018/ismir2018,0.009798010755707121,0.35122644065258474,-0.0018459644727665588,0.09759125175541633
schreiber2018/cnn,0.024861323943173492,0.3574973259358599,-0.00029616479881369853,0.109675348555961
boeck2020/dar,-0.012774227070734265,0.3581354287975676,-0.0075042946318049294,0.06797761034566165
sun2021/default,0.0024127896603936736,0.37054667064283586,-0.006596219348615344,0.07106485344801428
boeck2019/multi_task_hjdb,-0.02535149431681132,0.3736723350994116,-0.002063543859863975,0.07112004254137179
oliveira2010/ibt,0.04796990663013155,0.3850820670260538,0.0029248615850865156,0.1337055687713289
boeck2019/multi_task,-0.019556833610821132,0.38651756971993234,-0.0015388155928031191,0.06810109689506022
klapuri2006/percival2014,0.021293598612920645,0.42034472313342364,-0.005733428414106379,0.11035861267560174
schreiber2014/default,-0.16379354600188542,0.42341973749603085,-0.010640392848732277,0.09954002005445527
schreiber2018/fcn,-0.0017478461940733379,0.42346272702719057,0.003860768661046176,0.07503161025447873
davies2009/mirex_qm_tempotracker,0.15154207649552925,0.43527114949151974,0.008502042702000116,0.10131125503098984
schreiber2017/ismir2017,-0.10608984156249812,0.437233499570086,0.0009141561949949744,0.09614421323752889
echonest/version_3_2_1,-0.19808787276778475,0.44338048908728944,-0.005395734755471793,0.09156496096653283
zplane/auftakt_v3,-0.020335627120956875,0.44438032100489105,-0.006822113607443367,0.12320821508321704
percival2014/stem,-0.09786955008476796,0.46002461897571767,0.01023855802334015,0.08310253685186811
schreiber2017/mirex2017,-0.14025634047605548,0.4666359540961008,-0.0009553832526060465,0.1050291444907866
scheirer1998/percival2014,-0.06096898893093472,0.5405198923667812,0.02393667144642377,0.17322701438532498
gkiokas2012/default,-0.03355637376650088,0.5413744318837096,0.008088277124654673,0.08964968782739477
