Tolerance (%),alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
0.005,0.015053763440860216,0.16559139784946236,0.26881720430107525,0.06451612903225806,0.0967741935483871,0.09462365591397849,0.06236559139784946,0.30752688172043013,0.3096774193548387,0.3096774193548387,0.33548387096774196,0.16774193548387098,0.3849462365591398,0.11397849462365592,0.16559139784946236,0.4344086021505376,0.3634408602150538,0.3634408602150538,0.3741935483870968,0.38924731182795697,0.3118279569892473,0.07956989247311828,0.03225806451612903,0.10967741935483871,0.10752688172043011,0.35053763440860214
0.0055,0.017204301075268817,0.17204301075268819,0.2989247311827957,0.07311827956989247,0.11182795698924732,0.1053763440860215,0.06451612903225806,0.31827956989247314,0.3204301075268817,0.3139784946236559,0.35053763440860214,0.17419354838709677,0.40860215053763443,0.12688172043010754,0.1827956989247312,0.4559139784946237,0.3978494623655914,0.3978494623655914,0.3870967741935484,0.4064516129032258,0.3225806451612903,0.08602150537634409,0.03225806451612903,0.11397849462365592,0.10752688172043011,0.36774193548387096
0.006,0.017204301075268817,0.1827956989247312,0.3247311827956989,0.07311827956989247,0.11827956989247312,0.10967741935483871,0.06451612903225806,0.33978494623655914,0.3225806451612903,0.3247311827956989,0.3741935483870968,0.17634408602150536,0.4258064516129032,0.13978494623655913,0.2021505376344086,0.4752688172043011,0.410752688172043,0.4129032258064516,0.3935483870967742,0.410752688172043,0.32903225806451614,0.08602150537634409,0.03225806451612903,0.11612903225806452,0.10752688172043011,0.38064516129032255
0.0065,0.01935483870967742,0.18924731182795698,0.34623655913978496,0.09247311827956989,0.12688172043010754,0.11182795698924732,0.06666666666666667,0.35913978494623655,0.3247311827956989,0.3311827956989247,0.4064516129032258,0.17849462365591398,0.432258064516129,0.15698924731182795,0.2172043010752688,0.4881720430107527,0.43655913978494626,0.43870967741935485,0.4,0.4150537634408602,0.33763440860215055,0.08817204301075268,0.034408602150537634,0.11612903225806452,0.11182795698924732,0.4
0.007,0.01935483870967742,0.2064516129032258,0.35698924731182796,0.0989247311827957,0.13118279569892474,0.11827956989247312,0.07311827956989247,0.36774193548387096,0.33548387096774196,0.33763440860215055,0.4172043010752688,0.1827956989247312,0.443010752688172,0.16989247311827957,0.23870967741935484,0.5161290322580645,0.45376344086021503,0.4559139784946237,0.4043010752688172,0.421505376344086,0.34408602150537637,0.09032258064516129,0.03870967741935484,0.12043010752688173,0.11397849462365592,0.4064516129032258
0.0075,0.021505376344086023,0.2129032258064516,0.36989247311827955,0.11612903225806452,0.13763440860215054,0.12473118279569892,0.08172043010752689,0.3870967741935484,0.34838709677419355,0.34838709677419355,0.43655913978494626,0.18494623655913978,0.45376344086021503,0.18064516129032257,0.24086021505376345,0.5419354838709678,0.4752688172043011,0.47956989247311826,0.4150537634408602,0.43655913978494626,0.36129032258064514,0.09247311827956989,0.04086021505376344,0.12258064516129032,0.12258064516129032,0.4129032258064516
0.008,0.025806451612903226,0.22580645161290322,0.3913978494623656,0.12043010752688173,0.14838709677419354,0.12688172043010754,0.09032258064516129,0.4043010752688172,0.3655913978494624,0.35913978494623655,0.44731182795698926,0.1978494623655914,0.4645161290322581,0.1870967741935484,0.24731182795698925,0.556989247311828,0.4817204301075269,0.4860215053763441,0.43010752688172044,0.44946236559139785,0.36989247311827955,0.09462365591397849,0.043010752688172046,0.12473118279569892,0.13118279569892474,0.421505376344086
0.0085,0.02795698924731183,0.23010752688172043,0.4043010752688172,0.12903225806451613,0.15913978494623657,0.13333333333333333,0.0967741935483871,0.4150537634408602,0.3870967741935484,0.38064516129032255,0.44946236559139785,0.21505376344086022,0.4752688172043011,0.2021505376344086,0.25806451612903225,0.567741935483871,0.49032258064516127,0.4946236559139785,0.44731182795698926,0.46881720430107526,0.3913978494623656,0.0967741935483871,0.047311827956989246,0.13118279569892474,0.14838709677419354,0.443010752688172
0.009,0.030107526881720432,0.23870967741935484,0.4064516129032258,0.13978494623655913,0.17204301075268819,0.13763440860215054,0.1010752688172043,0.432258064516129,0.4,0.3935483870967742,0.4559139784946237,0.22795698924731184,0.4860215053763441,0.2172043010752688,0.2645161290322581,0.5763440860215053,0.5096774193548387,0.5161290322580645,0.4559139784946237,0.47956989247311826,0.4064516129032258,0.1010752688172043,0.05591397849462366,0.13763440860215054,0.15913978494623657,0.44946236559139785
0.0095,0.03225806451612903,0.24946236559139784,0.4129032258064516,0.14193548387096774,0.17419354838709677,0.14193548387096774,0.1032258064516129,0.44516129032258067,0.4172043010752688,0.41935483870967744,0.4645161290322581,0.25161290322580643,0.5010752688172043,0.22795698924731184,0.2752688172043011,0.5913978494623656,0.5225806451612903,0.5290322580645161,0.47956989247311826,0.4967741935483871,0.43655913978494626,0.11612903225806452,0.07096774193548387,0.15053763440860216,0.17419354838709677,0.46236559139784944
0.01,0.03225806451612903,0.25161290322580643,0.41935483870967744,0.15268817204301074,0.17634408602150536,0.14408602150537633,0.1053763440860215,0.44946236559139785,0.43655913978494626,0.44086021505376344,0.4838709677419355,0.27956989247311825,0.5075268817204301,0.23870967741935484,0.2903225806451613,0.6064516129032258,0.5376344086021505,0.5440860215053763,0.5010752688172043,0.5161290322580645,0.45806451612903226,0.12258064516129032,0.07741935483870968,0.15913978494623657,0.1956989247311828,0.46881720430107526
0.0105,0.034408602150537634,0.25161290322580643,0.43010752688172044,0.16559139784946236,0.1827956989247312,0.14838709677419354,0.1053763440860215,0.46236559139784944,0.44516129032258067,0.46236559139784944,0.49032258064516127,0.2903225806451613,0.5268817204301075,0.24516129032258063,0.2946236559139785,0.6172043010752688,0.546236559139785,0.5526881720430108,0.513978494623656,0.5268817204301075,0.47096774193548385,0.12688172043010754,0.08387096774193549,0.16344086021505377,0.2129032258064516,0.47096774193548385
0.011,0.03870967741935484,0.2623655913978495,0.4344086021505376,0.17204301075268819,0.18924731182795698,0.15268817204301074,0.1053763440860215,0.4731182795698925,0.45376344086021503,0.4645161290322581,0.4924731182795699,0.3118279569892473,0.5290322580645161,0.25161290322580643,0.3010752688172043,0.6301075268817204,0.5483870967741935,0.5548387096774193,0.524731182795699,0.5376344086021505,0.4860215053763441,0.13763440860215054,0.09032258064516129,0.17204301075268819,0.23010752688172043,0.4774193548387097
0.0115,0.03870967741935484,0.2709677419354839,0.45376344086021503,0.17204301075268819,0.2,0.15698924731182795,0.10967741935483871,0.4838709677419355,0.45806451612903226,0.4817204301075269,0.5032258064516129,0.3311827956989247,0.546236559139785,0.26021505376344084,0.3096774193548387,0.6430107526881721,0.556989247311828,0.5634408602150538,0.5397849462365591,0.5483870967741935,0.4989247311827957,0.14193548387096774,0.09032258064516129,0.17634408602150536,0.24946236559139784,0.4860215053763441
0.012,0.04516129032258064,0.27956989247311825,0.46236559139784944,0.17419354838709677,0.2,0.15913978494623657,0.11397849462365592,0.4946236559139785,0.4774193548387097,0.4924731182795699,0.5032258064516129,0.34408602150537637,0.5483870967741935,0.2709677419354839,0.3096774193548387,0.6473118279569893,0.5634408602150538,0.5720430107526882,0.5526881720430108,0.5612903225806452,0.5075268817204301,0.15483870967741936,0.1032258064516129,0.18924731182795698,0.2731182795698925,0.4946236559139785
0.0125,0.04516129032258064,0.2860215053763441,0.47096774193548385,0.1935483870967742,0.20430107526881722,0.16129032258064516,0.11612903225806452,0.4967741935483871,0.4860215053763441,0.4924731182795699,0.5075268817204301,0.34623655913978496,0.5526881720430108,0.2731182795698925,0.3118279569892473,0.6473118279569893,0.5655913978494623,0.5741935483870968,0.5548387096774193,0.5612903225806452,0.5096774193548387,0.16129032258064516,0.10752688172043011,0.1978494623655914,0.2967741935483871,0.4946236559139785
0.013,0.04946236559139785,0.2903225806451613,0.47956989247311826,0.2021505376344086,0.210752688172043,0.16344086021505377,0.11612903225806452,0.4967741935483871,0.4924731182795699,0.5075268817204301,0.5161290322580645,0.3634408602150538,0.5612903225806452,0.2817204301075269,0.3118279569892473,0.6516129032258065,0.5698924731182796,0.578494623655914,0.5612903225806452,0.5741935483870968,0.5161290322580645,0.16344086021505377,0.11397849462365592,0.2,0.3053763440860215,0.4946236559139785
0.0135,0.05591397849462366,0.2967741935483871,0.4881720430107527,0.22795698924731184,0.221505376344086,0.16559139784946236,0.11612903225806452,0.4989247311827957,0.4989247311827957,0.5096774193548387,0.5204301075268817,0.36989247311827955,0.5634408602150538,0.2838709677419355,0.3204301075268817,0.6580645161290323,0.578494623655914,0.589247311827957,0.5634408602150538,0.5827956989247312,0.5225806451612903,0.16559139784946236,0.11397849462365592,0.2,0.3053763440860215,0.4989247311827957
0.014,0.060215053763440864,0.2967741935483871,0.4924731182795699,0.23010752688172043,0.22365591397849463,0.16774193548387098,0.11612903225806452,0.4989247311827957,0.5032258064516129,0.5118279569892473,0.5204301075268817,0.36989247311827955,0.5655913978494623,0.2924731182795699,0.3247311827956989,0.6602150537634408,0.5806451612903226,0.5935483870967742,0.5720430107526882,0.5913978494623656,0.524731182795699,0.16989247311827957,0.11612903225806452,0.2021505376344086,0.3118279569892473,0.5010752688172043
0.0145,0.06451612903225806,0.3010752688172043,0.5010752688172043,0.24301075268817204,0.22795698924731184,0.16774193548387098,0.11612903225806452,0.5075268817204301,0.5096774193548387,0.5161290322580645,0.5204301075268817,0.3741935483870968,0.5698924731182796,0.2989247311827957,0.32688172043010755,0.6645161290322581,0.5827956989247312,0.5956989247311828,0.5763440860215053,0.6021505376344086,0.5268817204301075,0.16989247311827957,0.11612903225806452,0.2021505376344086,0.31827956989247314,0.5010752688172043
0.015,0.06881720430107527,0.3010752688172043,0.5010752688172043,0.24946236559139784,0.22795698924731184,0.16989247311827957,0.12043010752688173,0.5096774193548387,0.513978494623656,0.5225806451612903,0.5268817204301075,0.38064516129032255,0.5698924731182796,0.3053763440860215,0.3311827956989247,0.6688172043010753,0.5849462365591398,0.5978494623655914,0.578494623655914,0.6043010752688172,0.5290322580645161,0.16989247311827957,0.11612903225806452,0.2021505376344086,0.3204301075268817,0.5053763440860215
0.0155,0.07741935483870968,0.3032258064516129,0.5032258064516129,0.24946236559139784,0.23225806451612904,0.17204301075268819,0.12258064516129032,0.5096774193548387,0.5182795698924731,0.5225806451612903,0.5290322580645161,0.38064516129032255,0.5698924731182796,0.30752688172043013,0.3333333333333333,0.6688172043010753,0.5870967741935483,0.6,0.5827956989247312,0.6129032258064516,0.535483870967742,0.16989247311827957,0.11827956989247312,0.2021505376344086,0.3225806451612903,0.5096774193548387
0.016,0.07741935483870968,0.30752688172043013,0.5053763440860215,0.25806451612903225,0.23225806451612904,0.17204301075268819,0.12473118279569892,0.5096774193548387,0.5182795698924731,0.524731182795699,0.5333333333333333,0.3827956989247312,0.5698924731182796,0.3118279569892473,0.33978494623655914,0.6709677419354839,0.589247311827957,0.6021505376344086,0.5827956989247312,0.6150537634408603,0.535483870967742,0.17419354838709677,0.12258064516129032,0.2064516129032258,0.3311827956989247,0.5096774193548387
0.0165,0.07956989247311828,0.3161290322580645,0.5096774193548387,0.2623655913978495,0.23440860215053763,0.17419354838709677,0.12903225806451613,0.513978494623656,0.524731182795699,0.524731182795699,0.5440860215053763,0.3849462365591398,0.5698924731182796,0.3139784946236559,0.34838709677419355,0.6752688172043011,0.589247311827957,0.6021505376344086,0.589247311827957,0.6193548387096774,0.535483870967742,0.18064516129032257,0.12473118279569892,0.21505376344086022,0.33763440860215055,0.513978494623656
0.017,0.08172043010752689,0.3161290322580645,0.513978494623656,0.26881720430107525,0.23870967741935484,0.17419354838709677,0.12903225806451613,0.513978494623656,0.524731182795699,0.5290322580645161,0.5483870967741935,0.3913978494623656,0.5741935483870968,0.31827956989247314,0.35698924731182796,0.6774193548387096,0.5935483870967742,0.6064516129032258,0.5935483870967742,0.621505376344086,0.535483870967742,0.18064516129032257,0.12473118279569892,0.2172043010752688,0.34408602150537637,0.5161290322580645
0.0175,0.08817204301075268,0.31827956989247314,0.5161290322580645,0.2752688172043011,0.24301075268817204,0.17634408602150536,0.13118279569892474,0.5204301075268817,0.5268817204301075,0.5311827956989247,0.5505376344086022,0.4,0.5763440860215053,0.3204301075268817,0.3634408602150538,0.6795698924731183,0.5956989247311828,0.6086021505376344,0.5978494623655914,0.6279569892473118,0.5376344086021505,0.18064516129032257,0.12688172043010754,0.2172043010752688,0.34623655913978496,0.5161290322580645
0.018,0.0967741935483871,0.3204301075268817,0.5182795698924731,0.27741935483870966,0.24731182795698925,0.17634408602150536,0.13118279569892474,0.5225806451612903,0.5290322580645161,0.5333333333333333,0.5526881720430108,0.4064516129032258,0.578494623655914,0.3225806451612903,0.3655913978494624,0.6860215053763441,0.5978494623655914,0.610752688172043,0.6021505376344086,0.6301075268817204,0.5397849462365591,0.1827956989247312,0.12688172043010754,0.2172043010752688,0.34623655913978496,0.5161290322580645
0.0185,0.1010752688172043,0.3204301075268817,0.5204301075268817,0.2860215053763441,0.24731182795698925,0.17634408602150536,0.13333333333333333,0.524731182795699,0.5333333333333333,0.535483870967742,0.5548387096774193,0.40860215053763443,0.5827956989247312,0.3247311827956989,0.36774193548387096,0.6903225806451613,0.6064516129032258,0.6193548387096774,0.6043010752688172,0.6301075268817204,0.5419354838709678,0.18494623655913978,0.12688172043010754,0.21935483870967742,0.34838709677419355,0.5161290322580645
0.019,0.10967741935483871,0.3204301075268817,0.5225806451612903,0.2946236559139785,0.24731182795698925,0.17634408602150536,0.13333333333333333,0.5268817204301075,0.5333333333333333,0.5397849462365591,0.5548387096774193,0.410752688172043,0.5870967741935483,0.3311827956989247,0.3763440860215054,0.6946236559139785,0.6086021505376344,0.621505376344086,0.6043010752688172,0.6344086021505376,0.5419354838709678,0.18494623655913978,0.12688172043010754,0.221505376344086,0.35268817204301073,0.5204301075268817
0.0195,0.12473118279569892,0.3247311827956989,0.5225806451612903,0.2989247311827957,0.24946236559139784,0.17849462365591398,0.13548387096774195,0.5311827956989247,0.5376344086021505,0.5419354838709678,0.556989247311828,0.41935483870967744,0.5870967741935483,0.33763440860215055,0.3870967741935484,0.6946236559139785,0.610752688172043,0.621505376344086,0.6064516129032258,0.6387096774193548,0.5440860215053763,0.18924731182795698,0.12903225806451613,0.22795698924731184,0.35913978494623655,0.5225806451612903
0.02,0.12903225806451613,0.3247311827956989,0.5290322580645161,0.3053763440860215,0.25161290322580643,0.18064516129032257,0.13978494623655913,0.5333333333333333,0.5376344086021505,0.5483870967741935,0.556989247311828,0.4236559139784946,0.5870967741935483,0.33978494623655914,0.3913978494623656,0.6967741935483871,0.6129032258064516,0.6236559139784946,0.610752688172043,0.6451612903225806,0.546236559139785,0.1913978494623656,0.13118279569892474,0.23655913978494625,0.3655913978494624,0.5225806451612903
0.0205,0.13763440860215054,0.3247311827956989,0.5333333333333333,0.3053763440860215,0.2537634408602151,0.18064516129032257,0.13978494623655913,0.535483870967742,0.5397849462365591,0.5483870967741935,0.556989247311828,0.4258064516129032,0.5870967741935483,0.33978494623655914,0.3956989247311828,0.6989247311827957,0.6129032258064516,0.6236559139784946,0.6150537634408603,0.6473118279569893,0.5483870967741935,0.1935483870967742,0.13118279569892474,0.23870967741935484,0.36774193548387096,0.5225806451612903
0.021,0.13978494623655913,0.32688172043010755,0.535483870967742,0.30752688172043013,0.25591397849462366,0.18064516129032257,0.14193548387096774,0.5397849462365591,0.5440860215053763,0.5505376344086022,0.556989247311828,0.42795698924731185,0.589247311827957,0.34408602150537637,0.3978494623655914,0.6989247311827957,0.6129032258064516,0.6258064516129033,0.6150537634408603,0.6516129032258065,0.5483870967741935,0.1935483870967742,0.13333333333333333,0.23870967741935484,0.3741935483870968,0.5268817204301075
0.0215,0.14408602150537633,0.32688172043010755,0.535483870967742,0.3204301075268817,0.25591397849462366,0.1827956989247312,0.14193548387096774,0.5397849462365591,0.546236559139785,0.5526881720430108,0.556989247311828,0.43010752688172044,0.589247311827957,0.34623655913978496,0.4,0.6989247311827957,0.6129032258064516,0.6258064516129033,0.6150537634408603,0.6537634408602151,0.5483870967741935,0.1935483870967742,0.13548387096774195,0.23870967741935484,0.37849462365591396,0.5290322580645161
0.022,0.14838709677419354,0.3311827956989247,0.535483870967742,0.3225806451612903,0.25806451612903225,0.18494623655913978,0.14193548387096774,0.5419354838709678,0.546236559139785,0.5548387096774193,0.556989247311828,0.4344086021505376,0.589247311827957,0.35053763440860214,0.4043010752688172,0.7010752688172043,0.6129032258064516,0.6258064516129033,0.6150537634408603,0.6537634408602151,0.5483870967741935,0.1935483870967742,0.13548387096774195,0.23870967741935484,0.38064516129032255,0.5290322580645161
0.0225,0.15053763440860216,0.3311827956989247,0.5376344086021505,0.32688172043010755,0.25806451612903225,0.18494623655913978,0.14193548387096774,0.5419354838709678,0.5483870967741935,0.5612903225806452,0.556989247311828,0.43870967741935485,0.589247311827957,0.35268817204301073,0.4043010752688172,0.7032258064516129,0.6129032258064516,0.6258064516129033,0.6172043010752688,0.6537634408602151,0.5483870967741935,0.1956989247311828,0.13763440860215054,0.24086021505376345,0.3827956989247312,0.5333333333333333
0.023,0.15483870967741936,0.33978494623655914,0.5376344086021505,0.32903225806451614,0.25806451612903225,0.18494623655913978,0.14193548387096774,0.5440860215053763,0.5505376344086022,0.5612903225806452,0.556989247311828,0.44086021505376344,0.589247311827957,0.3548387096774194,0.4064516129032258,0.7032258064516129,0.6150537634408603,0.6279569892473118,0.6172043010752688,0.6537634408602151,0.5483870967741935,0.1978494623655914,0.14193548387096774,0.24301075268817204,0.3849462365591398,0.5397849462365591
0.0235,0.15483870967741936,0.3419354838709677,0.5440860215053763,0.33548387096774196,0.25806451612903225,0.18494623655913978,0.14623655913978495,0.5440860215053763,0.5505376344086022,0.5634408602150538,0.5612903225806452,0.443010752688172,0.589247311827957,0.35913978494623655,0.40860215053763443,0.7053763440860215,0.6150537634408603,0.6279569892473118,0.6172043010752688,0.6537634408602151,0.5483870967741935,0.1978494623655914,0.14408602150537633,0.24516129032258063,0.38924731182795697,0.5397849462365591
0.024,0.16344086021505377,0.3419354838709677,0.5440860215053763,0.33763440860215055,0.26021505376344084,0.18494623655913978,0.14623655913978495,0.5440860215053763,0.5505376344086022,0.5634408602150538,0.5612903225806452,0.44516129032258067,0.589247311827957,0.35913978494623655,0.40860215053763443,0.7075268817204301,0.6150537634408603,0.6279569892473118,0.6193548387096774,0.6580645161290323,0.5548387096774193,0.2021505376344086,0.14623655913978495,0.24731182795698925,0.3956989247311828,0.5397849462365591
0.0245,0.16344086021505377,0.3419354838709677,0.5440860215053763,0.34623655913978496,0.26021505376344084,0.18494623655913978,0.15268817204301074,0.546236559139785,0.5526881720430108,0.5655913978494623,0.5612903225806452,0.44516129032258067,0.5913978494623656,0.36129032258064514,0.40860215053763443,0.7096774193548387,0.6193548387096774,0.632258064516129,0.621505376344086,0.6623655913978495,0.5612903225806452,0.2021505376344086,0.14838709677419354,0.24946236559139784,0.3978494623655914,0.5397849462365591
0.025,0.16989247311827957,0.3419354838709677,0.5440860215053763,0.3548387096774194,0.2645161290322581,0.18494623655913978,0.15483870967741936,0.546236559139785,0.5526881720430108,0.5655913978494623,0.567741935483871,0.44731182795698926,0.5978494623655914,0.36129032258064514,0.410752688172043,0.7096774193548387,0.6236559139784946,0.6365591397849463,0.6236559139784946,0.6623655913978495,0.5634408602150538,0.2021505376344086,0.15053763440860216,0.24946236559139784,0.4,0.5419354838709678
0.0255,0.17204301075268819,0.34838709677419355,0.5440860215053763,0.36989247311827955,0.2645161290322581,0.18494623655913978,0.15698924731182795,0.5483870967741935,0.5526881720430108,0.5655913978494623,0.567741935483871,0.44946236559139785,0.6,0.3634408602150538,0.410752688172043,0.7118279569892473,0.6236559139784946,0.6365591397849463,0.6236559139784946,0.6645161290322581,0.5634408602150538,0.2021505376344086,0.15053763440860216,0.25161290322580643,0.4021505376344086,0.5419354838709678
0.026,0.17634408602150536,0.34838709677419355,0.546236559139785,0.3741935483870968,0.26666666666666666,0.1870967741935484,0.15698924731182795,0.5483870967741935,0.5526881720430108,0.5655913978494623,0.5720430107526882,0.44946236559139785,0.6,0.3634408602150538,0.410752688172043,0.7118279569892473,0.6258064516129033,0.6387096774193548,0.6236559139784946,0.6645161290322581,0.5634408602150538,0.2021505376344086,0.15268817204301074,0.2537634408602151,0.4021505376344086,0.5419354838709678
0.0265,0.17634408602150536,0.35053763440860214,0.5505376344086022,0.3741935483870968,0.26666666666666666,0.1870967741935484,0.15698924731182795,0.5483870967741935,0.5526881720430108,0.567741935483871,0.5720430107526882,0.44946236559139785,0.6,0.3655913978494624,0.410752688172043,0.7139784946236559,0.6258064516129033,0.6387096774193548,0.6236559139784946,0.6645161290322581,0.5634408602150538,0.2021505376344086,0.15483870967741936,0.2537634408602151,0.4021505376344086,0.5419354838709678
0.027,0.1827956989247312,0.35268817204301073,0.5505376344086022,0.3741935483870968,0.26666666666666666,0.1870967741935484,0.15698924731182795,0.5505376344086022,0.5526881720430108,0.567741935483871,0.5741935483870968,0.45161290322580644,0.6,0.36774193548387096,0.410752688172043,0.7161290322580646,0.6279569892473118,0.6408602150537634,0.6301075268817204,0.6688172043010753,0.5698924731182796,0.20430107526881722,0.15483870967741936,0.25591397849462366,0.4043010752688172,0.5419354838709678
0.0275,0.18924731182795698,0.35698924731182796,0.5505376344086022,0.3827956989247312,0.26666666666666666,0.1870967741935484,0.15698924731182795,0.5526881720430108,0.5548387096774193,0.567741935483871,0.5741935483870968,0.45376344086021503,0.6,0.36774193548387096,0.410752688172043,0.7161290322580646,0.6301075268817204,0.6430107526881721,0.6301075268817204,0.6688172043010753,0.5698924731182796,0.2064516129032258,0.15913978494623657,0.25591397849462366,0.4064516129032258,0.5419354838709678
