Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
0.0,0.1250179940458479,0.0,0.0020051121155668377,0.0,0.0,0.0,0.6757077946986999,0.6371892623693083
0.001,0.17411411734530877,0.012396668922033813,0.15227638448903966,0.44093865889978007,0.4399440468292572,0.43922441646487353,0.6757077946986999,0.6371892623693083
0.002,0.19773092877106868,0.046636944025642196,0.3629409144262379,0.5152504311615872,0.5127358901703262,0.5118159209779393,0.6757077946986999,0.6371892623693083
0.003,0.2948649914506837,0.05020285779701114,0.3976253743584377,0.5663786044391301,0.5661792979019314,0.5651258696333726,0.6757077946986999,0.6371892623693083
0.004,0.4019253505780943,0.10905062299023278,0.45303168755628953,0.6139715810626206,0.6109517894346201,0.6096312943522978,0.6757077946986999,0.6371892623693083
0.005,0.4337302472276427,0.12295739214374557,0.48374819937983754,0.6528083151044187,0.6495019467458827,0.6477962254107085,0.6757494232772657,0.6385085268359852
0.006,0.49942567967698553,0.12778402957413101,0.506220476284836,0.6898242790860836,0.6865816223419364,0.6844946381353489,0.6843748399733336,0.6500630931300873
0.007,0.5459309821522318,0.1452581408259277,0.5283354830877207,0.7206744363955574,0.7195191535155324,0.7174364169856395,0.7055262232814444,0.6755323669915955
0.008,0.5968120947712563,0.19725086405099487,0.549517209874144,0.7392904482973404,0.7377436528002785,0.7354330637471997,0.724973826321299,0.6999169446883952
0.009,0.6430085554572113,0.22406088316410774,0.5609331782701388,0.7556021629794952,0.7535593392914214,0.7512651599680157,0.7415929683647525,0.7246944364630539
0.01,0.6535891931201505,0.2675971536352182,0.5725386212875694,0.769516754001342,0.7675236414571052,0.764748592189345,0.7591870008011655,0.7438285493156888
0.011,0.6914021753770451,0.28410600213810805,0.5837812894382048,0.7781152674486113,0.7770272679567511,0.7741881846107479,0.7736688327102446,0.7654880104728511
0.012,0.7179329135615508,0.2975108268446205,0.5895988880495637,0.7861911321256966,0.7845245495807016,0.7813838288333503,0.7912755078090467,0.779859095456895
0.013,0.73203663807868,0.3273276027822236,0.5989259294813524,0.7930874372861592,0.7912091554861167,0.7878763266508875,0.8036186468566536,0.7938613545205203
0.014,0.7536948352250344,0.38713313315906556,0.6034849009917556,0.7968455632353922,0.7959927272190589,0.7921493411548305,0.8132907005735761,0.8037984744032702
