τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,0.8918918918918919,0.8918918918918919,0.8918918918918919,0.918918918918919,0.9459459459459459,0.8108108108108109,0.918918918918919,0.918918918918919,0.8918918918918919,0.8918918918918919,0.8108108108108109,0.8918918918918919,0.8918918918918919,0.918918918918919,0.8918918918918919,0.9459459459459459,0.8918918918918919,0.7567567567567568
0.01,0.9688473520249221,0.9657320872274143,0.9657320872274143,0.9813084112149533,0.9813084112149533,0.9439252336448598,0.9688473520249221,0.9750778816199377,0.9719626168224299,0.9813084112149533,0.8535825545171339,0.9688473520249221,0.9781931464174455,0.9844236760124611,0.9750778816199377,0.9813084112149533,0.9719626168224299,0.9345794392523364
0.015,0.9713656387665198,0.9647577092511013,0.9647577092511013,0.9823788546255506,0.9779735682819384,0.9383259911894273,0.9691629955947136,0.9757709251101322,0.9647577092511013,0.9779735682819384,0.8480176211453745,0.9691629955947136,0.9779735682819384,0.9823788546255506,0.9779735682819384,0.9823788546255506,0.9647577092511013,0.9383259911894273
0.02,0.9769503546099291,0.9698581560283688,0.9698581560283688,0.9840425531914894,0.973404255319149,0.9379432624113475,0.973404255319149,0.9716312056737588,0.9592198581560284,0.9769503546099291,0.8421985815602837,0.9698581560283688,0.9787234042553191,0.9840425531914894,0.9804964539007093,0.9804964539007093,0.9680851063829787,0.9414893617021277
0.025,0.9766718506998445,0.968895800933126,0.968895800933126,0.9828926905132193,0.9657853810264385,0.9315707620528771,0.968895800933126,0.9673405909797823,0.9471228615863142,0.9766718506998445,0.8351477449455676,0.9657853810264385,0.973561430793157,0.9828926905132193,0.9782270606531882,0.9797822706065319,0.9626749611197511,0.9331259720062208
0.03,0.9771754636233951,0.9671897289586305,0.9671897289586305,0.9828815977175464,0.9600570613409415,0.9243937232524965,0.9671897289586305,0.9643366619115549,0.9386590584878745,0.9743223965763196,0.8316690442225392,0.9657631954350927,0.9728958630527818,0.9828815977175464,0.978601997146933,0.9800285306704708,0.9657631954350927,0.9358059914407989
0.035,0.9747675962815405,0.9667994687915007,0.9667994687915007,0.9814077025232404,0.9548472775564409,0.9163346613545816,0.9614873837981408,0.9628154050464808,0.9229747675962815,0.9707835325365206,0.8220451527224436,0.9628154050464808,0.9694555112881806,0.9800796812749004,0.9774236387782205,0.9787516600265604,0.9654714475431607,0.9335989375830013
0.04,0.9750623441396509,0.9675810473815462,0.9675810473815462,0.9812967581047382,0.9476309226932669,0.912718204488778,0.9588528678304239,0.9600997506234414,0.9201995012468828,0.970074812967581,0.8154613466334164,0.9638403990024937,0.970074812967581,0.9800498753117207,0.9763092269326683,0.9763092269326683,0.9625935162094763,0.9339152119700748
0.045,0.9750297265160524,0.9667063020214031,0.9667063020214031,0.9797859690844233,0.9441141498216409,0.906064209274673,0.9560047562425684,0.9595719381688466,0.9131985731272295,0.9690844233055886,0.8014268727705113,0.9619500594530321,0.9667063020214031,0.976218787158145,0.976218787158145,0.976218787158145,0.9631391200951248,0.9274673008323424
0.05,0.9757225433526011,0.9676300578034682,0.9676300578034682,0.9803468208092485,0.9433526011560693,0.9063583815028902,0.9572254335260115,0.9595375722543352,0.9109826589595376,0.9699421965317919,0.7976878612716763,0.9630057803468208,0.9664739884393063,0.9757225433526011,0.976878612716763,0.976878612716763,0.9618497109826589,0.9294797687861271
0.055,0.9762979683972912,0.9672686230248307,0.9672686230248307,0.9796839729119639,0.9424379232505643,0.9029345372460497,0.9559819413092551,0.9571106094808126,0.9040632054176072,0.9695259593679458,0.7990970654627539,0.9627539503386005,0.9627539503386005,0.9729119638826185,0.9740406320541761,0.9751693002257337,0.9593679458239278,0.9232505643340858
0.06,0.9711751662971175,0.9623059866962306,0.9623059866962306,0.9733924611973392,0.9368070953436807,0.893569844789357,0.9490022172949002,0.9490022172949002,0.8991130820399114,0.9611973392461197,0.7926829268292683,0.9556541019955654,0.9567627494456763,0.9689578713968958,0.9667405764966741,0.9700665188470067,0.9545454545454546,0.9157427937915743
0.065,0.9704918032786886,0.9617486338797814,0.9606557377049181,0.9726775956284153,0.9322404371584699,0.8885245901639345,0.9475409836065574,0.9453551912568307,0.8939890710382513,0.9606557377049181,0.7890710382513662,0.9551912568306011,0.9540983606557377,0.9672131147540983,0.9650273224043716,0.9693989071038251,0.9530054644808743,0.912568306010929
0.07,0.9696641386782232,0.9609967497291441,0.9599133261105092,0.971830985915493,0.9317443120260022,0.886240520043337,0.9469122426868906,0.9436619718309859,0.8927410617551462,0.9588299024918743,0.7854821235102926,0.9534127843986999,0.952329360780065,0.9664138678223185,0.9642470205850487,0.9674972914409534,0.952329360780065,0.9089924160346695
0.075,0.9697950377562028,0.9611650485436893,0.9600862998921251,0.9719525350593312,0.9320388349514563,0.8856526429341963,0.9471413160733549,0.9439050701186623,0.8910463861920173,0.9590075512405609,0.785329018338727,0.95361380798274,0.9525350593311759,0.9665587918015103,0.9644012944983819,0.9676375404530745,0.9514563106796117,0.9083063646170443
0.08,0.969989281886388,0.9614147909967846,0.9603429796355841,0.9721329046087889,0.932475884244373,0.8853161843515541,0.9453376205787781,0.9442658092175777,0.8906752411575563,0.9581993569131833,0.7856377277599143,0.9517684887459807,0.9506966773847803,0.9667738478027867,0.9646302250803859,0.9678456591639871,0.9506966773847803,0.9078242229367631
0.085,0.9680511182108626,0.9605963791267306,0.9595314164004259,0.9712460063897763,0.9307774227902024,0.8849840255591054,0.9435569755058573,0.9446219382321619,0.8892438764643238,0.9574014909478168,0.7827476038338658,0.9499467518636848,0.9499467518636848,0.9659211927582535,0.9627263045793397,0.966986155484558,0.9499467518636848,0.9073482428115016
0.09,0.9681528662420382,0.9607218683651805,0.9596602972399151,0.9713375796178344,0.9309978768577495,0.8853503184713376,0.9437367303609342,0.9447983014861996,0.8895966029723992,0.9564755838641189,0.7823779193205945,0.9501061571125266,0.9501061571125266,0.9660297239915074,0.9628450106157113,0.9670912951167728,0.9501061571125266,0.9065817409766455
