Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci
48.0,0.23165865463496654,0.168953874194702,0.2943634350752311,0.2068784652178975,0.1291960505464248,0.2845608798893702,0.16779693247746338,0.09761289922376253,0.23798096573116423,0.23438726429934892,0.16827280349978152,0.3005017250989163,0.14865069418180193,0.09057568021882689,0.20672570814477698,0.1534881536720531,0.09510472659931454,0.21187158074479165
49.85858585858586,0.19316174788000118,0.1446670849669299,0.24165641079307246,0.16972402694073982,0.10965302770950355,0.22979502617197609,0.14082914073825775,0.08478278864756104,0.19687549282895445,0.18979269460743647,0.1386670570289337,0.24091833218593925,0.12781651645296013,0.07932387090997156,0.1763091619959487,0.13246359530024204,0.08371342476342208,0.181213765837062
51.717171717171716,0.15637936520708556,0.12036534960310667,0.19239338081106444,0.13461968484530706,0.09001495231593439,0.17922441737467976,0.11540881836931499,0.07210835789396569,0.1587092788446643,0.14736809201221143,0.10940557529705648,0.1853306087273664,0.10698233872411839,0.06770876371961074,0.14625591372862604,0.11143903692843109,0.07195689571666616,0.150921178140196
53.57575757575758,0.12279940355674007,0.09695068212664566,0.14864812498683447,0.10331678901698398,0.07130413072173775,0.1353294473122302,0.09272279624272674,0.060018988031851975,0.1254266044536015,0.10914130567432631,0.08189573352883106,0.13638687781982156,0.08657597320405981,0.05570862282826244,0.11744332357985718,0.09074831527175078,0.059717040776613044,0.12177958976688852
55.43434343434343,0.09390975986948573,0.07502048116315785,0.11279903857581361,0.07756668954115611,0.054164853003928204,0.10096852607838402,0.0739579052305851,0.04890840283196521,0.09900740762920499,0.07714018475443439,0.05722318168671457,0.09705718782215421,0.06808651701307661,0.04423339893703447,0.09193963508911875,0.07175801128563726,0.047778218865133004,0.09573780370614152
57.292929292929294,0.071198331085843,0.055527135443230825,0.08686952672845519,0.059120736503208426,0.03968738143437531,0.07855409157204155,0.060300976204981746,0.03965305022520502,0.08094890218475848,0.053392578413188285,0.03685311913095417,0.0699320376954224,0.05282370744571596,0.03422930424714003,0.07141811064429189,0.055848277348266515,0.03715512673107911,0.07454142796545392
59.151515151515156,0.056149782150054055,0.04134818468347083,0.07095137961663728,0.0497262689528521,0.03135715419935556,0.06809538370634864,0.05293596590306732,0.034484674186005856,0.07138725762012878,0.03992169253507433,0.0242880029841873,0.05555538208596135,0.04208852064486765,0.02671433553708337,0.05746270575265193,0.044393816716107426,0.028937985476611583,0.05984964795560327
61.01010101010101,0.04930407746443769,0.03541800559504342,0.06319014933383196,0.04995821506793181,0.032720005289757256,0.06719642484610637,0.052206732063571425,0.03559106550187684,0.06882239862526601,0.03739352057834372,0.02272232007774956,0.05206472107893788,0.037181932753421285,0.023306884353508396,0.05105698115333417,0.03876933264562877,0.02482059942787211,0.05271806586338543
62.868686868686865,0.04894895883928485,0.03684951462285846,0.06104840305571124,0.0575964053889172,0.04257450643523423,0.07261830434260018,0.05645428616885165,0.04208570490353407,0.07082286743416923,0.043238380405757414,0.030453438125750135,0.056023322685764695,0.03940243527542386,0.02640053258254499,0.052404337968302725,0.040346999056424346,0.027276048472400588,0.053417949640448104
64.72727272727272,0.05304370150011247,0.04328192437867961,0.06280547862154534,0.07001303038628287,0.05789371995654445,0.08213234081602129,0.06372754243166774,0.05180470991880527,0.07565037494453021,0.054414695442977036,0.04410010184742555,0.06472928903852852,0.04895604412603079,0.03723519930147398,0.06067688895058759,0.04938686091616694,0.03760377138507072,0.06116995044726316
66.58585858585859,0.05954758067243751,0.051855590960900595,0.06723957038397443,0.08458028053050348,0.07503378981335995,0.09412677124764701,0.07207541506477942,0.06214355931441192,0.08200727081514692,0.06788088911566424,0.05975600308593052,0.07600577514539796,0.06324745655799945,0.0533047822134293,0.0731901309025696,0.06329724950694446,0.05330177360616754,0.07329272540772137
68.44444444444444,0.0664198715817768,0.05974066111876579,0.07309908204478781,0.09867034629205342,0.0903867155862613,0.10695397699784553,0.0795468182809463,0.07066541860337736,0.08842821795851524,0.08059538484948046,0.07354533053560992,0.087645439163351,0.0792386576278341,0.07110875270241146,0.08736856255325673,0.07903581963273584,0.07086274004253001,0.08720889922294167
70.30303030303031,0.07163806900715025,0.0651965485515351,0.0780795894627654,0.10967972890083873,0.10169487652998092,0.11766458127169653,0.08421093988131743,0.07584555510480336,0.09257632465783151,0.08954660322377632,0.08275084118174905,0.09634236526580359,0.0938916323920394,0.08697866809641558,0.10080459668766323,0.09356022609752052,0.08661054982077764,0.1005099023742634
72.16161616161617,0.07413307334444698,0.06814270920527164,0.08012343748362231,0.11627708011385937,0.10885273951048915,0.12370142071722959,0.08519785826687512,0.0776136365679837,0.09278207996576654,0.09329267698524418,0.08697393746565263,0.09961141650483574,0.10416836590711967,0.09765836355768157,0.11067836825655777,0.10382812370527744,0.09728354934401962,0.11037269806653527
74.02020202020202,0.07423835321014394,0.06910467563044508,0.0793720307898428,0.11900252996507937,0.11264042143521161,0.12536463849494714,0.08319834270775417,0.07672433386898117,0.08967235154652717,0.09270096421177734,0.08728625539642482,0.09811567302712987,0.10711787295925723,0.10082870214127498,0.11340704377723948,0.10688357602785653,0.10056100594575969,0.11320614610995337
75.87878787878788,0.0723996467842015,0.06818089957498381,0.07661839399341917,0.11854601228847705,0.11331811591987129,0.12377390865708282,0.07902808907661772,0.07358096210555258,0.08447521604768286,0.08882366655330584,0.08437428021464242,0.09327305289196926,0.10230037736551417,0.09663374503121203,0.10796700969981632,0.10226393805634224,0.09656721251016032,0.10796066360252415
77.73737373737373,0.06906269224657995,0.06531316760174898,0.07281221689141092,0.11559746091803069,0.11095115077089776,0.12024377106516362,0.0735027932461289,0.06851583435182226,0.07848975214043555,0.08271298565975972,0.0787586253109065,0.08666734600861295,0.0921079558147132,0.0872891852237672,0.0969267264056592,0.09231821223086545,0.0874738510817469,0.09716257337998399
79.5959595959596,0.0646732277772396,0.06085502653817725,0.06849142901630195,0.11084680968771853,0.10611518844442017,0.11557843093101688,0.0674381510889508,0.06237457004965401,0.0725017321282476,0.07542112318106896,0.07139418183640113,0.07944806452573679,0.07908413392258203,0.07483661005914602,0.08333165778601803,0.07954576932221415,0.07527568856289255,0.08381585008153575
81.45454545454545,0.059673679641295246,0.05579762650646937,0.06354973277612112,0.10497561000610578,0.1001722321332883,0.10977898787892326,0.06163130269834156,0.05656830694605515,0.06669429845062796,0.067979054654304,0.06389101055855713,0.07206709875005086,0.06577243730484855,0.06149485828527913,0.07005001632441797,0.06644598010117662,0.06214568457484019,0.07074627562751307
83.31313131313132,0.05443987235950383,0.050836270633806434,0.058043474085201226,0.09849684489141851,0.0940313763696867,0.10296231341315032,0.05650623627993376,0.05181672920523524,0.06119574335463228,0.06099090401910938,0.057190409966036256,0.06479139807218251,0.05471639157724046,0.05015121613030579,0.05928156702417513,0.05551821533854083,0.050928796075546075,0.060107634601535585
85.17171717171718,0.04928594887805595,0.04606168290703784,0.05251021484907406,0.09176738187514127,0.08777234990416048,0.09576241384612207,0.052141354556530045,0.04790273716060728,0.05637997195245281,0.05466547706108831,0.05126542343072768,0.058065530691448944,0.04816575703083601,0.04365059548934488,0.052680918572327144,0.048974767112239706,0.044435627358483595,0.05351390686599582
87.03030303030303,0.04452372607949196,0.041438239561845384,0.04760921259713854,0.08513820124347515,0.08131505372599696,0.08896134876095335,0.04860202793398449,0.044493651377193494,0.05271040449077549,0.04919667178836214,0.045943144612569424,0.05245019896415485,0.04587256938132339,0.04176999170872712,0.049975147053919665,0.04658705566800228,0.042462690850613265,0.0507114204853913
88.88888888888889,0.04046502084635227,0.0371847193340351,0.04374532235866944,0.07896028328262134,0.07489497280042286,0.08302559376481981,0.04595362681815126,0.041589215770941906,0.05031803786536061,0.044778386209052265,0.04131908223648848,0.04823769018161605,0.04632743924351709,0.04259590950916411,0.05005896897787008,0.04689378847469882,0.04314244208235449,0.050645134867043154
90.74747474747474,0.03742165006117726,0.03391340966087194,0.04092989046148258,0.07358460827878092,0.06923580958298303,0.07793340697457882,0.04426152161488445,0.039627449966795666,0.04889559326297323,0.04160451833128011,0.037904204527975764,0.04530483213458445,0.04801126551085883,0.04425375536119213,0.05176877566052553,0.04842418233622609,0.044646717557001045,0.05220164711545114
92.60606060606061,0.035663726483176755,0.03223552863489387,0.03909192433145964,0.06932600227562899,0.06507531860807433,0.07357668594318365,0.043563438486168324,0.03904197525794645,0.0480849017143902,0.039826828979300746,0.036210173769757006,0.043443484188844486,0.049404947076790294,0.04532127702017306,0.05348861713340753,0.04970745405648086,0.045602097265836965,0.053812810847124755
94.46464646464646,0.035039567175120884,0.031908854651916216,0.03817027969832555,0.06613362714055086,0.062250412787653954,0.07001684149344778,0.04361750958350485,0.03946033230638767,0.04777468686062202,0.03917090330466625,0.03586702979862699,0.04247477681070551,0.04898947961167822,0.044713337770909474,0.05326562145244696,0.049272913202979406,0.04497406248772391,0.0535717639182349
96.32323232323233,0.0351525740125353,0.03214030421003243,0.038164843815038166,0.06374432225646723,0.06000688855311699,0.06748175595981747,0.04401952111696575,0.03998963279628089,0.048049409437650605,0.0391148680434917,0.03593492749087482,0.04229480859610858,0.045776529533021595,0.04168056090668268,0.04987249815936051,0.04615853335854625,0.042040812685408886,0.05027625403168361
98.18181818181819,0.035603132079616746,0.03229457365459799,0.038911690504635506,0.06189231168204192,0.05778748804298567,0.06599713532109817,0.044363259568333605,0.039950721899535885,0.048775797237131324,0.03913380181384628,0.035640917552039623,0.04262668607565293,0.0405514217342247,0.03666937984604261,0.044433463622406785,0.04110239358009681,0.03719973572423318,0.045005051435960446
