Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,0.06606606606606606,0.006006006006006006,0.007007007007007007,0.0,0.001001001001001001,0.4364364364364364,0.0,0.2682682682682683,0.0,0.0,0.0,0.0,0.0,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.07607607607607608
0.0005,0.07107107107107107,0.056056056056056056,0.06306306306306306,0.042042042042042045,0.07407407407407407,0.4364364364364364,0.06006006006006006,0.2682682682682683,0.0890890890890891,0.03303303303303303,0.0940940940940941,0.0960960960960961,0.0980980980980981,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.07607607607607608
0.001,0.12512512512512514,0.11811811811811812,0.12112112112112113,0.042042042042042045,0.13413413413413414,0.4364364364364364,0.06106106106106106,0.2682682682682683,0.12212212212212212,0.057057057057057055,0.15415415415415415,0.15315315315315314,0.15515515515515516,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.13913913913913914
0.0015,0.14114114114114115,0.16116116116116116,0.16916916916916916,0.04504504504504504,0.18218218218218218,0.4364364364364364,0.13313313313313313,0.2682682682682683,0.2082082082082082,0.08008008008008008,0.22122122122122123,0.21521521521521522,0.21921921921921922,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.2022022022022022
0.002,0.14814814814814814,0.2092092092092092,0.2222222222222222,0.06406406406406406,0.22522522522522523,0.4364364364364364,0.18618618618618618,0.2682682682682683,0.28128128128128127,0.11211211211211211,0.25125125125125125,0.25125125125125125,0.2552552552552553,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.23923923923923923
0.0025,0.1881881881881882,0.25825825825825827,0.2772772772772773,0.08008008008008008,0.26226226226226224,0.4364364364364364,0.2032032032032032,0.2682682682682683,0.3023023023023023,0.12612612612612611,0.2912912912912913,0.28928928928928926,0.2932932932932933,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.28928928928928926
0.003,0.25725725725725723,0.3003003003003003,0.3173173173173173,0.08008008008008008,0.2972972972972973,0.4364364364364364,0.21521521521521522,0.2682682682682683,0.3263263263263263,0.15815815815815815,0.33733733733733734,0.34234234234234234,0.34734734734734735,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.33133133133133136
0.0035,0.33433433433433435,0.34934934934934936,0.3533533533533533,0.13113113113113112,0.3333333333333333,0.4364364364364364,0.32432432432432434,0.2682682682682683,0.38038038038038036,0.16916916916916916,0.3763763763763764,0.39039039039039036,0.3963963963963964,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.36036036036036034
0.004,0.37037037037037035,0.3923923923923924,0.3833833833833834,0.17317317317317318,0.3633633633633634,0.4364364364364364,0.3963963963963964,0.2682682682682683,0.42742742742742745,0.2222222222222222,0.41041041041041043,0.4214214214214214,0.42842842842842843,0.4844844844844845,0.4964964964964965,0.44744744744744747,0.3933933933933934
0.0045,0.3943943943943944,0.42742742742742745,0.42542542542542544,0.18518518518518517,0.3923923923923924,0.4364364364364364,0.44544544544544545,0.2682682682682683,0.46146146146146144,0.23723723723723725,0.44544544544544545,0.45145145145145144,0.45845845845845845,0.4854854854854855,0.4964964964964965,0.44744744744744747,0.43743743743743746
