Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.00851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00851063829787234,0.00851063829787234,0.00851063829787234
0.0005,0.8680851063829788,0.05106382978723404,0.06382978723404255,0.04680851063829787,0.02127659574468085,0.00851063829787234,0.03829787234042553,0.0425531914893617,0.05531914893617021,0.0851063829787234,0.0851063829787234,0.0851063829787234
0.001,0.8680851063829788,0.07234042553191489,0.10212765957446808,0.09361702127659574,0.02553191489361702,0.02127659574468085,0.059574468085106386,0.08085106382978724,0.09787234042553192,0.13617021276595745,0.14893617021276595,0.1702127659574468
0.0015,0.8723404255319149,0.09361702127659574,0.14893617021276595,0.13617021276595745,0.03829787234042553,0.05106382978723404,0.0851063829787234,0.11914893617021277,0.13191489361702127,0.14893617021276595,0.2127659574468085,0.28085106382978725
0.002,0.8723404255319149,0.1148936170212766,0.1702127659574468,0.20425531914893616,0.0425531914893617,0.05106382978723404,0.1148936170212766,0.14893617021276595,0.16595744680851063,0.16170212765957448,0.22127659574468084,0.2978723404255319
0.0025,0.8723404255319149,0.15319148936170213,0.19148936170212766,0.25957446808510637,0.0425531914893617,0.05531914893617021,0.11914893617021277,0.16595744680851063,0.1829787234042553,0.17872340425531916,0.23404255319148937,0.31063829787234043
0.003,0.8723404255319149,0.1829787234042553,0.22127659574468084,0.31063829787234043,0.05106382978723404,0.06382978723404255,0.13617021276595745,0.18723404255319148,0.20425531914893616,0.2,0.2553191489361702,0.33617021276595743
0.0035,0.8723404255319149,0.2,0.2723404255319149,0.39148936170212767,0.05106382978723404,0.10638297872340426,0.17872340425531916,0.22127659574468084,0.24680851063829787,0.251063829787234,0.31063829787234043,0.39148936170212767
0.004,0.8723404255319149,0.22127659574468084,0.31063829787234043,0.43829787234042555,0.05106382978723404,0.10638297872340426,0.19148936170212766,0.23829787234042554,0.2765957446808511,0.2680851063829787,0.3148936170212766,0.39574468085106385
0.0045,0.8723404255319149,0.2553191489361702,0.33617021276595743,0.4978723404255319,0.05106382978723404,0.1148936170212766,0.20425531914893616,0.251063829787234,0.2936170212765957,0.2978723404255319,0.35319148936170214,0.425531914893617
0.005,0.8723404255319149,0.2723404255319149,0.37446808510638296,0.5531914893617021,0.07234042553191489,0.12340425531914893,0.2127659574468085,0.28085106382978725,0.33617021276595743,0.32340425531914896,0.37446808510638296,0.44680851063829785
0.0055,0.8765957446808511,0.3021276595744681,0.43829787234042555,0.5957446808510638,0.07234042553191489,0.1276595744680851,0.2297872340425532,0.2936170212765957,0.34893617021276596,0.3659574468085106,0.4,0.46808510638297873
0.006,0.8765957446808511,0.3276595744680851,0.46382978723404256,0.6510638297872341,0.07234042553191489,0.14468085106382977,0.2553191489361702,0.30638297872340425,0.3659574468085106,0.4340425531914894,0.46808510638297873,0.5148936170212766
0.0065,0.8765957446808511,0.34893617021276596,0.4978723404255319,0.6808510638297872,0.07234042553191489,0.16595744680851063,0.28085106382978725,0.3404255319148936,0.40425531914893614,0.4340425531914894,0.4723404255319149,0.5148936170212766
0.007,0.8765957446808511,0.3702127659574468,0.5574468085106383,0.7106382978723405,0.07234042553191489,0.17446808510638298,0.2978723404255319,0.3659574468085106,0.4425531914893617,0.5063829787234042,0.5404255319148936,0.548936170212766
0.0075,0.8765957446808511,0.39574468085106385,0.5957446808510638,0.7361702127659574,0.07234042553191489,0.1829787234042553,0.3191489361702128,0.39148936170212767,0.46382978723404256,0.5446808510638298,0.5787234042553191,0.5659574468085107
0.008,0.8765957446808511,0.425531914893617,0.6425531914893617,0.7446808510638298,0.07234042553191489,0.18723404255319148,0.33617021276595743,0.41702127659574467,0.4978723404255319,0.676595744680851,0.6808510638297872,0.6170212765957447
0.0085,0.8765957446808511,0.43829787234042555,0.6808510638297872,0.7617021276595745,0.07659574468085106,0.2,0.3404255319148936,0.4297872340425532,0.5148936170212766,0.6808510638297872,0.6893617021276596,0.6212765957446809
0.009,0.8765957446808511,0.4595744680851064,0.7191489361702128,0.7829787234042553,0.1148936170212766,0.2170212765957447,0.34893617021276596,0.4340425531914894,0.5234042553191489,0.6808510638297872,0.6978723404255319,0.6212765957446809
0.0095,0.8808510638297873,0.46808510638297873,0.7489361702127659,0.7914893617021277,0.1148936170212766,0.23829787234042554,0.3617021276595745,0.451063829787234,0.548936170212766,0.6978723404255319,0.723404255319149,0.6468085106382979
0.01,0.8808510638297873,0.4851063829787234,0.7872340425531915,0.8,0.1148936170212766,0.23829787234042554,0.37446808510638296,0.46808510638297873,0.5659574468085107,0.7319148936170212,0.7531914893617021,0.6723404255319149
0.0105,0.8808510638297873,0.502127659574468,0.8212765957446808,0.825531914893617,0.1148936170212766,0.251063829787234,0.3829787234042553,0.49361702127659574,0.5957446808510638,0.7446808510638298,0.7617021276595745,0.6808510638297872
0.011,0.8808510638297873,0.5063829787234042,0.8595744680851064,0.8340425531914893,0.1148936170212766,0.25957446808510637,0.3829787234042553,0.4978723404255319,0.6,0.7489361702127659,0.7702127659574468,0.6851063829787234
0.0115,0.8893617021276595,0.5276595744680851,0.8851063829787233,0.8425531914893617,0.11914893617021277,0.25957446808510637,0.4,0.5063829787234042,0.625531914893617,0.7617021276595745,0.7872340425531915,0.7021276595744681
0.012,0.8936170212765957,0.5404255319148936,0.8978723404255319,0.851063829787234,0.11914893617021277,0.25957446808510637,0.41702127659574467,0.5106382978723404,0.6340425531914894,0.7787234042553192,0.8042553191489362,0.723404255319149
0.0125,0.8978723404255319,0.574468085106383,0.9234042553191489,0.8723404255319149,0.14042553191489363,0.2851063829787234,0.4340425531914894,0.5574468085106383,0.6808510638297872,0.7829787234042553,0.8085106382978723,0.7276595744680852
0.013,0.902127659574468,0.5914893617021276,0.9404255319148936,0.8723404255319149,0.14042553191489363,0.2851063829787234,0.4595744680851064,0.5787234042553191,0.723404255319149,0.7829787234042553,0.8085106382978723,0.7319148936170212
