τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,,
0.005,0.14387802083269946,0.09381453227051945,0.06928481905540848,0.10503124841336338,0.34863356692348685,0.27416860405181553,0.31590554063036264,0.2910581439230624,0.3697485568682003,0.22778186328921338,0.38065674025744295,0.15715734468867587,0.13431492611893617,0.08280229524281696,0.2589547221508746,0.19397924511496167,0.22101954604170235,0.12850272821827743,0.29822874533630905
0.01,0.14685472833898935,0.13864189526390214,0.15728238441851403,0.09196953539575167,0.1693460680601625,0.16633599485563685,0.2311965237797039,0.161961620114641,0.1762105599059843,0.1738644357340431,0.31374662351877325,0.17587462632030965,0.14121734157277147,0.1597708909167385,0.15586456801179835,0.162459647582988,0.12042504946312126,0.10589656228352665,0.19015305627898554
0.015,0.16634040547135057,0.18589351270541615,0.2035435342853704,0.10334984877215689,0.19859175558122596,0.20504082033989476,0.2645274647443742,0.2034289764731964,0.20756405375148018,0.22420579022763631,0.34800769801448056,0.22426315043424672,0.1851008935800116,0.2193193917952356,0.18035528634385994,0.19044432123038457,0.15458020575388207,0.12619815822515748,0.21874635215739532
0.02,0.17851044526741702,0.20828036447011453,0.23131243827748357,0.10397552933607561,0.21830245900528839,0.2287951107947621,0.2907477012515795,0.22790716486531584,0.22502592263263554,0.25356587945901643,0.36458977643979423,0.24704667532060368,0.20957160749435536,0.24698645800310018,0.1819209200590746,0.19790501404265443,0.1650199633446366,0.13835293667581083,0.23835430258982263
0.025,0.18251047909927828,0.2214404281834689,0.24168222234856368,0.10814418067164523,0.23104269205578656,0.22651225405206593,0.28730172976775237,0.23005243242675294,0.23249088447347052,0.254142702425721,0.3555206813948759,0.2468567097475216,0.21872141457168012,0.25198855298397277,0.1830471420336557,0.19862524792768926,0.16736424364723035,0.13802423045884754,0.2429980200418981
0.03,0.18168055874057307,0.2384827610584358,0.2599581288688237,0.11153867937756494,0.2425831273619981,0.241422693592904,0.29417480827703385,0.23837152577546994,0.23665909088122566,0.26003469465783546,0.36038655834953764,0.25910474273405276,0.229366954429839,0.26700964549265843,0.19694710807016824,0.20701666189608797,0.17812087774004579,0.14533947281577608,0.24357975813886532
0.035,0.1896070053915301,0.24657218104324205,0.2704950114885823,0.11905547244819836,0.25251407006371124,0.24907182552021362,0.29317830147562574,0.24208266090810224,0.24494837105262474,0.26410983417313605,0.37077901155776555,0.26290678093435227,0.23604193410207122,0.2743089673993486,0.20081061417803212,0.2091098809430845,0.1840154891675346,0.14697454514386565,0.25310391806370514
0.04,0.19438578834849246,0.2587376227249327,0.2837953633474892,0.12467545014603021,0.26359154060143397,0.25889501086921396,0.31005053659391846,0.2533342738017776,0.2562238384970615,0.28158033467621785,0.3826382368205002,0.27478602384256995,0.24948086766786232,0.29158251547389175,0.21161144860383366,0.21952077231654427,0.18872639102064395,0.15217422231025313,0.2613078405376718
0.045,0.20064263244483346,0.26737517377148057,0.29484198581926746,0.12998682419283353,0.2675368204880224,0.2714789252130718,0.32097979832651563,0.2546659539630011,0.2571819107366257,0.2883396457836331,0.38991461990550896,0.2809135480174968,0.2556981074638721,0.29950691324905393,0.21311420961363595,0.22337261950859696,0.1883890274107438,0.15570919581853582,0.2679750481385693
