Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,1.2813706015259665e-15,0.014305280415863856,0.008391991606840125,0.01362547391503385,0.019099331501741354,0.012373526130380922,1.0096482335316068,0.01003025889228358,0.01003025889228358,0.009650170033717917,0.009650170033717917,0.009650170033717917
1,0.9999879775914204,0.9982794103323142,0.00017794336177718128,0.003315995309174675,0.5554458303173198,0.0009519847914794943,0.0009308186420869221,0.9990692762740805,0.0009308186420869221,0.0009614762374441269,0.0009614762374441269,0.0009614762374441269
2,4.3281500469844245e-05,0.978368667283602,0.01549756939530816,0.005519758199732003,0.5524003510907916,0.9842457332728167,0.9837315721284909,0.9837315721284909,0.016268427871509113,0.019108822947687353,0.019108822947687353,0.019108822947687353
3,1.923606211982516e-05,0.9968199602979304,0.009380617360192144,0.0009982093238157482,0.5604977790943172,0.9945970897399061,1.0193586524177976,0.019358742585823322,0.019358742585823322,0.007434734476783611,0.0014434168696691996,0.0014434168696691996
4,4.328150044966205e-05,0.06766664772172341,0.0028786421155898275,0.011970998597656525,0.5821440653965738,1.0063563581092974,1.0056263877295395,1.0052645672510223,1.0052645672510223,0.008198523048027886,0.008198523048027886,0.008198523048027886
5,2.8853612280244554e-05,0.041149902550564055,0.004045212057951143,0.0022776592872203977,0.5690039933947929,0.9938074125009417,0.9969531890884873,0.9969531890884873,0.9969531890884873,0.0028825085331191267,0.0028825085331191267,0.0028825085331191267
6,4.328150045638945e-05,0.011970998597663308,0.007702628429661202,0.0005002209908274975,0.032562149630378144,0.9898056633980765,0.008410351478131734,0.008410351478131734,0.008410351478131734,0.010063683344693661,0.010063683344693661,0.010063683344693661
7,1.0183665069062715,0.02789557088167167,0.016468223683858398,0.022170583048041828,0.6023842995137402,0.01742654452337175,0.018196413785610883,1.0178220136606815,1.0178220136606815,0.017417053077407135,0.017417053077407135,0.017417053077407135
8,5.125482406103878e-15,0.010732106117759158,0.004513377190685604,0.0019248769244972503,0.019099331501734717,0.9967239955894542,0.001380671543746988,0.001380671543746988,0.001380671543746988,5.125482406103878e-15,5.125482406103878e-15,5.125482406103878e-15
9,3.606692518873499e-05,0.02135179804041657,0.006585277449867712,0.002472102772397243,0.025641898207392703,0.9960514141777674,0.004833657424603731,0.004833657424603731,0.004833657424603731,0.010779838753244035,0.0014419741739079219,0.0014419741739079219
10,3.606692518969599e-05,0.025135131730315088,0.01003502973262948,0.00471710620676957,0.02564189820739333,0.9906579879110737,0.9911184325327504,0.009249025523496015,0.009249025523496015,0.010779838753244989,0.010779838753244989,0.0014419741739085618
11,4.328150045638945e-05,0.002329427576552783,0.004335989677398177,0.008014751945195303,0.9898056633980765,1.0008603912915193,0.9980511634633034,0.9980511634633034,0.0019488365366966648,0.0009614762374412458,0.010063683344693661,0.0009614762374412458
12,4.328150045254522e-05,1.0061783272561773,0.009945517033333533,0.011418312455966168,0.9898056633980724,1.0063563581093002,0.008160112952526423,1.0081601129525264,1.0081601129525264,0.008198523048030626,0.008198523048030626,0.008198523048030626
13,5.289978799844521e-05,0.006038275014725582,0.01026514091834211,0.010710795425210758,0.02279437338156389,0.013733735933164178,0.011443750762362027,0.011443750762362027,0.011443750762362027,0.0048170162977730635,0.015957573902973494,0.0048170162977730635
14,2.885361228889363e-05,0.010207022217480393,0.010613902299395732,0.011937055627287295,0.007030407451189537,1.0079224883341311,0.009266551302935097,0.009266551302935097,0.009266551302935097,0.00868224309979492,0.00868224309979492,0.00868224309979492
15,4.3281500453025755e-05,0.985406658174789,0.004791400218412492,0.006912616642630674,0.9898056633980731,0.9953433863239501,0.9969722022105209,0.9969722022105209,0.9969722022105209,0.010063683344697162,0.0009614762374447671,0.9990385237625552
16,4.808975451182987e-06,0.004180158325986708,0.005306559882963782,0.005306559882963782,0.017293159687454315,0.008309750307484204,0.0041154761798188055,0.0036710742571211927,0.0036710742571211927,0.0038420662943908493,0.0038420662943908493,0.0038420662943908493
17,9.289936861063291e-15,0.008974445813982252,0.011839096770852696,0.007597390309283607,0.047666808730967056,0.012045132289859704,0.010745815092316004,0.010294152301738017,0.010294152301738017,0.01149563883782022,0.01149563883782022,0.01149563883782022
18,2.8853612282486908e-05,0.04221909358829941,0.015811707157906106,0.019492053645854747,0.9996370635831994,1.0112244376622543,1.0133943641180272,1.0133943641180272,0.013394364118027188,0.014499569695115252,0.014499569695115252,0.014499569695115252
