Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
boeck2015/tempodetector2016_default,1.0,6.98280739948273e-06,0.12626330798950366,0.3712899259397481,0.3844525656987202,0.3844525656987202,0.2639178754333712,0.6365827919238385,0.0020080682708503075
davies2009/mirex_qm_tempotracker,6.98280739948273e-06,1.0,8.742443133741216e-06,0.7314450075153732,0.7495601554015514,0.7495601554015514,3.033050765444837e-05,7.275197654627383e-05,2.1501279637263636e-06
percival2014/stem,0.12626330798950366,8.742443133741216e-06,1.0,0.3473159586717668,0.35988864449444546,0.35988864449444546,0.8453562306619533,0.7263379061320703,1.036680047256141e-07
schreiber2014/default,0.3712899259397481,0.7314450075153732,0.3473159586717668,1.0,0.0168813890381521,0.0168813890381521,0.31880163373513815,0.3594395110532622,0.31955226726240576
schreiber2017/ismir2017,0.3844525656987202,0.7495601554015514,0.35988864449444546,0.0168813890381521,1.0,1.0,0.3313034259096812,0.3721692599960359,0.33144969740175245
schreiber2017/mirex2017,0.3844525656987202,0.7495601554015514,0.35988864449444546,0.0168813890381521,1.0,1.0,0.3313034259096812,0.3721692599960359,0.33144969740175245
schreiber2018/cnn,0.2639178754333712,3.033050765444837e-05,0.8453562306619533,0.31880163373513815,0.3313034259096812,0.3313034259096812,1.0,0.7148210600228384,0.3342819433946572
schreiber2018/fcn,0.6365827919238385,7.275197654627383e-05,0.7263379061320703,0.3594395110532622,0.3721692599960359,0.3721692599960359,0.7148210600228384,1.0,0.16707843908283118
schreiber2018/ismir2018,0.0020080682708503075,2.1501279637263636e-06,1.036680047256141e-07,0.31955226726240576,0.33144969740175245,0.33144969740175245,0.3342819433946572,0.16707843908283118,1.0
