τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,
0.005,0.04731949299597263,0.029820904812334053,0.05360729633521391,0.02549882756230794,0.02641037241698967,0.04143754820616988,0.04451353539838941,0.06123514258931326,0.03240914900113434,0.021204081105226202,0.021204081105226202,0.039512984012917175,0.016055861096792464,0.04426921093107461,0.09106039297352554
0.01,0.01698821059723947,0.02485763030417577,0.01812550232055084,0.012370100370533845,0.010811836625125306,0.01796717930886933,0.00881654045161683,0.05649916572253005,0.012437163093288642,0.009800773069623176,0.009800773069623176,0.012109498237110354,0.007986494172759274,0.014303509956310167,0.025117770066459055
0.015,0.015303931446760902,0.0251391606242409,0.019697074190951406,0.012540885209191154,0.011415244543627311,0.020219730028619404,0.00881397086930839,0.05644350394753219,0.01253163508701011,0.010032953596852055,0.010032953596852055,0.011334558919922931,0.009026697752581164,0.01735974666090782,0.022923122266698577
0.02,0.01389663219007941,0.026025648013172836,0.020014706837300937,0.011920824520439835,0.013743943012770581,0.02215962204602488,0.00912516120460093,0.0564256141802435,0.01261481176529024,0.00924695771102396,0.00924695771102396,0.010650896703268896,0.009813824989591373,0.016494601318937943,0.022193481307443568
0.025,0.013895162133892665,0.027235469808104627,0.022030531217237682,0.013620037649150105,0.014559969434146454,0.024587955448642784,0.008878573311468707,0.058932571230595025,0.014308992878419904,0.01076578266641794,0.01076578270604567,0.011560337511953905,0.010486797128429799,0.01914520987540284,0.024964385124010127
0.03,0.01404007271962529,0.02803172506056726,0.02466088115965677,0.014873831801523489,0.015362078328801302,0.027452076314520475,0.009776864290862877,0.061170884352625,0.014534998836871158,0.011357184398803335,0.011357184342109305,0.011930342993316233,0.010891635398429298,0.01816642319575059,0.024385893932389067
0.035,0.01533937915247521,0.029636976976708543,0.026286084865996196,0.016831382350886354,0.016134879488249803,0.030789021985521022,0.01169778466113209,0.06481046361114702,0.016063941615091264,0.01260695542089217,0.012089604423827028,0.012846051368499856,0.011356119737284094,0.01849765525283165,0.025110363630720597
0.04,0.014910098349009233,0.03101548594754238,0.028147536076508207,0.017588098884398908,0.016684260747649334,0.030684750837073244,0.011520981546497142,0.06575857020637008,0.015716356863133097,0.012411545308268303,0.01192580300821488,0.01334179957028326,0.012142075249266162,0.01954830639354482,0.02462589408139815
0.045,0.015221047006947984,0.03132310246674526,0.030683146361897576,0.01894027100688502,0.017000283792851595,0.03229983199439899,0.012222797493929275,0.07029328823183996,0.01601758795845377,0.01289226605929582,0.012429049324877187,0.013376104856822722,0.012531489744064019,0.019757442230218154,0.026970196631797262
0.05,0.014987678789073686,0.031238915763400276,0.03081924713709059,0.018668941331401838,0.01689113554878255,0.03229453545332777,0.012089543669403699,0.07128254517720631,0.01577322265042094,0.012762421957629297,0.012312057479425747,0.013250422739797136,0.012447505657731932,0.019972143753110107,0.026440560315102786
0.055,0.014972244312233023,0.03140940304888487,0.0313283990443243,0.019059596640320097,0.017627797877490803,0.03323163555148132,0.01250383712087809,0.07097678255549086,0.01570862407835752,0.013229902999302781,0.01279021305162704,0.014156659272319422,0.013308231633386774,0.02023432879270745,0.028080150611664065
0.06,0.01695781466828318,0.03280888383943216,0.03392725134339331,0.02081175529597778,0.01941742971114367,0.03440153237996616,0.01425885548652675,0.07305736357022727,0.017376984843846345,0.01564783582946856,0.0152159452600221,0.016678431524136478,0.014661157560184584,0.022207471831156563,0.03001079407146809
0.065,0.017333614063065533,0.033942838212947815,0.035287902386934564,0.02125971001630401,0.020503282325047778,0.03577307326546887,0.014715119437852663,0.07303136699797157,0.0174848001933414,0.016684946943389945,0.015805599667775797,0.017191871969863298,0.015186444205811724,0.022925969220539882,0.03093302744227188
0.07,0.017439256483732814,0.03400171122304973,0.03598997613044117,0.021588684018808313,0.021067417631506356,0.036311454400279115,0.015075737123051545,0.073799541069555,0.018328806365265134,0.017346553091929316,0.016474827461174225,0.01762725686858726,0.015743058028861074,0.023224790792731695,0.032231766681768304
0.075,0.017398191177812893,0.033922530673643786,0.035991981412667996,0.021530076597279218,0.021034310056165805,0.03659182768060408,0.015036100606300909,0.0736026370142686,0.018256701994991995,0.017284334928491848,0.0164163707891316,0.01757596298484689,0.015700175280058112,0.023213751612796815,0.03238643971983083
0.08,0.017334356493436034,0.03385191580301521,0.03621981132746587,0.022327895485528878,0.020936846331069188,0.03687123251802727,0.015425762991805635,0.07328403184916246,0.019024085956277324,0.01806210803925697,0.017199725662850808,0.017483533476595002,0.015658177737440885,0.02356518819853327,0.03265092642838337
0.085,0.01766660841460045,0.03385266743692378,0.03649068713812938,0.022619036568668073,0.020891628349710364,0.03692444424293852,0.01550355556959737,0.07401046665497782,0.019331728895652267,0.018338471640702424,0.017481599694816434,0.01780423711032041,0.01593685620962077,0.023803968473236948,0.032828854490004625
0.09,0.017631852455504773,0.033806653279663645,0.036386116733817954,0.022563116872872806,0.02083854230080345,0.03683510466193639,0.01589513269828123,0.07408366754089125,0.019277755735012274,0.01828608143790936,0.017431938383570773,0.017758041886578122,0.015896608058810657,0.023738665824772,0.03316078406787839
0.095,0.017596275807593587,0.034056233906751054,0.03625523469529147,0.02253684732256554,0.02083288106766718,0.037142219474703426,0.015925287134825404,0.0739110238712581,0.01922578862834606,0.019159054808011042,0.01830852335221089,0.018083227017791966,0.015898526706448687,0.024151339632206698,0.033307272401988414
0.1,0.017547223684958563,0.03424579778923106,0.03633532725623754,0.02262110515666171,0.02119040822038462,0.037612374936865534,0.016297054521601195,0.07441793259897979,0.01917122450330963,0.019135444901628433,0.018290273938196766,0.018386852147412133,0.016215920955678156,0.024925399830754043,0.033499465294711685
0.105,0.01756513253482999,0.03430771877824005,0.03697752760208599,0.022608556120201212,0.021777879846515365,0.03792844887268155,0.016368822583579846,0.07518144416131306,0.019160721815819293,0.019126666410580972,0.018285031727331025,0.01845025770444371,0.01639802524581618,0.025243026375733953,0.03386152662925137
0.11,0.01751818103673398,0.034287915088051825,0.03684610732271606,0.02253492178443283,0.02170813677336771,0.03780335389909259,0.016321689327594317,0.07500850721401137,0.019088736315478513,0.01905482278740156,0.018216694915331823,0.01839935097578227,0.01635246846202006,0.025160615420563175,0.03373038933279861
0.115,0.018111643545889754,0.0346345084416477,0.03722218221840954,0.022726371624878415,0.02236104530167531,0.03803565829120224,0.0168980530935347,0.07522293736665094,0.01959222237563689,0.01948300094853171,0.018647484066717637,0.019203476638935735,0.01638822679977452,0.02599092090352846,0.034264545316378514
0.12,0.018081996967500635,0.03477516615361579,0.03756570715528077,0.022696270384024917,0.022720215737963977,0.03797037071911467,0.01686715815207845,0.07510328624391116,0.019873574857118725,0.01972860761108436,0.018894822370476124,0.019188968807114366,0.016379553682645712,0.026050223183698092,0.03424944186706442
