Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,0.0030473188047869617,0.0016739419489670536,0.0068146350680313005,0.006268766603664937,0.00279458205467684,0.00279458205467684,0.008097768448061933,0.008097768448061933,0.008097768448061933
1,0.003491403412071121,0.44105074386202947,0.008096570863140572,0.0067530543147054905,0.0037755413314302937,0.0037755413314302937,0.016317077668109126,0.0025419495832068426,0.006918379665859645
2,0.004199507009528101,0.03495503444315623,0.006385063033692113,0.04592172427449157,0.02155649808714032,0.02155649808714032,0.008485046034434285,0.008485046034434285,0.03273259228111138
3,0.004062266610584275,0.021350617322587234,0.00986665467046215,0.012166065848210847,0.005059241786015721,0.00505926437254857,0.030267336957978463,0.007899523929523797,0.02631619140838908
4,0.005626741693294816,0.011661609018707978,0.006259740655826882,0.003739567149392492,0.0015907994470650247,0.0015907994470650247,0.020578328654099063,0.020578328654099063,0.020578328654099063
5,0.00953725978161698,0.016068571500586677,0.00023131461788036158,0.4208831361765425,0.0073214972475179165,0.007321515973302491,0.41693689810022727,0.41693689810022727,0.41693689810022727
6,0.008249432088728567,0.006979804004903007,0.00021255683069156296,0.00763989492796463,0.0028846235546650923,0.0028846235546650923,0.015899315257173606,0.0121150609124231,0.0019601242992996807
7,0.00039813493036130717,0.018705942302166576,0.004628105066339572,0.015870330981644424,0.011363690934227367,0.011363690934227367,0.00039813493036130717,0.02817101726640961,0.00039813493036130717
8,0.01019342638162305,0.007094924330379924,0.0025990106278616473,0.0005666704109063742,0.0010086686028205633,0.0010086686028205633,0.006356169062683621,0.004871086360570659,0.004871086360570659
9,0.0126503850050268,0.023622948497527694,0.0033438199416965736,6.46694636493057e-05,0.0005284299650731531,0.0005284299650731531,0.0011249288694895393,0.0011249288694895393,0.0011249288694895393
10,0.012925363884743904,0.016200984449176444,0.003339550897574259,0.0064524383986592935,0.005837586113337223,0.005837586113337223,0.0013373896095322346,0.0013373896095322346,0.0013373896095322346
11,0.017313841187392685,0.030341471857218593,0.0020804943667303254,0.018374312563639975,0.008390153894882233,0.008390153894882233,0.00011897803344407117,0.015477877017574335,0.015477877017574335
12,0.010222243555699829,0.015480434376870822,0.0008250070439901678,0.004828517146199327,0.0033641668553827386,0.0033641668553827386,0.0024906067144562865,0.0024906067144562865,0.0024906067144562865
