τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.105,0.009135539459228468,-0.006971956329403867,-0.014841078001724474,0.04577498235225366,-0.014409660801770391,-0.029053766538108396,-0.02351336439721688,-0.029572306673841628,-0.0221688288585798,-0.02006088137009121,-0.03246699658589145
0.11,0.011174111413314872,-0.008899336559616344,-0.015829512652544793,0.044109273297021176,-0.014842319819548306,-0.033920749728641154,-0.02461175431448649,-0.030498811703831105,-0.025098185495297385,-0.021205048161996625,-0.027315376863236096
0.115,0.014281630587738047,-0.007043543008138017,-0.01731929557913018,0.05149707787900506,-0.016325464489309223,-0.031207180474298317,-0.021022023777761467,-0.02955019254406222,-0.02429225098627006,-0.02040408296420089,-0.030039859655353465
0.12,0.01523714860510343,-0.005408687812595139,-0.015419149199668707,0.04867655138561457,-0.017670777303865317,-0.03037748427111231,-0.02509671026306515,-0.030630543694032994,-0.02714363903417676,-0.022398953555156764,-0.02869820410786982
0.125,0.014711029493809737,-0.005368478912165962,-0.015080375873407081,0.04913417504236203,-0.01694693544127668,-0.032625659281015185,-0.024515682064855188,-0.030012867592306685,-0.026653688429903778,-0.022020377240814872,-0.02819795837065847
0.13,0.01663699112020205,-0.0029993954779671908,-0.012322102212639456,0.047753066009411024,-0.014280831852694938,-0.03218573735256983,-0.02425667502523361,-0.028543363649844087,-0.025092954082246325,-0.02098056041839564,-0.027014515877063997
0.135,0.01720332400561925,-0.0021086691017036807,-0.011400466465682962,0.048548078904130904,-0.01296163631213509,-0.028515813026765688,-0.0209660078404929,-0.025197738918634013,-0.023631743406787094,-0.019380064904642013,-0.025528669793978904
0.14,0.01731998914839171,-0.003129755473091634,-0.017335589804045943,0.046032041292903336,-0.010148094317163028,-0.03657587751563277,-0.025018286902497678,-0.03173820863269414,-0.026840589830659695,-0.024386335884112875,-0.031166028558937364
0.145,0.017199657384673658,-0.0025195872725285785,-0.01584450686291569,0.04752647571783174,-0.008232279820626123,-0.035645147395825666,-0.02164924535319714,-0.02820526655338881,-0.026926356203731558,-0.02328272566311214,-0.030574200313813
0.15,0.015715869565439865,-0.001426958996520825,-0.014680589400119435,0.04497039131161464,-0.0070374804993438515,-0.03823545513177895,-0.024324376885437662,-0.030840664476265954,-0.025915916299043912,-0.02613601746595614,-0.02968860708874108
0.155,0.015762825069198898,-2.501777639728663e-05,-0.012719899973080439,0.04838678692800219,-0.004509678319869848,-0.03623505103883606,-0.023141156952982238,-0.029465789026433233,-0.02433464330175659,-0.02515712135054705,-0.025336325908214635
0.16,0.017181049266461412,-0.00045894434022492254,-0.0133415656016978,0.050552959332260325,-0.005500650235141013,-0.03083062032288198,-0.022679573478864203,-0.028823501778788025,-0.025929533638693186,-0.02527426163812406,-0.02576380970101614
0.165,0.015246505742055147,0.0005037585663139084,-0.012607664022036821,0.048963141727065014,-0.005629982856085319,-0.030278361634019875,-0.02158517375706645,-0.027625552882526622,-0.02470676936107786,-0.020479326420037275,-0.02554579681576232
0.17,0.02083498169530174,0.00446463220310283,-0.00981726935596576,0.05474131867639073,0.0019473386146797046,-0.029072945750349112,-0.02224474845032017,-0.02808815861814429,-0.016762768151302683,-0.014220058993368997,-0.019715056296463664
0.175,0.021336479638882477,0.0038712433723644005,-0.009370997788384319,0.055914342076835044,0.0021405497607815288,-0.030581166951068356,-0.023789878825634166,-0.029601702992551125,-0.017543822878115005,-0.01501485809400799,-0.02048015270897782
0.18,0.021351628440449806,0.0037331303517577656,-0.009661069972972471,0.05489467542786766,0.003910974014252115,-0.031028394481392742,-0.02215067203905584,-0.027900338192765325,-0.016869738792308943,-0.01706228966578735,-0.018806253372052273
0.185,0.02194469440394773,0.00391981280623184,-0.0092672392179262,0.05539428334541608,0.0045576876420524055,-0.030605316881953296,-0.021780592963326916,-0.027499675786431563,-0.01574285630666687,-0.01593438297337145,-0.017669070276943477
0.19,0.020408831546024842,0.002133760814524738,-0.010877078514301794,0.05400802888858177,0.004658712073443889,-0.032332428681131696,-0.022175873152336528,-0.027834754539199615,-0.01473653072910305,-0.018148587704807755,-0.021636388704008205
0.195,0.020408831546024842,0.002133760814524738,-0.010877078514301794,0.05400802888858177,0.004658712073443889,-0.032332428681131696,-0.022175873152336528,-0.027834754539199615,-0.01473653072910305,-0.018148587704807755,-0.021636388704008205
0.2,0.01906686356054831,0.0035968405946291116,-0.0109002242857334,0.05402467982426642,0.0019609038299247834,-0.033342042720804564,-0.024213272958825117,-0.029784192458845775,-0.015093320309819795,-0.017115199441651144,-0.02611835234004951
0.205,0.01764722399690032,0.003641690766987313,-0.010778877626158338,0.054571405026351785,0.002709297379825323,-0.032784911723234375,-0.025403657664340416,-0.02880649306397379,-0.014695595176614314,-0.015771241070348253,-0.027280603737119973
0.21,0.018236791861140238,0.0038306894258907554,-0.009406036801587591,0.054633931273949714,0.001158113279496109,-0.029089216074160828,-0.0245500270741573,-0.027884118324303132,-0.017815681465621708,-0.014204161111011273,-0.025573651760153405
0.215,0.018236791861140238,0.0038306894258907554,-0.009406036801587591,0.054633931273949714,0.001158113279496109,-0.029089216074160828,-0.0245500270741573,-0.027884118324303132,-0.017815681465621708,-0.014204161111011273,-0.025573651760153405
0.22,0.01836458389278103,0.0034972392969668006,-0.011165250590657184,0.054653907899534136,0.0010732071411350332,-0.030316125609230457,-0.024959809727596968,-0.02827714675035513,-0.017835419608940504,-0.01401428885154173,-0.025326646381843947
0.225,0.018613305895826705,0.003684098388043998,-0.010964575111853763,0.05564272170156245,0.0022157294504700008,-0.029985438239236547,-0.02448365149220261,-0.027784401829846983,-0.016098232397031825,-0.012296207293420038,-0.023552003036070756
0.23,0.018501536585421575,0.0037144689690675713,-0.010936371963860827,0.05497851712401565,0.00214118944404288,-0.030133079944912416,-0.024161501769181533,-0.027445830463355043,-0.01594814376569506,-0.012165034209862438,-0.023364830968718872
0.235,0.018842929182772663,0.0035459590392365693,-0.010433076808211567,0.05262376880804301,0.003035528549710452,-0.029178497759883966,-0.023252536879060193,-0.026520606520292242,-0.01524824854185814,-0.011767694850489797,-0.02300921938157433
0.24,0.021986223706656077,0.0019065935233644436,-0.011959851910163083,0.05486188562675879,0.004246724109154716,-0.029461745549472115,-0.021900398415713562,-0.025136428158502165,-0.013765685187788161,-0.01102948165790754,-0.021519564084035187
0.245,0.020783714454886866,0.002128755033082699,-0.011153036354728718,0.05513241129603669,0.003572405538715051,-0.02844684623131172,-0.020888053960352194,-0.024108298192200367,-0.012560276164773187,-0.010852581897624673,-0.020276331261526323
0.25,0.020783714454886866,0.002128755033082699,-0.011153036354728718,0.05513241129603669,0.003572405538715051,-0.02844684623131172,-0.020888053960352194,-0.024108298192200367,-0.012560276164773187,-0.010852581897624673,-0.020276331261526323
0.255,0.02078324364149268,0.0024034576685361447,-0.010808574634738987,0.055712091339587766,0.004802659648767461,-0.03011111346222078,-0.0226199714283074,-0.025824583406602906,-0.01216930191511186,-0.012697959789388532,-0.019918286694381317
0.26,0.021287886492260603,0.00036101816383644474,-0.012708310327198475,0.051126349825271804,0.006440985222725116,-0.029952171561787026,-0.02262332012227206,-0.02579711852385319,-0.009261620744318085,-0.015804821070102778,-0.021730835914319267
0.265,0.021287886492260603,0.00036101816383644474,-0.012708310327198475,0.051126349825271804,0.006440985222725116,-0.029952171561787026,-0.02262332012227206,-0.02579711852385319,-0.009261620744318085,-0.015804821070102778,-0.021730835914319267
0.27,0.0217852213175688,0.0009007054909792457,-0.011909354571089853,0.04991666434054028,0.006761147965472707,-0.02718605256901151,-0.02184228922255697,-0.024985860972694472,-0.00953037491452049,-0.015454411917183877,-0.021582093962198026
0.275,0.0217852213175688,0.0009007054909792457,-0.011909354571089853,0.04991666434054028,0.006761147965472707,-0.02718605256901151,-0.02184228922255697,-0.024985860972694472,-0.00953037491452049,-0.015454411917183877,-0.021582093962198026
0.28,0.021080040607995978,0.003063486802135728,-0.009668566978894517,0.04839044311463804,0.005587593713398593,-0.024930707120885666,-0.019502376517693525,-0.022631049823517577,-0.009892291445169833,-0.01334951702682648,-0.019391415547143517
0.285,0.021080040607995978,0.003063486802135728,-0.009668566978894517,0.04839044311463804,0.005587593713398593,-0.024930707120885666,-0.019502376517693525,-0.022631049823517577,-0.009892291445169833,-0.01334951702682648,-0.019391415547143517
0.29,0.021080040607995978,0.003063486802135728,-0.009668566978894517,0.04839044311463804,0.005587593713398593,-0.024930707120885666,-0.019502376517693525,-0.022631049823517577,-0.009892291445169833,-0.01334951702682648,-0.019391415547143517
0.295,0.021080040607995978,0.003063486802135728,-0.009668566978894517,0.04839044311463804,0.005587593713398593,-0.024930707120885666,-0.019502376517693525,-0.022631049823517577,-0.009892291445169833,-0.01334951702682648,-0.019391415547143517
0.3,0.021080040607995978,0.003063486802135728,-0.009668566978894517,0.04839044311463804,0.005587593713398593,-0.024930707120885666,-0.019502376517693525,-0.022631049823517577,-0.009892291445169833,-0.01334951702682648,-0.019391415547143517
0.305,0.021444700824162277,0.0036305003607694907,-0.008879693046040834,0.04893168223917584,0.0060919416372433935,-0.023993116657664976,-0.018587505604439288,-0.021701421017311342,-0.009477458149944693,-0.012918376063763337,-0.019170577294220236
0.31,0.021444700824162277,0.0036305003607694907,-0.008879693046040834,0.04893168223917584,0.0060919416372433935,-0.023993116657664976,-0.018587505604439288,-0.021701421017311342,-0.009477458149944693,-0.012918376063763337,-0.019170577294220236
0.315,0.021444700824162277,0.0036305003607694907,-0.008879693046040834,0.04893168223917584,0.0060919416372433935,-0.023993116657664976,-0.018587505604439288,-0.021701421017311342,-0.009477458149944693,-0.012918376063763337,-0.019170577294220236
0.32,0.021444700824162277,0.0036305003607694907,-0.008879693046040834,0.04893168223917584,0.0060919416372433935,-0.023993116657664976,-0.018587505604439288,-0.021701421017311342,-0.009477458149944693,-0.012918376063763337,-0.019170577294220236
0.325,0.024971733114220764,0.0017558587603936113,-0.0107772313333441,0.051584199638568945,0.005719953115012705,-0.022756812618968846,-0.017163895102116196,-0.020263191193801055,-0.00969231273413524,-0.01388884520188376,-0.02034937446914588
0.33,0.024971733114220764,0.0017558587603936113,-0.0107772313333441,0.051584199638568945,0.005719953115012705,-0.022756812618968846,-0.017163895102116196,-0.020263191193801055,-0.00969231273413524,-0.01388884520188376,-0.02034937446914588
0.335,0.024971733114220764,0.0017558587603936113,-0.0107772313333441,0.051584199638568945,0.005719953115012705,-0.022756812618968846,-0.017163895102116196,-0.020263191193801055,-0.00969231273413524,-0.01388884520188376,-0.02034937446914588
0.34,0.02389407836523813,0.0027186409890184917,-0.011715024176907542,0.05041498376116693,0.0047650404927304015,-0.023636094057195953,-0.01805998081353226,-0.021144794213199907,-0.009985962311720048,-0.014684592084894548,-0.02045129175337307
0.345,0.02389407836523813,0.0027186409890184917,-0.011715024176907542,0.05041498376116693,0.0047650404927304015,-0.023636094057195953,-0.01805998081353226,-0.021144794213199907,-0.009985962311720048,-0.014684592084894548,-0.02045129175337307
0.35,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.355,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.36,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.365,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.37,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.375,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.38,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.385,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.39,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.395,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.4,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.405,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.41,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.415,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.42,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.425,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.43,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.435,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.44,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.445,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.45,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.455,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.46,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.465,0.02395718861862193,0.0020606067579431093,-0.012552880631246257,0.05157633925818195,0.006320920454306715,-0.022026671168525528,-0.01630096116515854,-0.02130183368516326,-0.00842011597039013,-0.013096891651596384,-0.018695496674902827
0.47,0.024311841017019463,0.0024191398025644566,-0.012005175331137995,0.05157487284534877,0.007169615084665131,-0.02159376947626743,-0.015869889766450953,-0.02084761009886305,-0.006550771581538217,-0.011122923727196008,-0.017390171523564032
0.475,0.024311841017019463,0.0024191398025644566,-0.012005175331137995,0.05157487284534877,0.007169615084665131,-0.02159376947626743,-0.015869889766450953,-0.02084761009886305,-0.006550771581538217,-0.011122923727196008,-0.017390171523564032
0.48,0.024311841017019463,0.0024191398025644566,-0.012005175331137995,0.05157487284534877,0.007169615084665131,-0.02159376947626743,-0.015869889766450953,-0.02084761009886305,-0.006550771581538217,-0.011122923727196008,-0.017390171523564032
0.485,0.024311841017019463,0.0024191398025644566,-0.012005175331137995,0.05157487284534877,0.007169615084665131,-0.02159376947626743,-0.015869889766450953,-0.02084761009886305,-0.006550771581538217,-0.011122923727196008,-0.017390171523564032
0.49,0.024311841017019463,0.0024191398025644566,-0.012005175331137995,0.05157487284534877,0.007169615084665131,-0.02159376947626743,-0.015869889766450953,-0.02084761009886305,-0.006550771581538217,-0.011122923727196008,-0.017390171523564032
0.495,0.024311841017019463,0.0024191398025644566,-0.012005175331137995,0.05157487284534877,0.007169615084665131,-0.02159376947626743,-0.015869889766450953,-0.02084761009886305,-0.006550771581538217,-0.011122923727196008,-0.017390171523564032
0.5,0.024311841017019463,0.0024191398025644566,-0.012005175331137995,0.05157487284534877,0.007169615084665131,-0.02159376947626743,-0.015869889766450953,-0.02084761009886305,-0.006550771581538217,-0.011122923727196008,-0.017390171523564032
