Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
boeck2015/tempodetector2016_default,1.0,2.5373615549444495e-17,0.5337024889504358,2.3118994412599374e-09,4.0948414313052245e-30,1.813484248169503e-28
davies2009/mirex_qm_tempotracker,2.5373615549444495e-17,1.0,7.447061118675236e-18,2.886790118883455e-41,7.462558260421841e-84,1.861584231476641e-81
percival2014/stem,0.5337024889504358,7.447061118675236e-18,1.0,1.4708822092460898e-10,3.030595010029721e-32,3.613185616812561e-24
schreiber2014/default,2.3118994412599374e-09,2.886790118883455e-41,1.4708822092460898e-10,1.0,8.370622410910072e-10,2.399822573997058e-06
schreiber2017/ismir2017,4.0948414313052245e-30,7.462558260421841e-84,3.030595010029721e-32,8.370622410910072e-10,1.0,0.169963127942293
schreiber2017/mirex2017,1.813484248169503e-28,1.861584231476641e-81,3.613185616812561e-24,2.399822573997058e-06,0.169963127942293,1.0
