Estimator,Spoken,Soul-RnB,Rock,Pop,Old-Time / Historic,Jazz,International,Instrumental,Hip-Hop,Folk,Experimental,Electronic,Easy Listening,Country,Classical,Blues
boeck2015/tempodetector2016_default,0.3559322033898305,0.9805194805194806,0.9344154779472045,0.8870967741935484,0.7019607843137254,0.6770833333333334,0.7777777777777778,0.6446991404011462,0.9699248120300752,0.8725868725868726,0.5396317053642914,0.9220632530120482,0.9523809523809523,0.9606741573033708,0.6978998384491115,0.9324324324324325
davies2009/mirex_qm_tempotracker,0.23728813559322035,0.9545454545454546,0.8717822593867847,0.8279569892473119,0.5901960784313726,0.59375,0.6666666666666666,0.5730659025787965,0.9256474519632414,0.7876447876447876,0.45236188951160927,0.8375376506024096,0.9047619047619048,0.9213483146067416,0.5347334410339257,0.7837837837837838
percival2014/stem,0.2796610169491525,0.9805194805194806,0.926709296606001,0.8440860215053764,0.6980392156862745,0.6458333333333334,0.8333333333333334,0.6160458452722063,0.9624060150375939,0.8281853281853282,0.533226581265012,0.9096385542168675,0.8571428571428571,0.9606741573033708,0.6720516962843296,0.918918918918919
schreiber2014/default,0.3220338983050847,0.9805194805194806,0.9239219544187571,0.8870967741935484,0.6745098039215687,0.6588541666666666,0.7777777777777778,0.6303724928366762,0.9565580618212197,0.8725868725868726,0.5364291433146517,0.9102033132530121,0.9047619047619048,0.9606741573033708,0.6849757673667205,0.9054054054054054
schreiber2017/ismir2017,0.3559322033898305,0.9805194805194806,0.9249057222495491,0.8870967741935484,0.6725490196078432,0.6536458333333334,0.7777777777777778,0.6361031518624641,0.9573934837092731,0.8667953667953668,0.533226581265012,0.9096385542168675,0.9047619047619048,0.9719101123595506,0.654281098546042,0.8918918918918919
schreiber2017/mirex2017,0.3644067796610169,0.9805194805194806,0.9263813739957371,0.8817204301075269,0.6745098039215687,0.6510416666666666,0.7777777777777778,0.6303724928366762,0.9565580618212197,0.8687258687258688,0.544435548438751,0.9098268072289156,0.9047619047619048,0.9719101123595506,0.6558966074313409,0.9054054054054054
