Item,davies2009/mirex_qm_tempotracker,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,schreiber2017/mirex2017,schreiber2017/ismir2017,boeck2015/tempodetector2016_default,schreiber2014/default
BixBeiderbecke_RoyalGardenBlues_Solo.jams,True,True,True,True,True,True,True,True,True
BixBeiderbecke_SinginTheBlues_Solo.jams,True,True,True,True,True,True,True,True,True
BobBerg_Angles_Solo.jams,True,True,True,True,False,True,True,True,True
BobBerg_BluesForBela_Solo.jams,True,True,True,True,True,True,True,True,True
BobBerg_IDidn'tKnowWhatTimeItWas_Solo.jams,True,True,True,True,True,True,True,True,True
BobBerg_NatureOfTheBeast_Solo.jams,True,True,True,True,True,True,True,True,True
BobBerg_NoMoe_Solo.jams,True,True,True,True,True,True,True,True,True
BobBerg_SecondSight_Solo.jams,True,True,True,True,True,True,True,True,True
BobBerg_YouAndTheNightAndTheMusic_Solo.jams,True,True,True,True,False,False,True,True,False
BranfordMarsalis_GutbucketSteepy_Solo.jams,True,True,True,True,True,True,True,True,True
BranfordMarsalis_HousedFromEdward-1_Solo.jams,True,True,True,True,True,True,True,True,True
BranfordMarsalis_HousedFromEdward-2_Solo.jams,True,True,True,True,True,True,True,True,True
BranfordMarsalis_TheNearnessOfYou_Solo.jams,False,True,True,False,False,False,False,True,False
BranfordMarsalis_ThreeLittleWords_Solo.jams,True,True,True,True,True,True,True,True,True
BranfordMarsalis_Ummg_Solo.jams,True,True,True,True,True,True,True,True,True
BuckClayton_AfterTheatreJump_Solo.jams,True,True,True,True,True,True,True,True,True
BuckClayton_DestinationK.C._Solo.jams,True,True,True,True,True,True,True,True,True
BuckClayton_Dickie'sDream_Solo.jams,True,True,True,True,True,True,True,True,True
CannonballAdderley_HighFly_Solo.jams,True,True,True,True,True,True,True,True,True
CannonballAdderley_SoWhat_Solo.jams,True,True,True,True,True,True,True,True,True
CannonballAdderley_StarEyes_Solo.jams,True,True,True,True,True,True,True,True,True
CannonballAdderley_ThisHere_Solo.jams,True,True,True,True,True,True,True,True,True
CannonballAdderley_WorkSong_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_Billie'sBounce_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_BluesForAlice_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_Don'tBlameMe_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_DonnaLee_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_EmbraceableYou_Solo.jams,True,True,False,True,True,True,True,True,False
CharlieParker_HowDeepIsTheOcean_Solo.jams,False,True,True,True,True,True,True,True,True
CharlieParker_K.C.Blues_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_Ko=Ko_Solo.jams,True,False,True,True,False,False,False,True,False
CharlieParker_MyLittleSuedeShoes_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_Ornithology_Solo.jams,True,True,True,True,True,False,False,True,True
CharlieParker_OutOfNowhere_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_ScrappleFromTheApple_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_Segment_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_StarEyes_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_Steeplechase_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_ThrivingOnARiff_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieParker_YardbirdSuite_Solo.jams,True,True,True,True,True,True,True,True,True
CharlieShavers_LimehouseBlues_Solo.jams,True,True,True,True,True,True,True,True,True
ChetBaker_IFallInLoveTooEasily_Solo.jams,True,True,True,True,True,True,True,True,True
ChetBaker_JustFriends_Solo.jams,True,True,True,True,True,True,True,True,True
ChetBaker_Let'sGetLost_Solo.jams,True,True,True,True,True,True,True,True,True
ChetBaker_LongAgoAndFarAway_Solo.jams,True,True,True,True,True,True,True,True,True
ChetBaker_ThereWillNeverBeAnotherYou-1_Solo.jams,True,True,True,True,True,True,True,True,True
ChetBaker_ThereWillNeverBeAnotherYou-2_Solo.jams,True,True,True,True,True,True,True,True,True
ChetBaker_Two'sBlues_Solo.jams,True,True,True,True,True,True,True,True,True
ChetBaker_You'dBeSoNiceToComeHomeTo_Solo.jams,True,True,True,True,True,True,True,True,True
ChrisPotter_Anthropology_Solo.jams,True,True,True,True,True,True,True,True,True
ChrisPotter_Arjuna_Solo.jams,False,False,False,False,False,False,False,False,False
ChrisPotter_InASentimentalMood_Solo.jams,True,True,False,True,True,True,True,True,True
"ChrisPotter_Item1,D.I.T._Solo.jams",True,True,True,True,True,True,True,True,False
ChrisPotter_PopTune#1_Solo.jams,False,False,False,False,False,False,False,False,False
ChrisPotter_Rumples_Solo.jams,True,True,True,True,True,True,True,True,True
ChrisPotter_Togo_Solo.jams,True,True,True,True,True,True,True,True,True
ChuBerry_BodyAndSoul-1_Solo.jams,True,True,True,True,True,True,True,True,True
ChuBerry_BodyAndSoul-2_Solo.jams,True,True,True,True,True,True,True,True,True
CliffordBrown_ANightInTunisia_Solo.jams,True,True,True,True,True,True,True,True,True
CliffordBrown_Daahoud_Solo.jams,True,True,True,True,True,True,True,True,True
CliffordBrown_George'sDilemma_Solo.jams,True,True,True,True,True,True,True,True,True
CliffordBrown_I'llRememberApril_AlternateTake2_Solo.jams,True,True,True,True,False,True,True,True,True
CliffordBrown_I'llRememberApril_Solo.jams,True,True,True,True,False,True,True,True,True
CliffordBrown_Jordu_Solo.jams,True,True,True,True,True,True,True,True,True
CliffordBrown_JoySpring_Solo.jams,True,True,True,True,True,True,True,True,True
CliffordBrown_Sandu_Solo.jams,True,True,True,True,True,True,True,True,True
CliffordBrown_Stompin'AtTheSavoy_Solo.jams,True,True,True,True,True,True,True,True,True
ColemanHawkins_BodyAndSoul_Solo.jams,True,True,True,True,True,True,True,True,True
ColemanHawkins_It'sOnlyAPapermoon_Solo.jams,True,True,True,True,True,True,True,True,True
ColemanHawkins_MyBlueHeaven_Solo.jams,True,True,True,True,True,True,True,True,True
ColemanHawkins_Perdido_Solo.jams,True,True,True,True,True,True,True,True,True
ColemanHawkins_SophisticatedLady_Solo.jams,True,True,True,True,True,True,True,True,True
ColemanHawkins_Stompin'AtTheSavoy_Solo.jams,True,True,True,True,True,True,True,True,True
CurtisFuller_BlueTrain_Solo.jams,True,True,True,True,True,True,True,True,True
CurtisFuller_DownUnder_Solo.jams,True,True,True,True,True,True,True,True,True
DavidLiebman_BeginTheBeguine_Solo.jams,True,True,True,True,True,True,True,True,False
DavidLiebman_Day&Nite_Solo.jams,True,True,True,True,True,True,True,True,True
DavidLiebman_I'veGotYouUnderMySkin_Solo.jams,True,True,True,True,True,True,True,True,True
DavidLiebman_Milestones_Solo.jams,True,False,True,True,True,True,True,True,False
DavidLiebman_Nica'sDream_Solo.jams,True,True,True,True,True,True,True,True,True
DavidLiebman_NoGreaterLove_Solo.jams,False,True,True,True,True,True,True,True,True
DavidLiebman_Pablo'sStory_Solo.jams,True,True,True,True,True,True,True,True,True
DavidLiebman_Pendulum_Solo.jams,True,True,True,True,True,True,True,True,False
DavidLiebman_SecretLove_Solo.jams,True,True,True,True,False,True,True,True,True
DavidLiebman_SoftlyAsInAMorningSunrise_Solo.jams,True,True,True,True,True,True,True,True,True
DavidLiebman_ThereWillNeverBeAnotherYou_Solo.jams,True,True,True,True,True,True,True,True,True
DavidMurray_AskMeNow_Solo.jams,True,True,True,True,True,True,True,True,True
DavidMurray_BluesForTwo-1_Solo.jams,False,False,False,True,False,False,False,True,False
DavidMurray_BluesForTwo-2_Solo.jams,False,False,False,False,False,False,False,True,False
DavidMurray_BodyAndSoul-1_Solo.jams,False,True,True,True,False,True,True,True,True
DavidMurray_BodyAndSoul-2_Solo.jams,False,False,True,True,False,True,True,True,True
DavidMurray_ChelseaBridge_Solo.jams,False,True,True,True,True,True,True,True,True
DexterGordon_Cheesecake_Solo.jams,True,True,True,True,True,True,True,True,True
DexterGordon_Dextivity_Solo.jams,True,True,True,True,True,True,True,True,True
DexterGordon_Montmartre_Solo.jams,True,True,False,True,True,True,True,True,True
DexterGordon_SocietyRed_Solo.jams,True,True,True,True,True,True,True,True,True
DexterGordon_StanleyTheSteamer_Solo.jams,True,True,True,True,True,True,True,True,True
DexterGordon_TheRainbowPeople_Solo.jams,True,True,True,True,True,True,True,True,True
DickieWells_AfterTheatreJump_Solo.jams,True,True,True,True,True,True,True,True,True
DickieWells_DestinationK.C._Solo.jams,True,True,True,True,True,True,True,True,True
DickieWells_Dickie'sDream_Solo.jams,True,True,True,True,True,True,True,True,True
DickieWells_IGotRhythm_Solo.jams,True,True,True,True,True,True,True,True,True
DickieWells_Jo=Jo_Solo.jams,True,True,True,True,True,True,True,True,True
DickieWells_SixCatsAndAPrince_Solo.jams,True,True,True,True,True,True,True,True,True
DizzyGillespie_Anthropology_Solo.jams,True,True,True,True,True,True,True,True,True
DizzyGillespie_Be=Bop_Solo.jams,True,False,True,True,True,True,True,True,False
DizzyGillespie_Blue'NBoogie_Solo.jams,True,True,True,True,True,True,True,True,True
DizzyGillespie_CognacBlues_Solo.jams,True,True,True,True,True,True,True,True,True
DizzyGillespie_Groovin'High_Solo.jams,True,True,True,True,True,True,True,True,True
DizzyGillespie_HotHouse_Solo.jams,True,True,True,True,True,True,True,True,True
DonByas_Be=Bop_Solo.jams,True,False,True,True,False,True,True,True,False
DonByas_BodyAndSoul_Solo.jams,False,True,True,True,True,True,True,True,True
DonByas_CognacBlues_Solo.jams,True,True,True,True,True,True,True,True,True
DonByas_HarvardBlues-1_Solo.jams,False,True,True,True,True,True,True,True,True
DonByas_HarvardBlues-2_Solo.jams,False,True,True,True,True,True,True,True,True
DonByas_Infidele(Cry)_Solo.jams,True,True,True,True,True,True,True,True,True
DonByas_OutOfNowhere_Solo.jams,False,False,False,False,False,False,False,False,False
DonByas_UnAmourPleurait_Solo.jams,True,True,True,True,True,True,True,True,True
DonEllis_ILoveYou_Solo.jams,True,True,True,True,True,True,True,True,True
DonEllis_JohnnyComeLately_Solo.jams,True,True,True,True,True,True,True,True,True
DonEllis_OutOfNowhere_Solo.jams,True,True,True,True,True,True,True,True,True
DonEllis_SweetAndLovely_Solo.jams,True,True,True,True,True,True,True,True,True
DonEllis_YouSteppedOutOfADream-1_Solo.jams,True,True,True,True,True,False,False,True,True
DonEllis_YouSteppedOutOfADream-2_Solo.jams,True,True,True,True,True,True,True,True,True
EricDolphy_245_Solo.jams,True,True,True,True,True,True,True,True,True
EricDolphy_Aisha_solo.jams,False,True,True,True,False,True,True,True,True
EricDolphy_DahomeyDance_Solo.jams,True,True,True,True,True,True,True,True,True
EricDolphy_Les_Solo.jams,True,True,True,True,True,True,True,True,True
EricDolphy_OnGreenDolphinStreet_Solo.jams,True,True,True,True,True,True,True,True,True
EricDolphy_Serene_Solo.jams,True,True,True,True,True,True,True,True,True
FatsNavarro_Anthropology_No1_Solo.jams,True,False,True,True,True,True,True,True,True
FatsNavarro_DoubleTalk_Solo.jams,True,True,True,True,True,True,True,True,True
FatsNavarro_GoodBait_No1_Solo.jams,True,True,True,True,True,True,True,True,True
FatsNavarro_GoodBait_No2_Solo.jams,True,True,True,True,True,True,True,True,True
FatsNavarro_OurDelight_Solo.jams,True,True,True,True,True,True,True,True,True
FatsNavarro_TheSkunk_Solo.jams,True,True,True,True,True,True,True,True,True
FreddieHubbard_245_Solo.jams,True,True,True,True,True,True,True,True,True
FreddieHubbard_DolphinDance_Solo.jams,True,True,True,True,True,True,True,True,True
FreddieHubbard_DownUnder_Solo.jams,True,True,True,True,True,True,True,True,True
FreddieHubbard_MaidenVoyage_Solo.jams,True,True,True,True,True,True,True,True,True
FreddieHubbard_SocietyRed_Solo.jams,True,True,True,True,True,True,True,True,True
FreddieHubbard_SpeakNoEvil_Solo.jams,True,True,True,True,True,True,True,True,True
GeorgeColeman_MaidenVoyage_Solo.jams,True,True,True,True,True,True,True,True,True
GerryMulligan_Bunny_Solo.jams,True,True,True,True,True,True,True,True,True
GerryMulligan_LineForLyons_Solo.jams,True,True,True,True,True,True,True,True,True
GerryMulligan_ScrappleFromTheApple_Solo.jams,True,True,True,True,True,True,True,True,True
GerryMulligan_TheRedDoor_Solo.jams,True,True,True,True,True,True,True,True,True
GerryMulligan_ThisCan'tBeLove_Solo.jams,True,True,True,True,True,True,True,True,True
GerryMulligan_WalkingShoes_Solo.jams,True,True,True,True,True,True,True,True,True
HankMobley_Doodlin'_Solo.jams,True,True,True,True,True,True,True,True,True
HankMobley_LadyBird_Solo.jams,True,True,True,True,True,True,True,True,True
HankMobley_Remember_Solo.jams,True,True,True,True,True,True,True,True,True
HankMobley_SoulStation_Solo.jams,True,True,True,True,True,True,True,True,True
HarryEdison_DidYouCallHerToday_Solo.jams,True,True,True,True,True,True,True,True,True
HenryAllen_BabyWon'tYouPleaseComeHome_Solo.jams,True,True,True,True,True,True,True,True,True
HerbieHancock_Agitation_Solo.jams,True,True,True,True,False,True,True,True,True
HerbieHancock_Dolores_Solo.jams,True,True,True,True,True,True,True,True,True
HerbieHancock_GingerbreadBoy_Solo.jams,True,True,True,True,True,True,True,True,True
HerbieHancock_HandJive_Solo.jams,True,True,True,True,True,True,True,True,True
HerbieHancock_Orbits_Solo.jams,True,True,True,True,True,True,True,True,True
JCHigginbotham_BabyWon'tYouPleaseComeHome_Solo.jams,True,True,True,True,True,True,True,True,True
JJJohnson_BlueMode_Solo.jams,True,True,True,True,True,True,True,True,True
JJJohnson_BluesInTheCloset_Solo.jams,True,True,True,True,True,True,True,True,True
JJJohnson_CrazyRhythm_Solo.jams,True,True,True,True,True,True,True,True,True
JJJohnson_Elora_Solo.jams,True,True,True,True,True,True,True,True,True
JJJohnson_MyFunnyValentine_Solo.jams,True,True,True,True,True,True,True,True,True
JJJohnson_Teapot_Solo.jams,True,True,True,True,False,True,True,True,False
JJJohnson_Walkin'_Solo.jams,True,True,True,True,True,True,True,True,True
JJJohnson_Yesterdays_Solo.jams,True,True,True,True,True,True,True,True,True
JoeHenderson_In'NOut-1_Solo.jams,True,True,True,True,True,True,True,True,True
JoeHenderson_In'NOut-2_Solo.jams,True,False,False,False,False,True,True,True,True
JoeHenderson_JohnnyComeLately_Solo.jams,True,True,True,True,True,True,True,True,True
JoeHenderson_Punjab_Solo.jams,True,True,True,True,True,True,True,True,True
JoeHenderson_Serenity_Solo.jams,True,True,True,True,True,True,True,True,True
JoeHenderson_TheSidewinder_Solo.jams,True,True,True,True,True,True,True,True,True
JoeHenderson_TotemPole_Solo.jams,True,True,True,True,True,True,True,True,True
JoeHenderson_U.M.M.G._Solo.jams,True,True,True,True,True,True,True,True,True
JoeLovano_BodyAndSoul-1_Solo.jams,False,True,True,True,False,True,True,True,True
JoeLovano_BodyAndSoul-2_Solo.jams,False,True,False,True,False,True,True,True,True
JoeLovano_CentralParkWest_Solo.jams,True,True,True,True,True,True,True,True,True
JoeLovano_ConAlma_Solo.jams,True,True,True,True,True,True,True,True,True
JoeLovano_ICan'tGetStarted_Solo.jams,True,True,True,True,True,True,True,True,True
JoeLovano_LittleWillieLeapsIn_Solo.jams,True,False,True,True,True,True,True,True,True
JoeLovano_Lonnie'sLament-1_Solo.jams,True,True,True,True,True,True,True,True,True
JoeLovano_Work_Solo.jams,True,True,True,True,True,True,True,True,True
JohnAbercrombie_Ralph'sPianoWaltz_Solo.jams,False,False,False,False,True,True,True,True,True
JohnColtrane_26=2_Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_Bessie'sBlues_Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_BlueTrain_Solo.jams,True,False,False,False,True,False,False,True,False
JohnColtrane_BluesByFive_Solo.jams,True,True,True,True,True,False,False,True,True
JohnColtrane_BodyAndSoul_AlternateTake_Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_BodyAndSoul_Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_Countdown_Solo.jams,True,True,True,True,False,False,False,True,False
JohnColtrane_GiantSteps-1_Solo.jams,True,True,True,True,False,True,True,True,True
JohnColtrane_GiantSteps-2_Solo.jams,True,False,True,True,True,True,True,True,False
JohnColtrane_Impressions_1961_Solo.jams,True,True,True,False,False,False,False,True,False
JohnColtrane_Impressions_1963_Solo.jams,True,True,True,True,True,False,False,True,True
JohnColtrane_Mr.P.C._Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_MyFavoriteThings-1_Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_MyFavoriteThings-2_Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_NatureBoy_Solo.jams,True,True,False,True,True,False,False,True,True
JohnColtrane_Nutty_Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_Oleo_Solo.jams,True,True,True,True,False,True,True,True,True
JohnColtrane_SoWhat_Solo.jams,True,True,True,True,True,True,True,True,True
JohnColtrane_Soultrane_Solo.jams,False,True,True,True,True,True,True,True,True
JohnColtrane_Trane'sBlues_Solo.jams,True,True,True,True,True,True,True,True,True
JohnnyDodds_GotNoBlues_Solo.jams,True,True,True,True,True,True,True,True,True
JohnnyDodds_HeebieJeebies_Solo.jams,True,True,True,True,True,True,True,True,True
JohnnyDodds_HotterThanThat_Solo.jams,True,True,True,True,True,True,True,True,True
JohnnyDodds_MuskratRamble_Solo.jams,True,True,True,True,True,True,True,True,True
JohnnyDodds_MyHeart_Solo.jams,True,True,True,True,True,True,True,True,True
JohnnyDodds_OnceInAWhile_Solo.jams,True,True,True,True,True,True,True,True,True
JohnnyHodges_Bunny_Solo.jams,True,True,True,True,True,True,True,True,True
JohnnyHodges_EarlyMorningRock_Solo.jams,True,True,True,True,True,True,True,True,True
JoshuaRedman_BluesOnSunday_Solo.jams,True,True,True,True,True,True,True,True,True
JoshuaRedman_HomeFries_Solo.jams,True,True,True,True,True,True,True,True,True
JoshuaRedman_IGotYou_Solo.jams,True,True,True,True,True,True,True,True,True
JoshuaRedman_SweetSorrow_Solo.jams,True,False,False,False,False,False,False,True,False
JoshuaRedman_TearsInHeaven_Solo.jams,True,True,True,True,True,True,True,True,True
KaiWinding_Tiny'sBlues_Solo.jams,True,True,True,True,True,True,True,True,True
KennyDorham_BluesInBe=Bop_Solo.jams,True,True,True,True,True,False,False,True,True
KennyDorham_Doodlin'_Solo.jams,True,True,True,True,True,True,True,True,True
KennyDorham_In'NOut_Solo.jams,True,False,True,True,False,True,True,True,False
KennyDorham_LadyBird_Solo.jams,True,True,True,True,True,True,True,True,True
KennyDorham_PrinceAlbert_Solo.jams,True,True,True,True,True,True,True,True,True
KennyDorham_Punjab_Solo.jams,True,False,False,True,True,True,True,True,True
KennyDorham_Serenity_Solo.jams,True,True,True,True,True,True,True,True,True
KennyGarrett_BrotherHubbard-1_Solo.jams,True,True,True,True,True,True,True,True,True
KennyGarrett_BrotherHubbard-2_Solo.jams,True,True,True,True,True,True,True,True,True
KennyWheeler_DoubleVision_Solo.jams,True,False,False,False,True,True,True,True,False
KennyWheeler_PassItOn_Solo.jams,True,True,True,True,True,True,True,True,True
KennyWheeler_SlippedAgain_Solo.jams,True,True,True,True,True,True,True,True,True
KidOry_GotNoBlues_Solo.jams,True,True,True,True,True,True,True,True,True
KidOry_GutBucketBlues_Solo.jams,True,True,True,True,True,True,True,True,True
KidOry_MuskratRamble_Solo.jams,True,True,True,True,True,True,True,True,True
KidOry_SavoyBlues_Solo.jams,True,True,True,True,True,True,True,True,True
KidOry_Who'sit_Solo.jams,True,True,True,True,True,True,True,True,True
LeeKonitz_AllTheThingsYouAre_Solo.jams,True,True,True,True,True,True,True,True,True
LeeKonitz_BopGoesToLeesel_Solo.jams,True,True,True,True,True,True,True,True,True
LeeKonitz_Crosscurrent_Solo.jams,True,True,True,True,False,True,True,True,True
LeeKonitz_I'llRememberApril_Solo.jams,True,True,True,True,True,True,True,True,True
LeeKonitz_Marshmallow_Solo.jams,True,False,True,True,True,False,False,True,False
LeeKonitz_MeanToMe_Solo.jams,True,True,True,True,True,True,True,True,True
LeeKonitz_Tautology_Solo.jams,True,True,True,True,True,True,True,True,True
LeeKonitz_Wow-1_Solo.jams,True,True,True,True,True,True,True,True,True
LeeMorgan_BlueTrain_Solo.jams,True,True,True,True,True,True,True,True,True
LeeMorgan_JustOneOfThoseThings_Solo.jams,True,True,True,True,False,True,True,True,False
LeeMorgan_TheSidewinder_Solo.jams,True,True,True,True,True,True,True,True,True
LeeMorgan_TotemPole_Solo.jams,True,True,True,True,True,True,True,True,True
LesterYoung_AfterTheatreJump_Solo.jams,True,True,True,True,True,True,True,True,True
LesterYoung_BodyAndSoul_Solo.jams,False,True,True,True,True,True,True,True,True
LesterYoung_D.B.Blues_Solo.jams,True,True,True,True,True,True,True,True,True
LesterYoung_DestinationK.C._Solo.jams,True,True,True,True,True,True,True,True,True
LesterYoung_Dickie'sDream_Solo.jams,True,True,True,True,True,True,True,True,True
LesterYoung_LesterLeapsIn_Solo.jams,True,True,True,True,True,True,True,True,True
LesterYoung_SixCatsAndAPrince_Solo.jams,True,True,True,True,True,True,True,True,True
LionelHampton_Avalon_Solo.jams,True,True,True,True,True,True,True,True,False
LionelHampton_Dinah_Solo.jams,True,True,True,True,True,True,True,True,True
LionelHampton_HighSociety_Solo.jams,True,True,True,True,True,True,True,True,True
LionelHampton_MemoriesOfYou_Solo.jams,True,True,True,True,True,True,True,True,True
LionelHampton_Runnin'Wild_Solo.jams,True,True,True,True,True,True,True,True,False
LionelHampton_Whispering_Solo.jams,True,True,True,True,True,True,True,True,True
LouisArmstrong_BasinStreetBlues_Solo.jams,True,True,True,True,True,True,True,True,True
LouisArmstrong_BigButterAndEggMan_Solo.jams,True,True,True,True,True,True,True,True,True
LouisArmstrong_CornetChopSuey_Solo.jams,True,True,True,True,True,True,True,True,True
LouisArmstrong_GotNoBlues_Solo.jams,True,True,True,True,True,True,True,True,True
LouisArmstrong_GutBucketBlues_Solo.jams,True,True,True,True,True,True,True,True,True
LouisArmstrong_MuskratRamble_Solo.jams,True,True,True,True,True,True,True,True,True
LouisArmstrong_OnceInAWhile_Solo.jams,True,True,True,True,True,False,False,True,True
LouisArmstrong_SavoyBlues_Solo.jams,True,True,True,True,True,True,True,True,True
MichaelBrecker_CabinFever_Solo.jams,True,True,True,True,True,True,True,True,True
MichaelBrecker_Confirmation_Solo.jams,False,True,False,True,True,True,True,True,True
MichaelBrecker_DeltaCityBlues_Solo.jams,True,True,True,True,True,True,True,True,False
MichaelBrecker_IMeanYou_Solo.jams,True,True,True,True,True,True,True,True,True
MichaelBrecker_MidnightVoyage_Solo.jams,True,True,True,True,True,True,True,True,True
MichaelBrecker_NakedSoul_Solo.jams,False,False,True,True,True,False,False,True,False
MichaelBrecker_NeverAlone_Solo.jams,True,False,False,True,True,True,True,True,True
MichaelBrecker_NothingPersonal_Solo.jams,True,True,True,True,True,True,True,True,True
MichaelBrecker_Peep_Solo.jams,True,False,True,True,False,False,False,True,False
MichaelBrecker_SongForBilbao_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_Agitation_Solo.jams,False,True,True,True,False,True,True,True,True
MilesDavis_Airegin_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_BitchesBrew-1_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_BitchesBrew-2_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_BluesByFive_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_Dolores_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_E.S.P._Solo.jams,True,False,True,True,False,True,True,True,False
MilesDavis_Eighty=One_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_K.C.Blues_Solo.jams,False,True,True,True,True,True,True,True,True
MilesDavis_MilesRunsTheVoodooDown-1_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_MilesRunsTheVoodooDown-2_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_Oleo-1_Solo.jams,True,True,True,True,False,True,True,True,False
MilesDavis_Oleo-2_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_Orbits_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_SoWhat_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_Trane'sBlues_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_TuneUp_Solo.jams,True,True,True,False,True,True,True,True,False
MilesDavis_VierdBlues_Solo.jams,True,True,True,True,True,True,True,True,True
MilesDavis_Walkin'_Solo.jams,True,True,True,True,True,True,True,True,True
MiltJackson_AllTheThingsYouAre_Solo.jams,True,True,True,True,True,True,True,True,True
MiltJackson_Bag'sGroove_Solo.jams,True,True,True,True,True,True,True,True,True
MiltJackson_BemshaSwing_Solo.jams,True,True,True,True,True,True,True,True,True
MiltJackson_Don'tGetAroundMuchAnymore_Solo.jams,True,True,True,True,True,True,True,True,True
MiltJackson_SoftlyAsInAMorningSunrise_Solo.jams,True,True,True,True,True,True,True,True,True
MiltJackson_What'sNew_Solo.jams,True,True,True,True,True,True,True,True,True
NatAdderley_BohemiaAfterDark_Solo.jams,False,True,True,True,True,True,True,True,False
