Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci
52.0,0.02871768833582624,0.014400594197876542,0.043034782473775936,0.035467902577634366,-0.01142397035377285,0.08235977550904158,0.3302558736862471,0.28737707692503983,0.37313467044745435,0.06306540442875676,0.04055152615724024,0.08557928270027328,0.15385663508257966,0.08520057562258107,0.22251269454257824,0.050181323680037526,0.033507670987357296,0.06685497637271776,0.025426786976365766,0.017899043159320956,0.032954530793410576,0.20632511778084933,0.16274723013988585,0.24990300542181282,0.2721227908709423,0.2251712011449173,0.31907438059696736
53.474747474747474,0.028586575567054726,0.014894530402188487,0.042278620731920964,0.03823208576396378,-0.004896949367681008,0.08136112089560857,0.12519318143839878,0.09380920108040391,0.15657716179639364,0.06144013161000619,0.039909153664362124,0.08297110955565026,0.15616589781267723,0.09160132964565318,0.22073046597970128,0.049357656111922214,0.03341193391915294,0.06530337830469149,0.02492557302962067,0.017629842861049842,0.0322213031981915,0.07688527401985246,0.04498961292228581,0.1087809351174191,0.09952460849750973,0.06515965702873824,0.1338895599662812
54.94949494949495,0.028453566967077015,0.015376909262801249,0.04153022467135278,0.04101334827934139,0.001532337453601637,0.08049435910508114,0.010853230737771058,-0.02182143814557637,0.043527899621118485,0.05982045270531104,0.0392571821899637,0.08038372322065838,0.15849227513213193,0.0979312676070183,0.21905328265724555,0.04853092328934358,0.03330187982274949,0.06375996675593766,0.02442433215852551,0.01735817259797838,0.03149049171907264,0.004828252435569627,-0.028379140421881194,0.03803564529302045,0.004059337950340539,-0.03171889660200075,0.03983757250268183
56.42424242424242,0.028317292498899388,0.01584477303886627,0.040789811958932505,0.043810884204125516,0.007831593673505638,0.0797901747347454,-0.03476769664921392,-0.06549108235577616,-0.004044310942651671,0.058208546290994846,0.03859529361858351,0.07782179896340619,0.16084546906206842,0.10418063193174334,0.2175103061923935,0.047699457174605824,0.033173991624438716,0.06222492272477293,0.023922952396763147,0.017083643479176444,0.03076226131434985,-0.023691916815049452,-0.054916213003365744,0.007532379373266843,-0.03301380857440071,-0.06665541957207645,0.0006278024232750229
57.898989898989896,0.02817638212552811,0.01629508187640276,0.04005768237465346,0.046623887618674524,0.013968583270123666,0.07927919196722538,-0.033673318956133874,-0.058346136169945356,-0.009000501742322392,0.0566065909433811,0.03792304071043879,0.0752901411763234,0.16323518162361145,0.11033917167222107,0.21613119157500182,0.04686158973001314,0.033024656621760136,0.06069852283826615,0.023421321778016438,0.01680585335032932,0.030036790205703556,-0.022521203575055007,-0.0475962835106524,0.002553876360542384,-0.03043561888054959,-0.057451955128494936,-0.0034192826326042425
59.37373737373737,0.028029465809969453,0.016724699697911002,0.0393342319220279,0.04945155260334675,0.019911308456001246,0.07899179675069226,-0.007867354416566635,-0.026513645842436664,0.010778937009303394,0.05501676523879333,0.03723982491259826,0.0727937055649884,0.16567111483788574,0.11639605443832118,0.2149461752374503,0.04601565291786971,0.03285015005057929,0.059181155785160124,0.022919328335968228,0.01652438513855426,0.029314271533382195,-0.005505577687497348,-0.024455876064628096,0.0134447206896334,-0.00694688077194168,-0.027364268643501437,0.013470507099618077
60.848484848484844,0.027875171660570897,0.017130374313196944,0.03861996900794485,0.05229301477719897,0.025628098402343227,0.07895793115205471,0.020669698569343184,0.004173090388383666,0.037166306750302705,0.05344124738387118,0.03654486762970876,0.0703376271380336,0.16816298659652795,0.12233974104176315,0.21398623215129275,0.04515997712534634,0.032646612507000586,0.0576733417436921,0.022416859982954146,0.01623880468060867,0.028594915285299623,0.013523441195530408,-0.003242125752869491,0.030289008143930308,0.018731354063971,0.0006678346164259302,0.03679487351151607
62.323232323232325,0.027711585675783152,0.01750802760542485,0.03791514374614145,0.05513032173736428,0.031068254782856707,0.07919238869187184,0.03674441291460727,0.020695751729085943,0.052793074100128595,0.05188210752802999,0.035836835902450355,0.06792737915360963,0.1707251536830452,0.1281607867873472,0.2132895205787432,0.04429243233395452,0.03240939364918461,0.056175471018724436,0.021913769161961614,0.015948596576721118,0.02787894174720211,0.024958070719510866,0.008647754041892195,0.04126838739712954,0.033646827661929404,0.016073802937590916,0.05121985238626789
63.7979797979798,0.027535501431640866,0.01785186694941929,0.037219135913862444,0.057904782214719425,0.03613702964822593,0.07967253478121292,0.0413441454598895,0.026768868239743046,0.055919422680035955,0.05034115820579978,0.03511347541919921,0.06556884099240035,0.17338303227660343,0.13385714674312119,0.21290891781008567,0.04340979089057835,0.032132253940433855,0.054687327840722846,0.021409823754930675,0.015653088138267268,0.027166559371594082,0.029260170858091974,0.014447260025433761,0.044073081690750186,0.03860043130693522,0.022640738221458623,0.05456012439241181
65.27272727272727,0.027343524015892223,0.018155913962359722,0.03653113406942472,0.060551763539715635,0.04074115160325434,0.08036237547617693,0.03781607611773709,0.025755472157070733,0.04987668007840344,0.04882017438087633,0.034372498591478035,0.06326785017027463,0.17616365147062266,0.13943041775906428,0.21289688518218103,0.04250866506187778,0.0318087969439249,0.05320853317983067,0.020904779311326532,0.015351591105914771,0.026457967516738293,0.02836016913998375,0.016102930505070154,0.04061740777489735,0.03639883048238084,0.023192663990284138,0.04960499697447754
66.74747474747474,0.027132258516285406,0.018414292992224204,0.03585022404034661,0.06300663304280413,0.04480277817274757,0.08121048791286069,0.029507384800697145,0.0198741309899039,0.03914063861149039,0.04732093101695542,0.033611779376767945,0.061030082657142895,0.17909404035852294,0.14488648248718328,0.2133015982298626,0.04158566711451272,0.03143274586287017,0.05173858836615527,0.020398391380614368,0.015043426598555083,0.025753356162673654,0.02418849309389609,0.014398179841369733,0.03397880634642245,0.029848690671658615,0.019300433378668803,0.040396947964648426
68.22222222222223,0.026898310020568604,0.01862127652602638,0.03517534351511083,0.06520475805443612,0.0482662024642682,0.08214331364460405,0.019765251421316604,0.011268866763854482,0.028261636078778726,0.045845203077732856,0.0328294246837469,0.05886098147171881,0.18220122803372427,0.15023723205684586,0.21416522401060267,0.0406374093151431,0.03099799642283937,0.05027682220744682,0.01989041551225939,0.01472792717169824,0.025052903852820538,0.018675570248538817,0.010040661530851522,0.027310478966226112,0.02175667735816071,0.012453273421402851,0.031060081294918572
69.69696969696969,0.026638309010397054,0.018771356495702864,0.034505261525091244,0.06708164798077504,0.051100495669605735,0.08306280029194435,0.011906558335626954,0.003552701947147314,0.020260414724106595,0.04439476126908248,0.032023842311851264,0.0567656802263137,0.18551216989879774,0.155501981452372,0.21552235834522346,0.03966051589505363,0.030498682305363838,0.04882234948474342,0.019380606980212225,0.014404437694617706,0.024356776265806745,0.013736820276378237,0.005246763591875765,0.022226876960880708,0.014905632707712085,0.005758294922877612,0.02405297049254656
71.17171717171718,0.026350214797663786,0.018860438521188388,0.03383999107413918,0.0685802468658352,0.05329441550034888,0.08386607823132154,0.007662756041794561,-0.0003972947819182813,0.0157228068655074,0.042971153490573434,0.03119335069450916,0.05474895628663771,0.18904996520972106,0.1607019173421497,0.21739801307729242,0.038652237178831955,0.02992966211041724,0.04737481224724667,0.018868706641102705,0.014072268520604968,0.02366514476160044,0.010502321187273969,0.002310860239051117,0.01869378213549682,0.010831755559902179,0.0020061301219177347,0.019657380997886623
72.64646464646465,0.02603394155484702,0.018886536816147964,0.03318134629354608,0.06965443595244374,0.05484516810772555,0.08446370379716192,0.006432944252126344,-0.0013220312429575772,0.014187919747210264,0.04157559986833128,0.030336182239735936,0.052815017496926624,0.192832040391758,0.16585674917456236,0.21980733160895363,0.037610744545603786,0.029286894529754734,0.04593459456145284,0.018354434142040278,0.013730694473234537,0.02297817381084602,0.008946823983581667,0.0010654122764104934,0.01682823569075284,0.009237290474162024,0.000745717592388213,0.017728863355935834
74.12121212121212,0.025689559932620707,0.01884840940222929,0.03253071046301212,0.0702589719592289,0.055754222159900425,0.08476372175855737,0.007429528013546571,-0.0006320478286900109,0.015491103855783154,0.04020929429162484,0.029451466704943217,0.050967121878306466,0.1968753677844327,0.17099459682795862,0.2227561387409068,0.03653428310095555,0.028567095984420553,0.04450147021749055,0.017837507432403303,0.013379047837592403,0.022295967027214203,0.008952600701636476,0.0007595898711665206,0.017145611532106433,0.009677681844725672,0.0008503865360951369,0.01850497715335621
75.5959595959596,0.025317140581658806,0.01874559555980292,0.03188868560351469,0.07034861160481892,0.0560263632287903,0.08467085998084754,0.009864912372979595,0.0008430969856956533,0.01888672776026354,0.03887343064972293,0.028539562390403,0.04920729890904286,0.20119691972726927,0.17615402765041185,0.2262398118041267,0.03542109795047372,0.027767892747450017,0.04307430315349742,0.017317644461570154,0.013016736741107437,0.02161855218203287,0.010401923377773528,0.0012330173691921,0.019570829386354956,0.011708374065827351,0.001829631968499685,0.021587116163155017
77.07070707070707,0.024916754152635272,0.01857855402410155,0.03125495428116899,0.06987811160784205,0.055666723696141174,0.08408949951954292,0.012951502377349822,0.003000259688350876,0.02290274506634877,0.03756920283189436,0.027602273455068056,0.04753613220872067,0.2058136685597918,0.18138347167509905,0.23024386544448455,0.034269434199744736,0.026887981886754172,0.041650886512735304,0.016794563178919208,0.012643256214076817,0.020945870143761598,0.013177064048327997,0.0030635774641735274,0.023290550632482466,0.014884811531701111,0.003988361554338685,0.025781261509063538
78.54545454545455,0.02448847000812395,0.018348722670350218,0.030628217345897685,0.06880542623636518,0.05467849330135223,0.08293235917137813,0.015918083882129286,0.00583125106023261,0.026004916704025962,0.03629768998245735,0.026642831053080997,0.04595254891183371,0.21074129323581875,0.18673693503704117,0.23474565143459633,0.033077695234213195,0.025927360554252245,0.040228029914174145,0.016267998757055598,0.012258213611495053,0.020277783902616142,0.017144137104702223,0.006892849742005722,0.027395424467398725,0.018760351428709687,0.007715432446347783,0.02980527041107159
80.02020202020202,0.024032331607341126,0.018058239362092547,0.030006423852589705,0.06715281164428581,0.05310483336769818,0.08120078992087344,0.018322856533339066,0.008873214756453567,0.027772498310224564,0.03505766375467926,0.025663300324755025,0.04445202718460349,0.21596946305972442,0.19223910460069,0.23969982151875885,0.03184746740601793,0.024890054240222136,0.03880488057181373,0.015738032723185517,0.011861640057100721,0.01961442538927031,0.021844330909883122,0.012240623280357823,0.03144803853940842,0.022846377736912366,0.012499172654711203,0.033193582819113526
81.4949494949495,0.023548358419742822,0.017709864615565143,0.0293868522239205,0.06500207560241301,0.05102625237051554,0.07897789883431049,0.020029098492299238,0.01123157781259172,0.028826619172006757,0.033845758775497496,0.02466462624052041,0.04302689131047458,0.22146375913598512,0.19788476154381654,0.2450427567281537,0.030583284893955915,0.023783789339813736,0.03738278044809809,0.015205067372347284,0.011453974256878458,0.01895616048781611,0.026517911542560432,0.01757695711619484,0.03545886596892603,0.02661540197920728,0.01698225896308738,0.03624854499532718
82.96969696969697,0.023036569010111176,0.017307154253817184,0.028765983766405167,0.06243727162272533,0.048523563903158776,0.07635097934229189,0.020911592685729674,0.012135883476074862,0.029687301895384488,0.0326585290828032,0.02364892523810111,0.04166813292750529,0.22718885418295742,0.20366755888881677,0.2507101494770981,0.029289793041827345,0.022617330679123086,0.0359622554045316,0.014669517096001828,0.011035786321535762,0.018303247870467894,0.03039379705096358,0.021475009706303533,0.03931258439562363,0.029538469765694117,0.01992920995690719,0.039147729574481045
84.44444444444444,0.022496981943228335,0.016854358589052987,0.028139605297403683,0.05954245321720134,0.04568134764259183,0.07340355879181086,0.020845122040350245,0.011534716032103981,0.03015552804859651,0.031492528714487544,0.022619405851434793,0.040365651577540296,0.2331094209189979,0.2095813387891882,0.2566375030488076,0.027971637193432434,0.0214002518846117,0.03454302250225317,0.014131796285610098,0.010607772394980544,0.01765582017623965,0.03270090548332197,0.023238703706098318,0.04216310726054562,0.031086626706472373,0.020891882541510653,0.04128137087143409
85.91919191919192,0.02192961578387643,0.01635624289829847,0.027502988669454387,0.0564016738978196,0.04258949770911078,0.07021385008652842,0.01970446948288078,0.010034251481783772,0.029374687483977785,0.03034431170844167,0.021580086405551938,0.0391085370113314,0.23919013206246315,0.2156196599067342,0.2627606042181921,0.026633462692571375,0.020142726309508387,0.03312419907563437,0.013592319332633027,0.010170754867749036,0.017013883797517018,0.032668154887865,0.022840274785206005,0.042496034990524,0.03073091841164169,0.020142185927443476,0.0413196508958399
