τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,
0.005,0.14002247269795795,0.3486334848077764,0.17775782827417522,0.2988409389493844,0.27696110392978085,0.3658178621135813,0.19069724323026008,0.25991677066621954,0.14851455142567815,0.3012213286877542,0.3012213286877542,0.25553280351703844,0.18342445448616632,0.2184922759895451,0.25208550101937116
0.01,-0.02052139309170957,0.08233032540285595,-0.039203318895715,-0.014218441900585278,0.0017568230291757443,0.06972657506737628,-0.08093116622448547,-0.06808647767917461,-0.08645587262414318,0.0009267176710994853,0.0009267176710994853,-0.0261919135513733,-0.026395064552995985,0.0032585674560073716,-0.01673421649189165
0.015,-0.0466204653824773,0.05914205035615758,-0.06600672207217946,-0.05387440858181015,-0.023481748208451628,0.05045349312274225,-0.11368809285511956,-0.10253556707627105,-0.12353806344120388,-0.05132381197503199,-0.05793174149045049,-0.04630443245351246,-0.05382857318459542,-0.01498646585164355,-0.05146315250021897
0.02,-0.050987242175289604,0.04926138783537754,-0.0976146505315367,-0.08763201789786644,-0.046195765740217574,0.02565321542717036,-0.13697511372214566,-0.13756959459046347,-0.14474922560720385,-0.0966451294591365,-0.10196427839530671,-0.05784997352887817,-0.07206465113031348,-0.020126735921780946,-0.07708111539236263
0.025,-0.05067056878605702,0.05828453938831964,-0.09791800850396712,-0.09250623187196359,-0.04508179021188478,0.030290409417818416,-0.13297279543815027,-0.13439598110275955,-0.14698565642174566,-0.10485009281925861,-0.1141813524996931,-0.056912944064337,-0.06995460872083177,-0.023567498031899062,-0.06471747525419368
0.03,-0.054349218962621806,0.05877772742497907,-0.11899937643759186,-0.11209191861316715,-0.05348101698765668,0.026788350154509626,-0.14851283310168098,-0.14177027962990343,-0.16357370303558402,-0.13184884705110786,-0.14183458158648052,-0.0663139877800436,-0.08566460401604181,-0.03733455014754265,-0.06906630246467332
0.035,-0.05075502460896364,0.05993008800958207,-0.12530519507500498,-0.11549687399012969,-0.05847601008051921,0.023369499154252186,-0.15564797249948267,-0.15512571613430753,-0.16804420478898519,-0.13560781998537796,-0.15420011720700105,-0.06907397730092023,-0.09334850788985131,-0.03878016313033308,-0.07429450846303526
0.04,-0.05390040233052839,0.05327430883449861,-0.14001624740195992,-0.13033635081043726,-0.0672739167996715,0.01231540119969889,-0.17417091370228277,-0.17045330828004449,-0.1827431831313645,-0.15098409219464345,-0.17093421661363276,-0.07858057170105742,-0.11018466545306647,-0.04702484767418817,-0.0888152521800333
0.045,-0.05322553483173181,0.05274025046507302,-0.15490688532692307,-0.14384875361462526,-0.0704092406719975,0.008345889108046746,-0.1796812418280291,-0.1786329273250671,-0.19145622850923363,-0.16109844057150668,-0.1825015318117357,-0.07604525917800053,-0.11037962177401946,-0.046475412021077106,-0.09189381956459886
0.05,-0.05411961645652657,0.051824711837229934,-0.15604956368102169,-0.14792209476173168,-0.07314126104771888,0.0059559152755107175,-0.18163088489204987,-0.18545453431916034,-0.19307563551072057,-0.16583765968208908,-0.18664690792836958,-0.07846046050543752,-0.1141462293224119,-0.051323659735364645,-0.09159199851837377
0.055,-0.05394967944551833,0.05338480936459782,-0.1630767075740026,-0.15179334799709068,-0.07677362204427524,0.006344228945619347,-0.1847229619432045,-0.19275844265210876,-0.1987005643899386,-0.16516308380627392,-0.18999378325665545,-0.07982724844766634,-0.11678752763923719,-0.05303095530345297,-0.09249676288659403
0.06,-0.05271813268178394,0.05831905584830793,-0.1687390252169706,-0.14724715032180122,-0.07367254836262446,0.00834865513063481,-0.18403441759897537,-0.1915574472404513,-0.1990427394969232,-0.16880315258358505,-0.19430204361799527,-0.07731839460251627,-0.11656637154221804,-0.05396452475214331,-0.09116284115518504
0.065,-0.0534664432190647,0.0594139445020086,-0.17048100654665885,-0.1432662331573341,-0.0716793848393339,0.009602105128701518,-0.18382521919230047,-0.19064280677407885,-0.1993152952873683,-0.1696797000465758,-0.19809500024035215,-0.07705248411440066,-0.1209650536833403,-0.05417215002904962,-0.0901460941707791
0.07,-0.05138562560332106,0.06206963844489241,-0.16845956083010036,-0.14053750399722548,-0.06860018298041602,0.011975572048106972,-0.18392509109540053,-0.18716670237922503,-0.1985277697630501,-0.16842229338699574,-0.19659130712188785,-0.07586293938879705,-0.12032770033567368,-0.05162517481726576,-0.08798391010973218
0.075,-0.05335474128410329,0.06079059628935122,-0.1711261194109554,-0.14319692317170082,-0.06944072034398135,0.010410971168731522,-0.18526353741487633,-0.18845859388217012,-0.20090804415392569,-0.1709268249567936,-0.19897428954935606,-0.07659998956488948,-0.11980673660589461,-0.052402402784255536,-0.08949720528862537
0.08,-0.0529655905727265,0.06054719643084029,-0.17047738536488802,-0.14211568217102105,-0.06898244931682533,0.009919190864127566,-0.18559907806135256,-0.1873005326992286,-0.20049390680087043,-0.16963829029403898,-0.19750538533938242,-0.07609318277176406,-0.1200732379071023,-0.052541305925240214,-0.08935934957729703
0.085,-0.04899250333650979,0.06342925469315279,-0.16969959480211813,-0.14077820756437076,-0.06751898724546426,0.011026130233707597,-0.18334641464352466,-0.1863301653388935,-0.19887018295607933,-0.16924984881132082,-0.19693887935158216,-0.07411400628380246,-0.11786672747911314,-0.05078656661114353,-0.08734605512024698
0.09,-0.04991955450611291,0.06222747645758195,-0.17022831741010136,-0.14032736068478113,-0.06837897754826937,0.009904741227263234,-0.18488264374333294,-0.187127030042525,-0.1992908166946862,-0.16976639510609257,-0.19736724402042954,-0.07492903937359319,-0.11854242069248569,-0.05167589091008285,-0.08918452522025042
