T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
51.0,0.8032786885245902,0.7704918032786885,0.7049180327868853,0.8032786885245902,0.8032786885245902,0.8032786885245902,0.9180327868852459,0.9180327868852459
52.0,0.8208955223880597,0.7761194029850746,0.7164179104477612,0.8208955223880597,0.8208955223880597,0.8208955223880597,0.9253731343283582,0.9253731343283582
53.0,0.8518518518518519,0.8148148148148148,0.7407407407407407,0.8395061728395061,0.8395061728395061,0.8395061728395061,0.9382716049382716,0.9382716049382716
54.0,0.8588235294117647,0.8235294117647058,0.7529411764705882,0.8470588235294118,0.8352941176470589,0.8352941176470589,0.9411764705882353,0.9411764705882353
55.0,0.8839285714285714,0.8571428571428571,0.7946428571428571,0.8839285714285714,0.875,0.875,0.9553571428571429,0.9464285714285714
56.0,0.8925619834710744,0.859504132231405,0.8016528925619835,0.8925619834710744,0.8842975206611571,0.8842975206611571,0.9586776859504132,0.9504132231404959
57.0,0.847457627118644,0.8192090395480226,0.7344632768361582,0.8361581920903954,0.8361581920903954,0.8361581920903954,0.9322033898305084,0.8983050847457628
58.0,0.864321608040201,0.8241206030150754,0.7587939698492462,0.8492462311557789,0.8492462311557789,0.8492462311557789,0.9396984924623115,0.9095477386934674
59.0,0.8726415094339622,0.8301886792452831,0.7735849056603774,0.8632075471698113,0.8632075471698113,0.8632075471698113,0.9433962264150944,0.9150943396226415
60.0,0.8695652173913043,0.822742474916388,0.7959866220735786,0.8695652173913043,0.862876254180602,0.862876254180602,0.9464882943143813,0.9331103678929766
61.0,0.8699690402476781,0.826625386996904,0.804953560371517,0.8730650154798761,0.8668730650154799,0.8637770897832817,0.9504643962848297,0.934984520123839
62.0,0.8764367816091954,0.8362068965517241,0.8045977011494253,0.867816091954023,0.8620689655172413,0.8591954022988506,0.9540229885057471,0.9367816091954023
63.0,0.8606356968215159,0.8117359413202934,0.7970660146699267,0.8557457212713936,0.8557457212713936,0.8533007334963325,0.9364303178484108,0.9290953545232273
64.0,0.8392070484581498,0.7907488986784141,0.7797356828193832,0.8458149779735683,0.8370044052863436,0.8348017621145375,0.9251101321585903,0.9229074889867841
65.0,0.8579881656804734,0.8067061143984221,0.8027613412228797,0.8619329388560157,0.8520710059171598,0.8500986193293886,0.9349112426035503,0.9309664694280079
66.0,0.8612167300380228,0.8060836501901141,0.8060836501901141,0.8650190114068441,0.8555133079847909,0.8536121673003803,0.935361216730038,0.9315589353612167
67.0,0.841642228739003,0.782991202346041,0.7903225806451613,0.841642228739003,0.8313782991202346,0.8299120234604106,0.9090909090909091,0.9164222873900293
68.0,0.8604954367666232,0.7913950456323338,0.8096479791395046,0.8578878748370273,0.8500651890482399,0.848761408083442,0.9191655801825294,0.9269882659713168
69.0,0.8651685393258427,0.7990012484394506,0.8202247191011236,0.8639200998751561,0.8551810237203495,0.8539325842696629,0.9225967540574282,0.9300873907615481
70.0,0.8438978240302744,0.7918637653736992,0.8088930936613056,0.8486281929990539,0.8334910122989593,0.8325449385052034,0.9110690633869442,0.9091769157994324
71.0,0.848868778280543,0.7972850678733032,0.8199095022624434,0.853393665158371,0.8407239819004525,0.8389140271493213,0.9158371040723982,0.9095022624434389
72.0,0.8545296167247387,0.8013937282229965,0.8266550522648084,0.8588850174216028,0.8466898954703833,0.8449477351916377,0.9181184668989547,0.912020905923345
73.0,0.8601165695253955,0.8068276436303081,0.8334721065778518,0.86511240632806,0.8526228143213989,0.8501248959200666,0.9217318900915903,0.9150707743547044
74.0,0.8635036496350365,0.8029197080291971,0.8350364963503649,0.8642335766423358,0.8532846715328467,0.8496350364963504,0.9277372262773723,0.9138686131386862
75.0,0.8736486486486487,0.8121621621621622,0.8432432432432433,0.8729729729729729,0.8641891891891892,0.8608108108108108,0.9331081081081081,0.9202702702702703
76.0,0.8767123287671232,0.8147423352902805,0.8473581213307241,0.8747553816046967,0.8669275929549902,0.8623613829093281,0.9354207436399217,0.923679060665362
77.0,0.8734718826405868,0.8105134474327629,0.8416870415647921,0.8704156479217604,0.8649144254278729,0.8606356968215159,0.9364303178484108,0.9229828850855746
78.0,0.8822474596533174,0.8182904961147639,0.8565451285116558,0.8804542737597131,0.8744769874476988,0.8702928870292888,0.9420203227734608,0.9300657501494322
79.0,0.8823877068557919,0.8191489361702128,0.8587470449172577,0.8823877068557919,0.8764775413711584,0.8723404255319149,0.9426713947990544,0.9308510638297872
80.0,0.89251632345555,0.8362631843294827,0.8734304369663486,0.8960321446509292,0.8890005022601708,0.8849824208940231,0.9502762430939227,0.9392265193370166
81.0,0.8956962025316456,0.8384810126582278,0.8759493670886076,0.8967088607594936,0.8916455696202532,0.8865822784810127,0.9513924050632911,0.9392405063291139
82.0,0.9003849855630414,0.8411934552454283,0.8782483156881616,0.9008662175168431,0.8970163618864293,0.8922040423484119,0.9528392685274302,0.9417709335899904
83.0,0.9032710280373831,0.8448598130841122,0.8817757009345795,0.9060747663551402,0.9018691588785047,0.897196261682243,0.9542056074766355,0.9439252336448598
84.0,0.9092575618698442,0.84967919340055,0.884051329055912,0.9106324472960586,0.9055912007332723,0.9010082493125573,0.9587534372135655,0.9463794683776352
85.0,0.9188340807174888,0.8578475336322869,0.895067264573991,0.9183856502242153,0.915695067264574,0.9112107623318386,0.963677130044843,0.9506726457399103
86.0,0.9,0.8453441295546559,0.8805668016194332,0.9060728744939271,0.9024291497975708,0.8983805668016195,0.9449392712550607,0.9348178137651821
87.0,0.900926298832058,0.8477648006443818,0.8799838904550946,0.9065646395489327,0.9021345146999598,0.8981071284736206,0.9452275473217882,0.9355618203785743
88.0,0.9124635264693622,0.8586911213005419,0.8912046686119216,0.9187161317215506,0.9141308878699458,0.9099624843684869,0.9545644018340975,0.9420591913297207
89.0,0.9110169491525424,0.8588983050847457,0.8902542372881356,0.9173728813559322,0.9127118644067796,0.9084745762711864,0.9542372881355933,0.9411016949152542
90.0,0.9162141194724592,0.865399534522886,0.8902249806051202,0.9224204809930179,0.9169899146625291,0.91311093871218,0.9573312645461598,0.9449185415050426
91.0,0.932860717264387,0.8790658882402002,0.9049207673060884,0.9370308590492077,0.9353628023352794,0.9311926605504587,0.9674728940783986,0.9562135112593828
92.0,0.9351192967768941,0.8819589786521557,0.9053997488488907,0.9393051485977396,0.9367936375052324,0.9330263708664713,0.9677689409794893,0.9581414817915446
93.0,0.9345991561181435,0.8818565400843882,0.9037974683544304,0.9388185654008439,0.9362869198312236,0.9324894514767933,0.9679324894514768,0.9582278481012658
94.0,0.9326923076923077,0.8837792642140468,0.9009197324414716,0.9372909698996655,0.9347826086956522,0.931438127090301,0.967809364548495,0.9586120401337793
95.0,0.9369729249889037,0.8930315135375055,0.9072347980470484,0.9445184198845983,0.941855304039059,0.9391921881935198,0.9680426098535286,0.9631602308033733
96.0,0.9320737741790374,0.8911381016644174,0.9014844804318488,0.9428699955015745,0.9383715699505173,0.935672514619883,0.9662618083670715,0.9622132253711201
97.0,0.9311905839746492,0.8922589406971481,0.8990493435943866,0.9434133091896786,0.9384336803983703,0.93662290629244,0.9660479855138071,0.9610683567224989
98.0,0.9380692167577414,0.9020947176684881,0.9075591985428051,0.9517304189435337,0.9448998178506375,0.9430783242258652,0.9681238615664846,0.964936247723133
99.0,0.9382600561272217,0.9031805425631432,0.9055191768007483,0.9518241347053321,0.9448082319925164,0.9429373246024322,0.9672591206735267,0.9653882132834425
100.0,0.9397052255471192,0.9075480125055828,0.9084412684234033,0.9526574363555158,0.945064761054042,0.9432782492184011,0.968736042876284,0.9669495310406432
101.0,0.938974358974359,0.9046153846153846,0.901025641025641,0.9497435897435897,0.943076923076923,0.9415384615384615,0.9651282051282051,0.9646153846153847
102.0,0.9399796541200407,0.9074262461851476,0.9003051881993896,0.9526958290946084,0.9455747711088505,0.9450661241098678,0.9649033570701933,0.9649033570701933
103.0,0.9380672717565403,0.9087026161238655,0.8985584623598505,0.9519487453283503,0.9434063000533903,0.9434063000533903,0.9642285104111051,0.9642285104111051
104.0,0.9353796445880452,0.9068389876144318,0.8971459343026387,0.9499192245557351,0.942380183091007,0.942380183091007,0.9639203015616586,0.9633817985998923
105.0,0.9366391184573003,0.9129476584022038,0.9019283746556473,0.9526170798898072,0.9449035812672176,0.9449035812672176,0.9641873278236914,0.9647382920110192
106.0,0.9359823399558499,0.9139072847682119,0.891832229580574,0.9514348785871964,0.9442604856512141,0.9442604856512141,0.9641280353200883,0.9641280353200883
107.0,0.9669260700389105,0.9422827496757458,0.9118028534370947,0.9760051880674449,0.9701686121919585,0.9701686121919585,0.993514915693904,0.9909208819714657
108.0,0.9675778766687858,0.9427844882390337,0.9135410044500953,0.9764780673871583,0.9726636999364272,0.9726636999364272,0.9936427209154481,0.9910998092816274
109.0,0.9635890767230169,0.9440832249674902,0.9096228868660599,0.9752925877763329,0.9700910273081924,0.9700910273081924,0.9934980494148244,0.9908972691807543
110.0,0.947942488844819,0.932077342588002,0.9008428358948934,0.9608329201784829,0.9573624194348042,0.9578582052553297,0.9816559246405553,0.9876053544868617
111.0,0.9328512396694215,0.9147727272727273,0.878099173553719,0.9493801652892562,0.9431818181818182,0.9431818181818182,0.9736570247933884,0.9860537190082644
112.0,0.9327377824487652,0.9143457698370994,0.8770362585391487,0.9495533368365738,0.9421965317919075,0.9421965317919075,0.9732002101944298,0.9873883342091434
113.0,0.9296636085626911,0.9123343527013251,0.8710499490316004,0.9459734964322121,0.9373088685015291,0.9367991845056065,0.9704383282364933,0.9872579001019368
114.0,0.9302678120262758,0.9140980293077312,0.8731682668014149,0.9464375947448206,0.9378473976755938,0.9373420919656392,0.9706922688226377,0.9873673572511369
115.0,0.9330049261083744,0.9142857142857143,0.8758620689655172,0.9492610837438423,0.9394088669950739,0.9389162561576355,0.9714285714285714,0.9881773399014778
116.0,0.9329089128305583,0.9133202742409402,0.8756121449559255,0.9495592556317336,0.9397649363369246,0.9392752203721841,0.9711067580803134,0.9877571008814887
117.0,0.9355797819623389,0.9162537165510406,0.8790882061446977,0.9504459861248761,0.9415262636273538,0.9405351833498513,0.9722497522299306,0.9881070366699702
118.0,0.9388625592417061,0.9161137440758294,0.8796208530805687,0.9507109004739337,0.9412322274881516,0.9402843601895735,0.9725118483412323,0.9890995260663508
119.0,0.9376218323586745,0.9142300194931774,0.8776803118908382,0.9488304093567251,0.9400584795321637,0.9390838206627681,0.9712475633528265,0.9887914230019493
120.0,0.9405034324942791,0.9162471395881007,0.8819221967963387,0.9505720823798627,0.9432494279176201,0.9423340961098399,0.9725400457665904,0.9890160183066361
121.0,0.9387951807228916,0.9132530120481928,0.8742168674698795,0.948433734939759,0.9416867469879519,0.9407228915662651,0.9710843373493976,0.9874698795180723
122.0,0.939622641509434,0.9136792452830189,0.8745283018867924,0.9481132075471698,0.9419811320754717,0.9410377358490566,0.970754716981132,0.9863207547169811
123.0,0.9394949976179133,0.9128156264888042,0.8732729871367317,0.9471176750833731,0.9394949976179133,0.9380657455931396,0.9709385421629347,0.9861838970938542
124.0,0.9397363465160076,0.9129001883239172,0.873352165725047,0.9472693032015066,0.9392655367231638,0.9378531073446328,0.9703389830508474,0.9858757062146892
125.0,0.9405940594059405,0.9123055162659123,0.8727015558698727,0.9486091466289486,0.9391796322489392,0.9377652050919377,0.9698255539839699,0.9858557284299858
126.0,0.9404255319148936,0.9101654846335697,0.8709219858156029,0.9479905437352246,0.9375886524822695,0.9361702127659575,0.9692671394799054,0.9853427895981087
127.0,0.9390541199414919,0.9102876645538761,0.8732325694783033,0.946855192588981,0.9346660165772793,0.9332033154558752,0.9678205753291077,0.98488542174549
128.0,0.9355608591885441,0.9059665871121718,0.8696897374701671,0.9451073985680191,0.9312649164677804,0.9298329355608592,0.9646778042959427,0.9823389021479714
129.0,0.93359375,0.9033203125,0.8671875,0.9443359375,0.92919921875,0.927734375,0.96435546875,0.98193359375
130.0,0.9405405405405406,0.9009009009009009,0.8788288288288288,0.9481981981981982,0.9351351351351351,0.9337837837837838,0.9675675675675676,0.9837837837837838
131.0,0.9522144522144522,0.9044289044289044,0.8764568764568764,0.9574592074592074,0.9399766899766899,0.9376456876456877,0.9737762237762237,0.9854312354312355
132.0,0.9683544303797469,0.9227848101265823,0.9031645569620254,0.9689873417721518,0.9556962025316456,0.9537974683544304,0.9810126582278481,0.9873417721518988
133.0,0.9586626139817629,0.9112462006079027,0.8851063829787233,0.955015197568389,0.9404255319148936,0.9386018237082067,0.9702127659574468,0.9793313069908814
134.0,0.9543239951278928,0.9037758830694276,0.8800243605359318,0.9524969549330086,0.9366626065773447,0.9342265529841657,0.9646772228989038,0.9732034104750305
135.0,0.9534028203556101,0.9012875536480687,0.8773758430410791,0.9509503372164316,0.935009196811772,0.9325567136725935,0.964438994481913,0.9730226854690374
136.0,0.9487341772151898,0.8936708860759494,0.8677215189873417,0.9455696202531646,0.9322784810126582,0.9297468354430379,0.9613924050632912,0.9696202531645569
137.0,0.9477806788511749,0.8903394255874674,0.8642297650130548,0.943864229765013,0.9301566579634465,0.9275456919060052,0.9608355091383812,0.9693211488250653
138.0,0.9478260869565217,0.8862876254180602,0.8615384615384616,0.9431438127090301,0.9297658862876255,0.9277591973244147,0.959866220735786,0.968561872909699
139.0,0.9443223443223443,0.8805860805860806,0.8600732600732601,0.9413919413919414,0.9282051282051282,0.926007326007326,0.9567765567765568,0.9663003663003663
140.0,0.9465049928673324,0.8801711840228246,0.8630527817403709,0.9436519258202568,0.9300998573466477,0.927960057061341,0.9579172610556348,0.9671897289586305
141.0,0.9361867704280156,0.8684824902723736,0.845136186770428,0.9315175097276265,0.9151750972762646,0.91284046692607,0.9455252918287937,0.9595330739299611
142.0,0.9367588932806324,0.866403162055336,0.8466403162055336,0.9320158102766798,0.9154150197628459,0.9130434782608695,0.9446640316205533,0.9604743083003953
143.0,0.9331703341483293,0.8573757131214343,0.8418907905460473,0.9315403422982885,0.9136104319478403,0.9111654441727791,0.9437652811735942,0.9616951915240424
144.0,0.9310051107325383,0.8551959114139693,0.8415672913117547,0.9310051107325383,0.91396933560477,0.9122657580919932,0.9420783645655877,0.9608177172061328
145.0,0.9301075268817204,0.8521505376344086,0.839605734767025,0.9292114695340502,0.9121863799283154,0.910394265232975,0.9408602150537635,0.9596774193548387
146.0,0.9278252611585945,0.8471035137701804,0.835707502374169,0.9240265906932573,0.9069325735992403,0.9050332383665717,0.9382716049382716,0.9572649572649573
147.0,0.924,0.843,0.832,0.921,0.905,0.903,0.936,0.956
148.0,0.9219066937119675,0.8387423935091278,0.8296146044624746,0.9188640973630832,0.9036511156186613,0.9016227180527383,0.936105476673428,0.9553752535496958
149.0,0.9273318872017353,0.8427331887201736,0.8318872017353579,0.9197396963123644,0.9078091106290672,0.9056399132321041,0.940347071583514,0.9587852494577006
150.0,0.9219712525667351,0.8275154004106776,0.8223819301848049,0.9147843942505134,0.8973305954825462,0.8952772073921971,0.9404517453798767,0.9548254620123203
151.0,0.9031413612565445,0.81282722513089,0.7801047120418848,0.8965968586387435,0.8743455497382199,0.8717277486910995,0.9240837696335078,0.9424083769633508
152.0,0.9075215782983971,0.8162762022194822,0.7842170160295932,0.9013563501849569,0.8791615289765722,0.8754623921085081,0.9272503082614056,0.9395807644882861
153.0,0.9039692701664532,0.8104993597951344,0.7759282970550576,0.8975672215108835,0.8745198463508322,0.8706786171574904,0.9257362355953905,0.9372599231754162
154.0,0.9160530191458026,0.8159057437407953,0.7967599410898379,0.9189985272459499,0.898379970544919,0.8939617083946981,0.9425625920471281,0.9484536082474226
155.0,0.9306759098786829,0.8266897746967071,0.8076256499133448,0.9306759098786829,0.9133448873483535,0.9116117850953206,0.9601386481802426,0.9584055459272097
156.0,0.9274047186932849,0.8203266787658802,0.8039927404718693,0.9292196007259528,0.9128856624319419,0.911070780399274,0.9582577132486388,0.956442831215971
157.0,0.9377593360995851,0.8132780082987552,0.8153526970954357,0.9356846473029046,0.9149377593360996,0.9128630705394191,0.9605809128630706,0.9585062240663901
158.0,0.9381443298969072,0.8185567010309278,0.8164948453608247,0.931958762886598,0.911340206185567,0.9092783505154639,0.9608247422680413,0.9567010309278351
159.0,0.9365750528541226,0.813953488372093,0.8160676532769556,0.9302325581395349,0.9090909090909091,0.904862579281184,0.959830866807611,0.9556025369978859
160.0,0.9375,0.7995689655172413,0.8103448275862069,0.9310344827586207,0.9094827586206896,0.9051724137931034,0.9612068965517241,0.9547413793103449
161.0,0.9258312020460358,0.782608695652174,0.7851662404092071,0.9207161125319693,0.8951406649616368,0.8900255754475703,0.9565217391304348,0.9462915601023018
162.0,0.9444444444444444,0.7777777777777778,0.8027777777777778,0.9444444444444444,0.9166666666666666,0.9055555555555556,0.9861111111111112,0.9583333333333334
163.0,0.9425287356321839,0.7758620689655172,0.7988505747126436,0.9425287356321839,0.9137931034482759,0.9022988505747126,0.985632183908046,0.9568965517241379
164.0,0.9508670520231214,0.7861271676300579,0.8121387283236994,0.9450867052023122,0.9132947976878613,0.9017341040462428,0.9884393063583815,0.9566473988439307
165.0,0.9525222551928784,0.7804154302670623,0.8071216617210683,0.9406528189910979,0.9080118694362018,0.8961424332344213,0.9881305637982196,0.9554896142433235
166.0,0.9487179487179487,0.7806267806267806,0.8005698005698005,0.9316239316239316,0.8974358974358975,0.886039886039886,0.9829059829059829,0.9515669515669516
167.0,0.9483695652173914,0.782608695652174,0.7934782608695652,0.9347826086956522,0.9021739130434783,0.8940217391304348,0.9836956521739131,0.9565217391304348
168.0,0.947945205479452,0.7835616438356164,0.7917808219178082,0.9342465753424658,0.9013698630136986,0.8931506849315068,0.9835616438356164,0.9561643835616438
169.0,0.9512893982808023,0.7822349570200573,0.7965616045845272,0.9398280802292264,0.9083094555873925,0.8997134670487106,0.9828080229226361,0.9570200573065902
170.0,0.9534883720930233,0.7819767441860465,0.7994186046511628,0.938953488372093,0.9069767441860465,0.8982558139534884,0.9825581395348837,0.9563953488372093
171.0,0.9783393501805054,0.8231046931407943,0.8231046931407943,0.9566787003610109,0.9350180505415162,0.927797833935018,0.9891696750902527,0.9675090252707581
172.0,0.977859778597786,0.8228782287822878,0.8191881918819188,0.955719557195572,0.933579335793358,0.9261992619926199,0.988929889298893,0.966789667896679
173.0,0.975,0.795,0.82,0.945,0.92,0.915,0.99,0.98
174.0,0.9744897959183674,0.7908163265306123,0.8214285714285714,0.9438775510204082,0.9183673469387755,0.9132653061224489,0.9897959183673469,0.9795918367346939
175.0,0.9735449735449735,0.7883597883597884,0.8148148148148148,0.9417989417989417,0.9153439153439153,0.91005291005291,0.9894179894179894,0.9788359788359788
176.0,0.9726775956284153,0.7759562841530054,0.8306010928961749,0.9344262295081968,0.912568306010929,0.907103825136612,0.9890710382513661,0.9781420765027322
177.0,0.976878612716763,0.7745664739884393,0.8208092485549133,0.9364161849710982,0.9075144508670521,0.9017341040462428,0.9884393063583815,0.976878612716763
178.0,0.967741935483871,0.7741935483870968,0.7903225806451613,0.9354838709677419,0.8817204301075269,0.8817204301075269,0.9838709677419355,0.9731182795698925
179.0,0.9657142857142857,0.7714285714285715,0.7828571428571428,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.9828571428571429,0.9771428571428571
180.0,0.9634146341463414,0.774390243902439,0.7865853658536586,0.9390243902439024,0.8780487804878049,0.8841463414634146,0.9817073170731707,0.975609756097561
181.0,0.9536423841059603,0.7947019867549668,0.7615894039735099,0.9271523178807947,0.8609271523178808,0.8675496688741722,0.9735099337748344,0.9735099337748344
182.0,0.9470198675496688,0.7814569536423841,0.7417218543046358,0.9205298013245033,0.847682119205298,0.8543046357615894,0.9735099337748344,0.9668874172185431
183.0,0.9402985074626866,0.7835820895522388,0.7388059701492538,0.9253731343283582,0.8432835820895522,0.8656716417910447,0.9701492537313433,0.9701492537313433
184.0,0.9402985074626866,0.7835820895522388,0.7388059701492538,0.9253731343283582,0.8432835820895522,0.8656716417910447,0.9701492537313433,0.9701492537313433
185.0,0.9310344827586207,0.7844827586206896,0.6724137931034483,0.9137931034482759,0.8189655172413793,0.8448275862068966,0.9655172413793104,0.9655172413793104
186.0,0.9285714285714286,0.7857142857142857,0.6696428571428571,0.9196428571428571,0.8214285714285714,0.8482142857142857,0.9642857142857143,0.9642857142857143
187.0,0.9381443298969072,0.7835051546391752,0.6701030927835051,0.9484536082474226,0.845360824742268,0.8762886597938144,0.979381443298969,0.979381443298969
188.0,0.9493670886075949,0.7721518987341772,0.6582278481012658,0.9493670886075949,0.8227848101265823,0.8481012658227848,0.9746835443037974,0.9746835443037974
189.0,0.9493670886075949,0.7721518987341772,0.6582278481012658,0.9493670886075949,0.8227848101265823,0.8481012658227848,0.9746835443037974,0.9746835443037974
190.0,0.9456521739130435,0.7717391304347826,0.6521739130434783,0.9456521739130435,0.7934782608695652,0.8260869565217391,0.967391304347826,0.967391304347826
191.0,0.9456521739130435,0.7717391304347826,0.6521739130434783,0.9456521739130435,0.7934782608695652,0.8260869565217391,0.967391304347826,0.967391304347826
192.0,0.9411764705882353,0.7647058823529411,0.6588235294117647,0.9411764705882353,0.8,0.8235294117647058,0.9647058823529412,0.9647058823529412
193.0,0.9411764705882353,0.7647058823529411,0.6588235294117647,0.9411764705882353,0.8,0.8235294117647058,0.9647058823529412,0.9647058823529412
194.0,0.9418604651162791,0.7674418604651163,0.6627906976744186,0.9418604651162791,0.8023255813953488,0.8255813953488372,0.9651162790697675,0.9651162790697675
195.0,0.9418604651162791,0.7441860465116279,0.627906976744186,0.9302325581395349,0.7674418604651163,0.7906976744186046,0.9651162790697675,0.9651162790697675
196.0,0.9418604651162791,0.7441860465116279,0.627906976744186,0.9302325581395349,0.7674418604651163,0.7906976744186046,0.9651162790697675,0.9651162790697675
197.0,0.9333333333333333,0.72,0.5733333333333334,0.9333333333333333,0.7466666666666667,0.7733333333333333,0.96,0.96
198.0,0.9375,0.725,0.5875,0.9375,0.75,0.775,0.9625,0.9625
199.0,0.9454545454545454,0.7454545454545455,0.5818181818181818,0.9272727272727272,0.7454545454545455,0.7636363636363637,0.9636363636363636,0.9636363636363636
200.0,0.9454545454545454,0.7454545454545455,0.5818181818181818,0.9272727272727272,0.7454545454545455,0.7636363636363637,0.9636363636363636,0.9636363636363636
201.0,0.9454545454545454,0.7454545454545455,0.5818181818181818,0.9272727272727272,0.7454545454545455,0.7636363636363637,0.9636363636363636,0.9636363636363636
202.0,0.9591836734693877,0.7755102040816326,0.6122448979591837,0.9387755102040817,0.7346938775510204,0.7551020408163265,0.9795918367346939,0.9591836734693877
203.0,0.9772727272727273,0.7954545454545454,0.6363636363636364,0.9545454545454546,0.75,0.7727272727272727,0.9772727272727273,0.9772727272727273
204.0,0.975609756097561,0.7804878048780488,0.6097560975609756,0.9512195121951219,0.7317073170731707,0.7560975609756098,0.975609756097561,0.975609756097561
205.0,0.975609756097561,0.7804878048780488,0.6097560975609756,0.9512195121951219,0.7317073170731707,0.7560975609756098,0.975609756097561,0.975609756097561
206.0,0.9354838709677419,0.7096774193548387,0.6129032258064516,0.9354838709677419,0.6451612903225806,0.6774193548387096,0.967741935483871,0.967741935483871
207.0,0.9354838709677419,0.7096774193548387,0.6129032258064516,0.9354838709677419,0.6451612903225806,0.6774193548387096,0.967741935483871,0.967741935483871
208.0,0.9354838709677419,0.7096774193548387,0.6129032258064516,0.9354838709677419,0.6451612903225806,0.6774193548387096,0.967741935483871,0.967741935483871
