Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci
120.0,-0.0005234076127432256,-0.00435400410007563,0.0033071888745891784,0.0031715003338162948,-0.034685047632982906,0.041028048300615495,-0.00042588808840254345,-0.013894014937834993,0.013042238761029907,0.009644695230549588,-0.22323997194691542,0.2425293624080146,-0.002329784760023262,-0.01611078799056465,0.011451218470518127,-0.0016908783975774202,-0.01870334665329559,0.015321589858140751,-0.0026141969071455037,-0.07727483654868017,0.07204644273438918,-0.002614196953203779,-0.07727483576857334,0.07204644186216579,0.001947208032744751,-0.012213093535024398,0.016107509600513898,0.0020525589837831286,-0.012536972287961337,0.016642090255527594,0.003486615256500976,-0.013400765794417603,0.020373996307419553
120.51949494949496,-0.0005263206801504418,-0.00427832549485011,0.0032256841345492263,0.0033279892928473652,-0.03375186255504424,0.040407841140738976,-0.0002174953147223601,-0.012762434324178146,0.012327443694733424,0.01058317099834645,-0.20633815582312032,0.2275044978198132,-0.002006961638916571,-0.014843330567498512,0.01082940728966537,-0.0016465422144022028,-0.018309968658942993,0.015016884230138588,-0.002385280480434959,-0.07677770179656972,0.0720071408356998,-0.002385283591862984,-0.07677770408480064,0.07200713690107466,0.002049166995267546,-0.011140500841180765,0.015238834831715859,0.0021165811758993465,-0.011472894333703158,0.015706056685501853,0.003397214521382183,-0.01281621898579817,0.019610648028562536
121.0389898989899,-0.0005292289278311773,-0.004203105360910842,0.003144647505248488,0.0034844832965983067,-0.03282325098784153,0.03979221758103814,-1.3857400421695082e-05,-0.011665588215548747,0.011637873414705357,0.011504841062341425,-0.1899715396740506,0.21298122179873344,-0.0016927666373921658,-0.013615177363084962,0.010229644088300632,-0.0016022138802621792,-0.017918656084469547,0.014714228323945188,-0.0020582668196095708,-0.09422401375308401,0.09010748011386488,-0.0020582725902640944,-0.09422401850386883,0.09010747332334065,0.0021467150366990006,-0.010103839474199485,0.014397269547597485,0.002175955673591521,-0.010445939932062678,0.014797851279245721,0.0033073125978988786,-0.01224242768698671,0.01885705288278447
121.55848484848485,-0.0005321301083272594,-0.004128376624566679,0.00306411640791216,0.003640984683609044,-0.03189955820381472,0.039181527571032805,0.00018286443989936447,-0.010611617729376419,0.010977346609175148,0.012402062167495037,-0.17425116848950659,0.19905529282449666,-0.001391133650312472,-0.012436381093395454,0.009654113792770511,-0.0015578967625667183,-0.017529568511231157,0.014413774986097722,-0.0015910717672483615,-0.11513517677179368,0.11195303323729695,-0.0015910796111850353,-0.1151351833592962,0.11195302413692612,0.0022378449820197885,-0.009111403840305739,0.013587093804345314,0.0022285685798245926,-0.00946470079100656,0.013921837950655746,0.0032166798667327056,-0.011681177704527042,0.01811453743799245
122.0779797979798,-0.0005350219741805152,-0.004054173123435525,0.0029841291750744943,0.003797495792419485,-0.03098113848157687,0.03857613006641584,0.0003705089916407107,-0.009608080399458485,0.010349098382739907,0.013267191058767738,-0.15927799619900207,0.18581237831653752,-0.0011059965725399481,-0.011316397333710308,0.009104404188630413,-0.0015135942287251953,-0.01714286956789504,0.014115681110444651,-0.0009416111659304172,-0.1309091629919473,0.12902594066008646,-0.0009416203174038712,-0.1309091707052512,0.1290259300704435,0.002320549656210575,-0.008170874769663536,0.012811974082084687,0.0022723059975635,-0.008537136443608206,0.013081748438735205,0.003125086708565314,-0.011134261674743972,0.017384435091874602
122.59747474747475,-0.0005379022779327721,-0.003980529690549711,0.0029047251346841674,0.003954018961569553,-0.030068355937100322,0.03797639386023943,0.0005469150402022544,-0.008661751962027462,0.009755582042431972,0.014092584481120121,-0.1451394582474308,0.17332462720967107,-0.0008412892989370216,-0.010263881699902966,0.008581303102028924,-0.0014693096461469767,-0.01675872730396895,0.013820108011674994,-6.780085823469839e-05,-0.1370129201080474,0.13687731839157802,-6.781037169846515e-05,-0.1370129281061307,0.13687730736273374,0.0023928218842520325,-0.007289111115527552,0.012074754884031617,0.0023050540297731826,-0.007670359530114201,0.012280467589660567,0.003032303504078345,-0.010603477072718904,0.016668084080875594
123.1169696969697,-0.0005407687695662886,-0.003907482255951667,0.0028259447168190906,0.004110556528734869,-0.029161585553913592,0.03738269861138333,0.0007099241560864321,-0.007778425060631527,0.009198273372804391,0.01487060862698883,-0.13190602960349834,0.161647246857476,-0.0006009416696939561,-0.009286482672189277,0.008084599332801366,-0.0014250463586655412,-0.016377314628800183,0.0135272219114691,0.0010721950739845665,-0.1304929217830551,0.13263731193102424,0.0010721863232707185,-0.13049292907792137,0.1326373017244628,0.0024526568479202007,-0.006471938685298178,0.011377252381138578,0.0023247014096202906,-0.006870418129071387,0.011519820948311969,0.0029381007650037087,-0.010090624867464952,0.01596682639747237
123.63646464646465,-0.0005436184509109993,-0.003835068589441341,0.0027478316876193426,0.004267110578961372,-0.028261228143652093,0.036795449301574835,0.0008581919849525475,-0.006962264392675256,0.008678648362580352,0.015596391151118605,-0.11963135069009245,0.15082413299232966,-0.00038769835933823626,-0.008389830787199829,0.007614434068523356,-0.0013808008189675734,-0.01599880905403009,0.01323720741609494,0.0024476531281501096,-0.11124398053466984,0.11613928679097006,0.0024476462666202653,-0.111243986138133,0.11613927867137352,0.002498738611549453,-0.005723638705119482,0.010721115928218387,0.0023299056684902334,-0.006141709884011215,0.010801521220991683,0.002842287308579194,-0.009597536334306392,0.01528211095146478
124.1559595959596,-0.0005464465401569544,-0.003763328949458784,0.0026704358691448755,0.004423682595010758,-0.027367727341798837,0.036215092531820356,0.000992314976321608,-0.0062151702228805455,0.008199800175523762,0.016271643199552446,-0.1083568823977864,0.1409001687968913,-0.00020147853657559098,-0.0075763999287415534,0.0071734428555903715,-0.0013365530508336533,-0.015623390636469588,0.01295028453480228,0.0038548638030906496,-0.08469197171540264,0.09240169932158394,0.0038548595357022625,-0.08469197500296677,0.0924016940743713,0.0025313935766935096,-0.005046509802664403,0.010109296956051422,0.0023211571987017676,-0.005486449002217437,0.010128763399620972,0.002744763274659557,-0.009126083871674424,0.014615610420993536
124.67545454545454,-0.0005492479953662277,-0.0036923044659678654,0.0025938084752354096,0.00458027397180691,-0.02648153805542383,0.035642085999037655,0.0011131726286540923,-0.0055377482503576065,0.007764093507665791,0.016899036061842315,-0.09810563479166715,0.13190370691535178,-4.178929527920037e-05,-0.006847216890698516,0.006763638300140115,-0.0012922806820348874,-0.01525124206281891,0.012666680698749136,0.005064889132041311,-0.05836363459838177,0.0684934128624644,0.005064887680559536,-0.05836363534798857,0.06849341070910764,0.002551187665146845,-0.004441547583270172,0.009543922913563863,0.002299213698999431,-0.0049054866453790745,0.009503914043377935,0.0026454421216890378,-0.008678080758559342,0.013968965001937415
