Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,0.01167883211678832,0.00145985401459854,0.0,0.0,0.0,0.026277372262773723,0.0,0.00583941605839416,0.0,0.0,0.0,0.0,0.0,0.02335766423357664,0.021897810218978103,0.02335766423357664,0.0072992700729927005
0.0005,0.2116788321167883,0.15766423357664233,0.145985401459854,0.0072992700729927005,0.1635036496350365,0.17226277372262774,0.072992700729927,0.026277372262773723,0.1343065693430657,0.02335766423357664,0.26277372262773724,0.2569343065693431,0.25547445255474455,0.18394160583941604,0.1708029197080292,0.17956204379562044,0.20145985401459854
0.001,0.23503649635036497,0.3197080291970803,0.33284671532846716,0.008759124087591242,0.2832116788321168,0.2671532846715328,0.12262773722627737,0.043795620437956206,0.28905109489051095,0.072992700729927,0.42627737226277373,0.4306569343065693,0.4291970802919708,0.28613138686131384,0.2686131386861314,0.27883211678832115,0.3372262773722628
0.0015,0.25547445255474455,0.45255474452554745,0.472992700729927,0.014598540145985401,0.3970802919708029,0.37372262773722625,0.22773722627737225,0.06277372262773723,0.4408759124087591,0.11532846715328467,0.5357664233576642,0.5547445255474452,0.5547445255474452,0.39124087591240875,0.3708029197080292,0.38394160583941606,0.4656934306569343
0.002,0.28175182481751826,0.5941605839416059,0.6058394160583942,0.020437956204379562,0.49343065693430654,0.4145985401459854,0.2686131386861314,0.08321167883211679,0.5328467153284672,0.145985401459854,0.6656934306569343,0.6656934306569343,0.6656934306569343,0.42627737226277373,0.4029197080291971,0.4233576642335766,0.581021897810219
0.0025,0.3167883211678832,0.67007299270073,0.6875912408759124,0.029197080291970802,0.5547445255474452,0.5284671532846715,0.34890510948905107,0.09635036496350365,0.5970802919708029,0.1708029197080292,0.7605839416058394,0.7766423357664234,0.7781021897810219,0.5357664233576642,0.5080291970802919,0.5401459854014599,0.6642335766423357
0.003,0.3518248175182482,0.745985401459854,0.7562043795620438,0.035036496350364967,0.6072992700729927,0.618978102189781,0.39854014598540144,0.11970802919708029,0.6686131386861314,0.19416058394160585,0.8160583941605839,0.8218978102189781,0.8233576642335766,0.6452554744525547,0.6102189781021898,0.654014598540146,0.7328467153284671
0.0035,0.41605839416058393,0.8102189781021898,0.8277372262773722,0.042335766423357665,0.6437956204379562,0.6642335766423357,0.5080291970802919,0.1386861313868613,0.7051094890510949,0.2116788321167883,0.8394160583941606,0.8525547445255475,0.8540145985401459,0.6861313868613139,0.6627737226277373,0.6934306569343066,0.7795620437956204
0.004,0.4467153284671533,0.8554744525547445,0.8802919708029197,0.04671532846715328,0.672992700729927,0.691970802919708,0.5751824817518248,0.15766423357664233,0.7474452554744525,0.23795620437956205,0.8598540145985402,0.8744525547445255,0.8773722627737226,0.708029197080292,0.6875912408759124,0.7167883211678832,0.8043795620437956
0.0045,0.5255474452554745,0.8832116788321168,0.9007299270072993,0.049635036496350364,0.689051094890511,0.7372262773722628,0.6145985401459854,0.18248175182481752,0.7781021897810219,0.25255474452554744,0.872992700729927,0.8832116788321168,0.8861313868613139,0.7503649635036497,0.727007299270073,0.7562043795620438,0.8145985401459854
0.005,0.5854014598540146,0.9065693430656935,0.9197080291970803,0.07591240875912408,0.708029197080292,0.7562043795620438,0.6846715328467153,0.19854014598540146,0.8043795620437956,0.3094890510948905,0.8875912408759125,0.9051094890510949,0.908029197080292,0.7708029197080292,0.7489051094890511,0.7751824817518248,0.8306569343065694
0.0055,0.6642335766423357,0.9284671532846716,0.9328467153284672,0.08613138686131387,0.727007299270073,0.7897810218978102,0.7591240875912408,0.21605839416058395,0.8072992700729927,0.34744525547445254,0.9036496350364963,0.9167883211678832,0.9197080291970803,0.7941605839416058,0.7737226277372263,0.8029197080291971,0.8496350364963504
0.006,0.6861313868613139,0.9372262773722628,0.9430656934306569,0.09635036496350365,0.7372262773722628,0.8058394160583942,0.7868613138686131,0.3167883211678832,0.8321167883211679,0.39124087591240875,0.9094890510948905,0.9226277372262773,0.9255474452554745,0.8189781021897811,0.7956204379562044,0.8233576642335766,0.8583941605839416
0.0065,0.6948905109489051,0.9416058394160584,0.948905109489051,0.09927007299270073,0.7562043795620438,0.8204379562043795,0.8072992700729927,0.3284671532846715,0.8408759124087591,0.41605839416058393,0.9167883211678832,0.927007299270073,0.92992700729927,0.8306569343065694,0.8087591240875912,0.8350364963503649,0.8627737226277372
0.007,0.7153284671532847,0.9503649635036496,0.9547445255474453,0.13576642335766423,0.7635036496350365,0.8379562043795621,0.8583941605839416,0.35474452554744523,0.8583941605839416,0.43795620437956206,0.9182481751824818,0.92992700729927,0.9328467153284672,0.8423357664233576,0.8262773722627738,0.8467153284671532,0.8671532846715329
0.0075,0.7401459854014598,0.9591240875912409,0.9605839416058394,0.1678832116788321,0.7678832116788321,0.8496350364963504,0.8671532846715329,0.3883211678832117,0.8700729927007299,0.44963503649635034,0.9284671532846716,0.9386861313868613,0.9430656934306569,0.8496350364963504,0.8350364963503649,0.8554744525547445,0.8744525547445255
0.008,0.762043795620438,0.9635036496350365,0.962043795620438,0.17664233576642335,0.7737226277372263,0.8627737226277372,0.8700729927007299,0.41605839416058393,0.8773722627737226,0.46715328467153283,0.9357664233576642,0.9445255474452555,0.948905109489051,0.8656934306569343,0.8496350364963504,0.8686131386861314,0.8788321167883212
