Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
boeck2015/tempodetector2016_default,1.0,0.01910856623335197,0.01972303350414899,0.11579556735592252,5.4091444562480277e-20,0.27691282599590356,0.325132802728087,1.4887326836252362e-06,0.008678017483029944,0.03488392118409364,6.2136041991659505e-06,0.02880572190392558,0.08130976409769156,0.746047073777321,0.0013078949689044566,0.001116287872268509,0.2168675173554053,0.17885531038055608,0.023102637237789034
boeck2019/multi_task,0.01910856623335197,1.0,0.37753465482696413,0.12487293531900137,7.8496020315315e-19,0.16759054894207706,0.6080366637326886,2.0853137052406952e-06,0.014303004680979574,0.0664988826811831,2.202026003913642e-05,0.057697349511683566,0.17004164395847066,0.8819900208585986,0.010631201840602483,0.013814400825373477,0.5421517943640446,0.006997632484958894,0.0278848011668725
boeck2019/multi_task_hjdb,0.01972303350414899,0.37753465482696413,1.0,0.12731827362700274,4.2662287883678755e-18,0.14517627744410425,0.7862179997723883,3.2290545734775538e-06,0.02090760490877787,0.08167385000990783,3.259682841366172e-05,0.08908671411207761,0.2631461043134373,0.698461217135814,0.03856284375614922,0.05697530755564918,0.8194291268973153,0.003435352732767583,0.038229163193182654
boeck2020/dar,0.11579556735592252,0.12487293531900137,0.12731827362700274,1.0,2.523882464492898e-19,0.18725529258662088,0.486801820769724,1.3549007254147843e-06,0.010435618803493156,0.05095635424512457,1.650381076807312e-05,0.04459157836545673,0.1289947563415736,0.9638654666519464,0.003973550258832617,0.004527358415070342,0.39852462866425964,0.027659947810810867,0.02038389217935946
davies2009/mirex_qm_tempotracker,5.4091444562480277e-20,7.8496020315315e-19,4.2662287883678755e-18,2.523882464492898e-19,1.0,1.1207739822043498e-08,7.25049052970808e-16,0.005661977156100975,1.693654759961512e-07,1.4051297159082515e-09,0.9620555411475054,3.1415045235543114e-09,6.692273296438508e-13,3.391633317455796e-17,8.53060593586957e-17,1.449533021975805e-16,2.8661613597208813e-18,1.4171420025616119e-22,2.4457619801136586e-11
echonest/version_3_2_1,0.27691282599590356,0.16759054894207706,0.14517627744410425,0.18725529258662088,1.1207739822043498e-08,1.0,0.15333392017701933,0.00047683080705568815,0.018504921958314616,0.03162523118645445,1.7445152280686514e-05,0.05208212444730644,0.09921077852153648,0.24739639950117492,0.07044973139639313,0.08114782869259636,0.1763058258656794,0.41211438515804266,0.046884910504527005
gkiokas2012/default,0.325132802728087,0.6080366637326886,0.7862179997723883,0.486801820769724,7.25049052970808e-16,0.15333392017701933,1.0,8.560465899640283e-05,0.05144666735851966,0.12936614491063625,4.9563428800375496e-05,0.21828007307969843,0.5250265749103493,0.61828318081727,0.34857517109332703,0.44477544308353656,0.9284353479819434,0.11829902945834632,0.15714013959017875
klapuri2006/percival2014,1.4887326836252362e-06,2.0853137052406952e-06,3.2290545734775538e-06,1.3549007254147843e-06,0.005661977156100975,0.00047683080705568815,8.560465899640283e-05,1.0,0.02901067519917234,0.008859861478881941,0.12860705177246654,0.002762999880907341,0.00018045676079254914,1.0456252566519214e-05,9.729021858565894e-05,7.355952433442892e-05,9.177628024745327e-06,1.4138023411532426e-07,0.006494999315086308
oliveira2010/ibt,0.008678017483029944,0.014303004680979574,0.02090760490877787,0.010435618803493156,1.693654759961512e-07,0.018504921958314616,0.05144666735851966,0.02901067519917234,1.0,0.5709197697149696,0.006281322366391914,0.49898176153380647,0.16346137320418105,0.01626210941849663,0.13168230380131946,0.11076900150464804,0.030074253064844413,0.002187608712759908,0.5445564866485256
percival2014/stem,0.03488392118409364,0.0664988826811831,0.08167385000990783,0.05095635424512457,1.4051297159082515e-09,0.03162523118645445,0.12936614491063625,0.008859861478881941,0.5709197697149696,1.0,0.001020222721643577,0.8922332566839487,0.4102239251184784,0.07435496477215148,0.41238542174498594,0.3283993537111757,0.11500301643506071,0.009279466576673183,0.9520163612902761
