Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,0.10587199295520955,0.0,0.0,0.0,0.0,0.0
0.0005,0.11327702837929793,0.011287675619421206,0.09478445342833126,0.29888324060361043,0.30844974582716245,0.31045110675259174
0.001,0.14625945643037266,0.011287675619421206,0.15162310371052315,0.3563623263819397,0.3674898931273266,0.36961133570828164
0.0015,0.15838770363847415,0.012608573830204538,0.2848336869070968,0.3939478845615018,0.4042348797182084,0.40615618620662053
0.002,0.1636312692630989,0.046871872873554016,0.36929111796021297,0.41876476003682506,0.43033262618580637,0.4324140415482528
0.0025,0.18904855301605092,0.04903334267301765,0.3855421686746988,0.4445422887563543,0.4570307809310331,0.4592723051675139
0.003,0.2467678021054317,0.04951366929512068,0.40067245727094425,0.4666373133730937,0.4816074930953048,0.48372893567625985
0.0035,0.3191770403874635,0.07873353880638835,0.44266100948645076,0.4886923107713245,0.5046631709562502,0.5068646679742225
0.004,0.33562822719449226,0.10154905335628227,0.46167393827802905,0.5091462194292119,0.5240363447144057,0.5259576512028179
0.0045,0.35211944122002964,0.11075531361325701,0.48068686706960734,0.5276387943801785,0.5445703078093104,0.5462114237681623
0.005,0.36312692630989074,0.11427770884201256,0.4938558219589321,0.5446903894648361,0.5612216307088821,0.562382420045631
0.0055,0.40415482528119123,0.11904094784453428,0.5056638514189649,0.5622223111715967,0.5800744506264259,0.5807549133410719
0.006,0.4183644878517392,0.11920105671856862,0.521314493855822,0.5745907216907498,0.592442861145579,0.5930032422046992
0.0065,0.4364968178361286,0.12676620101669134,0.5362846735780331,0.5885602209502462,0.6051314894128007,0.6060921426570067
0.007,0.45775127086418765,0.13853420325821558,0.5465716687347396,0.5978865628627467,0.6154184845695073,0.6160188928471361
0.0075,0.46279470039626946,0.18780770924228476,0.5582195893207381,0.6060120882199896,0.6232638193971901,0.6238642276748189
0.008,0.49613737341392145,0.18888844414201658,0.569627346595685,0.6132970419885522,0.6308689909138214,0.6315094264099588
0.0085,0.5372453268222391,0.20389865108273625,0.5753112116239043,0.6203018052275547,0.6373133730937037,0.6379538085898411
0.009,0.5379658167553937,0.2156666533242605,0.5825161109554498,0.6253452347596365,0.6433574830885002,0.6441180002401633
0.0095,0.5414882119841492,0.24268502581755594,0.588680302605772,0.6301084737621583,0.6484809670575992,0.6491214025537365
0.01,0.5449305527758876,0.24748829203858624,0.5961253652483689,0.634391386142577,0.6528839610935436,0.6534043149341552
0.0105,0.5727894968578634,0.25757515110274987,0.6012488492174679,0.6385542168674698,0.6568866829444022,0.6571668734739623
0.011,0.5776728175159108,0.26201817235720287,0.6074530680862987,0.6421966937517511,0.6606092142657006,0.6606092142657006
0.0115,0.5893607653204179,0.2721850858583837,0.6114557899371572,0.6452787895769123,0.6640915822759477,0.6638514189648961
0.012,0.6010086859064163,0.27490693671696753,0.613697314173638,0.6490813753352279,0.6681743585638233,0.6676540047232118
0.0125,0.6100148100708481,0.2848737141256054,0.6184605531761598,0.6524036344714406,0.6708962094224072,0.6704959372373214
0.013,0.6116158988111916,0.3033262618580635,0.6238242004563103,0.6548452948004643,0.6734979786254653,0.6730977064403795
0.0135,0.6222631389344755,0.35364047552335587,0.6278269223071689,0.6572869551294881,0.6758595845174719,0.675459312332386
0.014,0.6266661329704198,0.3538005843973902,0.6293879838290037,0.6589680983068487,0.6779810270984269,0.6773806188207981
0.0145,0.6326702157467078,0.374894928551415,0.6321898891246047,0.6613297041988552,0.6797422247128047,0.6790617619981587
0.015,0.635552175479326,0.3833806988752352,0.634671576672137,0.6632910379057759,0.6816235039827082,0.6809030140495537
0.0155,0.635552175479326,0.38370091662330386,0.6366329103790578,0.6650522355201537,0.6833046471600689,0.6827842933194572
0.016,0.6371532642196693,0.4041948524996998,0.640955849977985,0.6667734059160229,0.6851058719929553,0.6846255453708522
0.0165,0.6429972381219229,0.40803746547652403,0.6428371292478886,0.6682143857823319,0.6866269062962814,0.6858663891446184
0.017,0.6445182724252492,0.42813112916783413,0.6469199055357643,0.6702557739262699,0.6887483488772366,0.6879478045070648
0.0175,0.6457591161990154,0.43469559300324223,0.6478405315614618,0.6715766721370532,0.6897090021214426,0.6889084577512709
0.018,0.6490013208982108,0.43469559300324223,0.6482808309650563,0.6729776247848537,0.6909898731137173,0.6901092743065285
0.0185,0.6504423007645199,0.45631029099787856,0.6518032261938118,0.6743385502141456,0.6922307168874835,0.6913901452988032
0.019,0.6535644238081896,0.4700396269463235,0.6532442060601209,0.6754993395508946,0.6934315334427411,0.6924308529800264
0.0195,0.6549253492374815,0.4909738622263139,0.6540447504302926,0.6767802105431694,0.6947124044350158,0.6935916423167754
0.02,0.6575671456590482,0.49521674738822397,0.6552855942040587,0.6781811631909699,0.695953248208782,0.6946723772165072
