T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
95.0,1.0,1.0,1.0,0.9761904761904762,0.6428571428571429,0.9761904761904762,1.0,0.9761904761904762,0.9761904761904762,1.0,0.9761904761904762,0.9761904761904762
96.0,1.0,1.0,1.0,0.972972972972973,0.6486486486486487,0.972972972972973,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973
97.0,1.0,1.0,1.0,0.96875,0.65625,0.96875,1.0,1.0,1.0,1.0,0.96875,0.96875
98.0,1.0,1.0,1.0,0.95,0.75,0.95,1.0,1.0,1.0,1.0,0.95,0.95
99.0,1.0,1.0,1.0,0.9473684210526315,0.7368421052631579,0.9473684210526315,1.0,1.0,1.0,1.0,0.9473684210526315,0.9473684210526315
100.0,1.0,1.0,1.0,0.96,0.8,0.92,1.0,1.0,1.0,1.0,0.96,0.96
101.0,1.0,1.0,1.0,0.9523809523809523,0.7619047619047619,0.9047619047619048,1.0,1.0,1.0,1.0,0.9523809523809523,0.9523809523809523
102.0,1.0,1.0,1.0,0.96,0.72,0.88,1.0,1.0,1.0,1.0,0.96,0.96
103.0,1.0,1.0,1.0,0.9583333333333334,0.75,0.875,1.0,1.0,1.0,1.0,0.9583333333333334,0.9583333333333334
104.0,1.0,1.0,1.0,0.9565217391304348,0.7391304347826086,0.8695652173913043,1.0,1.0,1.0,1.0,0.9565217391304348,0.9565217391304348
105.0,1.0,1.0,1.0,0.96,0.72,0.88,1.0,1.0,1.0,1.0,0.96,0.96
106.0,1.0,1.0,1.0,0.96,0.76,0.88,1.0,1.0,1.0,1.0,0.96,0.96
107.0,1.0,1.0,1.0,0.9705882352941176,0.8235294117647058,0.9117647058823529,1.0,1.0,1.0,1.0,0.9705882352941176,0.9705882352941176
108.0,1.0,1.0,1.0,0.9705882352941176,0.8235294117647058,0.9117647058823529,1.0,1.0,1.0,1.0,0.9705882352941176,0.9705882352941176
109.0,1.0,1.0,1.0,0.972972972972973,0.7837837837837838,0.918918918918919,1.0,1.0,1.0,1.0,0.972972972972973,0.972972972972973
110.0,1.0,1.0,1.0,0.9722222222222222,0.75,0.9166666666666666,1.0,1.0,1.0,1.0,0.9722222222222222,0.9722222222222222
111.0,1.0,1.0,1.0,0.9830508474576272,0.711864406779661,0.9491525423728814,1.0,1.0,1.0,1.0,0.9830508474576272,0.9830508474576272
112.0,1.0,1.0,1.0,0.9821428571428571,0.7142857142857143,0.9464285714285714,1.0,1.0,1.0,1.0,0.9821428571428571,0.9821428571428571
113.0,1.0,1.0,1.0,0.9861111111111112,0.6944444444444444,0.9305555555555556,1.0,1.0,1.0,1.0,0.9861111111111112,0.9861111111111112
114.0,1.0,1.0,1.0,0.9863013698630136,0.6986301369863014,0.9315068493150684,1.0,1.0,1.0,1.0,0.9863013698630136,0.9863013698630136
115.0,1.0,1.0,1.0,0.9885057471264368,0.735632183908046,0.9080459770114943,0.9885057471264368,0.9885057471264368,1.0,1.0,1.0,1.0
116.0,1.0,1.0,1.0,0.9885057471264368,0.735632183908046,0.9080459770114943,0.9885057471264368,0.9885057471264368,1.0,1.0,1.0,1.0
117.0,0.967741935483871,0.9935483870967742,0.9935483870967742,0.9741935483870968,0.7225806451612903,0.8838709677419355,0.967741935483871,0.9741935483870968,1.0,0.9935483870967742,0.9935483870967742,0.9935483870967742
118.0,0.967948717948718,0.9935897435897436,0.9935897435897436,0.9743589743589743,0.7243589743589743,0.8782051282051282,0.967948717948718,0.9743589743589743,1.0,0.9935897435897436,0.9935897435897436,0.9935897435897436
119.0,0.9719101123595506,0.9887640449438202,0.9887640449438202,0.9719101123595506,0.7303370786516854,0.8764044943820225,0.9662921348314607,0.9775280898876404,1.0,0.9943820224719101,0.9943820224719101,0.9943820224719101
120.0,0.9726775956284153,0.9890710382513661,0.9890710382513661,0.9726775956284153,0.73224043715847,0.8633879781420765,0.9562841530054644,0.9672131147540983,1.0,0.994535519125683,0.994535519125683,0.994535519125683
121.0,0.9715909090909091,0.9886363636363636,0.9886363636363636,0.9715909090909091,0.7272727272727273,0.8636363636363636,0.9545454545454546,0.9659090909090909,1.0,0.9943181818181818,0.9943181818181818,0.9943181818181818
122.0,0.972972972972973,0.9891891891891892,0.9891891891891892,0.972972972972973,0.7297297297297297,0.8594594594594595,0.9567567567567568,0.9675675675675676,1.0,0.9945945945945946,0.9945945945945946,0.9945945945945946
123.0,0.9725274725274725,0.989010989010989,0.989010989010989,0.9725274725274725,0.7362637362637363,0.8626373626373627,0.9560439560439561,0.967032967032967,1.0,0.9945054945054945,0.9945054945054945,0.9945054945054945
124.0,0.9736842105263158,0.9842105263157894,0.9894736842105263,0.968421052631579,0.7315789473684211,0.8631578947368421,0.9526315789473684,0.9631578947368421,0.9947368421052631,0.9947368421052631,0.9947368421052631,0.9947368421052631
125.0,0.9736842105263158,0.9842105263157894,0.9894736842105263,0.968421052631579,0.7315789473684211,0.8631578947368421,0.9526315789473684,0.9631578947368421,0.9947368421052631,0.9947368421052631,0.9947368421052631,0.9947368421052631
126.0,0.9746192893401016,0.9847715736040609,0.9898477157360406,0.9695431472081218,0.7309644670050761,0.8629441624365483,0.9543147208121827,0.9644670050761421,0.9949238578680203,0.9949238578680203,0.9949238578680203,0.9949238578680203
127.0,0.9744897959183674,0.9846938775510204,0.9897959183673469,0.9693877551020408,0.7295918367346939,0.8622448979591837,0.9540816326530612,0.9642857142857143,0.9948979591836735,0.9948979591836735,0.9948979591836735,0.9948979591836735
128.0,0.9731182795698925,0.9838709677419355,0.989247311827957,0.967741935483871,0.7150537634408602,0.8548387096774194,0.9516129032258065,0.9623655913978495,0.9946236559139785,0.9946236559139785,0.9946236559139785,0.9946236559139785
129.0,0.9807692307692307,0.9871794871794872,0.9935897435897436,0.9775641025641025,0.5544871794871795,0.8717948717948718,0.9647435897435898,0.9775641025641025,0.9967948717948718,0.9967948717948718,0.9967948717948718,0.9967948717948718
130.0,0.9782608695652174,0.984472049689441,0.9906832298136646,0.9751552795031055,0.5403726708074534,0.8695652173913043,0.9596273291925466,0.9751552795031055,0.9968944099378882,0.9968944099378882,0.9968944099378882,0.9968944099378882
131.0,0.9786585365853658,0.9847560975609756,0.9908536585365854,0.975609756097561,0.5396341463414634,0.8689024390243902,0.9603658536585366,0.975609756097561,0.9969512195121951,0.9969512195121951,0.9969512195121951,0.9969512195121951
132.0,0.9784615384615385,0.9815384615384616,0.9907692307692307,0.9753846153846154,0.5323076923076923,0.8615384615384616,0.9538461538461539,0.9753846153846154,0.9969230769230769,0.9969230769230769,0.9969230769230769,0.9969230769230769
133.0,0.9784615384615385,0.9815384615384616,0.9907692307692307,0.9753846153846154,0.5323076923076923,0.8615384615384616,0.9538461538461539,0.9753846153846154,0.9969230769230769,0.9969230769230769,0.9969230769230769,0.9969230769230769
134.0,0.9780564263322884,0.9811912225705329,0.9905956112852664,0.9749216300940439,0.5297805642633229,0.8620689655172413,0.9529780564263323,0.9749216300940439,0.9968652037617555,0.9968652037617555,0.9968652037617555,0.9968652037617555
135.0,0.9779874213836478,0.9811320754716981,0.9905660377358491,0.9748427672955975,0.5283018867924528,0.8616352201257862,0.9528301886792453,0.9748427672955975,0.9968553459119497,0.9968553459119497,0.9968553459119497,0.9968553459119497
136.0,0.976897689768977,0.9801980198019802,0.9900990099009901,0.976897689768977,0.5115511551155115,0.8679867986798679,0.9537953795379538,0.976897689768977,0.9966996699669967,0.9966996699669967,0.9966996699669967,0.9966996699669967
137.0,0.9785932721712538,0.9785932721712538,0.9908256880733946,0.9785932721712538,0.48623853211009177,0.8746177370030581,0.9541284403669725,0.9755351681957186,0.9938837920489296,0.9969418960244648,0.9969418960244648,0.9969418960244648
138.0,0.9922178988326849,0.9766536964980544,0.9922178988326849,0.9844357976653697,0.42412451361867703,0.8793774319066148,0.9571984435797666,0.980544747081712,0.9922178988326849,1.0,1.0,1.0
139.0,0.9921875,0.9765625,0.9921875,0.984375,0.421875,0.8828125,0.95703125,0.98046875,0.9921875,1.0,1.0,1.0
140.0,0.9917695473251029,0.9794238683127572,0.9958847736625515,0.9876543209876543,0.38271604938271603,0.8806584362139918,0.9588477366255144,0.9794238683127572,0.9917695473251029,1.0,1.0,1.0
141.0,0.9915611814345991,0.9789029535864979,0.9957805907172996,0.9873417721518988,0.37130801687763715,0.890295358649789,0.9662447257383966,0.9873417721518988,0.9915611814345991,1.0,1.0,1.0
142.0,0.9915611814345991,0.9789029535864979,0.9957805907172996,0.9873417721518988,0.37130801687763715,0.890295358649789,0.9662447257383966,0.9873417721518988,0.9915611814345991,1.0,1.0,1.0
143.0,0.991304347826087,0.9739130434782609,0.9956521739130435,0.9869565217391304,0.36086956521739133,0.8956521739130435,0.9652173913043478,0.9869565217391304,0.991304347826087,0.9956521739130435,0.9956521739130435,0.9956521739130435
144.0,0.9912663755458515,0.9737991266375546,0.9956331877729258,0.9868995633187773,0.35807860262008734,0.8951965065502183,0.9650655021834061,0.9868995633187773,0.9912663755458515,0.9956331877729258,0.9956331877729258,0.9956331877729258
145.0,0.9909502262443439,0.9773755656108597,0.995475113122172,0.9909502262443439,0.34841628959276016,0.8959276018099548,0.9683257918552036,0.9909502262443439,0.995475113122172,0.995475113122172,0.995475113122172,0.995475113122172
146.0,0.9910313901345291,0.9775784753363229,0.9955156950672646,0.9910313901345291,0.34977578475336324,0.8923766816143498,0.968609865470852,0.9910313901345291,0.9955156950672646,0.9955156950672646,0.9955156950672646,0.9955156950672646
147.0,0.9906542056074766,0.9766355140186916,0.9953271028037384,0.9906542056074766,0.3364485981308411,0.8925233644859814,0.9672897196261683,0.9906542056074766,0.9953271028037384,0.9953271028037384,0.9953271028037384,0.9953271028037384
148.0,0.9906542056074766,0.9766355140186916,0.9953271028037384,0.9906542056074766,0.3364485981308411,0.8925233644859814,0.9672897196261683,0.9906542056074766,0.9953271028037384,0.9953271028037384,0.9953271028037384,0.9953271028037384
149.0,0.9906542056074766,0.9766355140186916,0.9953271028037384,0.9906542056074766,0.3364485981308411,0.8925233644859814,0.9672897196261683,0.9906542056074766,0.9953271028037384,0.9953271028037384,0.9953271028037384,0.9953271028037384
150.0,0.9897959183673469,0.9591836734693877,0.9897959183673469,0.9897959183673469,0.3877551020408163,0.8979591836734694,0.9489795918367347,0.9795918367346939,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9897959183673469
151.0,1.0,0.9647058823529412,1.0,1.0,0.4235294117647059,0.9058823529411765,0.9647058823529412,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.9882352941176471
152.0,1.0,0.9615384615384616,1.0,1.0,0.4230769230769231,0.9102564102564102,0.9615384615384616,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9871794871794872
153.0,1.0,0.9655172413793104,1.0,1.0,0.3793103448275862,0.9137931034482759,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551
154.0,1.0,0.9655172413793104,1.0,1.0,0.3793103448275862,0.9137931034482759,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9827586206896551
155.0,1.0,0.9583333333333334,1.0,1.0,0.3333333333333333,0.9166666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666
156.0,1.0,0.9583333333333334,1.0,1.0,0.3333333333333333,0.9166666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666
157.0,1.0,0.9636363636363636,1.0,1.0,0.34545454545454546,0.9090909090909091,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.9818181818181818
158.0,1.0,0.967741935483871,1.0,1.0,0.4838709677419355,0.8709677419354839,1.0,1.0,1.0,0.967741935483871,0.967741935483871,0.967741935483871
159.0,1.0,0.96875,1.0,1.0,0.5,0.875,1.0,1.0,1.0,0.96875,0.96875,0.96875
160.0,0.9855072463768116,0.9710144927536232,1.0,1.0,0.43478260869565216,0.8840579710144928,0.9130434782608695,0.9565217391304348,0.9565217391304348,0.9710144927536232,0.9710144927536232,0.9565217391304348
161.0,0.9838709677419355,0.967741935483871,1.0,1.0,0.46774193548387094,0.9032258064516129,0.9032258064516129,0.9516129032258065,0.9516129032258065,0.967741935483871,0.967741935483871,0.9516129032258065
162.0,0.9846153846153847,0.9692307692307692,1.0,1.0,0.47692307692307695,0.9076923076923077,0.9076923076923077,0.9538461538461539,0.9538461538461539,0.9692307692307692,0.9692307692307692,0.9538461538461539
163.0,0.9846153846153847,0.9692307692307692,1.0,1.0,0.47692307692307695,0.9076923076923077,0.9076923076923077,0.9538461538461539,0.9538461538461539,0.9692307692307692,0.9692307692307692,0.9538461538461539
164.0,0.9741935483870968,0.9870967741935484,1.0,1.0,0.5096774193548387,0.9032258064516129,0.9354838709677419,0.9741935483870968,0.9741935483870968,0.9935483870967742,0.9935483870967742,0.9870967741935484
165.0,0.9741935483870968,0.9870967741935484,1.0,1.0,0.5096774193548387,0.9032258064516129,0.9354838709677419,0.9741935483870968,0.9741935483870968,0.9935483870967742,0.9935483870967742,0.9870967741935484
166.0,0.9741935483870968,0.9870967741935484,1.0,1.0,0.5096774193548387,0.9032258064516129,0.9354838709677419,0.9741935483870968,0.9741935483870968,0.9935483870967742,0.9935483870967742,0.9870967741935484
167.0,0.9738562091503268,0.9869281045751634,1.0,1.0,0.5098039215686274,0.9084967320261438,0.934640522875817,0.9738562091503268,0.9738562091503268,0.9934640522875817,0.9934640522875817,0.9869281045751634
168.0,0.974025974025974,0.987012987012987,1.0,1.0,0.512987012987013,0.9090909090909091,0.935064935064935,0.974025974025974,0.974025974025974,0.9935064935064936,0.9935064935064936,0.987012987012987
169.0,0.9754601226993865,0.9877300613496932,1.0,1.0,0.5276073619631901,0.9079754601226994,0.9386503067484663,0.9754601226993865,0.9754601226993865,0.9938650306748467,0.9938650306748467,0.9877300613496932
170.0,0.9754601226993865,0.9877300613496932,1.0,1.0,0.5276073619631901,0.9079754601226994,0.9386503067484663,0.9754601226993865,0.9754601226993865,0.9938650306748467,0.9938650306748467,0.9877300613496932
171.0,0.9738562091503268,0.9869281045751634,1.0,1.0,0.5228758169934641,0.9019607843137255,0.934640522875817,0.9738562091503268,0.9738562091503268,0.9934640522875817,0.9934640522875817,0.9869281045751634
172.0,0.9738562091503268,0.9869281045751634,1.0,1.0,0.5228758169934641,0.9019607843137255,0.934640522875817,0.9738562091503268,0.9738562091503268,0.9934640522875817,0.9934640522875817,0.9869281045751634
173.0,0.974025974025974,0.987012987012987,1.0,1.0,0.525974025974026,0.9025974025974026,0.9285714285714286,0.9675324675324676,0.9675324675324676,0.9935064935064936,0.9935064935064936,0.987012987012987
174.0,0.9738562091503268,0.9869281045751634,1.0,1.0,0.5228758169934641,0.9019607843137255,0.9281045751633987,0.9673202614379085,0.9673202614379085,0.9934640522875817,0.9934640522875817,0.9869281045751634
175.0,0.9738562091503268,0.9869281045751634,1.0,1.0,0.5228758169934641,0.9019607843137255,0.9281045751633987,0.9673202614379085,0.9673202614379085,0.9934640522875817,0.9934640522875817,0.9869281045751634
176.0,0.9738562091503268,0.9869281045751634,1.0,1.0,0.5228758169934641,0.9019607843137255,0.9281045751633987,0.9673202614379085,0.9673202614379085,0.9934640522875817,0.9934640522875817,0.9869281045751634
177.0,0.9738562091503268,0.9869281045751634,1.0,1.0,0.5228758169934641,0.9019607843137255,0.9281045751633987,0.9673202614379085,0.9673202614379085,0.9934640522875817,0.9934640522875817,0.9869281045751634
