Estimator,AOE1_MEAN,AOE1_STDEV,AOE2_MEAN,AOE2_STDEV
schreiber2017/ismir2017,0.21206919296571441,0.3848637754716203,0.04541262293301443,0.11284936754977032
schreiber2014/default,0.21735398490304858,0.3767997299542006,0.04429980782733599,0.10934737482737877
schreiber2017/mirex2017,0.23481088140032613,0.42820844320606594,0.04609781037504218,0.12216406409389151
percival2014/stem,0.2408927402454483,0.407454408279114,0.04845763318424581,0.13874189999229986
davies2009/mirex_qm_tempotracker,0.25202641403852055,0.3815467102794487,0.07660609172920285,0.12850964519752953
boeck2015/tempodetector2016_default,0.2703374580043598,0.4256533110893419,0.04440535307180577,0.10326250537747457
