τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,,,,,,
0.005,0.0015557254159752549,0.4218828302880707,0.002047206144485532,0.0009136656353317625,0.4008541971048939,0.4008541971048939
0.01,0.15720956781880804,0.2939293391861339,0.11773310486907508,0.09460492673550153,0.13287147001763502,0.13287147001763502
0.015,0.19673361367854736,0.2304991038271228,0.11997711536407062,0.07327290386399865,0.1022637511319957,0.1022637511319957
0.02,0.24843657926352058,0.2813142502249266,0.155988735875862,0.11577959399648531,0.08976690849496596,0.08976690849496596
0.025,0.24104441344337255,0.2591748031822511,0.1722834999494841,0.11936490551589425,0.07534571316008255,0.07534571316008255
0.03,0.2561921875816499,0.2686414267114006,0.1752413882419794,0.13828825439687492,0.06823789435187214,0.06823789435187214
0.035,0.24371543865388046,0.23916436076916558,0.17170242487626794,0.1231165430413148,0.09466199214217035,0.09466199214217035
0.04,0.24825100422907556,0.24496589675669928,0.19573108733676192,0.1329291511384911,0.09014862759719697,0.09014862759719697
0.045,0.2407152894824677,0.23811059652148725,0.18970447791326592,0.12986689797728534,0.08773183947605304,0.08773183947605304
0.05,0.2413208232539046,0.2404312612360482,0.20816736484511725,0.1543493792086292,0.08322282979857676,0.08322282979857676
0.055,0.2429123843150312,0.24874922175821798,0.20228012569528578,0.1583020170811315,0.10349871626833648,0.10349871626833648
0.06,0.24098040375051802,0.24705682479548471,0.20098342752940732,0.16866155201622143,0.10361602675371634,0.10361602675371634
0.065,0.25833345176992095,0.24667321644615484,0.19310044160706846,0.17275065455474883,0.11315384205222778,0.11315384205222778
0.07,0.25833345176992095,0.24667321644615484,0.19310044160706846,0.17275065455474883,0.11315384205222778,0.11315384205222778
0.075,0.26797037241789484,0.2580752406988229,0.20414355926690456,0.18383539064870993,0.12501403272471007,0.12501403272471007
0.08,0.29104874644972545,0.2823022629074366,0.2287275608919879,0.19435731876998602,0.1368544510963891,0.1368544510963891
0.085,0.29907232291596775,0.29053055617396334,0.23754044812428252,0.20361475449922498,0.14667049211133065,0.14667049211133065
0.09,0.2954986366395456,0.28683133709001435,0.234633671844315,0.20101861122575843,0.14495467333023201,0.14495467333023201
0.095,0.2917582997518143,0.2837376583760593,0.2318080376285819,0.198534659380491,0.14316722929948877,0.14316722929948877
0.1,0.29786339065070866,0.303212682669735,0.23907845456408475,0.19429448018777656,0.15366770506443045,0.15366770506443045
0.105,0.29786339065070866,0.303212682669735,0.23907845456408475,0.19429448018777656,0.15366770506443045,0.15366770506443045
0.11,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.115,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.12,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.125,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.13,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.135,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.14,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.145,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.15,0.2913750797350714,0.30651378992595285,0.24580474769817473,0.2024146203759228,0.16213993148793152,0.17379780392679453
0.155,0.28821565242898933,0.30331009929986225,0.2473969914283731,0.20057433544033063,0.1606625417828648,0.183180696781686
0.16,0.28548011540874235,0.31051045110570324,0.24503772107444086,0.19997775362898243,0.1595955152625458,0.18184875079079266
0.165,0.2936409591727334,0.30946944272585186,0.24234411987486915,0.19796101761735915,0.1668992508500669,0.18889372782565975
0.17,0.3038369097422035,0.3275098429749568,0.2523228831702455,0.20525159307920127,0.18074342091674409,0.19099083513475906
0.175,0.31212289476115757,0.32811466368451153,0.25496776087329126,0.20312454809648603,0.1791089976511049,0.18923996398027876
0.18,0.31212289476115757,0.32811466368451153,0.25496776087329126,0.20312454809648603,0.1791089976511049,0.18923996398027876
0.185,0.31212289476115757,0.32811466368451153,0.25496776087329126,0.20312454809648603,0.1791089976511049,0.18923996398027876
0.19,0.31212289476115757,0.32811466368451153,0.25496776087329126,0.20312454809648603,0.1791089976511049,0.18923996398027876
0.195,0.32168326985118634,0.3390483190861586,0.26448386426661225,0.22008407839625024,0.1777900474704601,0.18780718271728367
0.2,0.32168326985118634,0.3390483190861586,0.26448386426661225,0.22008407839625024,0.1777900474704601,0.18780718271728367
0.205,0.3186923032251334,0.3353591939576818,0.2718085997382151,0.22937575221394502,0.17662700756497468,0.1960191422873497
0.21,0.3186923032251334,0.3353591939576818,0.2718085997382151,0.22937575221394502,0.17662700756497468,0.1960191422873497
0.215,0.3186923032251334,0.3353591939576818,0.2718085997382151,0.22937575221394502,0.17662700756497468,0.1960191422873497
0.22,0.3152763300086089,0.3318248237234605,0.2795855994986183,0.23548055277719018,0.18602851338630566,0.20520754772711605
0.225,0.3121177405405941,0.33158461564962455,0.279410315033258,0.2333726268110152,0.18439565932514465,0.2142357911187723
