Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,0.4,0.0,0.0,0.0,0.0,0.0
0.0005,0.4,0.0,0.13333333333333333,0.3333333333333333,0.8,0.8
0.001,0.4,0.0,0.13333333333333333,0.5333333333333333,0.8,0.8
0.0015,0.4,0.0,0.8,0.6,0.8,0.8
0.002,0.4,0.13333333333333333,0.8666666666666667,0.6666666666666666,0.8,0.8
0.0025,0.4,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.003,0.4,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0035,0.7333333333333333,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.004,0.7333333333333333,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0045,0.7333333333333333,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.005,0.7333333333333333,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0055,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.006,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0065,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.007,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0075,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.008,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0085,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.009,0.8666666666666667,0.13333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0095,0.8666666666666667,0.2,0.8666666666666667,0.7333333333333333,0.8,0.8
0.01,0.8666666666666667,0.2,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0105,0.8666666666666667,0.2,0.8666666666666667,0.7333333333333333,0.8,0.8
0.011,0.8666666666666667,0.2,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0115,0.8666666666666667,0.26666666666666666,0.8666666666666667,0.7333333333333333,0.8,0.8
0.012,0.8666666666666667,0.26666666666666666,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0125,0.8666666666666667,0.26666666666666666,0.8666666666666667,0.7333333333333333,0.8,0.8
0.013,0.8666666666666667,0.3333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0135,0.8666666666666667,0.4666666666666667,0.8666666666666667,0.7333333333333333,0.8,0.8
0.014,0.8666666666666667,0.4666666666666667,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0145,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.015,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0155,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.016,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0165,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.017,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0175,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.018,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0185,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.019,0.8666666666666667,0.5333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0195,0.8666666666666667,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.8,0.8
0.02,0.8666666666666667,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0205,0.8666666666666667,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.8,0.8
0.021,0.8666666666666667,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0215,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.022,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0225,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.023,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0235,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.024,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0245,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.025,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0255,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.026,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0265,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.027,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0275,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.028,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0285,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.029,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0295,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.03,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0305,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.031,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0315,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.032,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0325,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.033,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0335,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.034,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0345,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.035,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0355,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.036,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0365,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.037,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0375,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.038,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0385,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.039,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0395,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.04,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0405,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.041,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0415,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.042,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0425,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.043,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0435,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.044,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0445,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.045,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0455,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.046,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0465,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.047,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0475,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.048,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0485,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.049,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.0495,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
0.05,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.8,0.8
