τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,
0.005,,,,,,,,,,,,,,,
0.01,0.9629629629629629,0.8888888888888888,0.9259259259259259,0.8518518518518519,0.8888888888888888,0.8888888888888888,0.9259259259259259,0.5925925925925926,1.0,0.9629629629629629,0.9629629629629629,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9259259259259259
0.015,0.9484536082474226,0.9484536082474226,0.8762886597938144,0.8865979381443299,0.9278350515463918,0.9175257731958762,0.9278350515463918,0.6597938144329897,0.9072164948453608,0.9175257731958762,0.9175257731958762,0.9278350515463918,0.9587628865979382,0.979381443298969,0.9484536082474226
0.02,0.9111111111111111,0.9185185185185185,0.7851851851851852,0.8074074074074075,0.8962962962962963,0.8888888888888888,0.8740740740740741,0.6222222222222222,0.837037037037037,0.8148148148148148,0.8148148148148148,0.9333333333333333,0.9333333333333333,0.9481481481481482,0.8814814814814815
0.025,0.8896103896103896,0.8831168831168831,0.7792207792207793,0.7792207792207793,0.8701298701298701,0.8636363636363636,0.8311688311688312,0.6038961038961039,0.7987012987012987,0.7792207792207793,0.7792207792207793,0.8961038961038961,0.9025974025974026,0.922077922077922,0.8441558441558441
0.03,0.8947368421052632,0.8654970760233918,0.7660818713450293,0.7719298245614035,0.8538011695906432,0.847953216374269,0.8187134502923976,0.5906432748538012,0.7894736842105263,0.7660818713450293,0.7660818713450293,0.8830409356725146,0.9005847953216374,0.9122807017543859,0.8362573099415205
0.035,0.8944444444444445,0.8555555555555555,0.7666666666666667,0.7722222222222223,0.8444444444444444,0.8388888888888889,0.8222222222222222,0.5888888888888889,0.7777777777777778,0.7666666666666667,0.7666666666666667,0.8777777777777778,0.8944444444444445,0.9055555555555556,0.8277777777777777
0.04,0.8947368421052632,0.8473684210526315,0.7526315789473684,0.7526315789473684,0.8263157894736842,0.8263157894736842,0.8052631578947368,0.5789473684210527,0.7578947368421053,0.7526315789473684,0.7526315789473684,0.8631578947368421,0.8842105263157894,0.8894736842105263,0.8052631578947368
0.045,0.8952879581151832,0.8429319371727748,0.7486910994764397,0.7486910994764397,0.8219895287958116,0.8219895287958116,0.8010471204188482,0.5759162303664922,0.7591623036649214,0.7486910994764397,0.7486910994764397,0.8638743455497382,0.8848167539267016,0.8848167539267016,0.8010471204188482
0.05,0.8969072164948454,0.8350515463917526,0.7474226804123711,0.7422680412371134,0.8144329896907216,0.8144329896907216,0.7938144329896907,0.5721649484536082,0.7628865979381443,0.7474226804123711,0.7474226804123711,0.8608247422680413,0.8762886597938144,0.8814432989690721,0.7938144329896907
0.055,0.8979591836734694,0.8316326530612245,0.75,0.7397959183673469,0.8112244897959183,0.8112244897959183,0.7908163265306123,0.5714285714285714,0.7602040816326531,0.7448979591836735,0.7448979591836735,0.8571428571428571,0.8673469387755102,0.8775510204081632,0.7908163265306123
0.06,0.8984771573604061,0.8274111675126904,0.751269035532995,0.7360406091370558,0.8071065989847716,0.8071065989847716,0.7868020304568528,0.5685279187817259,0.7563451776649747,0.7411167512690355,0.7411167512690355,0.8527918781725888,0.868020304568528,0.8730964467005076,0.7868020304568528
0.065,0.8984771573604061,0.8274111675126904,0.751269035532995,0.7360406091370558,0.8071065989847716,0.8071065989847716,0.7868020304568528,0.5685279187817259,0.7563451776649747,0.7411167512690355,0.7411167512690355,0.8527918781725888,0.868020304568528,0.8730964467005076,0.7868020304568528
0.07,0.8994974874371859,0.8190954773869347,0.7437185929648241,0.7386934673366834,0.8040201005025126,0.8040201005025126,0.7788944723618091,0.5628140703517588,0.7487437185929648,0.7336683417085427,0.7336683417085427,0.8492462311557789,0.8592964824120602,0.864321608040201,0.7788944723618091
0.075,0.8910891089108911,0.8118811881188119,0.7326732673267327,0.7277227722772277,0.7920792079207921,0.7970297029702971,0.7673267326732673,0.5544554455445545,0.7425742574257426,0.7227722772277227,0.7227722772277227,0.8366336633663366,0.8465346534653465,0.8564356435643564,0.7673267326732673
0.08,0.8910891089108911,0.8118811881188119,0.7326732673267327,0.7277227722772277,0.7920792079207921,0.7970297029702971,0.7673267326732673,0.5544554455445545,0.7425742574257426,0.7227722772277227,0.7227722772277227,0.8366336633663366,0.8465346534653465,0.8564356435643564,0.7673267326732673
0.085,0.8910891089108911,0.8118811881188119,0.7326732673267327,0.7277227722772277,0.7920792079207921,0.7970297029702971,0.7673267326732673,0.5544554455445545,0.7425742574257426,0.7227722772277227,0.7227722772277227,0.8366336633663366,0.8465346534653465,0.8564356435643564,0.7673267326732673
0.09,0.8910891089108911,0.8118811881188119,0.7326732673267327,0.7277227722772277,0.7920792079207921,0.7970297029702971,0.7673267326732673,0.5544554455445545,0.7425742574257426,0.7227722772277227,0.7227722772277227,0.8366336633663366,0.8465346534653465,0.8564356435643564,0.7673267326732673
0.095,0.8910891089108911,0.8118811881188119,0.7326732673267327,0.7277227722772277,0.7920792079207921,0.7970297029702971,0.7673267326732673,0.5544554455445545,0.7425742574257426,0.7227722772277227,0.7227722772277227,0.8366336633663366,0.8465346534653465,0.8564356435643564,0.7673267326732673
0.1,0.8926829268292683,0.8,0.7317073170731707,0.7268292682926829,0.7853658536585366,0.7951219512195122,0.7609756097560976,0.551219512195122,0.7414634146341463,0.7170731707317073,0.7219512195121951,0.8341463414634146,0.8439024390243902,0.8536585365853658,0.7609756097560976
0.105,0.8883495145631068,0.7961165048543689,0.7330097087378641,0.7233009708737864,0.7815533980582524,0.7912621359223301,0.7572815533980582,0.5485436893203883,0.7378640776699029,0.7135922330097088,0.7184466019417476,0.8300970873786407,0.8398058252427184,0.8495145631067961,0.7572815533980582
0.11,0.8755980861244019,0.784688995215311,0.722488038277512,0.7129186602870813,0.7703349282296651,0.7799043062200957,0.7464114832535885,0.5406698564593302,0.7272727272727273,0.7033492822966507,0.7081339712918661,0.8181818181818182,0.8325358851674641,0.8373205741626795,0.7464114832535885
0.115,0.8755980861244019,0.784688995215311,0.722488038277512,0.7129186602870813,0.7703349282296651,0.7799043062200957,0.7464114832535885,0.5406698564593302,0.7272727272727273,0.7033492822966507,0.7081339712918661,0.8181818181818182,0.8325358851674641,0.8373205741626795,0.7464114832535885
0.12,0.8761904761904762,0.780952380952381,0.719047619047619,0.7095238095238096,0.7666666666666667,0.7761904761904762,0.7428571428571429,0.5380952380952381,0.7285714285714285,0.7,0.7047619047619048,0.8142857142857143,0.8285714285714286,0.8333333333333334,0.7428571428571429
0.125,0.8761904761904762,0.780952380952381,0.719047619047619,0.7095238095238096,0.7666666666666667,0.7761904761904762,0.7428571428571429,0.5380952380952381,0.7285714285714285,0.7,0.7047619047619048,0.8142857142857143,0.8285714285714286,0.8333333333333334,0.7428571428571429
0.13,0.8726415094339622,0.7735849056603774,0.7122641509433962,0.7028301886792453,0.7594339622641509,0.7688679245283019,0.7405660377358491,0.5377358490566038,0.7264150943396226,0.6933962264150944,0.6981132075471698,0.8113207547169812,0.8207547169811321,0.8254716981132075,0.7358490566037735
0.135,0.8726415094339622,0.7735849056603774,0.7122641509433962,0.7028301886792453,0.7594339622641509,0.7688679245283019,0.7405660377358491,0.5377358490566038,0.7264150943396226,0.6933962264150944,0.6981132075471698,0.8113207547169812,0.8207547169811321,0.8254716981132075,0.7358490566037735
0.14,0.8732394366197183,0.7746478873239436,0.7089201877934272,0.704225352112676,0.7605633802816901,0.7652582159624414,0.7417840375586855,0.539906103286385,0.7230046948356808,0.6948356807511737,0.6995305164319249,0.812206572769953,0.8215962441314554,0.8262910798122066,0.7370892018779343
0.145,0.8738317757009346,0.7710280373831776,0.705607476635514,0.7009345794392523,0.7570093457943925,0.7616822429906542,0.7383177570093458,0.5373831775700935,0.719626168224299,0.6915887850467289,0.6962616822429907,0.8084112149532711,0.8177570093457944,0.822429906542056,0.7336448598130841
0.15,0.8738317757009346,0.7710280373831776,0.705607476635514,0.7009345794392523,0.7570093457943925,0.7616822429906542,0.7383177570093458,0.5373831775700935,0.719626168224299,0.6915887850467289,0.6962616822429907,0.8084112149532711,0.8177570093457944,0.822429906542056,0.7336448598130841
