Estimator,Accuracy1,Accuracy2
schreiber2018/cnn,0.9403630077787382,0.9913569576490925
schreiber2018/fcn,0.9386343993085566,0.9913569576490925
schreiber2018/ismir2018,0.9187554019014693,0.9913569576490925
schreiber2017/mirex2017,0.898876404494382,0.9809853068280034
davies2009/mirex_qm_tempotracker,0.8487467588591184,0.9507346585998271
schreiber2014/default,0.8444252376836646,0.9662921348314607
percival2014/stem,0.7934312878133103,0.9913569576490925
boeck2015/tempodetector2016_default,0.7579948141745895,0.9853068280034573
schreiber2017/ismir2017,0.14779602420051857,0.1944684528954192
