τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,,,,,,,,,,,,,,,,,,
0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8148148148148148,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.015,0.9896907216494846,0.9896907216494846,0.9896907216494846,0.9896907216494846,1.0,1.0,1.0,0.9896907216494846,0.9896907216494846,1.0,0.8247422680412371,0.979381443298969,0.9896907216494846,1.0,1.0,0.9896907216494846,1.0,0.9896907216494846
0.02,0.9925925925925926,0.9777777777777777,0.9777777777777777,0.9925925925925926,0.9777777777777777,0.9777777777777777,0.9703703703703703,0.9851851851851852,0.9703703703703703,1.0,0.7925925925925926,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9703703703703703,0.9777777777777777
0.025,0.974025974025974,0.974025974025974,0.9675324675324676,0.9805194805194806,0.961038961038961,0.974025974025974,0.9675324675324676,0.974025974025974,0.961038961038961,0.987012987012987,0.7727272727272727,0.961038961038961,0.961038961038961,0.9675324675324676,0.9805194805194806,0.974025974025974,0.961038961038961,0.961038961038961
0.03,0.9766081871345029,0.9766081871345029,0.9707602339181286,0.9824561403508771,0.9590643274853801,0.9649122807017544,0.9590643274853801,0.9590643274853801,0.9415204678362573,0.9883040935672515,0.7660818713450293,0.9649122807017544,0.9649122807017544,0.9707602339181286,0.9766081871345029,0.9707602339181286,0.9590643274853801,0.9590643274853801
0.035,0.9777777777777777,0.9777777777777777,0.9722222222222222,0.9833333333333333,0.9555555555555556,0.9611111111111111,0.9555555555555556,0.95,0.9333333333333333,0.9888888888888889,0.75,0.9611111111111111,0.9611111111111111,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9611111111111111,0.9444444444444444
0.04,0.9736842105263158,0.9736842105263158,0.968421052631579,0.9789473684210527,0.9421052631578948,0.9526315789473684,0.9526315789473684,0.9421052631578948,0.9210526315789473,0.9789473684210527,0.7368421052631579,0.9473684210526315,0.9578947368421052,0.9631578947368421,0.9526315789473684,0.9631578947368421,0.9526315789473684,0.9368421052631579
0.045,0.9738219895287958,0.9738219895287958,0.9685863874345549,0.9790575916230366,0.93717277486911,0.9476439790575916,0.9476439790575916,0.93717277486911,0.9162303664921466,0.9738219895287958,0.7329842931937173,0.9476439790575916,0.9528795811518325,0.9581151832460733,0.9528795811518325,0.9633507853403142,0.9476439790575916,0.9319371727748691
0.05,0.9742268041237113,0.9742268041237113,0.9690721649484536,0.979381443298969,0.9278350515463918,0.9432989690721649,0.9484536082474226,0.9329896907216495,0.9072164948453608,0.9639175257731959,0.7216494845360825,0.9484536082474226,0.9484536082474226,0.9536082474226805,0.9484536082474226,0.9536082474226805,0.9432989690721649,0.9226804123711341
0.055,0.9744897959183674,0.9744897959183674,0.9642857142857143,0.9795918367346939,0.9183673469387755,0.9438775510204082,0.9489795918367347,0.9336734693877551,0.8979591836734694,0.9591836734693877,0.7193877551020408,0.9438775510204082,0.9489795918367347,0.9540816326530612,0.9438775510204082,0.9489795918367347,0.9387755102040817,0.9183673469387755
0.06,0.9746192893401016,0.9746192893401016,0.9644670050761421,0.9796954314720813,0.9137055837563451,0.9441624365482234,0.9441624365482234,0.934010152284264,0.8934010152284264,0.9543147208121827,0.7157360406091371,0.9390862944162437,0.9441624365482234,0.949238578680203,0.9390862944162437,0.949238578680203,0.934010152284264,0.9137055837563451
0.065,0.9746192893401016,0.9746192893401016,0.9644670050761421,0.9796954314720813,0.9137055837563451,0.9441624365482234,0.9441624365482234,0.934010152284264,0.8934010152284264,0.9543147208121827,0.7157360406091371,0.9390862944162437,0.9441624365482234,0.949238578680203,0.9390862944162437,0.949238578680203,0.934010152284264,0.9137055837563451
0.07,0.964824120603015,0.9748743718592965,0.964824120603015,0.9748743718592965,0.9045226130653267,0.9396984924623115,0.9346733668341709,0.9296482412060302,0.8894472361809045,0.949748743718593,0.7135678391959799,0.9296482412060302,0.9396984924623115,0.9447236180904522,0.9346733668341709,0.9396984924623115,0.9246231155778895,0.9095477386934674
0.075,0.9554455445544554,0.9702970297029703,0.9603960396039604,0.9702970297029703,0.900990099009901,0.9306930693069307,0.9207920792079208,0.9158415841584159,0.8861386138613861,0.9405940594059405,0.7029702970297029,0.9306930693069307,0.9257425742574258,0.9306930693069307,0.9207920792079208,0.9257425742574258,0.9158415841584159,0.8960396039603961
0.08,0.9554455445544554,0.9702970297029703,0.9603960396039604,0.9702970297029703,0.900990099009901,0.9306930693069307,0.9207920792079208,0.9158415841584159,0.8861386138613861,0.9405940594059405,0.7029702970297029,0.9306930693069307,0.9257425742574258,0.9306930693069307,0.9207920792079208,0.9257425742574258,0.9158415841584159,0.8960396039603961
0.085,0.9554455445544554,0.9702970297029703,0.9603960396039604,0.9702970297029703,0.900990099009901,0.9306930693069307,0.9207920792079208,0.9158415841584159,0.8861386138613861,0.9405940594059405,0.7029702970297029,0.9306930693069307,0.9257425742574258,0.9306930693069307,0.9207920792079208,0.9257425742574258,0.9158415841584159,0.8960396039603961
0.09,0.9554455445544554,0.9702970297029703,0.9603960396039604,0.9702970297029703,0.900990099009901,0.9306930693069307,0.9207920792079208,0.9158415841584159,0.8861386138613861,0.9405940594059405,0.7029702970297029,0.9306930693069307,0.9257425742574258,0.9306930693069307,0.9207920792079208,0.9257425742574258,0.9158415841584159,0.8960396039603961
0.095,0.9554455445544554,0.9702970297029703,0.9603960396039604,0.9702970297029703,0.900990099009901,0.9306930693069307,0.9207920792079208,0.9158415841584159,0.8861386138613861,0.9405940594059405,0.7029702970297029,0.9306930693069307,0.9257425742574258,0.9306930693069307,0.9207920792079208,0.9257425742574258,0.9158415841584159,0.8960396039603961
0.1,0.9512195121951219,0.9609756097560975,0.9512195121951219,0.9658536585365853,0.8926829268292683,0.9219512195121952,0.9073170731707317,0.9024390243902439,0.8829268292682927,0.9317073170731708,0.697560975609756,0.9219512195121952,0.9170731707317074,0.9219512195121952,0.9073170731707317,0.9170731707317074,0.9073170731707317,0.8829268292682927
0.105,0.9466019417475728,0.9563106796116505,0.9466019417475728,0.9611650485436893,0.8883495145631068,0.9223300970873787,0.9029126213592233,0.9029126213592233,0.8786407766990292,0.9271844660194175,0.6941747572815534,0.9223300970873787,0.912621359223301,0.9174757281553398,0.9029126213592233,0.9174757281553398,0.9029126213592233,0.8786407766990292
0.11,0.9330143540669856,0.9473684210526315,0.937799043062201,0.9473684210526315,0.8803827751196173,0.9090909090909091,0.8947368421052632,0.8947368421052632,0.8660287081339713,0.9186602870813397,0.6889952153110048,0.9090909090909091,0.8995215311004785,0.9043062200956937,0.8899521531100478,0.9138755980861244,0.8947368421052632,0.8708133971291866
0.115,0.9330143540669856,0.9473684210526315,0.937799043062201,0.9473684210526315,0.8803827751196173,0.9090909090909091,0.8947368421052632,0.8947368421052632,0.8660287081339713,0.9186602870813397,0.6889952153110048,0.9090909090909091,0.8995215311004785,0.9043062200956937,0.8899521531100478,0.9138755980861244,0.8947368421052632,0.8708133971291866
0.12,0.9333333333333333,0.9476190476190476,0.9380952380952381,0.9428571428571428,0.8761904761904762,0.9047619047619048,0.8904761904761904,0.8904761904761904,0.861904761904762,0.919047619047619,0.6857142857142857,0.9095238095238095,0.9,0.9047619047619048,0.8857142857142857,0.9142857142857143,0.8904761904761904,0.8666666666666667
0.125,0.9333333333333333,0.9476190476190476,0.9380952380952381,0.9428571428571428,0.8761904761904762,0.9047619047619048,0.8904761904761904,0.8904761904761904,0.861904761904762,0.919047619047619,0.6857142857142857,0.9095238095238095,0.9,0.9047619047619048,0.8857142857142857,0.9142857142857143,0.8904761904761904,0.8666666666666667
0.13,0.9245283018867925,0.9386792452830188,0.9292452830188679,0.9339622641509434,0.8679245283018868,0.8962264150943396,0.8820754716981132,0.8820754716981132,0.8537735849056604,0.910377358490566,0.6792452830188679,0.9056603773584906,0.8915094339622641,0.9009433962264151,0.8820754716981132,0.9056603773584906,0.8820754716981132,0.8584905660377359
