Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci
48.0,0.3723741032672446,0.15210515506345118,0.5926430514710381,0.6969097989667794,0.4813815927509768,0.912438005182582,0.6480109407372356,0.4838538069952202,0.8121680744792511,0.36077314722221904,0.14741851819886115,0.574127776245577,0.30807333327914893,0.07949916648624489,0.536647500072053,0.3114703192111527,0.08021850234217384,0.5427221360801315,0.7586388775811836,0.5944183404254477,0.9228594147369196,0.2102731460210766,-0.08890016599498435,0.5094464580371376
49.85858585858586,0.4943348726168566,0.3210047395922051,0.6676650056415081,0.7310194356978782,0.5540904112435938,0.9079484601521626,0.6688672472058595,0.527125930954885,0.8106085634568341,0.48420697287599634,0.3163177332368754,0.6520962125151173,0.4456818918982415,0.2658163636007281,0.6255474201957549,0.4480648115991863,0.2660922344068368,0.6300373887915358,0.8043748980811105,0.6751493863478447,0.9336004098143763,0.5292226659921275,0.35715264726093343,0.7012926847233216
51.717171717171716,0.6078616801741539,0.47634203509352585,0.7393813252547818,0.7640987153585302,0.622154538104136,0.9060428926129245,0.6887056694234299,0.5680025023754008,0.809408836471459,0.5976884231081651,0.470297225600382,0.7250796206159481,0.5720715523777505,0.4355929722767117,0.7085501324787894,0.5734300313208123,0.43535266214611035,0.7115074004955142,0.8507834397151836,0.7527295517850077,0.9488373276453594,0.742079253991925,0.6349779033284546,0.8491806046553954
53.57575757575758,0.7090495857497567,0.6119889434286909,0.8061102280708226,0.7941037404558435,0.6819468890824305,0.9062605918292566,0.7071721206917592,0.6056057276275448,0.8087385137559735,0.6980040589110444,0.6039901840364961,0.7920179337855928,0.6835906750926777,0.5828703709924576,0.7843109791928977,0.6839882574999665,0.5820880574660972,0.7858884575338358,0.8945160558505055,0.822152924557487,0.966879187143524,0.8700971219130743,0.7911147190312587,0.9490795247948899
55.43434343434343,0.7939936491542834,0.7213584030194928,0.8666288952890739,0.8189906134969254,0.7300283792639061,0.9079528477299447,0.7239125143126588,0.6391481962892307,0.8086768323360869,0.781940441276952,0.7115852408754382,0.8522956416784657,0.776587620418022,0.7012136696163115,0.8519615712197325,0.7761617692605827,0.6999048443768485,0.8524186941443168,0.932224299854178,0.8780714143296219,0.9863771853787341,0.9345304816481775,0.8730796284002507,0.9959813348961044
57.292929292929294,0.8587889301983541,0.7992434828380952,0.918334377558613,0.8367154369888832,0.7639195461981857,0.9095113277795807,0.7385727635879411,0.6680264787253397,0.8091190484505425,0.8462841311982068,0.788607836218018,0.9039604261783956,0.8474107487287847,0.7856201462509023,0.9092013512066672,0.8463728457265964,0.783858392370257,0.9088872990829359,0.9605597250933036,0.9161658809749164,1.0049535692116907,0.9566335450898387,0.9088053830148312,1.004461707164846
59.151515151515156,0.8995401780285122,0.84551785931257,0.9535624967444544,0.8452389253076827,0.7831788897351247,0.9072989608802408,0.7507998051104425,0.6919350054701683,0.8096646047507168,0.8878301591047468,0.8355036198325947,0.940156698376899,0.8924180645736519,0.836358839751401,0.9484772893959028,0.891053235919079,0.8343373008932381,0.94776917094492,0.9761807074043158,0.9359046073444818,1.01645680746415,0.9576419894012271,0.915170722113889,1.0001132566885653
61.01010101010101,0.9151842987957033,0.8658629939025246,0.9645056036888819,0.843869825015545,0.7901471761337648,0.8975924738973251,0.7605396796495516,0.7111061008898598,0.8099732584092434,0.9058491406746084,0.8580760487601902,0.9536222325890267,0.9107865287505905,0.8596055690055666,0.9619674884956144,0.909402704718587,0.8576221815903615,0.9611832278468124,0.9777398051408851,0.9409685250815374,1.0145110852002328,0.9533738589791982,0.9127412172213444,0.9940065007370521
62.868686868686865,0.9114102303333135,0.8686015221182497,0.9542189385483772,0.8351306720290229,0.7888695377930625,0.8813918062649834,0.7684515102201992,0.7263399380540626,0.8105630823863358,0.9055136348756082,0.8640487069560187,0.9469785627951978,0.9084136623502952,0.8639908560876273,0.9528364686129631,0.9072201323625191,0.8622769316377925,0.9521633330872457,0.9686438270446442,0.9367279845468778,1.0005596695424106,0.9467312376911836,0.9104127024668981,0.9830497729154691
64.72727272727272,0.8948916340961267,0.8594885759836229,0.9302946922086305,0.8220127047886282,0.7821371868904553,0.8618882226868011,0.7752984165251594,0.7384739572771837,0.8121228757731351,0.8928569464840754,0.8585652027249996,0.9271486902431513,0.8921771202632613,0.8554391933971496,0.9289150471293731,0.8912668212269496,0.8540985250236196,0.9284351174302795,0.9529929468885613,0.9265983539711244,0.9793875398059981,0.9387325317169859,0.9092168109894014,0.9682482524445704
66.58585858585859,0.8723021715389272,0.8427559853737104,0.901848357704144,0.8075071617348729,0.772121374151118,0.8428929493186278,0.7818435182672061,0.7485671786082713,0.815119857926141,0.873912380276339,0.8452936592094795,0.9025311013431985,0.8689545573799836,0.8382943352302229,0.8996147795297443,0.8683040736879518,0.8372846799514643,0.8993234674244394,0.9348873384456043,0.9128593104256671,0.9569153664655415,0.9303961472364078,0.9073886524403982,0.9534036420324175
68.44444444444444,0.8503155041164995,0.8233477971207307,0.8772832111122683,0.794605281308269,0.7617658093953161,0.8274447532212219,0.7888499351491134,0.7580857140712498,0.819614156226977,0.8547132410287284,0.8285920597700358,0.8808344222874209,0.845623628590958,0.8176391069089914,0.8736081502729245,0.8450931921216007,0.8167808435567366,0.8734055406864648,0.9184271754887416,0.8983215211746971,0.9385328298027862,0.9227404904292524,0.9027134989969551,0.9427674818615498
70.30303030303031,0.8355393176858157,0.8095056048760191,0.8615730304956123,0.7862681046521287,0.7555335488196508,0.8170026604846066,0.7970724608434249,0.768755490693809,0.8253894309930407,0.8412356733545436,0.8160191678782663,0.8664521788308209,0.8289972333024686,0.8019819219635345,0.8560125446414026,0.8283321891848816,0.8010004048539343,0.8556639735158289,0.9076700970734674,0.8882607779813024,0.9270794161656323,0.9167757466443724,0.8969198855398112,0.9366316077489337
72.16161616161617,0.8311288805942769,0.8072017208651692,0.8550560403233847,0.783876487491951,0.7562855175555824,0.8114674574283197,0.8068301986537287,0.781412944072008,0.8322474532354495,0.8364647046322855,0.8132886268000925,0.8596407824644785,0.8224997003743535,0.7976703694886335,0.8473290312600735,0.8214072085771323,0.7962870125395543,0.8465274046147104,0.9044479556274726,0.8866091678393285,0.9222867434156167,0.9130819158036542,0.8942513505426997,0.9319124810646087
74.02020202020202,0.8351605619281005,0.8145972406417101,0.8557238832144909,0.786486652878069,0.7626287974166597,0.8103445083394782,0.817801301741616,0.7952898833777028,0.8403127201055293,0.8389850882087607,0.8190672567562456,0.8589029196612759,0.824570385557867,0.8032317263058021,0.8459090448099319,0.8228322576597464,0.8012436250035506,0.8444208903159423,0.9073182180129248,0.8919873250527756,0.922649110973074,0.9116061460834637,0.8953419144892394,0.927870377677688
75.87878787878788,0.8453041866962467,0.8278754525946335,0.86273292079786,0.7929687469970531,0.7720357767021822,0.8139017172919241,0.8296126179620269,0.8092602282184959,0.8499650077055579,0.8470293543891481,0.8301477143353894,0.8639109944429068,0.8332496189122067,0.8151637361401805,0.851335501684233,0.8307313502010338,0.8124335989310933,0.8490291014709743,0.9145762505875583,0.9015823351970723,0.9275701659780443,0.9122449285953803,0.8988594335476693,0.9256304236430913
77.73737373737373,0.8592295799076757,0.8430619562989412,0.8753972035164101,0.8021929160354737,0.7822873809466714,0.822098451124276,0.8418909951699011,0.8225385140012432,0.8612434763385589,0.8588300334786261,0.8431699172191187,0.8744901497381334,0.8465777304965699,0.8298005082620102,0.8633549527311296,0.8432284999693037,0.8262547396437471,0.8602022602948604,0.9245174197091076,0.9124637196519317,0.9365711197662835,0.9148947544509827,0.9029335226038548,0.9268559862981105
79.5959595959596,0.8746065665713476,0.8579968969291532,0.8912162362135421,0.8130293061799013,0.7928450246573825,0.8332135877024202,0.8542632812201787,0.8351823364602228,0.8733442259801346,0.8726196557823739,0.8565313694687159,0.8887079420960319,0.8625950503701545,0.8453591148008004,0.8798309859395086,0.858447720732866,0.8410098734390329,0.8758855680266991,0.9354370917353073,0.9230538262189311,0.9478203572516836,0.91945211476185,0.9071265767812651,0.9317776527424348
81.45454545454545,0.8891623469281809,0.8724786720112463,0.9058460218451154,0.8243719986247587,0.8044471373842657,0.8442968598652518,0.8663552859121254,0.8478073283340615,0.8849032434901893,0.8866663766073781,0.8705064080703895,0.9028263451443668,0.8793729040426232,0.862060172837071,0.8966856352481755,0.8745426723267979,0.8570271297682391,0.8920582148853567,0.9456692718187677,0.9332308319981181,0.9581077116394173,0.9257955623688778,0.9131888753198739,0.9384022494178818
83.31313131313132,0.9017779221800117,0.8863182495870371,0.9172375947729864,0.8355964013341771,0.8171004632023495,0.8540923394660047,0.8777719440159566,0.8603133306852374,0.8952305573466758,0.8999547607620045,0.8849803726887251,0.914929148835284,0.8956059274541324,0.8795633494573423,0.9116485054509225,0.8902631892621952,0.8740326792221813,0.906493699302209,0.9543249812065887,0.9427990908885344,0.965850871524643,0.933442916164793,0.9217032538926225,0.9451825784369635
85.17171717171718,0.9124028580338864,0.8984375949956471,0.9263681210721257,0.8465236912731282,0.8295162538773501,0.8635311286689064,0.8880988574049272,0.8716248642700094,0.904572850539845,0.9121328581705961,0.8986059696144275,0.9256597467267647,0.9105660202361604,0.8960741983564102,0.9250578421159106,0.9049112386269809,0.8902496511586551,0.9195728260953067,0.9612348555738978,0.9508231156697377,0.9716465954780579,0.941577910130024,0.9310955099116596,0.9520603103483884
87.03030303030303,0.9210270166560592,0.9074813302573373,0.9345727030547811,0.8569918557275998,0.8402987021237753,0.8736850093314243,0.8969208988926152,0.8806850469757855,0.9131567508094448,0.9228737393348969,0.9097532567610565,0.9359942219087374,0.9235468511157126,0.9094904259705703,0.9376032762608548,0.9178096088893051,0.9035885186449203,0.9320306991336899,0.9662566678564212,0.9561577414544884,0.9763555942583539,0.9493716796241629,0.9393635841847524,0.9593797750635734
88.88888888888889,0.9276402602127846,0.9132249190548191,0.9420556013707501,0.8668388819835795,0.849233894073403,0.884443869893756,0.9038229412925981,0.8871040305085646,0.9205418520766316,0.9318504747566516,0.9178876361900583,0.9458133133232449,0.9338420888197936,0.918883218669976,0.9488009589696111,0.9282810885173177,0.9131469815051869,0.9434151955294485,0.969248190989885,0.9585008973402415,0.9799954846395286,0.9559953600068017,0.945346595924835,0.9666441240887684
