Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,echonest/version_3_2_1,echonest/version_3_2_1_lowerci,echonest/version_3_2_1_upperci,gkiokas2012/default,gkiokas2012/default_lowerci,gkiokas2012/default_upperci,klapuri2006/percival2014,klapuri2006/percival2014_lowerci,klapuri2006/percival2014_upperci,oliveira2010/ibt,oliveira2010/ibt_lowerci,oliveira2010/ibt_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,scheirer1998/percival2014,scheirer1998/percival2014_lowerci,scheirer1998/percival2014_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci,zplane/auftakt_v3,zplane/auftakt_v3_lowerci,zplane/auftakt_v3_upperci
36.0,1.3273912089443376,1.090572642443458,1.564209775445217,1.660698618980992,1.4801888651854607,1.8412083727765234,1.149506619497743,1.0366865670351106,1.2623266719603754,1.2309793793177914,1.1107339279161734,1.3512248307194095,1.7293647322519303,1.554023492279454,1.9047059722244066,2.0615953597315033,1.8404402550413352,2.2827504644216714,0.9008936050387553,0.6093937152293144,1.1923934948481962,1.6255565189420027,1.1561175925117162,2.094995445372289,0.9309496948685343,0.7488000739511474,1.113099315785921,1.7030141738013398,1.4089106496149664,1.9971176979877132,1.6105467333207732,1.3065335490006067,1.9145599176409398,1.0790403745730615,0.9255113144290322,1.2325694347170906,0.7683202183696389,0.5606739734494786,0.9759664632897993,1.151867644676074,0.9670437481486703,1.3366915412034777,1.390596303590208,1.2022744470786417,1.5789181601017743
38.23232323232323,1.322382424486616,1.125805647831665,1.5189592011415671,1.5632675029902188,1.4134311701376059,1.7131038358428317,1.0962825531501657,0.992047698164229,1.2005174081361023,1.1729529919744612,1.061857784021801,1.2840481999271214,1.5943111667609842,1.4561824633889984,1.73243987013297,1.695096536511191,1.5712486313561538,1.8189444416662282,1.149185100000339,0.9859437822998013,1.3124264177008766,1.2199646835362568,0.9569957244692775,1.482933642603236,0.9213701768099016,0.7778780299483486,1.0648623236714547,1.501214387986758,1.304023558727661,1.6984052172458552,1.4042658641696553,1.2004307959308844,1.608100932408426,1.0587995724016661,0.9251737851297029,1.1924253596736292,0.7881572095957242,0.6157955991273235,0.9605188200641249,1.1396529323653566,0.9862355446791158,1.2930703200515974,1.319266430582456,1.1629454795957754,1.4755873815691365
40.464646464646464,1.3133302449907802,1.1518599085880357,1.4748005813935248,1.4716910364084148,1.3486138169994677,1.594768255817362,1.0430518813335112,0.947173340591809,1.1389304220752134,1.1150369151849124,1.0128480032002014,1.2172258271696235,1.4672354030106778,1.3598358999321791,1.5746349060891764,1.4536397232232434,1.3584539481588687,1.5488254982876182,1.2141923631838936,1.0887299960295667,1.3396547303382205,1.0161438893901362,0.8131826830270781,1.2191050957531944,0.915506232499842,0.8039364798533164,1.0270759851463676,1.365284762004703,1.216953496312162,1.5136160276972441,1.2669570179105751,1.1136278099652341,1.4202862258559161,1.036625747686464,0.9213378375819037,1.1519136577910243,0.806421205877852,0.6648414745441583,0.9480009372115458,1.128301001316508,1.0022822638986582,1.2543197387343579,1.2509631176568523,1.1225593612613458,1.3793668740523588
42.696969696969695,1.2976324418732965,1.1645323113848955,1.4307325723616975,1.3874034103040036,1.285950757585049,1.4888560630229581,0.9898477728272416,0.9020331396635501,1.077662405990933,1.0572934189808199,0.9636991511716201,1.1508876867900197,1.3516593504836032,1.2663702373766978,1.4369484635905085,1.3077736333818426,1.220783741335272,1.3947635254284132,1.1524487416988238,1.0377891954874188,1.267108287910229,0.9576767963566829,0.7715733220646672,1.1437802706486986,0.9119624451712025,0.8233616138822168,1.0005632764601882,1.2754579340238463,1.1531908375580893,1.3977250304896034,1.1790434486266108,1.0526566280777327,1.3054302691754889,1.0114041173385626,0.9124185712064001,1.110389663470725,0.8204413283617593,0.7037370399157046,0.937145616807814,1.1168499734811916,1.0129726250593531,1.2207273219030301,1.1864535680537578,1.0806102465360832,1.2922968895714324
44.92929292929293,1.2726867865506315,1.1602581011281172,1.3851154719731458,1.3118388157454088,1.2261425182589618,1.3975351132318559,0.9367033964108192,0.8565984409003793,1.0168083519212592,0.9997847733938592,0.9144076057307814,1.085161941056937,1.2511049186623528,1.1781953990107041,1.3240144383140016,1.2280469805011704,1.1534515600840347,1.3026424009183062,1.020487582654535,0.9221649286857403,1.1188102366233297,0.9881460642889401,0.8277818712691642,1.148510257308716,0.9093433980568295,0.8336028514067589,0.9850839447069001,1.21196654221286,1.1057862859673027,1.3181467984584174,1.1209484104008403,1.0111904675048986,1.230706353296782,0.9820198982690709,0.8969375800812708,1.0671022164568709,0.8275466981931832,0.7289674580000018,0.9261259383863645,1.1043379708110705,1.0165935509867674,1.1920823906353737,1.126504985013533,1.0370999224090174,1.2159100476180484
47.16161616161616,1.2358910504392495,1.1370473531567198,1.3347347477217792,1.2464314438010518,1.1710900053136128,1.3217728822884907,0.8836519208637034,0.8108429559222144,0.9564608858051923,0.9425732484557041,0.8649722664992945,1.0201742304121137,1.1690940170295163,1.1011298465824892,1.2370581874765434,1.1850084780954062,1.1218971461877436,1.2481198100030688,0.8748422331604293,0.7916565146006687,0.95802795172019,1.0511343530399486,0.9141747760320372,1.18809393004786,0.9062536743895682,0.8356505014860693,0.976856847293067,1.1550432247404134,1.056165879151698,1.253920570329129,1.0730951573163394,0.9708861927256874,1.1753041219069913,0.9473583073890937,0.8736276906731788,1.0210889241050085,0.8250664365178583,0.7383987276553181,0.9117341453803984,1.0898031152578056,1.0126610332459864,1.1669451972696248,1.0718845717765362,0.9932825058500705,1.1504866377030019
49.39393939393939,1.1846491550251268,1.0949120922813116,1.274386217768942,1.192611076794707,1.1242109705802303,1.2610111830091835,0.830726695820551,0.7647433815431809,0.8967100100979212,0.8857212624611821,0.8153951702721616,0.9560473546502026,1.1091386174356197,1.0440284714158474,1.174248763455392,1.1492413768209278,1.089481335871269,1.2090014177705866,0.7719687731984477,0.6932003207304921,0.8507372256664033,1.0902920787061687,0.959699897000157,1.2208842604121803,0.9012956510354433,0.8336573223841867,0.9689339796866999,1.0849506038298287,0.9882891401639011,1.1816120674957562,1.0159346668819975,0.9160162471642366,1.1158530865997585,0.9063066564887482,0.8415404000169494,0.971072912960547,0.8103335846747701,0.7316507162483671,0.8890164531011732,1.0722822986253084,1.0022474451748529,1.142317152075764,1.0233564999243379,0.9519961733101345,1.0947168265385412
51.62626262626263,1.1181626643335765,1.0360374629775388,1.200287865689614,1.150518837317722,1.0879207053544,1.213116969281044,0.7780139342192607,0.7183259292397881,0.8377019391987333,0.829334570475178,0.765718121578419,0.892951019371937,1.0718459586839548,1.0116127667073265,1.1320791506605832,1.1014240060822449,1.0439951495858664,1.1588528625786234,0.7457383875669319,0.6700426202726182,0.8214341548612456,1.069074556385738,0.9433784799821342,1.194770632789342,0.8924267920097482,0.8298547862060409,0.9549987978134554,0.9907155298263036,0.9002312966662073,1.0811997629863999,0.9380213712918466,0.844488320540856,1.0315544220428372,0.8583645827333974,0.800575601826579,0.9161535636402158,0.781827041969954,0.7098183733640239,0.8538357105758841,1.0504528450856216,0.9863586317728994,1.114547058398344,0.9807987984021442,0.915491543931884,1.0461060528724044
53.858585858585855,1.0399188297160251,0.964742397546005,1.1150952618860452,1.1172236060879552,1.0599220209008564,1.174525191275054,0.7257258782742834,0.6717343119725381,0.7797174445760287,0.7736222450142565,0.7160771533384298,0.8311673366900831,1.050898222268683,0.9973826736002871,1.1044137709370787,1.0463019667798317,0.9952518012323098,1.0973521323273534,0.776178520202671,0.7088903712236801,0.8434666691816618,0.9981531648763133,0.886216578680182,1.1100897510724448,0.876067050521081,0.8204735295407093,0.9316605715014528,0.8822592970832908,0.8035442437686486,0.9609743503979329,0.847228823355858,0.7658615086379585,0.9285961380737575,0.804491543604585,0.7520040057666622,0.8569790814425078,0.7407575016336838,0.6748416231734456,0.806673380093922,1.0221348480716095,0.9634637678181127,1.0808059283251064,0.9419768791121894,0.8821953954162249,1.001758362808154
56.09090909090909,0.9540299318102574,0.884704615077891,1.0233552485426238,1.0893462047373828,1.036504503851949,1.1421879056228166,0.674093150446407,0.6251440989056538,0.7230422019871603,0.718808426524155,0.6666377292968297,0.7709791237514803,1.0389676318175685,0.9918200709418694,1.0861151926932675,0.9921308567838625,0.9495643634117072,1.0346973501560177,0.8354639854955981,0.7793579862922744,0.8915699846989218,0.8950853248990948,0.801257806033538,0.9889128437646515,0.8484121475349562,0.7994338789768232,0.8973904160930892,0.7725504683230245,0.7066217649040263,0.8384791717420228,0.7542480973812191,0.6860979617445984,0.8223982330178399,0.7458598983615633,0.6972941493160034,0.7944256474071232,0.688734064684067,0.6279485362938206,0.7495195930743133,0.985023381555689,0.9309187758408969,1.039127987270481,0.9043480475965728,0.8492194631143968,0.9594766320787489
58.32323232323232,0.8646082512540594,0.7996044286995619,0.9296120738085568,1.0635074548979826,1.0139597180864046,1.1130551917095606,0.6233463731964217,0.5787569196965472,0.6679358266962963,0.6651172554506128,0.6175930888968015,0.7126414220044242,1.0287264109583751,0.9854256554022899,1.0720271665144603,0.9471662739645136,0.91058832117257,0.9837442267564571,0.8957695978356455,0.8475569679565192,0.9439822277147717,0.7774284571752842,0.6961362195632029,0.8587206947873655,0.8056578040168905,0.7606757096093488,0.8506398984244321,0.6745576062677412,0.6161021469590744,0.733013065576408,0.6697702676751189,0.6093451830914195,0.7301953522588184,0.6836420062635856,0.6380111466407358,0.7292728658864355,0.6273658321392125,0.5703694578331984,0.6843622064452266,0.9368135195102789,0.8860816028737786,0.9875454361467793,0.8653696093973937,0.8136775451952996,0.9170616735994879
60.55555555555556,0.7757660686852152,0.714024628436442,0.8375075089339885,1.036328178201731,0.9892671206885475,1.0833892357149146,0.5737161689851153,0.5328100775479405,0.6146222604222902,0.612772872239367,0.5691744930277626,0.6563712514509715,1.0128467833188681,0.9708352289606734,1.0548583376770628,0.9196638161919595,0.8839637649165597,0.9553638674673592,0.9292701716127467,0.8822146852492296,0.9763256579762638,0.66273998242608,0.5831568817844869,0.7423230830676731,0.7439997409323988,0.7003569065273464,0.7876425753374513,0.6012492736396744,0.5431680752459398,0.659330472033409,0.6044864085447443,0.5444481953962984,0.6645246216931903,0.6190102265699036,0.5758387531656811,0.662181699974126,0.5582619050172274,0.5041260388431849,0.6123977711912699,0.8752003359077958,0.8270145296485988,0.9233861421669928,0.8224988700567518,0.773401103681649,0.8715966364318546
62.78787878787879,0.6915900347492173,0.633506876373866,0.7496731931245686,1.004449949838629,0.9601773373787332,1.0487225622985248,0.5254329054442823,0.48758014913870495,0.5632856617498597,0.5619991770392647,0.521655092194355,0.6023432618841744,0.984062726917066,0.9433948597846409,1.024730594049491,0.9177001646176486,0.8814828480521321,0.9539174811831651,0.9084913223355686,0.8607540394777652,0.956228605193372,0.5684027942028371,0.4878995076325584,0.6489060807731158,0.6597340551272665,0.6174870824079411,0.7019810278465918,0.5653729578957838,0.5069131503171512,0.6238327654744164,0.5689054200545036,0.5084758406882196,0.6293349994207876,0.5531405509377585,0.5124905786638277,0.5937905232116892,0.4830532941948321,0.4321250671223156,0.5339815212673487,0.7979411975744649,0.7526104795814952,0.8432719155674346,0.7732226249137343,0.7270339819415168,0.8194112678859518
65.02020202020202,0.6148256158188756,0.5615766855073192,0.668074546130432,0.965600351787326,0.9250125235505616,1.0061881800240904,0.4787136153347491,0.44334480730734444,0.5140824233621538,0.5130074955742754,0.4753108433040498,0.550704147844501,0.9383397469610578,0.9010728673243318,0.9756066265977839,0.9399895204311286,0.9062222199300983,0.9737568209321589,0.824315633313965,0.7798076650760056,0.8688236015519243,0.5026670054977159,0.42790312830340427,0.5774308826920276,0.5544093831449057,0.5156954559497456,0.5931233103400658,0.5681075644401583,0.5140904521094298,0.6221246767708868,0.5640032602958998,0.5081660704054504,0.6198404501863491,0.4873990497024261,0.44949220064890505,0.5253058987559471,0.40451752504823346,0.35782802519785356,0.45120702489861336,0.7060531756262053,0.6644953073749359,0.7476110438774747,0.7165708321562628,0.6742264435312685,0.7589152207812572
67.25252525252526,0.5462452434898513,0.4977536250397061,0.5947368619399964,0.91910460566919,0.8821429339687152,0.9560662773696647,0.43375571430379434,0.4003506370351466,0.46716079157244206,0.46599065515760846,0.4303869791479301,0.5015943311672868,0.8763972931087666,0.8434292920804565,0.9093652941370767,0.9714728107525439,0.9423929983088436,1.000552623196244,0.6946308776833343,0.6563013888167151,0.7329603665499536,0.4603473692092528,0.3963201350421711,0.5243746033763345,0.4373014454968922,0.4030533194390787,0.4715495715547057,0.5936132972369946,0.5471212333429781,0.6401053611310111,0.5767318442634306,0.5286732552712099,0.6247904332556513,0.4234314205776123,0.3880739845379096,0.458788856617315,0.3271187763286253,0.28460056236402714,0.36963699029322344,0.605348737350667,0.5675036899656567,0.6431937847356772,0.653843618232937,0.6152823189787759,0.6924049174870981
69.48484848484848,0.48646341639603075,0.44099860924152795,0.5319282235505335,0.8644158172987848,0.8297612660654037,0.8990703685321659,0.3907550477329914,0.3588545576091318,0.422655537856851,0.4211400023841238,0.3871399398850671,0.4551400648831805,0.7993353478580679,0.769294886871348,0.8293758088447879,0.9959884712546972,0.9708474873035647,1.0211294552058299,0.5394864780653528,0.5063486761515188,0.5726242799791867,0.43518319535141503,0.3803369704487564,0.49002942025407364,0.31830448258664834,0.28709757095665467,0.349511394216642,0.6246880862778832,0.5840846429182673,0.665291529637499,0.5929205225203873,0.550948967965679,0.6348920770750955,0.3629057442479566,0.3294500201777704,0.39636146831814273,0.2554562361474442,0.2155919779469932,0.29532049434789526,0.5020242009077989,0.46654141365289425,0.5375069881627035,0.5865228268136073,0.5503684956064531,0.6226771580207616
71.71717171717171,0.4360946331712998,0.39136524875225864,0.480824017590341,0.8009870924906742,0.7668931010937758,0.8350810838875726,0.349907461003914,0.3191322357982403,0.38068268620958773,0.3786468838486802,0.3458461470464315,0.41144762065092894,0.7082538937068366,0.6784794255386676,0.7380283618750055,0.9973749376103924,0.9727966950741731,1.0219531801466117,0.37893185708169413,0.3465357927853039,0.4113279213780844,0.42091379393816974,0.36773299003652293,0.47409459783981656,0.2073127348175957,0.1763821443261625,0.23824332530902892,0.6441298615544141,0.6040749565366685,0.6841847665721597,0.5983986456300601,0.5569941121217505,0.6398031791383696,0.30749010139809824,0.2751412568565373,0.3398389459396592,0.19412909261612582,0.15490966464036476,0.23334852059188688,0.402275884457548,0.36736705429380906,0.437184714621287,0.516090301568124,0.48052079011099724,0.5516598130252507
73.94949494949495,0.39575339244954433,0.350726362807604,0.44078042209148466,0.7282715370594208,0.693950672125123,0.7625924019937187,0.31140879949813516,0.28147428429817073,0.3413433146980996,0.33870264614613627,0.30679795177542124,0.3706073405168513,0.6042529131529467,0.5734045203819818,0.6351013059239117,0.9594706454924322,0.9331885986235943,0.9857526923612702,0.2330164373540317,0.19837462441932271,0.2676582502887407,0.4112784749834839,0.35448515876973863,0.4680717911972292,0.11422044259315495,0.0821742277379163,0.1462666574483936,0.6347365530581777,0.5920011792731159,0.6774719268432394,0.5789955641557392,0.5348202449260515,0.6231708833854268,0.2588525727126759,0.2271230842293199,0.2905820611960319,0.14773653384610552,0.10825612585612246,0.18721694183608859,0.3123001061598618,0.27715898023193586,0.34744123208778777,0.44402788616633593,0.40822168253685814,0.4798340897958137
