Estimator,AOE1_MEAN,AOE1_STDEV,AOE2_MEAN,AOE2_STDEV
schreiber2018/cnn,0.05645647166690159,0.22586387865992438,0.003774705495146115,0.02904610833021928
schreiber2018/fcn,0.057673433666830615,0.2275402149363341,0.0040138494373581045,0.029193935032793706
schreiber2018/ismir2018,0.07734017646323042,0.26147391097280404,0.004223210325720165,0.03195365342767636
schreiber2017/mirex2017,0.09272069746253683,0.2801637981578914,0.008326472950233687,0.04996056586938178
schreiber2014/default,0.14085296950560267,0.33681070772961685,0.013743885937106877,0.06699114172598869
davies2009/mirex_qm_tempotracker,0.14720185197324465,0.3175397574695741,0.037294066601520535,0.08049720779052495
percival2014/stem,0.20410030089709288,0.39866727373366523,0.005001648246116452,0.03006671579189971
boeck2015/tempodetector2016_default,0.25211797239666184,0.4467359675637222,0.010621038287804628,0.04289958034435045
schreiber2017/ismir2017,0.3861847780234238,0.3071887755912495,0.22493728351297995,0.15715938508194346
