τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,
0.005,0.8108108108108109,0.8648648648648649,0.8648648648648649,0.7027027027027027,0.6486486486486487,0.6756756756756757,0.7027027027027027,0.6216216216216216,0.7297297297297297,0.5675675675675675,0.7837837837837838,0.8378378378378378,0.8918918918918919,0.7027027027027027,0.7837837837837838,0.7297297297297297,0.5945945945945946
0.01,0.8566978193146417,0.8504672897196262,0.8317757009345794,0.8535825545171339,0.8099688473520249,0.7663551401869159,0.838006230529595,0.8286604361370716,0.822429906542056,0.632398753894081,0.8099688473520249,0.8566978193146417,0.838006230529595,0.8411214953271028,0.8411214953271028,0.8722741433021807,0.7881619937694704
0.015,0.8325991189427313,0.801762114537445,0.7841409691629956,0.8215859030837004,0.7665198237885462,0.7334801762114538,0.7951541850220264,0.7929515418502202,0.7709251101321586,0.5969162995594713,0.762114537444934,0.8105726872246696,0.7775330396475771,0.8171806167400881,0.8105726872246696,0.8325991189427313,0.762114537444934
0.02,0.8226950354609929,0.7819148936170213,0.7588652482269503,0.7978723404255319,0.7411347517730497,0.7074468085106383,0.7677304964539007,0.7695035460992907,0.7393617021276596,0.5797872340425532,0.7393617021276596,0.7854609929078015,0.75,0.8156028368794326,0.799645390070922,0.824468085106383,0.7411347517730497
0.025,0.8195956454121306,0.7682737169517885,0.7480559875583204,0.7853810264385692,0.7387247278382582,0.7107309486780715,0.76049766718507,0.7589424572317263,0.7387247278382582,0.583203732503888,0.7371695178849145,0.7729393468118196,0.744945567651633,0.8133748055987559,0.7978227060653188,0.8195956454121306,0.7340590979782271
0.03,0.8202567760342369,0.7532097004279601,0.7332382310984308,0.7717546362339515,0.7232524964336662,0.703281027104137,0.7503566333808844,0.7517831669044223,0.7318116975748931,0.5777460770328102,0.724679029957204,0.7617689015691869,0.7303851640513552,0.8017118402282454,0.7902995720399429,0.8102710413694721,0.7346647646219686
0.035,0.8114209827357237,0.7450199203187251,0.7224435590969456,0.7596281540504648,0.7131474103585658,0.701195219123506,0.7463479415670651,0.7343957503320053,0.7264276228419655,0.5644090305444888,0.7197875166002656,0.7543160690571049,0.7224435590969456,0.798140770252324,0.7888446215139442,0.8061088977423638,0.7250996015936255
0.04,0.8067331670822943,0.7331670822942643,0.7094763092269327,0.7443890274314214,0.7032418952618454,0.6845386533665836,0.7331670822942643,0.7219451371571073,0.7107231920199502,0.5473815461346634,0.7094763092269327,0.7418952618453866,0.7057356608478803,0.7880299251870324,0.7780548628428927,0.800498753117207,0.71571072319202
0.045,0.8026159334126041,0.7241379310344828,0.6979785969084423,0.737217598097503,0.6884661117717004,0.6741973840665874,0.7312722948870393,0.718192627824019,0.703923900118906,0.5362663495838288,0.7015457788347206,0.7336504161712247,0.6967895362663495,0.7859690844233056,0.7740784780023782,0.8014268727705113,0.7074910820451843
0.05,0.8034682080924855,0.7236994219653179,0.6982658959537572,0.7364161849710983,0.6878612716763006,0.6751445086705202,0.7317919075144509,0.715606936416185,0.7052023121387283,0.5317919075144508,0.7028901734104046,0.730635838150289,0.6971098265895954,0.784971098265896,0.7734104046242775,0.8,0.7063583815028902
0.055,0.8024830699774267,0.7200902934537246,0.6941309255079007,0.7336343115124153,0.6828442437923251,0.672686230248307,0.7268623024830699,0.7076749435665914,0.698645598194131,0.5282167042889391,0.6997742663656885,0.7257336343115124,0.6896162528216704,0.781038374717833,0.7708803611738149,0.7990970654627539,0.6997742663656885
0.06,0.7971175166297118,0.7128603104212861,0.6873614190687362,0.7272727272727273,0.6751662971175166,0.6674057649667405,0.7195121951219512,0.7039911308203991,0.6917960088691796,0.5221729490022173,0.6917960088691796,0.7195121951219512,0.6840354767184036,0.7771618625277162,0.7660753880266076,0.7937915742793792,0.6940133037694013
0.065,0.7956284153005464,0.7103825136612022,0.6852459016393443,0.7245901639344262,0.6710382513661202,0.6666666666666666,0.7158469945355191,0.7016393442622951,0.6896174863387978,0.521311475409836,0.6918032786885245,0.7158469945355191,0.6830601092896175,0.7759562841530054,0.7628415300546448,0.7901639344262295,0.6907103825136612
0.07,0.7952329360780065,0.7107258938244854,0.6847237269772481,0.723726977248104,0.6706392199349945,0.66738894907909,0.71397616468039,0.7009750812567714,0.6879739978331527,0.5200433369447454,0.6901408450704225,0.7150595882990249,0.6825568797399784,0.7768147345612134,0.761646803900325,0.789815817984832,0.6890574214517876
0.075,0.7939590075512406,0.7087378640776699,0.6839266450916937,0.7238403451995685,0.668824163969795,0.6655879180151025,0.7141316073354909,0.7001078748651565,0.6871628910463862,0.5199568500539374,0.6882416396979504,0.7141316073354909,0.6817691477885652,0.7766990291262136,0.7626752966558792,0.7896440129449838,0.6882416396979504
0.08,0.7952840300107181,0.7095391211146839,0.684887459807074,0.7256162915326902,0.6688102893890675,0.6655948553054662,0.7138263665594855,0.6988210075026795,0.6870310825294748,0.5198285101822079,0.6881028938906752,0.7138263665594855,0.6827438370846731,0.7781350482315113,0.7631296891747053,0.7888531618435155,0.6891747052518756
0.085,0.792332268370607,0.7103301384451545,0.6858359957401491,0.724174653887114,0.6687965921192758,0.6656017039403621,0.7145899893503728,0.6986155484558041,0.6879659211927582,0.5186368477103301,0.6879659211927582,0.7135250266240681,0.6815761448349308,0.7763578274760383,0.7614483493077743,0.7870074547390842,0.6900958466453674
0.09,0.7919320594479831,0.7101910828025477,0.6857749469214437,0.7239915074309978,0.6687898089171974,0.6645435244161358,0.7144373673036093,0.6985138004246284,0.6878980891719745,0.5191082802547771,0.6878980891719745,0.7133757961783439,0.6815286624203821,0.7760084925690022,0.7611464968152867,0.7866242038216561,0.6900212314225053
