Item,davies2009/mirex_qm_tempotracker,boeck2019/multi_task_hjdb,boeck2019/multi_task,boeck2020/dar,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,schreiber2017/mirex2017,schreiber2017/ismir2017,boeck2015/tempodetector2016_default,schreiber2014/default
1030011.LOFI.jams,0.41595962056375885,0.010145817061719855,0.012779413248466822,0.016451562964775398,0.011404763272249362,0.011404763272249362,0.011404763272249362,0.40418222945863397,0.011251341957619709,0.011251341957619709,0.007745420686653617,0.011251341957619709
1068430.LOFI.jams,0.43300854037017095,0.007937819424640224,0.006617878764507835,0.012630317916972588,0.0,0.02466205423426903,0.008267615983600572,0.009795239268705765,0.00813216117045458,0.008132078722995215,0.0006634605961439046,0.008132078722995215
1084996.LOFI.jams,0.4042752864429933,0.014089130135906026,0.01234606352998759,0.022526569016607798,0.020464102559715577,0.020464102559715577,0.020464102559715577,0.01893977337717339,0.020355801447111754,0.020355801447111754,0.02531558403363914,0.020762152920709303
1092771.LOFI.jams,0.20352546594044532,0.04264433740849372,0.037505413263754936,0.006245213715291278,0.0,0.0,0.0,8.48646637723151e-06,0.00011881507229048795,0.00011881507229048795,0.0038138531148822156,0.00029943422526777915
1114156.LOFI.jams,0.417266920466206,0.0015090076764225212,0.00268159006738482,0.007737452600488867,0.0,0.0,0.0,0.0022260712594234246,0.00010921279311994747,0.00010921279311994747,0.004873122819294683,0.00010921279311994747
1118326.LOFI.jams,0.43414073903060224,0.007870880919558353,0.007955281132580733,0.007195501404203765,0.016873818564396122,0.016873818564396122,0.00846157874819607,0.013101107328228051,0.01212693235023883,0.01212693235023883,0.012084854709155771,0.01212693235023883
1120171.LOFI.jams,0.43300854037017095,0.012574581102602829,0.005649164351584329,0.0022369296182799684,0.0,0.0,0.0,0.002379921334930202,0.0003092342414516489,0.0003092342414516489,0.020335639292690978,0.000998956062075347
1171800.LOFI.jams,0.4350813332241681,0.013121605130877111,0.015074457334936875,0.006110709980170983,0.010341944221458961,0.010341944221458961,0.010341944221458961,0.011866273404001043,0.010450245334062677,0.010450245334062677,0.00549046274753558,0.010856379373467923
1174239.LOFI.jams,0.43414073903060224,0.011664010786540039,0.013178474723129895,0.01595086959867904,0.016873818564396122,0.016873818564396122,0.016873818564396122,0.019099889823819525,0.016764605771276052,0.016764605771276052,0.012084854709155771,0.016764605771276052
1177875.LOFI.jams,0.4061230129330668,0.021316231237092195,0.020535552083362437,0.019950319822931554,0.019365324866931058,0.019365324866931058,0.019365324866931058,0.017559187930300466,0.01960855645929283,0.01960855645929283,0.018001258406667647,0.01922418160793428
1183908.LOFI.jams,0.4350813332241681,0.010548028793038684,0.011063111465113138,0.006110709980170983,0.010341944221458961,0.010341944221458961,0.010341944221458961,0.011866273404001043,0.010450245334062677,0.010450245334062677,0.00549046274753558,0.010450245334062677
1198571.LOFI.jams,0.4165181842954451,0.011852422088414732,0.012213110879215148,0.012573889868522262,0.011972641666075944,0.011972641666075944,0.011972641666075944,0.009750199504031068,0.012203010365861845,0.012203010365861845,0.011972641666075944,0.0117289670085286
122772.LOFI.jams,0.4350813332241681,0.009311079553883553,0.008382671144024068,0.008279477764566716,0.010341944221458961,0.010341944221458961,0.010341944221458961,0.011866273404001043,0.010450245334062677,0.010450245334062677,0.00549046274753558,0.010043893860465409
1234668.LOFI.jams,0.034458605558681084,0.009750768249470434,0.01057408336676938,0.013123378427885775,0.0,0.02466205423426903,0.008267615983600572,0.009795239268705765,0.008132078722995215,0.008132078722995215,0.0006634605961439046,0.008132078722995215
1234669.LOFI.jams,0.43300854037017095,0.008432485995880963,0.007112998042108443,0.012794690144664613,0.0,0.008267615983600572,0.008267615983600572,0.009795239268705765,0.00813216117045458,0.008132078722995215,0.020335639292690978,0.007481817472794531
1234745.LOFI.jams,0.015712650550984537,0.020670216574051496,0.020258017988136062,0.025832660502702408,0.020464102559715577,0.020464102559715577,0.020464102559715577,0.01893977337717339,0.020355801447111754,0.020355801447111754,0.02531558403363914,0.020355801447111754
1234750.LOFI.jams,0.4042752864429933,0.024385313152901926,0.02728146132544561,0.025522392382744757,0.020464102559715577,0.020464102559715577,0.020464102559715577,0.01893977337717339,0.020355801447111754,0.020355801447111754,0.02531558403363914,0.01994966740770666
1240669.LOFI.jams,0.019099889823819525,0.002882508533121365,0.008292832617716617,0.008377208150149477,0.016873818564396122,0.00846157874819607,0.0,0.007127946060038901,0.008805000532064348,0.008805000532064348,0.40286849051472295,0.008139762805987341
1240672.LOFI.jams,0.3688742946974119,0.0016592239216904193,0.0021541421944548654,0.008648877888802621,0.0,0.0,0.0,0.002379921334930202,0.0003447955654340049,0.0003447955654340049,0.0006634605961439046,0.000998956062075347
1317507.LOFI.jams,0.009795239268705765,0.0021541421944548654,0.007112998042108443,0.004222403925651866,0.0,0.0,0.0,0.002379921334930202,0.0003092342414516489,0.0003092342414516489,0.0006634605961439046,0.0003447955654340049
1329955.LOFI.jams,0.41595962056375885,0.4067209177941649,0.399504850383918,0.015303011800785877,0.40363273600659455,0.011404763272249362,0.40363273600659455,0.41595962056375885,0.011251341957619709,0.011251341957619709,0.012779413248466822,0.010800034410007939
1380256.LOFI.jams,0.4398094891172942,0.31107282506715267,0.3184705748448939,0.3029925364038559,0.011404763272249362,0.011404763272249362,0.011404763272249362,0.010855269820209868,0.31103784688826974,0.31103784688826974,0.007745420686653617,0.31139875894663366
1418652.LOFI.jams,0.24816843812887066,0.09556645018700334,0.09944823483814542,0.0747545204527999,0.08488889758651294,0.08488889758651294,0.08488889758651294,0.08641734439608416,0.08499719869911668,0.08499719869911668,0.08014080917106983,0.33017575209447825
1424458.LOFI.jams,0.41595962056375885,0.01737106270328768,0.40311739574718053,0.017026181620911584,0.011404763272249362,0.011404763272249362,0.011404763272249362,0.40418222945863397,0.011251341957619709,0.011251341957619709,0.012779413248466822,0.011251341957619709
1461087.LOFI.jams,0.01063822732732532,0.002722520172448422,0.0019223121310286584,0.0032024320383440713,0.0,0.0,0.0,0.001961795494258182,0.00038837768668142816,0.00038829751537965466,0.0072315692310758635,0.00024371472564080788
1469706.LOFI.jams,0.020373055060355486,0.01501951722493973,0.016678741146630392,0.006026583545682624,0.011140557605200408,0.011140557605200408,0.011140557605200408,0.011273723309113597,0.01109250396240209,0.01109250396240209,0.015904674114975058,0.010654842504954128
1479462.LOFI.jams,0.0055850833493378575,0.01405804098749463,0.013910894774823015,0.015383032699385034,0.014646775964401337,0.014646775964401337,0.014646775964401337,0.015073759104673965,0.01436444756191988,0.01436444756191988,0.009356790258252022,0.014944914671915551
1514866.LOFI.jams,0.4350813332241681,0.009104818199484261,0.010857100463636644,0.004352649786620543,0.010341944221458961,0.010341944221458961,0.010341944221458961,0.011866273404001043,0.010450245334062677,0.010450245334062677,0.00549046274753558,0.009637324801120142
1548088.LOFI.jams,0.03846716881632703,0.008039676408330443,0.0010611953703104828,0.010042614567676243,0.01056924171018727,0.01056924171018727,0.01056924171018727,0.009515795120197774,0.010716136390825191,0.010716136390825191,0.0038138531148822156,0.010716136390825191
1556416.LOFI.jams,0.42473938900270913,0.0012360660823718128,0.0018537022134844105,0.00392121059318632,0.0,0.0,0.0,0.001524329182542226,0.0001083011126038656,0.0001083011126038656,0.004851481473923584,0.0005144351520090716
1560139.LOFI.jams,0.4350813332241681,0.011783918395365215,0.010960109641566839,0.007556917359792664,0.010341944221458961,0.010341944221458961,0.010341944221458961,0.011866273404001043,0.010450245334062677,0.010450245334062677,0.00549046274753558,0.010043893860465409
1560729.LOFI.jams,0.30757280191029224,0.007837256695121659,0.004684078922815882,0.0015256059933523522,0.0,0.0,0.0,0.0005511684169813306,0.0001973894027983882,0.0001973894027983882,0.006465541662623988,0.00026498759431035354
1562235.LOFI.jams,0.43867367661149925,0.00480098626382128,0.0038654621711290723,0.004464005805197085,0.0,0.0,0.0,0.0005511684169813306,0.0001973894027983882,0.0001973894027983882,0.006465541662623988,0.00026498759431035354
1569136.LOFI.jams,0.43414073903060224,0.0022081637950173744,0.0010187325650245942,0.009365418223678342,0.008511499855517406,0.0,0.0,0.00117743746253245,0.0005371219869507299,0.0005371219869507299,0.012084854709155771,0.0005371219869507299
1623443.LOFI.jams,0.0041898939054238315,0.015628880939385723,0.01306354180744571,0.023042646661492014,0.020464102559715577,0.020464102559715577,0.020464102559715577,0.01893565575014458,0.020355801447111754,0.020355698405205104,0.025212190975158873,0.020762152920709303
