Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
280,0.015904674114975058,0.018115193264807514,0.017783831235814146,0.03875194728453717,0.011273723309113597,0.011530032689469795,0.01109250396240209,0.01109250396240209,0.011140557605200408,0.011140557605200408,0.011140557605200408
281,-0.002853654920838868,-0.0019018093052774888,0.0015541632202625672,0.04478988341540798,-0.0025195721163206305,0.00016430237839391333,0.00016421599930443458,0.00016421599930443458,0.0,0.0,0.0
282,0.20645087746742624,0.20683554485829042,0.2085652800109469,0.18372835830700476,0.19927150530361742,-0.022094403143026384,0.20669448000240245,0.20669448000240245,0.20645087746742624,0.20645087746742624,0.20645087746742624
283,-0.021467705001870657,-0.002821817121797847,-0.0016592239216904193,0.43300854037017095,-0.002379921334930202,0.0003092342414516489,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
284,0.00549046274753558,0.009929686741617419,0.010444990187067458,0.4350813332241681,0.011866273404001043,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
285,-0.41146952722691726,-0.3991865513494979,-0.40545145044964576,0.27536129039095814,0.0015284468095710865,-0.41506464968099127,-0.41506464968099127,-0.41506464968099127,-0.4150374992788438,0.0,-0.4150374992788438
286,-0.0006634605961439046,0.0013260065647534827,-0.001991297819091524,0.009795239268705765,-0.002379921334930202,0.0003092342414516489,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
287,0.00549046274753558,0.009723513816523319,0.009826603962044936,0.4350813332241681,0.011866273404001043,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
288,-0.011972641666075944,-0.010650776974059578,-0.010650776974059578,0.0242024364816268,-0.009750199504031068,-0.012203010365861845,-0.0117289670085286,-0.0117289670085286,-0.011972641666075944,-0.011972641666075944,-0.011972641666075944
289,-0.0038420662943940928,-0.021492773116081245,-0.0169821601823468,-0.0005664457299618018,-0.013622375226744823,-0.01585925188956842,-0.015247465879263365,-0.015247465879263365,-0.015430040569605924,-0.007694391790000759,-0.015430040569605924
290,0.004764116509774755,-0.0014434168696687186,0.005648730650092078,0.027611389679336986,0.00013094637623505123,-4.805364279834213e-05,-4.805364279834213e-05,-4.805364279834213e-05,0.0,0.0,0.0
291,-0.02290040211007877,-0.011061305339216858,-0.01129026820922437,-0.010855269820209868,-0.010855269820209868,-0.011702767823938481,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
292,0.011145087252848762,0.006072040226391876,0.008025323818688325,0.43526935859258314,0.011583263426570867,0.010690606665589252,0.00992216405158226,0.00992216405158226,0.009781020792585396,0.009781020792585396,0.009781020792585396
293,0.00549046274753558,0.013224452754580509,0.011372072819948183,0.4350813332241681,0.011866273404001043,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
294,0.43279110407469173,0.33936186949857616,0.3373852053729794,0.4398094891172942,0.40418222945863397,0.32182839780740446,0.32182839780740446,-9.962891642843589e-05,0.0,0.011315313227834127,0.0
295,-0.008340776816339504,0.0,0.0023742488692809955,0.01910323975175835,0.00117743746253245,0.00013221269891672347,0.00013221269891672347,0.00013221269891672347,0.0,-0.008511499855517406,0.0
296,0.004764116509774755,0.006532802705877693,0.00498532090163514,0.009232497455155069,0.00013316570391323857,-0.41493969526877544,-0.41493969526877544,-0.41493969526877544,0.0,0.0,0.0
297,-0.015064512742193671,-0.01145269413625118,-0.012580416417458497,0.0022238379698092457,-0.011238526522288914,-0.011398247460523652,-0.011398247460523652,-0.011398247460523652,-0.01122725542325414,-0.01122725542325414,-0.01122725542325414
298,-0.007745420686653617,-0.0010227447451284558,-0.0019324602578214356,0.024766406620897706,-0.0020348391593314782,-1.0110260515457363e-05,-0.41489837111464206,0.0001390940880772313,0.0,0.0,0.0
299,-0.008340776816339504,-0.002038184997661796,-0.0013584700070487584,0.019099889823819525,0.00117743746253245,0.00013221269891672347,0.00013221269891672347,0.00013221269891672347,0.0,0.0,0.0
300,-0.0006634605961439046,-0.0013272264421701175,-0.002489552025697953,0.009795239268705765,-0.002379921334930202,0.0003092342414516489,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
301,0.00549046274753558,0.009311079553883553,0.008589035761868516,0.046518697332159076,0.006988937343159154,0.008824255425037566,0.008824255425037566,0.008824255425037566,0.010341944221458961,0.010341944221458961,0.010341944221458961
302,-0.02531558403363914,-0.010195767105888494,-0.012243595754746974,0.4042752864429933,-0.01893977337717339,-0.021168721980054334,-0.020355698405205104,-0.020355801447111754,-0.020464102559715577,-0.020464102559715577,-0.020464102559715577
303,-0.021467705001870657,-0.019953682548552287,-0.021888548924486603,0.43300854037017095,-0.014452669887207014,-0.016787953939750463,-0.016787953939750463,-0.016787953939750463,-0.016678741146630344,-0.016678741146630344,-0.016678741146630344
304,0.0038138531148822156,-0.037505413263754936,0.04264433740849372,0.20352546594044532,-8.48646637723151e-06,0.00029943422526777915,-0.00011881507229048795,-0.00011881507229048795,0.0,0.0,0.0
305,0.0036232759609598165,-0.005579070215074724,-0.0025332667455222717,0.42567916028240615,-0.007284141285663808,-0.008329366049279316,-0.008329366049279316,-0.008329366049279316,-0.008461578748196181,-0.016973078603713537,-0.008461578748196181
306,-0.0006634605961439046,0.003808988717822772,-0.00016583654721283306,0.009795239268705765,-0.002379921334930202,-0.0003447955654340049,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
307,0.020335639292690978,-0.005649164351584329,-0.012574581102602829,0.43300854037017095,-0.002379921334930202,-0.000998956062075347,0.0003092342414516489,0.0003092342414516489,0.0,0.0,0.0
308,-0.025212190975158873,-0.011424115448198408,-0.014294335319509115,0.015712650550984537,-0.01893565575014458,-0.01994966740770666,-0.020355698405205104,-0.020355801447111754,-0.020464102559715577,-0.020464102559715577,-0.020464102559715577
309,0.00549046274753558,0.011783918395365215,0.011166105935325923,0.046518697332159076,0.011866273404001043,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
310,-0.004851481473923584,0.0032938257250418124,0.002368197080350207,0.42473938900270913,0.001524329182542226,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
311,-0.006465541662623988,-0.0014081943928083902,0.0007035820870435937,0.035314911612716195,0.0005511684169813306,0.0001973894027983882,0.0001973894027983882,0.0001973894027983882,0.0,0.0,0.0
312,-0.0006634605961439046,0.00314727787448768,-0.0011612563481257572,0.009795239268705765,-0.002379921334930202,0.0003092342414516489,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
313,-0.0006634605961439046,0.008926983015594074,0.009586048829197932,0.43300854037017095,0.009795239268705765,0.006831130965343152,0.00813216117045458,0.00813216117045458,0.008267615983600572,0.0,0.008267615983600572
314,0.0038138531148822156,0.0009544088971693816,0.0014843633684294027,0.03846716881632703,-1.0608090771646278e-05,0.0007175623040152882,-0.00011881507229048795,-0.00011881507229048795,0.0,0.0,0.0
315,0.011145087252848762,0.009000974793106681,0.009975966410190282,0.43526935859258314,0.011583263426570867,0.00953778920022373,0.00992216405158226,0.00992216405158226,0.009781020792585396,0.009781020792585396,0.009781020792585396
316,-0.007745420686653617,-0.010145817061719855,-0.01037463467376006,0.024766406620897706,-0.010855269820209868,-0.011251341957619709,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
317,0.020335639292690978,0.004966252893349243,0.005544537052964357,0.43300854037017095,0.009795239268705765,0.008132078722995215,0.008132078722995215,0.00813216117045458,0.008267615983600572,0.0,0.02466205423426903
318,0.012084854709155771,0.013430730887121847,0.010653484216467174,0.43414073903060224,0.019099889823819525,0.016764605771276052,0.016764605771276052,0.016764605771276052,0.016873818564396122,0.016873818564396122,0.016873818564396122
