τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,
0.005,1.0,0.9942857142857143,0.9714285714285714,0.9942857142857143,0.9942857142857143,0.9885714285714285,0.9942857142857143,0.72,0.9885714285714285,0.9885714285714285,0.9885714285714285,1.0,0.9942857142857143,0.9942857142857143,0.9942857142857143
0.01,1.0,0.9861878453038674,0.9613259668508287,0.994475138121547,0.9861878453038674,0.9779005524861878,0.994475138121547,0.7707182320441989,0.994475138121547,0.994475138121547,0.9917127071823204,1.0,0.994475138121547,0.9972375690607734,0.9917127071823204
0.015,1.0,0.9689922480620154,0.9263565891472868,0.9922480620155039,0.9786821705426356,0.9593023255813954,0.9825581395348837,0.7751937984496124,0.9883720930232558,0.9903100775193798,0.9883720930232558,0.9961240310077519,0.9941860465116279,0.9961240310077519,0.9844961240310077
0.02,0.9966777408637874,0.9568106312292359,0.9102990033222591,0.9916943521594684,0.9651162790697675,0.9451827242524917,0.973421926910299,0.7740863787375415,0.9800664451827242,0.978405315614618,0.9767441860465116,0.9933554817275747,0.9916943521594684,0.9916943521594684,0.9717607973421927
0.025,0.9923780487804879,0.9375,0.8841463414634146,0.9862804878048781,0.9496951219512195,0.9237804878048781,0.9603658536585366,0.760670731707317,0.9740853658536586,0.975609756097561,0.9725609756097561,0.9923780487804879,0.989329268292683,0.989329268292683,0.9573170731707317
0.03,0.9911504424778761,0.9262536873156342,0.8731563421828908,0.9867256637168141,0.93952802359882,0.9100294985250738,0.9542772861356932,0.7610619469026548,0.9690265486725663,0.9734513274336283,0.9705014749262537,0.9896755162241888,0.9896755162241888,0.9896755162241888,0.9557522123893806
0.035,0.9912280701754386,0.9239766081871345,0.8713450292397661,0.9839181286549707,0.9371345029239766,0.9078947368421053,0.9546783625730995,0.7616959064327485,0.9692982456140351,0.9736842105263158,0.9707602339181286,0.9897660818713451,0.9897660818713451,0.9897660818713451,0.9532163742690059
0.04,0.9898255813953488,0.9200581395348837,0.8706395348837209,0.9840116279069767,0.936046511627907,0.9069767441860465,0.9549418604651163,0.7601744186046512,0.9694767441860465,0.9723837209302325,0.9694767441860465,0.9898255813953488,0.9898255813953488,0.9898255813953488,0.9534883720930233
0.045,0.9898255813953488,0.9200581395348837,0.8706395348837209,0.9840116279069767,0.936046511627907,0.9069767441860465,0.9549418604651163,0.7601744186046512,0.9694767441860465,0.9723837209302325,0.9694767441860465,0.9898255813953488,0.9898255813953488,0.9898255813953488,0.9534883720930233
0.05,0.9884057971014493,0.9202898550724637,0.8695652173913043,0.9826086956521739,0.936231884057971,0.9057971014492754,0.9536231884057971,0.7594202898550725,0.9681159420289855,0.9710144927536232,0.9681159420289855,0.9884057971014493,0.9884057971014493,0.9884057971014493,0.9521739130434783
0.055,0.9884057971014493,0.9202898550724637,0.8695652173913043,0.9826086956521739,0.936231884057971,0.9057971014492754,0.9536231884057971,0.7594202898550725,0.9681159420289855,0.9710144927536232,0.9681159420289855,0.9884057971014493,0.9884057971014493,0.9884057971014493,0.9521739130434783
0.06,0.9884393063583815,0.9205202312138728,0.8684971098265896,0.9826589595375722,0.9335260115606936,0.903179190751445,0.9523121387283237,0.7586705202312138,0.9667630057803468,0.9696531791907514,0.9667630057803468,0.9884393063583815,0.9884393063583815,0.9884393063583815,0.9508670520231214
0.065,0.9884559884559885,0.9206349206349206,0.8686868686868687,0.9826839826839827,0.9336219336219336,0.9033189033189033,0.9523809523809523,0.7575757575757576,0.9668109668109668,0.9696969696969697,0.9668109668109668,0.9884559884559885,0.9884559884559885,0.9884559884559885,0.950937950937951
