Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,0.007658381518890444,0.02494673223089317,0.0025865961210036984,0.0007257896117056148,0.00017021534948015538,0.00017021534948015538,0.00018032560999582068,0.00018032560999582068,0.00018032560999582068
1,0.9998797804223277,0.011408568801404296,0.0038655856212475256,0.0004199334570034057,0.0014635146132338235,0.0014635146132338235,0.001202747081646069,0.001202747081646069,0.001202747081646069
2,0.003622100924291289,1.023272387713125,1.0014415237820293,0.0001275042616078735,0.0003311671755580361,0.999668832824442,0.9996392811480441,0.9996392811480441,0.9996392811480441
3,0.0,0.013453326682677274,0.002225443147068983,0.0010602293275969608,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0,0.0
4,1.0,0.03617507814770278,0.0019609929066089007,0.00023036869978592092,0.00023036869978592092,0.00023036869978592092,0.0,0.0,0.0
5,0.0,1.0134533266826773,0.002225443147068983,0.0010727858137180616,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0,0.0
6,5.770895582354862e-05,1.0256418982073898,0.003948585822229681,0.0007744327818859543,0.0015131703542137455,0.0015131703542137455,0.0014419741739053616,0.0014419741739053616,0.0014419741739053616
7,1.0000889689374304,0.007027057523238902,0.997589996267697,0.4135241207538201,0.0015133420951332758,0.0015133420951332758,0.0014419741739008813,0.0014419741739008813,0.0014419741739008813
8,0.0052338416712527595,1.001868702335404,0.0018653524074652428,0.0001915934091502731,0.0004699316450781273,0.0004699316450781273,0.9996392811480418,0.9996392811480418,0.0003607188519581554
9,0.9820780920027399,0.03702123949900018,0.005548381866877802,1.0028401927008421,0.9974642637271541,0.9974642637271541,0.0014434168696709634,1.0014434168696709,0.0014434168696709634
10,0.007766604671293498,0.030613877840855827,0.0031356538654321925,0.003391963245788336,0.002954434518720495,0.002954434518720495,0.003002488161518767,0.003002488161518767,0.003002488161518767
11,1.2813706015259665e-15,0.012045132289870187,0.0010853148002771484,0.0001356197080684819,0.0001356197080684819,0.0001356197080684819,1.2813706015259665e-15,1.2813706015259665e-15,1.2813706015259665e-15
12,1.2022408579252243e-05,1.0440204275222442,0.0009519847914791741,0.0009307237259192343,0.0009307237259192343,0.0009307237259192343,0.0009614762374438068,0.0009614762374438068,0.0009614762374438068
13,1.0000000000000009,0.019104077232526957,0.005026239996700278,0.002138219972409625,0.0015701535913708073,0.0015701535913708073,8.008566259537297e-16,8.008566259537297e-16,8.008566259537297e-16
14,0.007658381518890444,0.02494673223089317,0.0018545135493356734,0.00017021534948015538,0.00017021534948015538,0.00017021534948015538,0.00018032560999582068,0.00018032560999582068,0.00018032560999582068
15,0.004147090680907789,1.0367777508452354,1.0021253269170778,0.5849944835130801,0.0011153298736338614,0.0011153298736338614,0.0006009977345356465,0.0006009977345356465,1.0006009977345356
16,0.0052338416712566175,0.026113261563374204,0.0018653524074614036,0.001513332126955432,0.001513332126955432,0.001513332126955432,0.9996392811480381,0.9996392811480381,0.0003607188519618402
17,3.523769154196405e-15,0.019104077232531384,0.001961956011838409,0.0001354754250066727,0.0001354754250066727,0.0001354754250066727,3.523769154196405e-15,3.523769154196405e-15,3.523769154196405e-15
18,1.0001082061858502,0.02446472162683865,0.002151579879133837,0.0009891730332848632,0.00046271764182566826,0.00046271764182566826,0.0014434168696695203,0.0014434168696695203,0.0014434168696695203
19,0.006229194243683197,0.004959566159857591,0.002232794675736986,0.00023983131553237136,0.00023983131553237136,0.00023983131553237136,6.011354574564152e-05,6.011354574564152e-05,6.011354574564152e-05
20,0.009926379616802664,0.010347024989425578,0.010347024989425578,0.029286732172083847,0.0006571950644855077,0.0006571950644855077,0.02147972741045455,0.02147972741045455,0.02147972741045455
21,0.999908632207359,0.01243887874272296,0.002977293267216135,0.001835157078711456,0.001835157078711456,0.001835157078711456,0.0018022426339863436,0.0018022426339863436,0.0018022426339863436
22,0.00846273502629586,0.0325654995583278,0.002086924369830109,0.003909303913366054,0.003909303913366054,0.003909303913366054,0.0036112535523722526,0.0036112535523722526,0.0036112535523722526
23,0.9998990148815773,0.02699547375583894,0.005164609824743349,0.003391918867155962,0.003391918867155962,0.003391918867155962,0.0033623671907580155,0.0033623671907580155,0.0033623671907580155
24,0.006229194243683197,0.004959566159857591,0.002232794675736986,0.00023983131553237136,0.00023983131553237136,0.00023983131553237136,6.011354574564152e-05,6.011354574564152e-05,6.011354574564152e-05
25,0.0055742504666171835,0.005186604013954129,0.0012403490896323115,0.0017477812190893828,0.0005114280476011399,0.0005114280476011399,0.0007211672436537313,0.0007211672436537313,0.0007211672436537313
26,0.9946754727510677,0.012440469961303826,0.0001595528602795112,0.0007814152665342056,0.0020459573596193757,0.0020459573596193757,0.001802242633978665,0.001802242633978665,0.001802242633978665
27,1.0001154202201412,0.027909416287410053,0.0012455833668492601,0.0009322022752558416,0.0009322022752558416,0.0009322022752558416,0.007673927885421169,0.0062652630724525146,0.0062652630724525146
28,0.9998990148815773,0.02699547375583894,0.0008470941483762059,0.003850590304322064,0.003391918867155962,0.003391918867155962,0.0033623671907580155,0.0033623671907580155,0.0033623671907580155
29,1.0001082061858502,0.02446472162683865,0.0016257223297669679,0.00046271764182566826,1.0015156870147026,0.001515687014702643,0.0014434168696695203,1.0014434168696695,0.0014434168696695203
30,0.999908632207359,0.01243887874272296,0.002977293267216135,0.001835157078711456,0.001835157078711456,0.001835157078711456,0.0018022426339863436,0.0018022426339863436,0.0018022426339863436
31,1.0022889674061024,0.012264403791686291,0.0007915257050965961,0.002416616357614912,0.0018053067303494632,0.0018053067303494632,0.9974008089520423,0.002599191047957719,0.002599191047957719
32,1.5899484042497483,0.03255991634077221,0.0030617601003350295,1.003457832237745,0.0034578322377450247,0.0034578322377450247,0.0036112535523746612,0.0036112535523746612,0.0036112535523746612
33,1.0001226342905063,0.002537991564044576,0.005277883802791879,0.0022229788209550344,0.0022229788209550344,0.0022229788209550344,0.0019248769244917972,0.0019248769244917972,0.0019248769244917972
34,0.0058909834406782055,0.02083285704826832,0.00017401459425641296,0.0014637069162728572,0.0008833261370104383,0.0008833261370104383,0.0006009977345289221,0.0006009977345289221,0.0006009977345289221
35,0.0055742504666171835,0.005186604013954129,0.0012403490896323115,0.0005114280476011399,0.0005114280476011399,0.0005114280476011399,0.0007211672436537313,0.0007211672436537313,0.0007211672436537313
36,0.007766604671293498,0.030613877840855827,0.0031356538654321925,0.003391963245788336,0.002954434518720495,0.002954434518720495,0.003002488161518767,0.003002488161518767,0.003002488161518767
37,1.2813706015259665e-15,0.012045132289870187,0.0032740851789381064,0.3203579412959895,0.0007744154788384698,0.0007744154788384698,1.2813706015259665e-15,1.2813706015259665e-15,1.2813706015259665e-15
38,0.0,0.013453326682677274,0.002225443147068983,6.672449134216533e-06,6.672449134216533e-06,6.672449134216533e-06,0.0,0.0,0.0
39,0.005371241353261714,0.01941083781126761,0.0008746211708896023,0.0015132874502963556,0.0015132874502963556,0.0015132874502963556,0.0014419741739012013,0.0014419741739012013,0.0014419741739012013
40,0.009800256854705812,0.03011374140385908,1.0043781105324923,1.00167235997717,0.0023700954058841826,0.0023700954058841826,0.0023462863158025416,0.0023462863158025416,0.0023462863158025416
41,7.93504094011899e-05,1.0370212394990064,0.00036272006696607946,0.001302273610667725,0.001302273610667725,0.001302273610667725,0.0014434168696645501,0.0014434168696645501,0.0014434168696645501
42,3.523769154196405e-15,0.019104077232531384,0.001961956011838409,0.0007044957003548264,0.0001354754250066727,0.0001354754250066727,3.523769154196405e-15,3.523769154196405e-15,3.523769154196405e-15
43,1.0001082061858502,0.02446472162683865,0.002151579879133837,0.00046271764182566826,0.001515687014702643,0.001515687014702643,0.0014434168696695203,0.0014434168696695203,0.0014434168696695203
44,1.2813706015259665e-15,0.012045132289870187,0.0010853148002771484,0.0007744154788384698,0.0001356197080684819,0.0001356197080684819,1.2813706015259665e-15,1.2813706015259665e-15,1.2813706015259665e-15
45,1.2813706015259665e-15,0.012045132289870187,0.0010853148002771484,0.0005908180180604013,0.0001356197080684819,0.0001356197080684819,1.2813706015259665e-15,1.2813706015259665e-15,1.2813706015259665e-15
46,1.0000889689374304,0.007027057523238902,0.002414372596403311,0.0015133420951332758,0.0015133420951332758,0.0015133420951332758,0.0014419741739008813,0.0014419741739008813,0.0014419741739008813
47,0.005429326597097212,0.012440469961303826,0.0001595528602795112,0.0014139451185988968,0.0020459573596193757,0.0020459573596193757,0.001802242633978665,0.001802242633978665,0.001802242633978665
48,0.00437734209461012,1.017293159687454,0.0019204811462271126,0.0022257936617086963,0.001446980720558828,0.001446980720558828,0.0010215472320119308,0.0010215472320119308,0.0010215472320119308
49,0.0,1.01909933150174,0.001961474459144891,0.0008943633687030854,0.00013542733066026794,0.00013542733066026794,0.0,0.0,0.0
50,0.9943534368588643,0.02410040338559138,0.002370942576703307,0.001843173870532021,0.001843173870532021,0.001843173870532021,0.9981955031532586,0.001804496846741462,0.9981955031532586
