Estimator,Size,Min,Max,Avg,Stdev,Sweet Oct. Start,Sweet Oct. Coverage
boeck2015/tempodetector2016_default,51,41.96,157.89,95.53039215686275,26.499395461842845,67.0,0.8235294117647058
davies2009/mirex_qm_tempotracker,51,71.7773,166.709,120.75832156862745,26.002424668559765,81.0,0.9411764705882353
percival2014/stem,51,63.4107,142.565,99.08030588235295,21.253781093230558,67.0,0.9607843137254902
schreiber2014/default,51,59.734135,143.8745,97.74472917647059,21.003586368326715,63.0,0.9215686274509803
schreiber2017/ismir2017,51,40.650757,152.90363,99.0868434117647,26.45542976613924,66.0,0.8431372549019608
schreiber2017/mirex2017,51,40.650757,152.90363,96.8224121372549,27.058150669139064,66.0,0.8431372549019608
schreiber2018/cnn,51,63.0,157.0,103.7843137254902,24.43956932966716,67.0,0.9019607843137255
schreiber2018/fcn,51,60.0,157.0,98.19607843137256,23.644043315679436,67.0,0.9215686274509803
