τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,0.006836244540896409,0.0016258605360984896,0.01302053068975219,0.0016436225983369106,-0.02463343908528587,-0.06179184787436398,-0.09405314897579993,-0.06462346050019316,-0.07291199901423544,-0.0886882120860378,-0.06521619077551047,-0.09124731039955933,0.0002496080640843688,0.0035922513383724436,0.012646702342025237,0.0244970643425605,0.0013111885339537415,-0.07623179669344135
0.01,-0.05096195127994287,0.009791659598954951,0.015283959102970117,0.0012993010728937807,-0.08011077164755848,-0.15038653556139434,-0.23034972677517798,-0.148066685769519,-0.14254870346422605,-0.19430489363134862,-0.1366881539390746,-0.18496667629086472,-0.03297272130128402,-0.009257354924349606,0.006549638198872741,0.010017467984941847,-0.015332465461784872,-0.16070403246832654
0.015,-0.12855634456871506,0.0068905275629119415,0.010805753689637598,-0.0011135177467189164,-0.12437844590474763,-0.2530045962337767,-0.3289871939044402,-0.22345334802478203,-0.2187525225984761,-0.27506413388845846,-0.19232125868947333,-0.278712756605101,-0.05493707897982453,-0.022795678647782158,-0.00013524031812551577,-0.004466271342343817,-0.025368628752323975,-0.2313586425076388
0.02,-0.1350939462534034,0.004162747412231108,0.007549641074562778,-0.001092377407906499,-0.12203800497837669,-0.27922908100155114,-0.35715702749998374,-0.24480450724357966,-0.2393413699961789,-0.3001148912561307,-0.19600304134480778,-0.29865273459737424,-0.06345486112189186,-0.03728395157978139,0.0009008345578623387,-0.009069336434007513,-0.029438351854532373,-0.2544067938326617
0.025,-0.13448708281806773,0.003980856936391024,0.006006553629440505,-0.0009133652004629678,-0.10002824754835384,-0.30016342132379564,-0.37584279688577293,-0.24973481298526387,-0.24544729457557254,-0.309728670451508,-0.1848662465489142,-0.3064428508947809,-0.06810871688354161,-0.041676018667597674,0.0011186034280638634,-0.014127055920200278,-0.03442792511864908,-0.2618851771141327
0.03,-0.1286575035095285,0.005522963384479507,0.0074469855622203785,-0.0008184019266923918,-0.09228810949208108,-0.3120529089005767,-0.3803710455786336,-0.2499775702971279,-0.24377847366566857,-0.3101493727597402,-0.17983535385342206,-0.3088110792430933,-0.0730926063234928,-0.04309282755921054,-0.0006284252259290101,-0.013161130655768672,-0.034516390202361524,-0.26402647495396137
0.035,-0.1305327441845175,0.005499214184198872,0.007394916152337712,-0.0008492133280702474,-0.09516713938720886,-0.3147592313037331,-0.38214699582129413,-0.2508307879279642,-0.24507697964371788,-0.3117808916429807,-0.17990597036944764,-0.3104389848272923,-0.07383243307656935,-0.042633821962266165,-0.0005291003822052399,-0.012910913109196022,-0.03562355857843041,-0.26551704625907224
0.04,-0.12978236803641952,0.0054690706462929665,0.007351768553954853,-0.0008704790838412851,-0.09230975192918071,-0.31463723615705896,-0.3822636288007695,-0.2502589888107491,-0.24459566372356004,-0.31131528292613875,-0.17854765207260323,-0.3099965292673335,-0.07477152027129493,-0.04084731968672605,-0.0005201111157039114,-0.012829936559398234,-0.03543658104915635,-0.2654545141851694
0.045,-0.12978236803641952,0.0054690706462929665,0.007351768553954853,-0.0008704790838412851,-0.09230975192918071,-0.31463723615705896,-0.3822636288007695,-0.2502589888107491,-0.24459566372356004,-0.31131528292613875,-0.17854765207260323,-0.3099965292673335,-0.07477152027129493,-0.04084731968672605,-0.0005201111157039114,-0.012829936559398234,-0.03543658104915635,-0.2654545141851694
0.05,-0.12936026942881776,0.005473519641348244,0.007358165257383888,-0.0008267269639029046,-0.09057220537618885,-0.3137089647909072,-0.38112965412026123,-0.24813466992921818,-0.2424043571103365,-0.31037299293434323,-0.1779104563187422,-0.3090854492360901,-0.07453785681200945,-0.040711987243627734,-0.00043761351515381734,-0.01271175830538816,-0.03527347608534944,-0.2646499669675815
0.055,-0.12936026942881776,0.005473519641348244,0.007358165257383888,-0.0008267269639029046,-0.09057220537618885,-0.3137089647909072,-0.38112965412026123,-0.24813466992921818,-0.2424043571103365,-0.31037299293434323,-0.1779104563187422,-0.3090854492360901,-0.07453785681200945,-0.040711987243627734,-0.00043761351515381734,-0.01271175830538816,-0.03527347608534944,-0.2646499669675815
0.06,-0.1289753927974278,0.005498697407036999,0.007396089602641992,-0.000818080300367949,-0.08743769688004531,-0.31350203769040863,-0.37999088600136466,-0.24643413039767578,-0.23994816973390046,-0.30954567496996394,-0.1764858810956056,-0.3089557133051469,-0.0736428054086334,-0.040514463641430305,-0.00035062505160288676,-0.012589295434929036,-0.03508580593806962,-0.26143272734932643
0.065,-0.13023015996641019,0.005484707515485509,0.007378137785856483,-0.0008245385195538524,-0.08872114716012888,-0.3144968745065876,-0.38171407201902835,-0.24752499676611947,-0.24104074307282206,-0.31056365355293636,-0.176333276849687,-0.3099559162724651,-0.07498347040204863,-0.04190293287981986,-0.0003574066124549275,-0.012578416576757519,-0.0364739959635653,-0.2625011728916277
0.07,-0.1283016200637187,0.006939498817709575,0.008831627927518616,-0.0006885326037040103,-0.0878244197374833,-0.3149839113386938,-0.38030762794945666,-0.24619693539314727,-0.2401058203364052,-0.30971597436194775,-0.17686423132289097,-0.30911958625401087,-0.07474900990419667,-0.04176366817339876,0.0012243028553425995,-0.010813202773862567,-0.0356013940707048,-0.2621675625497091
0.075,-0.12812680073715876,0.006927997774773017,0.008823973946735269,-0.000677115283800328,-0.08619050088621306,-0.31497586158795315,-0.3796694932890855,-0.2447836673338718,-0.23978760517000677,-0.3093045644754002,-0.17662924045055184,-0.30866297518752744,-0.07462630953606474,-0.04168836053763867,0.0012439870397285004,-0.010776223322768038,-0.03552879940222975,-0.2617982316524375
0.08,-0.12812680073715876,0.006927997774773017,0.008823973946735269,-0.000677115283800328,-0.08619050088621306,-0.31497586158795315,-0.3796694932890855,-0.2447836673338718,-0.23978760517000677,-0.3093045644754002,-0.17662924045055184,-0.30866297518752744,-0.07462630953606474,-0.04168836053763867,0.0012439870397285004,-0.010776223322768038,-0.03552879940222975,-0.2617982316524375
0.085,-0.12812680073715876,0.006927997774773017,0.008823973946735269,-0.000677115283800328,-0.08619050088621306,-0.31497586158795315,-0.3796694932890855,-0.2447836673338718,-0.23978760517000677,-0.3093045644754002,-0.17662924045055184,-0.30866297518752744,-0.07462630953606474,-0.04168836053763867,0.0012439870397285004,-0.010776223322768038,-0.03552879940222975,-0.2617982316524375
0.09,-0.12812680073715876,0.006927997774773017,0.008823973946735269,-0.000677115283800328,-0.08619050088621306,-0.31497586158795315,-0.3796694932890855,-0.2447836673338718,-0.23978760517000677,-0.3093045644754002,-0.17662924045055184,-0.30866297518752744,-0.07462630953606474,-0.04168836053763867,0.0012439870397285004,-0.010776223322768038,-0.03552879940222975,-0.2617982316524375
0.095,-0.12812680073715876,0.006927997774773017,0.008823973946735269,-0.000677115283800328,-0.08619050088621306,-0.31497586158795315,-0.3796694932890855,-0.2447836673338718,-0.23978760517000677,-0.3093045644754002,-0.17662924045055184,-0.30866297518752744,-0.07462630953606474,-0.04168836053763867,0.0012439870397285004,-0.010776223322768038,-0.03552879940222975,-0.2617982316524375
0.1,-0.12812680073715876,0.006927997774773017,0.008823973946735269,-0.000677115283800328,-0.08619050088621306,-0.31497586158795315,-0.3796694932890855,-0.2447836673338718,-0.23978760517000677,-0.3093045644754002,-0.17662924045055184,-0.30866297518752744,-0.07462630953606474,-0.04168836053763867,0.0012439870397285004,-0.010776223322768038,-0.03552879940222975,-0.2617982316524375
0.105,-0.12792738139483106,0.006938744424119314,0.008840893386184498,-0.0006612343148784387,-0.08457715368632847,-0.31450132701164707,-0.379073004667084,-0.24401039955838746,-0.2394160171314823,-0.3087885150341763,-0.17636116386343223,-0.3081962243602638,-0.07449533584746891,-0.04220010636021344,0.001245266461942161,-0.01068506401040737,-0.035402127068234264,-0.2614097271373497
