Item,davies2009/mirex_qm_tempotracker,sun2021/default,klapuri2006/percival2014,boeck2019/multi_task_hjdb,boeck2019/multi_task,boeck2020/dar,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,gkiokas2012/default,schreiber2017/mirex2017,schreiber2017/ismir2017,scheirer1998/percival2014,zplane/auftakt_v3,oliveira2010/ibt,boeck2015/tempodetector2016_default,echonest/version_3_2_1,schreiber2014/default
013.jams,0.10977035857807797,0.153765349953724,0.07129446991684314,0.06535041663232856,0.0576605818030831,0.04755898866366012,0.0923648052895806,0.07130318976175112,0.1027814212349189,0.08081898488194895,0.08187243147193835,0.10303879998033262,0.10303879998033262,0.058335081079392045,0.09654048126077404,0.03912278401260127,0.07511704287663336,0.07849869116595504,-0.03511954189458863
015.jams,0.02831851553771089,-0.010148653278616217,0.00895144591592718,0.0024200202244393557,0.001473266362907964,-0.000422107293842678,0.00042058843157095156,0.00042058843157095156,0.00042058843157095156,-0.0006328581584184225,0.00042058843157095156,0.0009826034832121978,0.0009826034832121978,0.008872929763583257,0.001473266362907964,-0.010148653278616217,-0.006334800163733865,0.0008943885550800532,0.0009826034832121978
016.jams,0.028120834089742135,0.00022290698360221832,0.008753764467958313,-0.0035731061311588767,-0.004734994062303341,-0.0023066583182547802,0.00022290698360221832,0.00022290698360221832,0.00022290698360221832,-0.000830539606387149,0.00022290698360221832,-4.5648839285536334e-05,-4.5648839285536334e-05,0.008675248315614502,0.00022290698360221832,0.03147384096804183,-0.006532481611702811,0.0009388115386291559,-4.5648839285536334e-05
017.jams,0.03801237012958628,-0.01110204288624927,-0.00046351853164871686,0.000605616679552163,-0.0009852987996825902,-0.003959709774848207,-0.00045479868674082964,-0.00045479868674082964,-0.00045479868674082964,-0.00046540677751252157,-0.00045479868674082964,0.0006807705474561286,0.0006807705474561286,0.0025759185255621814,-0.00045479868674082964,-0.00045479868674082964,0.0033590544281414687,0.00016033715663979806,0.0006807705474561286
018.jams,0.037455946549373606,-0.001011222266953517,-0.001019942111861489,0.0023793669338205035,0.0010029009726246273,-0.003771955505302451,0.009558019443233801,-0.001011222266953517,-0.001011222266953517,-0.0010218303577252303,-0.001011222266953517,-0.00029365996293817867,-0.00029365996293817867,0.0020194949453496386,4.9193099339195915e-05,-0.001011222266953517,0.002802630847928895,0.0002293862226709966,0.0001243469672434561
019.jams,0.01360297862901358,0.0012760940718490473,0.0018257935446813153,0.004878330752044702,0.0031641016519637407,-0.0014745169441855155,0.0012760940718490473,0.0012760940718490473,0.0012760940718490473,0.0018255875238884557,0.0012760940718490473,0.000977906282932616,0.000977906282932616,0.01934217955416091,0.0012760940718490473,0.01834960743079058,0.010008830614451205,0.0014306602603322272,0.0016552669363464742
020.jams,0.02863993151978792,-0.0018181455016929755,-0.0023850786465823117,0.004332965274409666,-0.0003761713277865299,0.0028956925521956183,-0.0018181455016929755,-0.0018181455016929755,-0.0018181455016929755,0.0014569865311679629,-0.0018181455016929755,-0.00019641887219869645,-0.00019641887219869645,-0.31647570252390933,-0.0005072003493460219,-0.0018181455016929755,0.012666997170877962,0.0003704669428103212,0.00032011375867374076
021.jams,0.01673334377580017,-0.0035021446261885407,0.0020831468376490752,-0.0011458184363231266,-0.0037796126606795505,0.0017596340785132859,-0.0035021446261885407,-0.0035021446261885407,-0.0035021446261885407,-0.005181642022868118,-0.0035021446261885407,-0.003331334096632465,-0.003331334096632465,0.0026853819085953115,-0.002115604355226108,-0.01744133558406228,-0.011152027794633437,-0.0019631662471092607,-0.00223798223723391
022.jams,0.009830141653426099,-0.0036209517396372593,-0.008089319914825343,-0.006102717219849166,-0.010852520970713037,-0.007119216683986452,-0.049424641352762,-0.0036209517396372593,-0.0036209517396372593,0.0008467322734562663,-0.0036209517396372593,-0.01092078326650701,-0.01092078326650701,0.00690155958421774,-0.03092829773537267,0.0076063036836170085,-0.007458209058576704,-0.03026223883290708,-0.010027874061604969
023.jams,0.02146946726379803,-0.02764494575203746,0.0021023976420147536,0.0025995674004812607,0.002494914319959975,-0.007587293410784021,-0.006428459842341507,-0.006428459842341507,0.004063913975300894,0.0020971633647974934,-0.006428459842341507,-0.0029640469462980804,-0.0029640469462980804,0.02635503856694566,-0.0011727343908464,0.024822474142098105,-0.013183848437646549,-0.004302841130745977,-0.00462190505050393
024.jams,0.032810718691165815,-0.01630369432466992,-0.005665169970069215,0.007227669982603176,0.0009055957075533148,-0.0015252305472091088,0.015405165402668433,0.0049127915850260325,-0.02703010091772828,0.013438414792164816,0.0049127915850260325,0.006304584006165466,0.006304689210827035,0.045357313430756954,-0.0014194572386905077,-0.08189203595224659,-0.0018425970102790151,-0.10818821860627766,-0.4012857033950857
025.jams,0.007536609411317446,-0.00817604113966689,0.007533463829205591,-0.007668139342170031,-0.010718235702120101,0.0009389455641053988,-0.00817604113966689,0.0019481761340405612,-0.00817604113966689,-0.0024511780405177402,-0.00817604113966689,-0.0007676540516984553,-0.0007676540516984553,-0.0034493146385238932,-0.0020929890878232243,0.012001840797963443,0.0005350555724169514,-0.0016883627940788629,-0.005557793353981839
035.jams,0.04372489177765224,-0.006254310930139164,0.013977757754324211,0.015771995399859774,0.010159720503443262,0.019319719788919398,-0.006254310930139164,0.021226425491967748,0.034772957329915546,0.021362522378148445,0.021226425491967748,-0.024798614931129795,-0.024798628982659134,0.0319116980551126,-0.013207071571906103,0.04819347309223716,0.01111946064681772,0.007881209780394284,-0.03815703503904072
036.jams,0.012613707420263494,-0.0076217809817252635,-0.002036489517887584,0.005359385745266519,0.00810633067433367,0.010300127015537078,0.006184018543305074,0.006184018543305074,0.006184018543305074,0.001615127211370813,0.006184018543305074,0.00018520406961419913,0.00018520406961419913,0.01455479825512142,0.0006775422367613264,0.006184018543305074,0.009751990595231652,0.0016840432402980986,-0.0019925336446305966
037.jams,0.040754912254679226,-0.009224290453112132,0.004229248391898695,0.00043639919359437796,0.001555548300130569,-0.004610543166450833,0.013143522575342247,0.013143522575342247,0.013143522575342247,0.004226802939951346,0.013143522575342247,-0.0031864150146215264,-0.0031864150146215264,-0.01470113474918009,-0.0035997412592340574,-0.03194436695319569,-0.013061547772051782,-0.004498196864101677,0.010906055026877375
038.jams,0.038892405589029046,-0.011086797118762304,0.0023667417262484385,0.001370139170057257,0.0037148052325982357,0.0006995340878454449,0.0001404583044917754,0.0001404583044917754,0.0001404583044917754,-0.0021316174282171546,0.0001404583044917754,-0.0006303032723911064,-0.0006303032723911064,-0.0005642857949073566,-0.0009783436444736127,0.0001404583044917754,0.000587736262155641,-0.00017271879460047625,-0.0006303032723911064
039.jams,0.02868510538294958,0.001073715703612769,-0.007840558479830792,0.0029590844383322,0.00018563008560986061,-0.0002586178134783965,0.001073715703612769,0.001073715703612769,0.001073715703612769,0.0012068814075261588,0.001073715703612769,0.001025662060814368,0.001025662060814368,0.005218279418710892,0.001073715703612769,-0.010066841901587577,0.005837832213387548,0.0008850432463362238,0.001025662060814368
040.jams,0.011329655976573426,-0.0021214374164899874,-0.00658980559167816,0.003727638280197492,0.0008060646465789863,-0.00043176901227486096,-0.0021214374164899874,-0.0021214374164899874,-0.0021214374164899874,0.0023462465966034526,-0.0021214374164899874,-7.201259527759173e-05,-7.201259527759173e-05,0.008401073907365015,0.00013101431488861393,0.00910581800676406,-0.005958694735429566,-0.000409253463572075,-7.201259527759173e-05
041.jams,0.005728208275062169,-0.014507280126926486,-0.008921988663088829,0.004647173900784192,0.0024552524218608546,0.005741887064104719,-0.0007014806018960949,-0.0007014806018960949,-0.0007014806018960949,-0.0016223512703605013,-0.0007014806018960949,-0.00181264618459782,-0.00181264618459782,0.007669299109920243,-0.002076130578113284,-0.0007014806018960949,0.0028664914500306105,-0.001388641863226754,-0.00181264618459782
042.jams,0.026125740941647144,-6.134037887773147e-05,0.0056640859275860125,0.00202656845587012,-0.004944910860403445,-0.0035479173515748853,-6.134037887773147e-05,-6.134037887773147e-05,-6.134037887773147e-05,0.0005931961801980865,-6.134037887773147e-05,-0.0002753726016570385,-0.0002753726016570385,0.006490509641670563,-6.134037887773147e-05,-0.010045428951499817,0.013209923348803195,-1.6438881391385667e-06,-0.0010602300642030126
043.jams,0.014440772822337744,-0.0069222698794575,-0.004416365206050983,0.0039109990551101335,0.0002732315247461559,-0.0031589492114263607,0.0038041367136007875,0.0038041367136007875,0.0038041367136007875,0.0002732315247461559,0.0038041367136007875,0.0017289043404374897,0.0017289043404374897,0.42567980880448336,0.0005945802377105303,0.01445138091310945,-0.014153839110533254,0.0022430444450277183,0.0021508230149546287
045.jams,0.024151718823167016,-0.0017531814091658012,-0.002320118462308436,-0.003903477833264823,0.002690834658379287,0.004372921387675799,-0.0017531814091658012,-0.0017531814091658012,-0.0017531814091658012,-0.0023196271391278333,-0.0017531814091658012,0.0006266827249689468,0.0006266827249689468,0.006327793015898977,-0.00021921524562898718,-0.0017531814091658012,-0.005595247703560027,0.0017112627794493344,0.001230723326796526
046.jams,0.020186548246480644,-0.002311471381557397,-0.006779843325418365,-0.0027623840406082543,-0.0005092287475719368,0.0029387893056449965,-0.002311471381557397,-0.002311471381557397,-0.002311471381557397,-8.4527744317436e-05,-0.002311471381557397,-0.0033717307873975654,-0.0033717307873975654,0.023380326018039226,-0.0008094462163255036,0.027435872012494734,0.009213984753979844,0.0024745366583227004,-0.002778920183568142
047.jams,0.020594327486265458,-0.022463786314848792,0.0017371894578767193,0.0025650081766736043,0.006962327618369213,0.004604456883321878,-0.0007687152155297624,-0.0007687152155297624,-0.0007687152155297624,0.001737673104131605,-0.0007687152155297624,-0.0010061119125036196,-0.0010061119125036196,0.0076368268946783,-0.0007687152155297624,-0.011575470172112612,-0.007892083670997894,-0.004585057266496986,-0.0010061119125036196
048.jams,0.019326952877046305,-0.015130033548888987,0.006943379447293419,0.0002100342383556927,0.0009481744646850569,-0.0006105647490656324,0.0013580892396800393,0.0013580892396800393,0.0013580892396800393,0.0007907362366681538,0.0013580892396800393,0.001429402516075079,0.001429402516075079,0.00862862710482583,0.0013580892396800393,0.0013580892396800393,0.005287356419040444,0.0013908773907452916,0.001429402516075079
049.jams,0.007422293045654081,-0.016210422693993816,-0.004165081033400796,0.003014144570904388,0.0014508122443085047,-0.000636269553154395,0.0012770040348470339,0.0012770040348470339,0.0012770040348470339,0.0016176484278321468,0.0012770040348470339,0.0012236407132961923,0.0012236407132961923,0.012967485972735107,0.0012770040348470339,0.0012770040348470339,0.007001647673030978,0.00025110915655672403,0.0005381550124176866
050.jams,0.027211046691737087,-0.011537271495421574,-0.00595198156696912,-0.0037897536158053354,-0.0052622671816482105,-0.007350904182185833,0.0007410582830152358,0.0007410582830152358,0.0007410582830152358,-0.0018532334628382273,0.0007410582830152358,-0.003005211024737553,-0.003005211024737553,0.0006554721402972326,-0.0017062621357278112,-0.011537271495421574,-0.00354448074189098,-0.002539297693581259,-0.002521897032727574
051.jams,0.0335473685340009,-0.002627709613701926,-0.0004014261919450836,-0.0009455464704753152,-0.0009455464704753152,-0.006359494102354597,-0.002627709613701926,-0.002627709613701926,-0.002627709613701926,-0.0004052674516571302,-0.002627709613701926,-0.0019102674744960254,-0.0019102674744960254,0.005034259543102857,-0.0014259644039487482,-0.002627709613701926,-0.002627709613701926,-0.0019786428743677363,-0.0019102674744960254
052.jams,0.022218794454253565,-0.02891324818873747,0.005543888007052909,0.005132419660218482,0.002822648298768428,-0.0040066900913479685,-0.4192886932333123,-0.0042511939544684725,-0.0042511939544684725,0.0013984734993314682,-0.0042511939544684725,-0.0007658459797135997,-0.0007658459797135997,0.011664822397055581,-0.0005879798638835517,-0.016529523732905057,-0.008536732979374352,0.0012157852692174808,-0.41965568979932205
053.jams,0.03030051718589147,-0.0013001562070453687,-0.0031222797265710307,-0.004682581259430196,-0.006514226323452134,-0.009357879844179903,0.007802050900207121,-0.01967868552190006,-0.01046015549252134,-0.003122023736006021,-0.0013001562070453687,0.005432180195422037,0.005432180195422037,0.009334667118882886,-0.003127509258052023,-0.01046015549252134,-0.0022135434112736546,0.00021479099660000114,-0.009697291003010158
054.jams,0.020105011607887545,-0.004097424873739239,0.0030300361442402815,0.0006639492199861358,-4.925589014177262e-05,0.00505427349579096,-0.01607006653981521,-0.004097424873739239,-0.004097424873739239,0.0030268920906767528,-0.004097424873739239,0.002540133691730827,0.002540133691730827,0.023583065876675028,0.001851841457447152,0.019553843190906264,0.01308830152828226,0.0027065186393681437,0.00814475219939972
055.jams,-0.001314883000584503,-0.006899966349922437,-0.015120473154890793,0.001237738776778959,-0.0034067563118259266,-0.0015907204222609934,0.000368034114116893,0.007599603345192701,0.007599603345192701,-0.008233982884300306,-0.006899966349922437,-0.010280120865797967,-0.010280120865797967,0.006387230242825276,-0.0010826397546080503,-0.006899966349922437,0.007599603345192701,0.0019910589606479483,-0.016050839641202495
056.jams,0.017899412535271296,0.005288096652221097,0.0026297930893056953,0.005685114048907658,0.002638518238271612,0.006082022219843235,-0.008008725961236857,-0.008008725961236857,-0.008008725961236857,0.006425920996265774,0.005288096652221097,-0.004398707516641055,-0.004398707516641055,0.007708205041905556,-1.5935207706282596e-05,0.01846348539995432,0.006478821225110434,-0.0027551378373111657,-0.008607916131375102
057.jams,0.019676063559977634,0.06583591820958129,0.0832397259057435,0.05006860235126458,0.034287349026365696,0.00857479133191021,-0.014782541998703184,0.1272364628737247,0.05006860235126458,0.05747704941950167,0.05006860235126458,0.004359991441997588,0.004359991441997588,0.02497061232667524,0.10451638637364116,-0.031461283145333654,0.02689548925116724,-0.0017413286214355164,0.007582576976018933
058.jams,0.047007728438785666,0.010830975328085989,0.023157842856432607,-0.4037485982078595,-0.43311921586599683,0.007391891361314821,0.010830975328085989,0.010830975328085989,0.010830975328085989,0.01725724448751882,0.010830975328085989,-0.4112937388399622,-0.4112937388399622,-0.2826605741037993,0.0056692702123070735,0.305014079732544,0.009456325351868355,0.0001949266022101372,0.003063085776876888
059.jams,-0.38383223874158334,-0.4180069181014458,-0.4129820041186252,-0.41255460223699564,-0.41088110369355474,-0.4092095441273294,-0.009989846500374377,-0.4040677271435721,-0.4040677271435721,-0.4057472245402516,-0.4180069181014458,-0.4115738360758866,-0.4115738360758866,-0.4138808333474894,-0.41241506985709186,-0.44629596253286946,-0.411717610312017,-0.41404844403701235,-0.4137746899816835
060.jams,0.015604952067591401,-0.003489912849734721,0.0012548954614460108,-0.004480337572223015,0.0008880990526236398,-0.0026415182114138537,-0.01770377206943565,-0.01770377206943565,-0.003489912849734721,0.0012546839970146294,0.010585272361987986,0.009300421672452302,0.009300421672452302,0.014711357115944406,-0.000663868770971306,-0.01770377206943565,-0.007881250745340332,-0.010877857147597262,-0.016353070675966058
061.jams,0.02807055964712871,0.0021624211506204053,-0.002305945768343528,0.0012270378652972866,-0.0003778886458800219,0.0034976318344397133,0.0021624211506204053,0.0021624211506204053,0.0021624211506204053,-0.0023061601639645384,0.0021624211506204053,0.0005090539575545033,-0.41452853447865984,0.4260732037783022,-0.0005117131477050862,0.0021624211506204053,-0.009371690067933352,0.003991346758655876,0.0036693837305982707
062.jams,-0.011556688771358228,-0.05002385758768521,-0.011558434363693455,-0.008925209810517566,-0.010988708754724772,-0.008306735219355625,-0.008203681893058265,0.01226042066665745,0.01226042066665745,-0.011556688771358228,-0.02896224205985562,-0.006065544238273142,-0.006065544238273142,-0.046993140375382186,-0.006144159714763968,-0.008203681893058265,-0.013055163366981766,-0.01706217760763949,-0.004443564319916956
063.jams,0.03059964484095705,-0.004715266771759319,-0.004165563948995641,8.571949206174482e-05,-0.003074108670636114,-0.001434815370938496,0.006966538275876238,-0.004715266771759319,-0.004715266771759319,0.0001324797760219152,-0.004715266771759319,0.012490372359785005,0.012490372359785005,0.023639983646785573,-0.002371326303460069,-0.004715266771759319,-0.011180808434383266,0.0020716962172781283,-0.007294952323006584
064.jams,0.0068699597390893905,-0.011101081352237963,-0.0012599477819572784,0.0033773452433839917,0.004608103755912017,0.0012826431035943325,0.0012826431035943325,0.0012826431035943325,-0.011101081352237963,-0.0013091361860950842,0.0012826431035943325,-0.005734870675992328,-0.005734870675992328,,-0.0011856124871552234,0.0012826431035943325,0.009275433857125225,-0.0021864586966599962,-0.013081793136404493
065.jams,0.03609662809110741,0.01699255085857975,-0.005727525641503698,-0.008771844932349528,-0.005104782206412275,-0.006130620564045937,0.01699255085857975,0.002492981163464521,-0.026950796729017245,0.0011589646290866998,0.002492981163464521,0.0019896988459261068,0.0019896988459261068,,-0.00921251948881425,-0.012153794800936717,-0.006863809094787303,-0.007553346227109268,0.005434157345763255
066.jams,0.022100808457546188,-0.0055105812217907495,0.003722489630059586,0.003340336360475042,0.004442892807633347,0.002016155413093059,-0.0055105812217907495,-0.0055105812217907495,-0.0055105812217907495,-0.0008349559662962644,-0.0055105812217907495,-0.0024988273563193116,-0.0024988273563193116,0.006968978254028492,-0.0010783349065300795,-0.016651138826991235,-0.0006358582765046316,0.0003813232545415234,0.0005544822454420481
067.jams,0.040819544951243576,0.019456502249448265,0.003346721357742739,0.009950840158043494,0.005065679777908998,0.0023445370177210827,0.019456502249448265,0.008649747292865526,0.008649747292865526,-0.001270539291468554,-0.013209686670873924,-0.0030294261769988275,-0.0030294261769988275,0.4520585809333892,-0.03317042840176177,0.008649747292865526,0.012224933018372547,-0.003036643625627605,-0.03617619436195301
068.jams,0.009420973091429167,-0.009683104141098511,-0.004658186808346492,0.0015262572792047846,0.002384919167992025,0.0010967346121442268,0.004672188835971456,0.004672188835971456,0.004672188835971456,0.01295599882747412,0.004672188835971456,0.0003851637287190686,0.0003851637287190686,0.021090837238273756,-0.002487602736894549,0.004672188835971456,-0.009683104141098511,0.0012399230436932233,-0.008681269530937178
069.jams,0.019004044335660435,-0.012596629057276463,0.007777007076700219,0.0008543229882266102,0.005009605547787492,0.0028431252894908087,0.005550717652983013,0.005550717652983013,0.005550717652983013,0.002196161432479036,0.005550717652983013,0.0034227969695517758,0.0034227969695517758,0.006372819549501112,0.00193946410060393,0.014539500880237751,0.005550717652983013,0.001469336493411939,0.0027103225768048598
070.jams,0.009431874075062427,-0.043439794596494566,-0.004113997686681275,-0.011564120387743874,-0.017129442048388267,0.003370744257697904,0.0018841959129957111,-0.013066145552975724,-0.013066145552975724,-0.0041146996370467195,-0.013066145552975724,0.013477362691159142,0.013477362691159142,-0.035358820171429536,-0.034260367822099166,0.15685885588933682,-0.0015406894174385607,-0.014314015161809832,-0.03022601030086084
071.jams,0.032867371333316055,0.0024092943118355697,0.0018423611669460358,0.0029338153286617634,0.02518060197049357,-0.004426889622592491,0.0024092943118355697,0.0024092943118355697,0.0024092943118355697,0.0018452214471525797,0.0024092943118355697,-0.0006252594695059008,-0.0006252594695059008,0.007645942677982565,-0.00021617509498800957,0.0024092943118355697,-0.009575369863008486,-0.002714804385233494,0.006095650318006339
072.jams,0.020071265918400423,-0.42257762303978014,0.0016929470909139055,-0.40961478684078745,-0.3989492121132798,-0.40800259126997895,0.0035150647480593207,-0.007540123760936392,-0.007540123760936392,0.0016967844321599916,0.0035150647480593207,-0.0006038117504429102,-0.0006038117504429102,-0.0033955600458384395,0.0024133502684876794,0.02537449871179853,-0.43334543938444203,-0.003251711575038756,-0.40912404897754273
073.jams,0.01700767155195481,-0.007192252481529882,0.006120406171396166,0.005028120630927505,0.010590861437902518,-0.0031695616310413403,0.01142342568581701,-0.007192252481529882,0.0021456120978062677,0.0007077854334877412,-0.007192252481529882,0.0002473408118108117,0.0002473408118108117,-0.33509788294917847,0.00028286808061667374,-0.026051279732845826,-0.008691935611258693,-0.006761381946777578,-0.0026954363468678407
074.jams,0.0176496611637409,-0.012810788726921693,0.00459301896924044,0.0009233223069072579,-0.004523459032731494,-0.010147399178050923,0.010521715103702258,-0.012810788726921693,0.002786066324096771,-0.0018908741830096622,-0.012810788726921693,0.006633392950290501,0.006633392950290501,0.04229128683011115,-0.0003198445437248036,-0.012810788726921693,0.014374040599308765,-0.015856205545329106,-0.027314001595931996
075.jams,-0.3942222157893884,-0.36766075693906425,-0.4070469472097296,-0.40245612237560136,-0.00338637134210707,-0.4109713435336718,0.01634984671915495,0.01634984671915495,0.01634984671915495,-0.40704652134976843,0.008487728946184788,-0.4019926980153568,-0.4019926980153568,-0.4235583394749883,-0.4018273600902561,-0.3372871078955454,-0.4158825157136373,0.002966555643228369,-0.40075375335276014
076.jams,0.02323122343075059,0.04430185583076358,-0.0018594722295641208,0.0006818012508813883,0.019628986750555025,0.011149579233756864,-0.01982848158895195,0.012592996103425458,0.028534539972446996,0.016917798449758593,0.012592996103425458,-0.03339520480292705,-0.03339520480292705,0.06741523853432835,0.015795428141769534,0.028534539972446996,0.00536142687234958,0.02181275135100216,-0.028184525654525647
077.jams,0.022280900050314772,-0.02769830265747651,-0.0074662339730130044,-0.0010344172759077447,0.0008708495392944393,-0.0013068037660755802,-0.02769830265747651,-0.02769830265747651,-0.02769830265747651,-0.0074628142554877906,-0.013892503132445997,0.03978553644676974,0.03978553644676974,0.010467706327775276,-0.02077888871768582,0.026749481364899855,-0.01032453108051952,-0.009379125941755188,-0.026434140268521936
078.jams,0.004790830433606679,-0.008662496249070508,-0.006436206825353517,-0.006139986480359612,0.00032628697818406035,-0.01925096518121598,0.009259411748191743,0.009259411748191743,0.00032628697818406035,-0.0008337117812467233,-0.008662496249070508,-0.005459664350737402,-0.005459664350737402,0.031809160029431814,-0.001466994844866576,0.00032628697818406035,0.010683592555741372,-0.021268860652409006,-0.006524384318544367
079.jams,0.04881604831598736,0.005757097031186598,0.005748374394669485,0.018984256203172324,0.0038575641157053645,-0.005964834880713365,0.005757097031186598,-0.013351725916517912,0.02461612428250268,0.00045495296522174433,0.005757097031186598,-0.00818747547673351,-0.00818747547673351,0.4484561955247761,-0.0056777980310967705,0.005757097031186598,0.004807643202322329,-0.002982439448145374,0.012446867670185519
080.jams,0.032336018908480826,0.018884925515417303,-0.0032854515118338505,-0.0005184777425653738,0.0009658352791549033,-0.00269060904372528,0.007569612287583082,-0.015330789822495552,-0.015330789822495552,-0.0032856575326265943,-0.003835150984666213,0.0035228053907204815,0.0035228053907204815,-0.002587644792857768,-0.00269060904372528,-0.003835150984666213,-0.015330789822495552,-0.006964381465107309,-0.01001520310689389
081.jams,0.03342614209466206,-0.0027506110160378412,0.0017141451600404124,-0.005716334538008658,-0.0036525773104304276,-0.0014630651555776271,-0.0027506110160378412,-0.0027506110160378412,-0.0027506110160378412,0.0017122574724985032,-0.0027506110160378412,-0.0010181633697219142,-0.0010181633697219142,0.008476644407216231,-0.0014630651555776271,-0.0027506110160378412,0.012752055800327062,-0.002377104403773716,-0.0010181633697219142
082.jams,0.011611435336144322,-0.038367767371646926,-0.0033386927112693966,-0.002879201235085477,-0.003826962076849683,0.00494981426992802,0.016080016650729393,-0.010887030949540018,-0.010887030949540018,-0.007054014105452065,-0.010887030949540018,-0.02080178175253324,-0.02080178175253324,0.01579946533829499,-0.0027438576409257423,0.016080016650729393,0.004545905432175542,-0.001918536556486661,-0.019181828740208375
083.jams,0.014770846472651202,0.012548404310606437,-0.0019040599745493586,-0.004868648766802909,-0.0036523136126451533,-0.0035307364802351212,0.012548404310606437,0.012548404310606437,0.012548404310606437,0.0022445162909260326,0.000475572010031578,0.007569196330734025,0.007569196330734025,0.004216874415453175,-0.01047703678811725,-0.023977471714507585,-0.015984680960976844,-0.0011984401312983251,0.007093493775467618
